@relation data

@attribute id string
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 10109 numeric
@attribute 10552 numeric
@attribute 107 numeric
@attribute 164091 numeric
@attribute 2770 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3265 numeric
@attribute 4661 numeric
@attribute 5241 numeric
@attribute 5300 numeric
@attribute 54852 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 58 numeric
@attribute 6195 numeric
@attribute 6714 numeric
@attribute 891 numeric
@attribute 983 numeric
@attribute 995 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.9751214635,1.2907157965,0.5244563123,1.5867199621,2.9194653351,1.3618270764,2.8436637177,0.3531793888,-0.0680557761,2.3923779727,0.9581370279,1.1579167798,0.7260348580,-0.1126273656,1.0380567778,-0.0345079541,-0.1775301832,0.6860805685,0.1241072500,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,0.5276523813,0.4586358647,-0.1022386321,0.8590166551,-0.0230143287,1.6099218839,1.5315232102,0.0840558490,BRCA
GSM480985,1.0272401371,1.1067713158,0.5732741457,1.6069333000,2.7676791986,1.1597004277,2.9516806101,0.1008026750,-0.1146877620,2.5458513894,0.9909502640,1.3204932428,0.6644044377,-0.1372473919,0.5481084954,-0.0783656891,-0.1803756609,0.5491396287,-0.1164000317,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,0.4521202200,0.5649788797,0.1051981554,0.5620005916,-0.0673303304,0.5083322379,0.5325953874,-0.0960567832,BRCA
GSM480986,1.0369777065,1.3242895658,0.4500165483,1.7298441104,2.9146574021,1.2750440651,2.9771253685,0.1403650887,-0.0866454035,2.6284119818,1.1200479176,1.3325283364,0.6901387549,-0.0677840849,0.9493732134,-0.0274037789,-0.1526520786,0.9630492989,0.0545528079,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,0.5276161861,0.5706250406,-0.0470555966,0.7839062919,-0.0464315283,1.5251714177,1.0733144594,0.1225732032,BRCA
GSM480987,1.1333517751,1.2309567956,0.1156233700,1.5764409899,2.9701363484,1.1106433871,2.9744973120,0.1663671416,0.0948443130,2.9375413127,1.4479325302,1.2904711387,0.7412058433,-0.0742860082,0.6616964770,-0.0280970047,-0.0987152297,0.5398146491,0.2618713183,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,0.4570317386,0.5260457562,-0.1338976050,0.1390306237,-0.0569087189,0.9127785694,0.5592251090,-0.0151769519,BRCA
GSM480988,0.8304234285,0.9036093253,0.5647135377,1.3372307239,2.7344264426,1.0816635710,3.1602388557,0.4930069433,-0.1114876393,2.5570125181,0.7840176249,1.4781041429,0.5931581249,-0.1394877574,0.4589619954,0.0043438871,-0.1853938969,0.7133140761,-0.0544248832,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,0.4923907940,0.4829891018,0.0388017314,0.6210581084,-0.0468429086,1.3155103103,1.2855403286,0.2038557315,BRCA
GSM480989,1.1175295861,1.6229146714,0.1993986853,1.9431703219,2.7021229506,0.9803545578,2.9368284626,0.4762577245,-0.0620193510,2.9386600122,0.4984121071,1.3912816293,0.7107484369,-0.2168419232,1.1103506463,-0.0107611806,-0.2988325481,1.0805920239,-0.1083942224,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,0.4168803811,0.8519349658,-0.1678219301,1.0677040443,-0.0013073004,1.5206583849,0.8374702217,0.1241921768,BRCA
GSM480990,1.0308022884,1.6489289941,0.1897008320,1.7799851470,3.0487507741,1.1490391967,2.9954248854,0.3831894712,-0.0744136228,3.3930375708,1.2059587278,1.4284008093,0.8782710590,-0.1018510503,1.1067612915,-0.0134125283,-0.0990054984,0.8093321625,0.0091377555,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,0.4040678319,0.5468216389,-0.0798429663,1.0079710025,0.0237829644,0.9279535208,0.8005220020,0.0490310384,Control
GSM480991,1.0441722769,1.3941545520,0.4321628213,1.7795293521,2.8861336788,1.0360721810,3.0513134127,0.2882334251,-0.0467888096,3.0102683703,0.8869519606,1.4307339596,0.7888649646,-0.1039781785,0.9763167946,0.0156687768,-0.1813042999,1.0176018090,-0.1286755467,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,0.5071865046,0.6482640730,0.0748349533,0.7941210804,-0.0323408361,0.5849728780,0.3363024906,-0.0679689009,Control
GSM480992,0.7745148400,1.6096110390,0.3520388107,2.0880438601,2.5511685928,0.9729120283,2.7628054808,0.4360318240,-0.0848685851,3.2892678842,0.8968451944,1.5164660945,0.7672556795,-0.1357910544,1.1827308424,-0.0244649814,-0.0713198923,1.1403154507,0.1062983618,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,0.4130200728,0.9082788116,-0.1172695823,1.0579590626,0.0106290712,0.9908523523,0.5412993354,-0.0625000057,Control
GSM480993,0.9704561908,1.4572474950,0.2957484473,1.8581107130,2.9544675668,0.9920959999,2.8621364141,0.1319749791,-0.0384183934,2.8180379073,0.9020118648,1.3899838875,0.7363728955,-0.0948902335,0.9945207685,-0.0778201998,-0.1373249696,1.0804998019,-0.0047438117,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,0.4741801064,0.7940912880,-0.0133807379,0.8928548188,-0.0135325677,1.7259579934,0.8794380091,0.2543221465,Control
