@relation data

@attribute id string
@attribute 5571 numeric
@attribute 5565 numeric
@attribute 6009 numeric
@attribute 7248 numeric
@attribute 5564 numeric
@attribute 5563 numeric
@attribute 5562 numeric
@attribute 7249 numeric
@attribute 51422 numeric
@attribute 53632 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.354,1.1386,0.4841,1.2576,1.2363,-0.1198,1.3645,0.3057,0.4151,0.0992,Control
A02,1.203,0.9315,0.3301,0.8433,0.9656,-0.0866,1.2001,0.2579,0.3242,0.1181,Control
A03,1.3675,1.0148,0.6044,1.1573,1.1454,-0.0897,1.268,0.325,0.3994,0.0576,Control
A04,1.2018,1.0501,0.438,0.9134,1.1047,-0.1042,1.2616,0.2905,0.3518,0.1367,Control
A05,1.4364,1.1841,0.5214,1.1537,1.2401,-0.101,1.3124,0.3768,0.4425,0.0489,Control
A06,1.3842,1.0201,0.4394,1.1108,1.0389,-0.1136,1.1944,0.2751,0.389,0.0857,Control
A07,1.3571,1.0802,0.6814,1.2173,1.2588,-0.0605,1.3474,0.2991,0.586,0.1805,Control
A08,1.1382,1.1358,0.6607,1.2264,0.9561,-0.134,1.4309,0.2897,0.5881,0.1514,Control
A09,1.2302,0.9678,0.4808,1.1534,1.0507,-0.0669,1.2799,0.2581,0.495,0.1935,Control
A10,1.2244,1.2427,0.7202,1.1768,1.1349,-0.1587,1.4463,0.3007,0.5315,0.1194,Control
A11,1.2472,0.7879,0.2826,0.9675,1.0951,-0.1372,1.0369,0.2316,0.2758,0.0352,Control
A12,0.9322,0.6974,0.2674,0.4673,0.6947,-0.0052,0.9635,0.1311,0.2845,0.2113,Control
B01,1.0545,1.0119,0.6331,1.1539,0.8896,-0.1949,1.3561,0.0668,0.3942,0.158,Control
B02,1.2759,1.1102,0.5458,1.1554,1.1753,-0.1082,1.4225,0.2938,0.3889,0.1558,Control
B03,1.1473,1.1086,0.5271,1.1166,1.109,-0.1542,1.4035,0.2614,0.3234,0.0757,BRCACancer
B04,0.9301,1.0427,0.7991,0.9912,0.7294,-0.0864,1.4156,0.3476,0.6993,0.1428,BRCACancer
B05,0.9893,0.7903,0.4765,0.8328,0.8295,-0.0575,1.1871,0.2441,0.3474,0.1309,BRCACancer
B06,0.8676,0.9419,0.4386,0.9838,0.7173,-0.0598,1.1372,-0.0188,0.2179,0.1567,BRCACancer
B07,1.3058,1.1303,0.5586,1.245,1.1484,-0.0671,1.5265,0.3656,0.4245,0.1749,BRCACancer
B08,1.3472,0.8343,0.2962,1.002,1.1585,-0.0883,1.1557,0.3056,0.2672,0.0585,Control
B09,0.8046,0.9706,0.6477,0.988,0.7274,-0.2062,1.2146,0.2957,0.5482,0.1618,Control
B10,0.9081,0.7298,0.5934,0.8365,0.7565,-0.0866,1.2169,0.213,0.5181,0.141,Control
B11,0.9853,0.8426,0.3662,0.8625,0.9572,-0.1018,1.1511,0.2316,0.4188,0.164,Control
B12,0.4341,0.6062,0.4448,0.7639,0.5557,-0.0388,0.9952,0.2735,0.512,0.0922,Control
C01,1.2176,1.0864,0.5439,1.2142,1.0294,-0.067,1.2043,0.3704,0.5393,0.1891,BRCACancer
C02,1.1032,1.0204,0.3942,1.0391,1.147,-0.1104,1.2151,0.3829,0.3599,0.152,BRCACancer
C03,1.2325,1.3087,0.5236,1.2737,1.113,-0.0951,1.3124,0.4983,0.4177,0.1595,BRCACancer
C04,0.8063,0.6702,0.261,0.6334,0.7284,-0.0708,0.801,0.2963,0.1937,0.1122,Control
C05,0.902,0.7153,0.3074,0.6293,0.7661,-0.1485,0.8326,0.3384,0.2481,0.1567,BRCACancer
C06,0.3466,0.1866,0.2272,0.139,0.2378,0.0081,0.2411,0.2226,0.108,0.1802,Control
C07,0.9233,0.7311,0.232,0.7125,0.8149,-0.086,1.0439,0.2865,0.2498,0.0963,Control
C08,1.1245,1.023,0.2629,0.991,1.1298,-0.1012,1.0635,0.3199,0.2976,0.1134,Control
C09,0.9315,0.807,0.3303,0.7169,0.8922,-0.1627,1.0724,0.2974,0.2497,0.068,Control
C10,0.9391,0.9672,0.3011,0.7276,0.8149,-0.0764,1.0353,0.2509,0.2869,0.1514,BRCACancer
C11,1.1141,1.0429,0.2513,1.1195,1.0195,-0.1062,1.0964,0.4112,0.2817,0.0552,Control
C12,0.7425,0.5907,0.3112,0.5845,0.6203,-0.0748,0.7452,0.2715,0.1718,0.1219,BRCACancer
D01,0.7655,0.8777,0.6591,1.1009,0.7296,-0.2001,1.1472,0.3427,0.6745,0.0644,BRCACancer
D02,0.9769,0.8067,0.3041,0.8349,1.0411,-0.0502,1.0339,0.3265,0.2163,0.0391,BRCACancer
D03,0.8356,0.7191,0.2587,0.7118,0.5997,-0.0229,0.9529,0.3078,0.2741,0.0893,BRCACancer
D04,0.9667,0.7825,0.3583,0.8786,0.8579,-0.0807,0.9661,0.3406,0.335,0.0776,BRCACancer
D05,1.0152,0.8692,0.3048,0.7201,0.9029,-0.0609,1.1551,0.2856,0.3659,0.1606,BRCACancer
D06,1.1191,1.1841,0.3575,1.0657,1.0271,-0.1382,1.1781,0.369,0.3478,0.1219,BRCACancer
D07,1.1038,1.0576,0.3044,0.9859,0.9789,-0.0578,1.193,0.3515,0.3027,0.0767,Control
D08,0.7647,0.7354,0.3329,0.6575,0.7542,-0.1184,0.8885,0.2758,0.2863,0.1983,Control
D09,1.078,1.0513,0.3077,0.8387,0.9721,-0.0677,1.1295,0.2727,0.3286,0.1818,Control
D10,0.9982,0.7355,0.285,0.8022,0.8684,-0.0885,0.8611,0.2305,0.306,0.078,Control
D11,0.5055,0.4176,0.2147,0.3042,0.5167,-0.1791,0.5495,0.1743,0.2089,0.0586,Control
D12,0.9992,0.5691,0.1852,0.6463,0.8056,-0.0629,0.7066,0.2302,0.1681,0.1335,Control
E01,0.8476,0.5332,0.2605,0.7624,0.7253,-0.0941,0.9337,0.2398,0.2583,0.099,BRCACancer
