@relation data

@attribute id string
@attribute 10174 numeric
@attribute 10398 numeric
@attribute 10580 numeric
@attribute 140465 numeric
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 25802 numeric
@attribute 3672 numeric
@attribute 3693 numeric
@attribute 4604 numeric
@attribute 4606 numeric
@attribute 4607 numeric
@attribute 4621 numeric
@attribute 4624 numeric
@attribute 4626 numeric
@attribute 4629 numeric
@attribute 4632 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 4635 numeric
@attribute 4637 numeric
@attribute 4638 numeric
@attribute 4703 numeric
@attribute 5829 numeric
@attribute 59 numeric
@attribute 7094 numeric
@attribute 7111 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7135 numeric
@attribute 7136 numeric
@attribute 7137 numeric
@attribute 7138 numeric
@attribute 7139 numeric
@attribute 7140 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 72 numeric
@attribute 7273 numeric
@attribute 7414 numeric
@attribute 7431 numeric
@attribute 800 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8557 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.0247981782,3.1661137341,0.0474687343,2.1754730011,0.0366033118,0.0926344951,0.4410584943,0.0703873523,2.5489602401,-0.0465158643,-0.0425752072,0.0954267250,0.0894242929,-0.1106427836,-0.0696427067,-0.0304534344,0.0189948269,-0.0346306446,-0.0422018011,0.0988303586,1.8546691027,1.3625687624,-0.1606402967,0.6420627936,2.6441250840,0.8473812143,0.0592467047,-0.1929050590,-0.1044565234,-0.1454321966,-0.2140484345,-0.2817037447,-0.0745325526,-0.0373640609,0.0634880767,2.0058964459,2.0965081930,0.1876934682,0.8704683575,0.7559080634,-0.0370833546,1.9876758964,1.8511883441,1.2296589049,1.3564936234,0.8265591783,2.7038153726,-0.0373346264,-0.1123077593,-0.1734718121,BRCA
GSM481003,0.8795819846,3.0536560482,0.0646796774,2.0223863456,0.0257833249,0.0782184812,0.2662638613,0.0857827171,2.4383882284,-0.0753692476,-0.1050578299,0.1137598665,-0.0288949419,-0.1152264946,-0.0067010758,0.0805586505,0.0276223813,-0.2064045833,-0.0052184476,0.2324412106,1.6995888074,1.2856500560,-0.1809282189,0.6960067314,2.5326208233,0.6912779407,1.3319010700,-0.1567237349,0.0333324248,-0.2334163008,-0.2203246504,-0.1398913036,0.0251848307,-0.0497935241,-0.1902450704,1.8216330755,1.8823292218,0.1077738088,0.5364155332,1.9641579423,-0.0481398976,2.0270914505,1.9095253022,0.8324539434,1.1557139689,0.7173366560,2.6004273182,0.0070598562,-0.0698178071,-0.1936960090,BRCA
GSM481004,0.8349804382,2.8817494180,0.0112676682,1.7367362447,0.0018205786,-0.0041883892,0.4362219050,0.0463520392,2.6790555483,-0.0219885497,-0.1471267532,0.0015490428,0.0382582680,-0.1195739298,-0.0117527800,-0.0426069482,0.0320210856,-0.1264316804,-0.0984766243,0.0262449517,1.5103180234,1.3817822669,-0.0924018410,0.6701001566,2.2309276989,0.8583761311,0.1823612877,-0.1830603182,-0.0755490523,-0.1802585794,-0.2216265936,-0.2003562524,-0.0928028381,-0.0117772139,0.0228407769,1.7456117184,2.0152580043,0.1809681581,0.3888771398,0.1970376768,-0.0274542607,2.0022565522,1.9445624376,0.7905685317,1.0442493542,0.7713027104,2.5539644831,-0.0042897100,-0.0699493475,-0.1124212400,BRCA
GSM481005,0.6990492859,3.0758146444,0.3260484807,2.1368247537,0.0431835025,0.1520357590,0.6922765887,0.1258562207,2.7430344717,-0.0226618520,0.0944095747,0.0807203979,-0.0714705863,-0.1177327030,-0.0436367552,-0.0236586453,0.0017664354,-0.0353071872,-0.0018158518,0.6236887610,1.9382778874,1.5834928939,-0.0895809239,0.8165280745,2.5638181930,0.6834549974,0.5050290691,-0.1841810540,-0.0323639620,-0.2345171216,-0.2622886534,-0.1416978199,-0.1240279227,-0.0497784793,-0.1571666846,1.9972313338,2.0659717647,0.0909094089,0.5063382720,0.7527910226,-0.1064240407,1.9694497985,1.7931292512,1.7860715039,1.5244798356,0.8702989420,2.5885585249,-0.0215506411,-0.0723469267,-0.0312545513,BRCA
GSM481006,0.6646004839,3.1853798097,0.3559414038,2.2726470893,0.0385776277,0.1318338818,0.4577906995,0.2863816976,2.4861371232,-0.0571189586,0.0537032440,0.0880650056,-0.1465244720,-0.1652043663,-0.1221353604,0.0834426198,-0.0613993919,-0.0282834456,-0.0688315976,0.2241065508,1.8396713564,1.7353061437,-0.0652213498,0.7397100626,2.5642457282,0.6011486065,0.4256517103,-0.1779207783,-0.1716458786,-0.2909286427,-0.2477896645,-0.1718132419,-0.0248018100,0.1736368850,-0.0989422592,1.9622275889,1.9527245965,0.1048544829,0.8763581075,1.3860036437,-0.0518710781,2.0552903512,1.8244821452,1.6309303273,1.3858446989,0.8328808705,2.7229726611,-0.1006975894,-0.0484193605,-0.0279526840,BRCA
GSM481007,0.9263468657,3.0994705096,0.0989215050,2.4892448187,0.0207752793,0.0720172119,0.1965485252,0.1095050505,2.3414635658,-0.0108517383,-0.0854800326,0.1234162139,0.0130496514,-0.1233260245,-0.0357257599,0.0258557878,0.4219296796,0.0125250198,-0.0411338516,0.1912174343,1.6390464359,1.3010591835,-0.1286568458,0.6706443179,2.1085824465,0.6480991445,1.5229939818,-0.1583602181,0.6705830827,-0.1592380123,-0.1834012495,-0.1922242663,-0.0308610869,0.4725695883,-0.1360302617,1.1174703227,1.6497917800,0.1016021202,0.3937770439,0.4936637541,-0.0768903926,1.7478359239,1.6272198587,1.0539044777,0.8527704083,0.7908645495,2.4574012124,-0.0812783841,-0.0557559649,-0.0461757071,BRCA
GSM481008,1.0255629517,1.9667925039,-0.0460717152,1.9296364421,0.0549148670,-0.0285614191,-0.0979584522,0.1862932138,1.9056838246,-0.0031458699,-0.0762202540,0.1989524386,0.0062757101,-0.1444538933,-0.0190919920,0.0038055128,0.0504371098,-0.0412420489,-0.0316129251,0.0936464284,1.7127480273,0.6000032061,-0.1191241130,0.7187695248,0.7157841275,0.8231768893,0.8333291857,-0.1802421891,-0.1374569233,-0.1812656513,-0.2716530925,-0.2019308986,0.1062087579,-0.0847922103,-0.0891901682,1.3469035368,1.3734824926,0.1071969793,0.4322142100,0.4247441267,-0.0534058843,1.7010813361,1.7346359973,0.5265304517,0.9964291379,0.7930964681,2.4189842773,-0.0200303048,-0.0783606052,-0.1216230774,Control
GSM481009,0.5935967682,2.5470759869,-0.0775628511,1.8503651122,-0.0953243020,0.1548373551,0.1802308629,0.0512844025,2.5351787444,-0.1778092647,-0.1498913508,-0.2134487573,-0.1276760550,0.0773773430,-0.0656987866,-0.0659024413,0.1225709821,-0.0986701912,-0.2112748292,0.2157932384,1.8475952276,1.4763323557,-0.1498331733,0.6320714956,2.7039649001,0.5292777442,0.0941938151,-0.2935967185,-0.1054184790,-0.3385657212,-0.4908245076,-0.3177116471,-0.1766678201,-0.1096050268,-0.2218506683,1.7189399035,1.4725465585,-0.0665365103,0.4369941966,0.2696470111,-0.0390938626,2.1447127912,1.7205758482,1.1212753169,1.0664309090,0.7962288941,2.6979478374,-0.1115799956,-0.2188257759,-0.1782847419,Control
GSM481010,0.7452367937,2.8027122287,0.0476579839,2.0338073240,-0.0095877340,0.1960669111,0.2145787422,0.0979645552,2.1004151340,-0.0764162473,0.0994429963,0.0558582460,-0.0670669446,-0.0989655200,-0.0879136444,-0.0464871672,0.0202810620,-0.0379421383,-0.0498111679,0.3239773580,1.8324911019,1.2637862307,-0.0718168934,0.5792703495,2.2326306359,0.7593827262,0.4130828694,-0.1244455325,0.0299253108,-0.1753219581,-0.1788407689,-0.1869938556,-0.0467026782,0.0800146034,-0.1233331339,1.6974285753,1.8215680954,0.1001644606,0.6591043846,1.4317598952,-0.0962629490,1.9118974974,1.6286984046,1.4183432570,1.4629609655,0.8582563715,2.5320026251,-0.1055196885,-0.0216113908,0.0050617743,Control
GSM481011,1.1983843642,3.3995239603,-0.0712845387,2.3718157279,0.0390707609,0.0139650601,0.4090955877,-0.0307999963,2.1292321987,-0.0042017813,-0.0891356779,0.1066571780,-0.0733426153,-0.1606251726,-0.0177944611,-0.0191171079,0.1107890634,-0.0960780908,0.0703203686,0.0846153502,1.7154485098,1.6839087480,-0.1310696972,0.9477119443,2.7051634244,0.7561733133,0.1085273719,-0.2152993251,-0.0764263843,-0.2073439433,-0.1418076707,-0.2196711627,-0.0679623239,-0.0544221627,-0.0410880893,1.8455640789,2.1389656277,0.1267975100,0.4322951708,0.1645018717,-0.0408412502,1.8810586527,1.9432999305,1.1332154607,1.0243768138,0.8445791476,2.9243183808,-0.0610513501,-0.0625966244,-0.1695629554,Control
GSM481012,0.8436598783,2.5145202147,-0.0514275205,1.5775163969,0.0604564443,0.0872200134,0.1671322294,0.1815947662,2.5032503242,0.0360834146,-0.0971078399,-0.1015706425,0.1188156274,-0.1625845404,-0.0644334086,-0.0430685200,-0.0838963266,-0.1032246650,-0.0465578438,0.0754474836,1.7310448624,1.1482099920,-0.1370530162,0.6020420162,2.2358867663,0.8412935166,0.4986185966,-0.2103866784,-0.1811404531,-0.1970785891,-0.1622896814,-0.2372416761,0.0498085311,-0.0115842712,-0.0424524214,1.6656439199,1.7402792337,0.0914885161,0.5696798830,0.1938697301,-0.0488933321,1.8606275783,1.9058444355,0.8850550164,1.0350838136,0.8589350590,2.5896558716,-0.0389996929,-0.0516437997,-0.0949483442,Control
GSM481013,1.0345042407,2.1911276711,-0.0304713350,2.3965424034,0.0124187674,0.0895699867,-0.0939302746,-0.0069518834,1.8366587145,0.0071685643,-0.0675948389,0.1101937620,-0.1262930731,-0.0994846415,-0.0460528356,0.0302534373,-0.0205431496,-0.0975070629,0.0239233468,0.1690567340,1.8514706451,0.6147986751,-0.0748971674,0.8881511668,0.5399748482,0.7379221220,0.2779514801,-0.1233936479,-0.1078209819,-0.2259863856,-0.1648139535,-0.1584435974,0.0274616419,-0.0490149364,-0.0744270309,1.2349257620,1.4366957710,0.0981701260,0.5115703878,0.5252499388,-0.0623031052,1.6006024660,1.8303556432,0.4181503591,0.9169964850,0.6837183268,2.6777486242,0.0126352825,0.1612529692,-0.0667592726,Control
GSM481014,0.8714450167,2.3877898454,-0.0364092836,2.2351070311,0.1192282199,0.1454991230,-0.0593504754,0.4806616549,1.7451232303,-0.0178723733,-0.1155959469,0.1081744227,-0.0439596113,-0.0527529661,-0.0245793322,-0.0016449943,0.0840439119,-0.0175795856,-0.0090874121,0.0734844150,1.7386493694,0.8100962078,-0.0640482819,0.5616762059,1.2347040051,0.8154155490,0.3086926247,-0.1889878178,-0.0815341591,-0.2825693057,-0.2680517860,-0.2337593706,-0.0172765277,-0.0638587808,-0.0578226562,1.2759851835,0.9120447537,0.0481422927,0.3843262057,0.3612893424,-0.0709884798,1.4341683021,1.3592043461,0.9286799522,1.0528122538,0.6023636418,2.0596510786,-0.1388338644,-0.0742340703,-0.1377950050,BRCA
GSM481015,0.9857391308,2.7848264243,-0.0448697684,2.4345741007,0.0523986388,-0.0268635173,0.2163898322,0.1256414754,2.2699989080,-0.0351834293,-0.0849097777,0.1178567634,-0.0692142960,-0.1155627809,-0.0372340689,0.0483051511,0.0179094401,-0.0712312428,0.1346005294,0.0779702587,2.1927940774,1.3821999480,-0.1282243112,0.6737284504,0.7704048239,0.7563814523,0.2770596967,-0.1496497225,-0.1191016924,-0.2243181766,-0.2664349851,-0.2299276489,-0.0843811127,-0.0381279031,-0.0759169518,1.3758321700,1.6442633758,0.0310672781,0.6976028699,0.0956041549,-0.0689040251,1.8060357633,1.4146029341,1.3098013204,0.7939822677,0.7765762232,2.4933094754,-0.1064535537,-0.1104706530,-0.1554678715,BRCA
GSM481016,0.7056966852,2.5292853316,0.0145039720,1.7804071273,0.0454659274,0.0784655320,0.3084484930,0.1938479512,2.1608274929,-0.0002675676,-0.1260699619,-0.0703941610,-0.0363434850,-0.0842663371,-0.0838128411,-0.0488450848,0.0545342326,-0.1092307376,-0.0148482501,0.1199454100,1.6658792027,1.4428051432,-0.1041215264,0.5966567499,2.0466650894,0.8437488450,0.3476020766,-0.1609125314,-0.1366804208,-0.2119319877,-0.2753754943,-0.2258853255,-0.0846666636,-0.0753043006,-0.0568711899,1.8449890498,1.7169302874,0.2880640135,0.5184295771,0.3155102029,-0.0489546877,2.0846224022,1.6901635662,0.7671010828,1.8409216555,0.8102190690,2.7567682379,-0.0375179010,-0.0554961339,-0.0736971136,BRCA
