@relation data

@attribute id string
@attribute 9994 numeric
@attribute 842 numeric
@attribute 596 numeric
@attribute 637 numeric
@attribute 598 numeric
@attribute 317 numeric
@attribute 581 numeric
@attribute 8915 numeric
@attribute 1066 numeric
@attribute 572 numeric
@attribute 578 numeric
@attribute 10018 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9723,0.8967,1.5972,0.8571,0.5469,1.7652,0.9097,1.1564,0.8953,0.2409,0.8071,0.9735,Control
A02,0.648,0.6211,0.7857,0.8402,0.4995,1.6967,0.8576,0.881,0.6117,0.1478,0.9738,0.6231,Control
A03,0.7646,0.9002,0.7002,0.9951,0.6583,1.842,1.0921,1.0986,0.5057,0.1867,1.0501,0.9551,Control
A04,0.7295,0.7648,0.8705,0.9376,0.4147,1.5185,0.896,0.9132,0.8051,0.2507,0.9745,0.8267,Control
A05,0.7597,0.998,0.8938,0.9553,0.5794,1.9657,1.0811,1.169,1.3352,0.3108,1.2351,0.9157,Control
A06,0.6429,0.9565,0.813,0.8535,0.4694,1.8074,0.8694,0.957,1.4285,0.2291,0.9465,0.8774,Control
A07,0.8449,0.8172,1.3348,0.9925,0.6185,1.9975,0.8894,1.0819,1.265,0.2349,0.9882,0.8414,Control
A08,0.9659,0.7257,1.9587,0.8703,0.6098,1.7332,0.7309,0.9264,0.6291,0.086,0.7329,1.0319,Control
A09,0.6996,0.7466,1.6272,0.891,0.5295,1.7471,0.8938,0.8187,0.3826,0.207,0.8097,0.8154,Control
A10,0.8929,0.9483,1.211,0.8758,0.6749,1.9048,0.904,1.0811,1.3942,0.2064,1.007,0.9358,Control
A11,0.5513,0.5884,1.1887,0.7143,0.4353,1.7797,0.8391,0.7662,1.0617,0.1519,0.549,0.6111,Control
A12,0.458,0.5065,0.4731,0.6926,0.3424,1.1187,0.5776,0.5825,0.5665,0.0625,0.6052,0.5205,Control
B01,0.8535,0.7169,1.3335,0.6343,0.4362,1.3451,0.5718,0.9094,0.7528,-0.0285,0.7838,0.9922,Control
B02,0.8296,0.87,0.7824,0.93,0.4267,1.5498,1.0516,1.0847,1.1231,0.2533,1.1044,0.9058,Control
B03,0.844,0.7021,1.0604,0.8008,0.3893,1.6609,0.8424,1.0675,0.7801,0.1479,0.8906,0.945,BRCACancer
B04,0.8877,0.6354,1.7255,0.7838,0.6671,1.5258,0.5867,0.7066,0.6557,0.0771,0.7906,0.9924,BRCACancer
B05,0.5879,0.6323,0.6514,0.8953,0.3295,1.2681,0.8946,0.7717,0.0802,0.1261,0.7002,0.7799,BRCACancer
B06,0.7185,0.5456,0.8106,0.4697,0.3837,1.2489,0.3475,0.5986,0.9764,-0.0875,0.4822,0.7306,BRCACancer
B07,0.9932,0.7445,1.1266,0.8819,0.5053,1.7522,1.057,1.0374,1.1208,0.1931,0.8976,0.9591,BRCACancer
B08,0.6567,0.8397,0.7055,0.9342,0.5211,1.8863,0.9242,0.921,1.4141,0.2705,0.7412,0.5249,Control
B09,0.6841,0.3871,2.0128,0.6382,0.6229,1.1326,0.6325,0.6411,0.2052,0.0705,0.6829,0.9052,Control
B10,0.7212,0.5618,1.4518,0.6595,0.4094,1.4136,0.6199,0.6016,0.3667,0.0864,0.466,0.702,Control
B11,0.7245,0.6359,0.9615,0.8701,0.4216,1.8732,0.9848,0.812,0.4818,0.2046,0.6096,0.7951,Control
B12,0.6229,0.3324,1.9409,0.6379,0.3517,1.089,0.3304,0.3701,0.2894,0.0512,0.5545,0.7463,Control
C01,0.7012,0.7952,0.9344,0.9531,0.6658,1.8875,0.959,0.823,1.2574,0.221,1.0426,0.8872,BRCACancer
C02,0.7821,0.879,0.8697,0.8384,0.4854,1.6389,0.9752,0.928,0.9625,0.277,1.1313,0.7075,BRCACancer
C03,0.7977,0.9414,0.8652,0.947,0.6208,1.7251,1.1473,0.9827,1.2055,0.3606,1.2416,0.8573,BRCACancer
C04,0.3231,0.3835,0.634,0.7252,0.4619,1.2931,0.7305,0.4695,0.8476,0.2397,0.5196,0.517,Control
C05,0.317,0.5035,0.4891,0.7277,0.3238,1.4311,0.5848,0.609,1.1923,0.0823,0.8242,0.4891,BRCACancer
C06,0.0728,0.0213,0.2427,0.3325,0.273,0.1682,0.3578,0.0577,0.4239,0.1031,0.3589,0.1592,Control
C07,0.48,0.614,0.4061,0.696,0.3541,1.5448,0.7442,0.6744,0.9075,0.2168,0.6896,0.51,Control
C08,0.628,0.6996,0.7777,0.8405,0.5497,1.5409,0.879,0.7539,0.9926,0.1844,0.8721,0.6372,Control
C09,0.5078,0.5648,0.5166,0.7221,0.4399,1.2743,0.7369,0.8141,1.2366,0.1465,0.8746,0.5199,Control
C10,0.574,0.7244,0.5432,0.7146,0.4401,1.3267,0.7823,0.8168,0.2689,0.1704,1.0659,0.5951,BRCACancer
C11,0.6553,0.811,0.7038,0.7519,0.6441,1.485,0.9982,0.8564,0.8905,0.29,0.7869,0.7043,Control
C12,0.2994,0.4262,0.5118,0.6528,0.4006,0.9405,0.643,0.5127,0.5796,0.1464,0.4525,0.5136,BRCACancer
D01,0.8425,0.37,1.9158,0.7827,0.5806,1.4477,0.7449,0.5319,0.6756,0.1559,0.7953,0.7391,BRCACancer
D02,0.5162,0.5463,0.563,0.6949,0.5054,1.2714,0.7889,0.7671,0.3,0.2033,0.616,0.5971,BRCACancer
D03,0.4661,0.5427,0.6868,0.7036,0.3899,1.4201,0.7405,0.5591,0.8634,0.2315,0.765,0.5564,BRCACancer
D04,0.4851,0.5394,0.9915,0.8148,0.4513,1.6615,0.9171,0.7108,1.1267,0.2212,0.792,0.7129,BRCACancer
D05,0.4641,0.865,0.5335,0.7899,0.4322,1.8222,0.7985,0.7433,1.3372,0.1803,0.8181,0.5878,BRCACancer
D06,0.6997,0.7225,0.8682,0.7987,0.5636,1.7074,0.9286,0.8799,1.1958,0.3165,1.0704,0.674,BRCACancer
D07,0.5387,0.7613,0.5319,0.7334,0.5995,1.6186,0.8518,0.8697,1.3283,0.228,0.9547,0.6303,Control
D08,0.4548,0.4182,0.5913,0.5917,0.5305,1.2854,0.6729,0.5169,1.0413,0.2537,0.8956,0.4469,Control
D09,0.6502,0.7407,0.6223,0.7847,0.405,1.4448,0.8557,0.8566,1.0335,0.202,0.897,0.6187,Control
D10,0.4688,0.5946,0.6009,0.8109,0.5132,1.7049,0.8108,0.693,1.0712,0.1809,0.6004,0.5206,Control
D11,0.1649,0.2618,0.479,0.3798,0.3702,0.6572,0.3801,0.3759,0.3296,0.1739,0.4555,0.2641,Control
D12,0.3872,0.3598,0.5213,0.6431,0.526,1.4067,0.6959,0.5295,1.0802,0.3169,0.5236,0.3984,Control
E01,0.4542,0.4527,0.447,0.6204,0.2486,1.4139,0.6381,0.6016,1.1369,0.0506,0.7186,0.458,BRCACancer
E02,0.762,0.8474,0.7097,0.6844,0.5513,1.4044,0.7729,0.9682,0.612,0.2484,0.9338,0.7117,Control
E03,0.5132,0.7942,0.5567,0.807,0.4701,1.7756,0.9614,0.7699,1.0423,0.2674,0.6923,0.5693,Control
E04,0.7339,0.9529,0.8197,0.6947,0.4684,1.5034,1.0467,0.8376,0.7381,0.3343,0.7897,0.7287,Control
E05,0.7,0.6698,0.7334,0.5334,0.6518,1.1497,0.6721,0.825,0.4722,0.1632,0.7636,0.6907,Control
E06,0.4564,0.5701,0.3891,0.5798,0.4104,1.3553,0.4776,0.7829,0.8091,0.0742,0.8312,0.6024,BRCACancer
E07,0.6342,0.8374,0.6719,0.7154,0.504,1.6159,0.9604,0.8892,1.3119,0.2417,0.6967,0.7056,BRCACancer
E08,0.7098,0.7411,0.7301,0.7819,0.4916,1.651,0.9602,0.949,1.0873,0.256,0.9315,0.6339,Control
E09,0.588,0.8109,0.727,0.7825,0.5118,1.4645,0.9106,0.7601,0.6727,0.278,0.8117,0.6591,BRCACancer
E10,0.7248,0.9072,0.9104,0.8321,0.6683,1.9584,0.879,1.0101,0.7813,0.1345,0.8464,0.7886,BRCACancer
E11,0.5263,0.5824,0.457,0.6308,0.5187,1.3519,0.663,0.6828,1.0203,0.2388,0.731,0.4378,Control
E12,0.3837,0.52,0.402,0.4729,0.3902,1.21,0.5756,0.6344,1.1825,0.0541,0.4103,0.3571,BRCACancer
F01,0.7497,0.8004,1.4131,0.8367,0.6021,1.6445,0.8911,0.8991,0.8769,0.2496,0.953,0.8551,Control
