@relation data

@attribute id string
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 122706 numeric
@attribute 143471 numeric
@attribute 23198 numeric
@attribute 3458 numeric
@attribute 51371 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5700 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 652826 numeric
@attribute 7979 numeric
@attribute 9491 numeric
@attribute 9861 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.5130720155,9.389707223,5.036735466,5.162704759,10.71141341,5.676529235,8.276633474,8.68690091133,8.849890707,9.0509661315,10.773474255,11.45443311,12.01088989,6.854560258,13.16916718,12.00076422,12.5173582,12.3793121,11.63501532,12.8865864,12.69883927,8.79769619475,7.8586641855,12.26010515,13.19976669,11.75625619,11.29749826,9.52802259133,10.76621026,8.2415367635,10.75119697,10.88129775,8.320869495,9.99408498,11.29559693,11.16207045,7.502913581,7.6478096268,7.1263324395,9.3046709605,10.57043948,8.656086161,10.8194734395,8.2518409835,10.66538909,Control
GSM427159,9.4460828095,8.918073954,5.028581582,4.641285623,10.69844447,5.277995204,8.5959675455,8.564460088,8.687945234,8.663920189,10.448362625,11.70800194,12.096668015,6.785227259,13.26600764,11.8759414,12.82483353,12.13981521,11.39179686,12.81758135,12.80741335,8.9447929715,8.003615916,12.49390804,13.22888561,11.4706641,11.41436827,8.66293534567,11.05745385,7.999641059,10.11183374,10.53048708,8.224437221,9.75457026633,11.49325267,10.64810838,7.829676956,7.6935621724,7.061510218,9.371998932,10.25218676,7.654190487,9.9213183785,8.6470158575,10.285160686,BRCA
GSM427160,10.021838884,8.923536316,4.795989381,5.219566658,11.20477915,5.336114869,8.102127598,8.90620358967,9.15137249,8.7410247875,10.50004144,11.79340834,12.02999728,6.345720697,13.02126635,12.08449626,12.78740681,12.29328779,11.56454026,12.81545941,13.11183912,9.05267110725,7.9306158695,12.68497545,13.26600764,11.44340995,11.41436827,9.13019918967,10.82365605,8.1305872305,9.852580664,10.68183161,8.504323566,10.049331671,11.34727825,10.9447818,7.058590127,7.6312576694,7.367369481,9.657715067,10.74375964,8.576390928,10.531578088,8.6963432705,10.525857853,BRCA
GSM427162,9.9727633615,9.204339515,4.778486368,4.211784649,11.10343226,5.464840793,8.2836994905,8.06062747867,9.228182036,8.2768542615,10.45335816,12.05836733,11.55921065,5.846751073,13.30543127,11.77387079,12.79764436,12.28120423,11.41998139,13.13613647,12.80568549,8.8475481605,7.136446259,12.81400365,13.52332736,11.21903252,11.84795592,6.501491522,11.3345919,7.5951142215,10.1206141,10.97310559,8.773914859,9.861676143,11.25835125,10.95004389,7.779327238,7.8421414368,7.3093172695,9.7106639285,10.40029272,6.532671997,10.193086251,8.687436261,9.7075407315,Control
GSM427163,9.670002224,9.125523977,5.917319114,5.045717348,10.77140304,5.115211455,8.2692283615,8.484101233,9.234303192,9.400933638,10.78654813,11.70232867,12.108842315,6.117700885,13.09561052,11.8407859,12.83066776,12.07828769,11.45657274,12.99332148,13.06098469,9.56101011525,8.101565847,12.58797677,13.05669872,11.83572685,11.30008097,8.92179205133,11.59208337,8.129256569,9.671351374,10.89071479,8.821105186,9.89827133933,11.22756798,10.76553912,8.209881145,7.9014979902,7.0417430505,9.527273459,10.51648826,8.118994427,10.149101262,8.7242702675,10.5959512115,BRCA
GSM427164,9.9087425115,8.95814749,5.170937787,4.590130156,11.32409911,5.298302041,8.3831130895,8.26577764633,9.000521984,8.8631824515,10.42774834,11.41892796,12.005052055,6.573651447,12.5801856,11.19443078,12.17902899,11.73846187,10.96486087,12.26689494,12.48456748,8.584152548,7.2109038415,11.77234975,13.24583793,11.8734596,11.24631027,9.583846924,10.94250372,8.3982787515,9.965402326,11.24345683,8.70989467,9.731642715,11.64123906,10.52858624,7.178518271,7.7061769544,6.9303711535,9.187016555,9.789085739,8.658542769,9.0867314025,8.4071374385,10.848082905,BRCA
GSM427165,9.738500574,8.944917819,4.708480413,5.51191964,11.61175117,5.213941395,8.6748247195,7.627110972,9.48265729,7.3785163565,10.644018325,11.62934992,11.7354617665,5.765011707,13.15586736,11.15733448,13.1007987,11.31322333,10.89071479,13.20290364,12.56435203,8.5786057585,6.83554656,12.88210333,13.63630348,11.13455645,11.96287081,6.90693820733,11.56978693,7.4298346275,9.622015717,10.65680049,7.511675823,8.73350074767,10.82348291,10.5206165,8.323506447,7.875467798,6.686317724,9.300249878,9.808852038,6.035630095,9.5382324855,8.4601267675,8.8728375605,BRCA
GSM427166,9.2760823915,9.321866737,4.795729695,5.206732344,10.37652187,5.989996857,8.677929011,8.898296117,9.291090747,9.1253842295,10.769831575,11.64258438,12.028265245,6.573196985,13.21631242,12.15122597,12.69358176,12.50318977,11.82808501,13.09426251,13.11366653,8.783384793,8.2246126895,12.21574693,13.00161496,11.70725139,11.45279735,9.79916599967,11.0497977,8.211239684,10.03091577,10.69844447,8.336351598,9.853346974,11.40859261,11.11113911,7.77748732,7.6144880158,7.234214257,9.5777333365,10.40712464,8.893203774,10.591049201,8.620017522,10.79613101,Control
GSM427167,9.7701113155,9.43457148,5.065239741,4.872350143,11.09442761,5.178725843,8.422437283,8.88636976267,9.326081763,9.5892770755,11.171571995,11.79600727,12.202062635,6.4876838,13.25798962,12.05268701,12.70613234,12.32769025,12.04345466,12.64414927,13.2409799,9.38378296975,8.2093419145,12.7295762,13.12983363,11.69149721,11.52775569,9.37684093033,11.46641824,8.18494516,9.475936612,10.77621939,8.72948575,10.185042339,11.32669367,10.87349431,7.904907218,7.5683183254,7.654837992,9.713952053,11.33112984,8.540313208,10.3255789995,9.0434887545,10.937703845,BRCA
GSM427169,9.6858681675,9.153799716,5.139972076,5.087262599,10.67707679,5.114586962,8.669301901,8.19283079433,9.010990369,8.8337158815,10.75364457,11.47931054,11.91235316,5.980660139,13.283571,12.03287579,12.93429355,12.25199131,11.70928645,12.97797754,13.04382794,8.625664425,7.317170943,12.50251243,13.33363132,11.50843622,11.5798723,8.551578614,11.10029786,8.0296321255,10.32115896,10.99939073,8.330638085,9.840100938,11.35860878,11.21306793,8.023866778,7.5810767716,7.3863176745,9.4034636305,10.61404749,7.658927519,10.414407071,8.7916525815,10.2426533225,BRCA
GSM427170,9.590603746,9.461459559,5.48205062,4.438978548,10.95973052,5.77657203,8.5469199165,8.18064090833,9.242120816,9.4774367275,11.046464365,11.8759414,11.9258899,6.615670554,13.37355718,12.12322914,13.12486126,12.67639685,11.92020965,13.04382794,13.41920247,9.25143050475,7.916556046,12.78963253,13.33363132,11.87114877,12.05268701,8.97602061,11.66819594,8.0982242125,10.69342622,11.39453251,9.223954101,10.334183228,11.40579844,11.11880178,7.705910749,7.531306061,8.11485924,10.00021257,11.21259383,8.348220383,10.263733945,8.556797319,10.577858394,BRCA
GSM427171,9.630875787,9.340262451,4.85650179,4.960014967,10.91242928,4.921497326,8.744280463,8.88005368833,8.998534812,9.685313076,10.93362771,11.69988051,12.17366339,6.566895523,13.2409799,11.90740908,12.75717127,12.32501877,11.88081762,12.91282298,12.99983714,8.9507337465,8.0106371615,12.35836419,13.13233509,11.80634431,11.23443143,9.57487227933,11.25407804,8.328537455,10.1126777,10.89883964,8.2669635,9.951140842,11.46972335,11.17235267,7.292669322,7.6724419354,7.2086747845,9.521496672,10.83234438,8.825873953,10.419903502,8.8019921295,10.984879545,Control
GSM427172,9.672739215,9.242734159,5.689726348,5.494264588,10.65887222,5.303243061,8.5288139885,8.880792656,8.571298649,9.488075207,10.770072085,11.27473356,11.58132609,6.84768731,13.35753005,12.10354363,12.82346582,12.43809276,11.78564057,13.01841933,12.87339418,8.77483141125,8.169821621,12.3181333,13.33363132,11.76992885,11.44205205,9.456908841,10.8264931,8.1168607075,10.54158093,10.91120492,8.351912203,9.852050299,11.4091179,11.40466276,7.777684566,7.6721130478,7.338070516,9.3721657175,10.70265129,8.604721047,10.420700919,8.5966959745,10.736331835,Control
GSM427178,10.282808745,8.091145926,4.783733416,4.810457607,11.09579607,5.196047562,8.1821160575,8.614266504,8.292046787,8.213074375,10.077107125,11.14309317,11.1392085065,7.183985468,13.17957018,11.79600727,12.72020477,12.80254267,11.524772,12.86518429,12.87039849,8.788515201,7.9034055435,12.37045183,13.19318117,11.43412272,11.54053263,9.322948958,10.41271832,7.960534248,11.0443909,11.29922535,8.940387841,10.2376439163,11.35629255,11.05474016,7.454322173,7.4564646934,7.503212916,9.968680969,11.5968724,8.54193016,10.274188216,8.8688822105,10.333964758,BRCA
GSM427181,9.666771214,8.212011301,5.139153532,4.269951597,11.34672441,4.702259784,8.1874528885,8.50801697,8.531830892,8.0503769725,10.29108096,11.01772728,11.09673553,5.822864756,12.85150121,11.26201864,12.28120423,11.92203438,11.38801744,12.36194933,12.6125864,8.44802842625,7.367289616,11.92850738,13.36098494,11.43208526,11.91738897,9.004298777,10.43684194,8.0551081435,10.17550624,11.29559693,8.424944257,9.77420149833,11.23866464,10.7304916,7.252431567,7.5603097212,7.143702287,9.463868115,10.74539725,7.931980129,9.2468582095,9.062980137,9.9233879005,BRCA
GSM427182,10.03856784,8.383219488,5.05203679,4.959899085,10.65628209,5.131765663,7.6244179535,8.870571599,8.181178507,8.260593436,10.244801125,11.54370625,11.215516436,7.014302633,13.41920247,12.04827069,12.84191128,12.98742218,12.03524768,12.9597684,13.10574654,8.6298253915,7.570979119,12.59087361,13.25089354,11.35888208,11.75880629,8.89299942433,10.38522909,8.127320089,10.64225055,11.13429814,8.831276461,10.1945770437,11.11250811,11.1794428,7.440414751,7.6894287584,7.332220609,10.138422425,11.40689869,7.665551106,10.527412114,8.8336966435,10.325118734,BRCA
GSM427183,10.0152804485,8.022646788,5.080669653,5.034316149,10.49696887,4.923400286,7.60103572,8.944399701,8.371668982,8.1084162645,10.031682247,11.28199972,11.2757608715,7.150486375,13.23568448,11.88149458,12.89900003,12.91025583,11.71972476,13.06490613,13.00770101,8.54955897875,7.910165262,12.07353083,13.17478142,11.34861214,11.51681803,9.17260576333,9.750766068,8.2623984705,10.77919838,11.15202194,9.203617871,10.196065935,11.19567996,10.95100801,7.505535937,7.2649298594,7.3202222285,9.985059859,11.21935325,8.23663746,10.474649432,8.870272829,10.3559830305,BRCA
GSM427187,10.19683679,8.509835486,5.293160084,5.18190882,10.96223109,5.568952692,8.2929743085,8.806744591,8.591598196,8.317625592,10.359469555,11.55392216,11.3260081805,6.878146348,13.36856584,12.14106624,13.1007987,12.76637057,12.24753009,13.35514394,13.34320241,8.913108555,8.501987071,12.41466417,13.34505663,11.63567744,11.90133466,8.92405041767,10.31271881,8.2782737305,10.63522863,11.1794428,8.741956615,10.2603164373,11.51777531,11.18505522,7.656498381,7.6894317488,7.4457350635,9.932881007,11.61805062,8.154895462,10.666124281,8.81904828,10.421853277,BRCA
