@relation data

@attribute id string
@attribute 103 numeric
@attribute 10621 numeric
@attribute 10622 numeric
@attribute 10623 numeric
@attribute 11035 numeric
@attribute 11128 numeric
@attribute 11277 numeric
@attribute 1147 numeric
@attribute 171568 numeric
@attribute 23586 numeric
@attribute 29108 numeric
@attribute 29110 numeric
@attribute 340061 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3445 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3606 numeric
@attribute 3627 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 51082 numeric
@attribute 51728 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55703 numeric
@attribute 55718 numeric
@attribute 57506 numeric
@attribute 5970 numeric
@attribute 6352 numeric
@attribute 661 numeric
@attribute 81030 numeric
@attribute 834 numeric
@attribute 84265 numeric
@attribute 8737 numeric
@attribute 90865 numeric
@attribute 9447 numeric
@attribute 9533 numeric
@attribute 9641 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.9771206644,0.9404020906,0.2935356120,0.7725674619,-0.1875852242,0.5303733296,0.7042963013,0.2841429040,0.8751095352,0.1134383871,0.8751691316,0.4318454124,1.0739322034,-0.2249800251,-0.1665054104,-0.0429045095,-0.2226108248,-0.0765595098,0.2679063242,0.4983481401,2.1287122038,-0.0640780461,-0.0585254547,0.6669441158,0.2263285354,0.0372776528,0.8098630121,0.4748031217,0.9023981647,0.0620994904,0.9073006092,0.4790607486,1.4991112350,0.9153220130,1.7382117063,0.5806491123,0.4403497991,-0.0782060734,1.2157194917,-0.1199459792,1.2858133689,0.0474969047,0.2685871031,1.0307717687,0.1502289322,0.5538001462,-0.1497418511,0.5657953464,0.1133302221,BRCA
GSM481003,2.8821675512,0.4884172179,0.3017853447,0.8272774742,0.0917212536,0.5453837947,0.7748168396,0.2877502063,0.9287738163,0.2578673878,1.1793370577,0.2659453608,1.0476975274,-0.1369568799,-0.0251908779,-0.1373027871,-0.1710536411,-0.0320325630,0.4162924297,1.0770822940,0.8208781174,0.4371873090,-0.0999497627,1.0017318409,0.3318944417,0.0608519517,1.4016762564,0.6189834172,1.1144299707,0.0960201174,0.9993794023,0.5170908664,1.5653517170,0.7923391349,2.0476801031,0.2550790264,0.4804655812,0.0668444213,1.5458108518,-0.0766953883,1.2927863710,-0.0069464665,0.1877753286,0.9984209488,0.0927192407,0.8926846153,-0.1415293152,0.8373964438,0.1237864323,BRCA
GSM481004,3.0301364262,0.5799007417,0.3220629923,1.0343788486,-0.1158477164,0.7126382003,0.7032654689,0.3929689074,1.1852693863,0.0943860217,0.8102869226,0.1809112631,0.9645311756,-0.2329448065,-0.0903554935,-0.0811381615,-0.2396499637,-0.0809765638,0.4565757285,2.5220021768,2.5183840991,-0.0709550090,-0.0435540229,0.8182048470,0.2741605306,0.1890115326,1.3433312625,0.5926850402,1.1426664886,0.0387701505,0.9113441620,0.4213451779,1.4534333797,0.7345321434,1.6009336627,0.6014087507,0.6111049382,0.0014579335,1.4715695732,-0.0907408854,1.0716585033,-0.0308657300,0.1754668737,1.1602818073,0.1418394002,1.5586483678,-0.1122768000,0.9082585516,0.2383639384,BRCA
GSM481005,2.7276941934,0.9651959386,0.5857814906,0.8897146792,-0.0628144658,0.5477521055,0.5344920508,0.7559128657,0.8842039306,0.1966569814,0.7052544489,0.5191381499,0.9823848025,-0.0999731669,-0.0703464779,-0.0872558476,-0.2208455736,-0.0306531701,0.3903404364,0.5863126215,2.3123772144,-0.1328362586,-0.1186484377,0.7161384635,0.1504838930,0.0661443981,0.7793831442,0.5579776450,0.8104518377,0.3165733756,0.8533831697,0.4386936296,1.7193023414,1.0200565478,1.9018808902,0.7810026334,0.5129538703,-0.0416853791,1.2129281088,-0.1215470509,1.1193533224,-0.0482875809,0.0128515019,1.1512824562,0.1484226488,0.8368647050,-0.0866276314,0.7090634045,0.0908193721,BRCA
GSM481006,3.1241360372,1.0807759314,0.3633669913,0.6749294058,-0.0498530447,0.5011046692,0.6254993839,0.5505344721,0.8027723710,0.1397973734,1.0410311652,0.8215927878,0.6998745141,-0.1273475336,-0.0825599241,-0.1263899816,-0.0908440640,-0.1508883867,0.2354427614,0.4520055540,1.9709999030,0.4168985869,-0.0640283967,0.7342622624,0.3730837394,0.1223146532,1.0869957842,0.5536829033,1.1371770176,0.1551021756,1.1468729097,0.8161036820,1.9559061824,0.9471551222,1.5737857412,0.3455584514,0.4345050365,0.1719122964,1.3122026393,-0.1162517042,1.1781731640,-0.1198482018,0.1681962259,1.1078984374,0.1076701371,1.4982523107,-0.0807112521,0.9082028208,0.1165632101,BRCA
GSM481007,2.6898285150,0.5043807208,0.1931929521,0.2865017037,0.3088612450,0.2143322451,0.9647234517,0.2756707471,0.9310187200,0.0208879143,1.2925042444,0.3530144862,0.7716047396,-0.0661921823,-0.0938017999,-0.0554567706,-0.1144838074,-0.0492152067,0.2572633833,0.3051382034,1.5888246496,1.1126770776,-0.0411342916,1.0078562256,0.5372872902,0.0016019143,1.3999506757,0.8652860147,1.0532175887,0.2289655151,1.2312760055,0.5469112565,1.8655931726,1.2255379280,2.0267416139,0.3261864799,0.5056066930,0.0930828013,1.4910032429,-0.0979786190,1.1521388887,-0.0194842053,0.1040986171,0.5656717886,0.0681875506,0.4181756451,-0.0824283778,0.9247528228,0.2020286458,BRCA
GSM481008,2.8177720441,0.7842137841,0.8023700200,0.6016147946,-0.1932894653,0.6201612264,1.5385119344,0.9329660580,1.0101404887,0.1826523155,1.4770818551,0.6830283503,0.7000755571,-0.1489817619,-0.0607080726,-0.0912060768,-0.2021448404,-0.0616991531,0.3088421996,3.7100130320,2.6366142299,-0.0869256644,-0.0977462972,1.7556691429,0.5325295541,0.2086261566,1.2762110606,0.7326664201,0.8337008117,0.1954710959,1.0815599343,0.4978935979,1.5542730316,0.9354278338,1.7811089233,0.5569950314,0.7886105172,0.0539069232,1.3571830794,0.1081364036,1.1571573986,-0.0303984285,0.3014857584,0.6552203167,0.0933854235,1.6097927582,-0.0640234569,0.6630804169,0.2243411231,Control
GSM481009,3.0793819560,0.7772449198,0.3833437171,0.4381475578,-0.0985985107,0.1949775058,0.5036924094,0.4141671401,0.5907674773,0.0530971003,0.2935271403,0.4289031363,0.7060795365,-0.1239943903,-0.0897535325,-0.0273430940,-0.1830840958,-0.0367782738,0.1725846681,0.3269794668,0.9991316413,-0.1178382771,0.0113732247,0.2589526535,-0.0786988957,0.0623427681,0.6739098801,0.3036365448,0.6908349632,-0.0536692183,0.6703982333,0.2487644386,0.8164385689,0.5219870231,1.2621933153,0.4249932566,0.4827055344,-0.0235427395,0.9630623995,-0.2472444937,1.0098809580,-0.0017117572,0.2007991270,0.9157647359,0.0010559037,1.0162579923,-0.0400553948,0.3087187416,0.0822769133,Control
GSM481010,2.8907169766,1.2062191218,0.5517675152,0.7522239853,-0.0769286659,0.5648343187,0.8151588116,0.8322192047,0.9318340829,0.5213647071,0.9003995011,0.6135787980,0.7759146685,-0.1164575414,-0.0778342285,-0.1084122991,-0.0943694549,-0.1134077050,0.3174347172,1.3842930889,1.8094631367,0.1119127483,-0.0697469527,0.5641342404,0.2963772680,0.1809599443,1.1876550054,0.5544574002,1.0638414165,0.0481766134,0.9289203385,0.4621615706,1.6379111709,0.9562062303,1.7091990142,0.8829263728,0.5626336970,-0.0780998039,1.2152642781,-0.1211244072,0.9371940070,-0.0652007733,0.3255459719,1.0574765502,0.2645242032,1.6331805330,-0.1219786573,0.8195864373,0.1356136227,Control
GSM481011,2.4534712169,0.6460539483,0.3093889356,0.1930735398,-0.0536721273,0.4644886757,0.7940271607,0.2562781054,1.1175465656,0.1554444713,1.1399266257,0.1925543140,1.2749493065,-0.1018765384,-0.1155099279,-0.0170110600,-0.1619128032,-0.0754183352,0.2600992171,0.0802930284,1.6893038817,-0.1168348633,-0.0087556806,1.1238542651,0.3830517459,0.0443784665,1.0963865406,0.6543434733,0.8355024279,0.1630272016,1.2070852319,0.7072479838,1.7775148304,1.2171910213,2.2196026619,0.3184439989,0.4036354136,0.1133250008,1.4994342731,0.1061483734,1.1976552494,0.0194171968,0.3104807229,1.5028709107,0.1111272328,0.6189080426,-0.0250793682,0.5723968971,0.1268164561,Control
