@relation data

@attribute id string
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 51478 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 10682 numeric
@attribute 7108 numeric
@attribute 1595 numeric
@attribute 3930 numeric
@attribute 50814 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4605,0.3676,0.6573,0.6568,1.2778,1.0639,0.3517,0.2356,1.9472,0.7755,Control
A02,0.2362,0.569,0.2235,0.3935,0.849,0.8965,0.1416,0.2779,1.8927,0.642,Control
A03,0.4589,0.8181,0.4847,0.6886,1.1306,1.207,0.201,0.4072,2.0414,0.8865,Control
A04,0.4132,0.4108,0.4716,0.5093,0.8467,0.894,0.2828,0.4396,1.9274,0.7435,Control
A05,0.5141,0.7467,0.2923,0.6092,1.0853,1.1454,0.342,0.42,2.0093,0.8953,Control
A06,0.359,0.4048,0.4953,0.48,0.9025,0.9088,0.2461,0.3758,1.9908,0.7875,Control
A07,0.3247,0.4144,0.3207,0.5715,1.1132,0.9685,0.2905,0.3171,1.9375,0.7478,Control
A08,0.2717,0.3411,0.6211,0.5213,1.2318,0.7932,0.3014,0.3159,1.8541,0.7412,Control
A09,0.4733,0.2513,0.3873,0.4782,1.0695,0.8415,0.3048,0.2129,1.8205,0.7111,Control
A10,0.4717,0.2877,0.3898,0.5369,0.9943,0.91,0.2612,0.3617,2.0209,0.7833,Control
A11,0.3514,0.3432,0.5387,0.4529,0.8496,1.01,0.2218,0.2701,1.564,0.7525,Control
A12,0.265,0.383,0.2346,0.3488,0.4866,0.6473,0.0355,0.1691,1.5743,0.5281,Control
B01,0.1727,0.2106,0.4838,0.4527,1.1277,0.7368,0.125,-0.0361,1.9117,0.6799,Control
B02,0.4659,0.4797,0.5484,0.6436,1.1752,1.2267,0.3274,0.3573,2.0747,0.8015,Control
B03,0.3578,0.377,0.3199,0.6636,1.1206,1.0019,0.2176,0.2757,2.098,0.6498,BRCACancer
B04,0.1559,0.517,0.3589,0.411,0.77,0.7247,0.1455,0.196,1.7369,0.4857,BRCACancer
B05,0.2059,0.3968,0.4455,0.3402,0.7013,1.0999,0.1893,0.1894,1.7073,0.5632,BRCACancer
B06,-0.0054,0.143,0.2746,0.345,0.8845,0.4753,-0.0655,-0.0697,1.6939,0.3686,BRCACancer
B07,0.4043,0.5368,0.5331,0.646,1.192,1.0691,0.308,0.2966,2.0871,0.7043,BRCACancer
B08,0.5033,0.4525,0.3827,0.5052,1.1209,1.0236,0.2965,0.1276,1.8778,0.7665,Control
B09,0.2321,0.3187,0.0076,0.3406,0.6612,0.6343,0.1628,0.1084,1.599,0.3738,Control
B10,0.2452,0.5277,0.3838,0.3338,0.6216,0.6,0.1053,0.1382,1.7205,0.3593,Control
B11,0.4416,0.3054,0.2968,0.3303,0.9188,0.8694,0.2256,0.1537,1.8018,0.7443,Control
B12,0.0166,0.1441,0.2195,0.0928,0.4302,0.3503,0.0691,0.1178,1.1125,0.0374,Control
C01,0.3539,0.6558,0.6426,0.518,0.9763,0.9734,0.2612,0.3867,1.7329,0.7589,BRCACancer
C02,0.4005,0.5715,0.2904,0.5717,0.8361,1.048,0.3252,0.3012,1.844,0.6865,BRCACancer
C03,0.4522,0.7711,0.5459,0.6172,0.9974,1.3345,0.345,0.37,1.8394,0.7135,BRCACancer
C04,0.2618,0.2959,-0.1443,0.203,0.6258,0.7139,0.1687,0.2828,1.1831,0.3849,Control
C05,0.1898,0.3645,0.1332,0.2269,0.4483,0.6595,0.1625,0.1672,1.4205,0.3856,BRCACancer
C06,0.1148,0.0522,0.1195,0.0937,0.1738,0.1925,0.0679,0.1741,0.561,0.0999,Control
C07,0.34,0.3849,0.2926,0.249,0.6565,0.7761,0.2653,0.3683,1.5736,0.418,Control
C08,0.381,0.5836,0.1261,0.414,0.9693,1.0097,0.2949,0.3141,1.6708,0.7794,Control
C09,0.3694,0.3748,0.1399,0.301,0.6933,0.7867,0.2212,0.2041,1.6605,0.4667,Control
C10,0.2053,0.5265,0.1647,0.3447,0.598,0.7751,0.2516,0.264,1.7961,0.5388,BRCACancer
C11,0.3729,0.614,0.2746,0.4926,1.0666,1.1601,0.3589,0.2708,1.7034,0.7187,Control
C12,0.2725,0.3028,0.0816,0.2017,0.4345,0.5335,0.2612,0.1997,1.1983,0.3898,BRCACancer
D01,0.1805,0.0219,0.2879,0.2913,0.6642,0.4708,0.1617,0.0855,1.3772,0.4437,BRCACancer
D02,0.3624,0.2703,0.1929,0.2476,0.7962,0.7607,0.3035,0.2646,1.6999,0.5412,BRCACancer
D03,0.3008,0.2516,0.1589,0.3442,0.5463,0.6535,0.2907,0.2436,1.4694,0.3533,BRCACancer
D04,0.3499,0.5192,0.2127,0.2996,0.7158,0.8903,0.2434,0.2109,1.6527,0.5572,BRCACancer
D05,0.4005,0.5538,0.2146,0.3643,0.5532,0.8671,0.1155,0.3011,1.8118,0.4673,BRCACancer
D06,0.4211,0.5505,0.5308,0.4837,0.945,1.0513,0.2929,0.2963,1.6973,0.6987,BRCACancer
D07,0.2958,0.4692,0.2388,0.3501,0.704,1.0204,0.2421,0.1761,1.7287,0.6035,Control
D08,0.3054,0.2413,0.1711,0.2916,0.6691,0.6629,0.2045,0.0488,1.4714,0.3937,Control
D09,0.2754,0.2819,0.2516,0.2874,0.7646,0.833,0.1635,0.3025,1.7029,0.6012,Control
D10,0.3048,0.2971,-0.1704,0.2433,0.6637,0.9336,0.1783,0.1795,1.6375,0.7166,Control
D11,0.0837,0.0504,-0.4948,0.097,0.2962,0.433,0.0555,-0.0251,0.9366,0.2498,Control
D12,0.2658,0.0834,0.1457,0.1635,0.5108,0.663,0.2238,0.1518,1.37,0.4781,Control
E01,0.1924,0.1754,0.4903,0.1607,0.4249,0.6845,0.131,0.2339,1.5386,0.4407,BRCACancer
E02,0.4276,0.5324,0.1159,0.5221,0.9349,1.0849,0.265,0.1747,1.9155,0.585,Control
E03,0.3762,0.455,-0.056,0.3336,0.844,0.9634,0.2484,0.2331,1.582,0.5533,Control
E04,0.4592,0.3643,0.1376,0.4311,0.9914,1.129,0.3979,0.2473,1.8213,0.7017,Control
E05,0.2637,0.4271,0.2309,0.4202,0.8154,0.7906,0.1569,0.2317,1.6714,0.5107,Control
E06,0.1212,0.4175,0.3553,0.3056,0.4506,0.439,0.0172,0.1606,1.5073,0.4126,BRCACancer
