@relation data

@attribute id string
@attribute 1742 numeric
@attribute 2048 numeric
@attribute 2147 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 23646 numeric
@attribute 3725 numeric
@attribute 50804 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 5594 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5607 numeric
@attribute 5747 numeric
@attribute 5894 numeric
@attribute 6714 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7409 numeric
@attribute 8437 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1665452991,0.1082484082,-0.1416186203,0.5004865723,-0.0526896823,0.3039141226,0.7463167697,0.9763302986,0.1259317763,0.2181753710,0.5276523813,0.3851125020,0.7139937217,0.2663556504,0.3606912876,0.6409841057,-0.0230143287,-0.1016100206,-0.0224852814,0.1073409411,0.3195141094,BRCA
GSM480985,0.1851502992,0.0415078793,-0.1930294107,0.2450861909,-0.0158890861,0.5894631867,0.9612028782,1.2750605761,0.2222447299,0.3984574054,0.4521202200,0.3733170288,0.7487222366,0.4751552710,0.4434307657,0.6127393824,-0.0673303304,-0.1003832841,-0.0369234079,0.1538996255,0.3815073023,BRCA
GSM480986,0.0373472180,0.1342974153,-0.1844459021,0.3515329372,-0.0873086066,0.3465022776,0.9059672051,0.8794695547,0.1510642664,0.1932115100,0.5276161861,0.5725946952,0.7966307569,0.3229785034,0.2375885064,0.4839221177,-0.0464315283,-0.0526870978,0.0107107761,0.0129711927,0.3714120150,BRCA
GSM480987,0.1237357168,0.2082131890,-0.2081336734,0.0696635291,0.1676650669,0.3503395428,1.2356612913,0.3491986339,-0.0163439327,0.0163941771,0.4570317386,0.7588645808,0.7170214796,0.3089098648,0.2307216385,0.3882937707,-0.0569087189,-0.0333157243,-0.0540820363,-0.1229293533,-0.0581718954,BRCA
GSM480988,0.0792691462,0.0355859437,-0.1149176441,0.2727547838,-0.0414356186,0.2739402649,0.5378554523,0.3087169466,0.2451317272,0.0793868326,0.4923907940,0.6892718586,0.6912962379,0.2162846135,0.3012423917,0.4704262694,-0.0468429086,0.0189469970,-0.0287569216,-0.0868716438,0.4702369069,BRCA
GSM480989,0.2458340079,0.1427290906,-0.2880127502,0.4194182012,-0.0372670215,0.5296821348,0.5993327181,0.6295522225,0.0289337283,0.1779847840,0.4168803811,0.5325530826,0.5911021925,0.2186570357,0.1835803039,0.4437155496,-0.0013073004,0.0206640526,-0.0190125119,0.0192166491,0.3883013334,BRCA
GSM480990,0.2119237644,0.5721666229,-0.2131876319,0.2241937101,-0.0814260791,0.4151322373,0.9502829010,0.3098940203,0.0492130012,0.0875241920,0.4040678319,0.5505317761,0.5124700949,0.3530097061,0.2556535407,0.3387474729,0.0237829644,-0.0075551886,-0.0651906640,-0.0486021041,0.1954412141,Control
GSM480991,0.1213872813,0.2523064120,-0.2291514151,0.3487482565,-0.0615348046,0.5023394971,0.9142568514,0.7329746555,0.0450446508,0.2226377079,0.5071865046,0.4671709960,0.7236467786,0.3133865415,0.2348265328,0.3654298311,-0.0323408361,-0.0544032358,-0.0868870270,0.1669772696,0.4629109662,Control
GSM480992,0.2280438674,0.3309170226,-0.2514961897,0.1905092262,-0.0574106353,0.4883497191,0.5848525959,0.3833045261,0.0517022698,0.2308788326,0.4130200728,0.6848330431,0.4097217267,0.3583373172,0.1477922502,0.3105769333,0.0106290712,-0.0302590407,-0.0495421575,-0.0769597430,0.5627389170,Control
GSM480993,0.1730288758,0.1172152260,-0.1717529876,0.4062435923,-0.0493948066,0.4424425927,1.0657076714,0.8072516527,0.0950189573,0.1120100428,0.4741801064,0.6592196021,0.7140314231,0.3932155144,0.3103372069,0.3602931440,-0.0135325677,-0.0557189019,-0.0244207434,0.0286861091,0.3700969841,Control
GSM480994,0.1449259340,0.0958843308,-0.1927203970,0.2944998090,-0.0737176331,0.4766910599,0.5563842119,0.5016593050,0.0779974775,0.2151213884,0.4017414163,0.4126872120,0.3175909795,0.2398526416,0.1898239563,0.2916244940,-0.0187703867,-0.0638019147,-0.0581340630,-0.0209212010,0.4825198710,Control
GSM480995,0.2024889490,0.7049103001,-0.2196804989,0.6546937155,-0.0123879922,0.3143225341,1.9688322091,0.7681285972,0.0744226263,0.0418705328,0.5249027839,0.4662164072,0.8682190766,0.3275256310,0.3844956729,0.4126590016,-0.0279171207,0.0110848960,-0.0795609249,0.0344357649,0.0846108474,Control
GSM480996,0.0867406594,0.0485569174,-0.1724216322,0.6116071969,0.0069079559,0.5092985962,1.1081883643,0.5332614414,0.2302093240,0.2675477967,0.5563891964,0.5468508691,0.6656352630,0.2965324195,0.2123995517,0.4680346772,0.0263584877,-0.1296755789,-0.1276873833,-0.0175534417,0.1322443015,BRCA
GSM480997,0.3939571524,0.5617946898,-0.1862050473,0.1010070548,0.3900055836,0.7384307467,1.4992139659,0.5830772830,0.0201516690,0.0261189764,0.4731658620,1.0398049503,0.6271673251,0.3840544614,0.2051827405,0.3204180677,-0.0008275386,-0.0366121191,-0.0984311051,-0.0683689425,-0.0868623834,BRCA
GSM480998,0.1547025965,0.0784176241,-0.1641045208,0.3842404702,-0.0349884251,0.5363092944,0.5623371863,0.4830347432,0.0863764813,0.2806543212,0.5020119320,0.3544002388,0.6147042501,0.1708476653,0.1946123678,0.4395502677,0.0090813116,0.0196334124,-0.0240388506,-0.0009604989,0.4098618445,BRCA
GSM480999,0.0916521696,-0.0078626573,-0.2116027020,0.2912943581,-0.0445337208,0.4472657277,0.8877214403,1.2328269645,0.1242170710,0.2363815212,0.5291442982,0.4705139272,0.6894101039,0.4425208185,0.3826780218,0.5582407979,-0.0673263892,-0.0937379736,-0.0933724643,0.1293480420,0.4811099104,BRCA
GSM481000,0.1301261216,0.0371393825,-0.1751550464,0.3478870965,-0.0226917542,0.5020112416,0.9541519526,0.8852972445,0.0405861897,0.3643224419,0.5257301268,0.5200000617,0.6225341240,0.3182110008,0.3141139373,0.6487222089,-0.0261117631,-0.0355823877,-0.0540847223,0.1843363217,0.4038560904,BRCA
GSM481001,-0.0159743170,0.4524790196,-0.1986475898,0.4779612512,-0.0485686371,0.3154630934,1.2256693399,0.9204689152,0.0151969343,0.1066183338,0.5172970049,0.3452016365,0.7868789858,0.3440112760,0.3840656285,0.3988278703,0.0263371471,-0.0637203062,-0.0198135603,-0.0395924034,0.0498321952,BRCA
