@relation data

@attribute 1351 numeric
@attribute 29796 numeric
@attribute 1350 numeric
@attribute 4698 numeric
@attribute 2110 numeric
@attribute 4697 numeric
@attribute 374291 numeric
@attribute 2109 numeric
@attribute 6392 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 1349 numeric
@attribute 2108 numeric
@attribute 1345 numeric
@attribute 1340 numeric
@attribute 1329 numeric
@attribute 1327 numeric
@attribute 7381 numeric
@attribute 4696 numeric
@attribute 1337 numeric
@attribute 7388 numeric
@attribute 4694 numeric
@attribute 7386 numeric
@attribute 7385 numeric
@attribute 7384 numeric
@attribute 54539 numeric
@attribute 4709 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4704 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 10975 numeric
@attribute 4731 numeric
@attribute 27089 numeric
@attribute 126328 numeric
@attribute 9377 numeric
@attribute 4716 numeric
@attribute 4728 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4729 numeric
@attribute 4712 numeric
@attribute 4724 numeric
@attribute 4713 numeric
@attribute 4723 numeric
@attribute 4714 numeric
@attribute 4726 numeric
@attribute 4725 numeric
@attribute 51079 numeric
@attribute 4720 numeric
@attribute 4710 numeric
@attribute 4722 numeric
@attribute 4711 numeric
@attribute 1537 numeric
@attribute 54205 numeric
@attribute 55967 numeric
@attribute 6389 numeric
@attribute Class {Control,BRCA}

@data
12.82346582,9.23432008,13.89601165,5.283376631,9.64691917,12.91933548,12.41967063,9.91653794133,9.631113891,11.99074406,10.124282543,10.86030351,11.46972335,13.24583793,12.58278655,13.46667112,14.64104867,7.9179511885,12.34480084,11.66525609,10.1460382355,13.54473631,13.05207472,9.895132608,11.82274022,12.97797754,11.33008593,6.452698896,12.78312415,10.166527989,11.33290385,11.5141002,10.58888352,12.51448113,8.064205358,6.396132406,13.33560463,12.63422915,12.47620706,11.78498046,12.34682957,9.538364104,6.234631245,7.130779359,11.52942337,10.417645605,12.46600514,13.23175973,12.68199828,13.59555882,6.198401453,13.31590529,12.25622352,7.718363553,5.0729622125,12.36194933,12.30454677,12.45384813,9.025071112,11.31492605,11.37470206,BRCA
13.43392773,9.18702224233,14.91431039,5.358089615,10.32614888,13.23377623,11.63501532,9.71327304867,10.12611757,12.21931837,10.0641259655,10.8740133,12.17707698,13.40746897,12.84191128,13.58466312,14.92838699,8.2830191455,12.38876812,11.97982718,10.1634809705,14.13459319,13.09870741,9.3201863,11.00071151,12.45159499,11.940058655,6.293614761,12.58150432,9.6753096125,11.35036618,11.21084804,10.45834538,12.4899797,6.983452897,7.088101036,13.66928817,12.40071944,12.46600514,11.20322733,11.77806492,9.981902989,6.338429429,7.452943624,11.93128796,10.71759892,12.35457868,12.51214052,10.96486087,13.54043264,5.709849771,13.53466038,11.96551025,7.137147737,5.048903026,12.21350534,12.63872105,12.4173608,8.530173307,11.86989657,11.07529577,Control
13.46969908,9.219248344,14.38765928,4.971326557,10.36619136,12.92825655,11.92740031,10.064763971,9.697254787,12.37349196,10.015847968,10.67884903,12.29825028,13.30755735,12.79544315,13.57024711,14.71052532,7.8929215845,12.376995,11.73450229,10.3696642235,13.94018008,13.06490613,9.590606288,10.96486087,12.47414328,11.740109535,6.347404892,12.90048482,9.8356563535,10.75119697,11.19977372,10.74539725,12.39411974,7.326162328,6.8378581155,13.50065522,12.36895254,12.67483341,11.15778289,12.09022832,9.846936382,6.484142663,7.43837837,11.63953303,10.927524735,12.3239471,12.89109452,11.95582434,13.67776426,5.605339686,13.25798962,12.05711016,7.329507378,4.7778452045,12.10466109,12.55838012,12.36089516,8.84381204,11.83486615,11.477225215,Control
13.36856584,8.78520407267,14.43740197,5.254944744,10.11550576,11.6020262,12.10196099,9.64883947567,8.162140944,12.16189092,10.1939486705,8.374116947,11.56894428,12.80969082,12.64577331,13.35753005,14.65075364,7.2375563455,12.3196976,11.54582134,9.5034911885,13.69550076,12.70943395,7.371038503,11.51112271,12.36769602,11.678012185,6.265760949,12.94803322,9.496789664,9.10062366,11.07439256,10.41507918,11.90041411,7.804520085,6.882022016,13.48821363,12.23463043,12.02547364,9.179860041,12.25692522,10.03037096,5.805041697,6.597162874,11.49113672,11.10897289,12.17369752,12.5173582,12.5617021,13.42453443,5.089171051,13.35514394,11.58929079,6.681382937,5.213451711,11.91853169,12.01041456,12.22715872,9.447156147,11.73450229,10.66768025,BRCA
12.57561022,8.69072604133,13.47298527,5.481727799,9.546885359,11.36309182,11.79042803,9.28973149033,8.676266637,11.96905199,9.699856312,7.664200369,11.33884516,12.71973005,11.2444532,12.52524557,14.59707808,6.992905689,10.9484368,10.69998038,8.7576655755,12.66988608,12.80008194,7.778259714,11.10430408,11.86434298,10.60878384,6.26987998,12.01207986,9.472305653,8.7918394,11.31537336,9.879866984,11.80411298,7.781787745,7.290479184,13.01334802,11.64347756,11.63838852,9.256527818,11.43680016,8.890082693,6.955013775,8.019759068,11.10392395,9.911836682,11.12540235,12.03914706,12.11321645,12.90048482,5.139153532,12.40187556,11.05354261,6.746786795,4.57493091,11.77322176,12.01041456,11.68315485,8.66705043,10.6893693,11.07037285,BRCA
13.61228456,9.307457527,14.55659977,5.533572107,9.949994866,11.78440594,12.1857598,9.92319131367,8.162871046,12.40071944,10.3486713585,8.539760899,11.91235432,12.89271362,12.68837278,13.49077697,14.74875526,7.1379600415,12.50103733,11.88820491,9.860055636,14.05055274,12.95175557,7.406930157,11.56243576,12.87743566,11.69721128,6.65885814,12.66850837,9.4388916785,9.381662517,11.30662298,10.77735008,12.10871075,7.987379316,6.8680495445,13.62992806,12.7003986,12.38541089,9.716982805,12.4173608,10.11366115,6.0664182,7.229302213,11.63162057,11.19538539,12.28769659,13.08801473,12.23392978,13.67776426,4.979352307,13.44200721,12.05711016,6.467284066,5.32402749,12.33120955,12.2091488,12.31128435,9.108133102,11.95919971,10.6811926,BRCA
13.75810714,9.24296761467,14.51605303,5.447257868,9.880571175,11.71299347,12.06237178,9.880128845,8.137837934,12.41833894,10.2058429755,8.391201828,11.51045032,13.18602605,12.98137289,13.44437567,14.72492149,7.508483303,12.49828211,11.84964955,9.3576267715,13.98232431,12.81153531,7.269924091,11.50810934,12.71275703,11.9051461,6.472573571,12.9851927,9.34376963,9.061452962,11.137683,10.70699261,12.13343133,7.781066431,6.6645887035,13.63630348,12.69883927,12.19349773,9.341386014,12.32769025,10.30423184,5.754895016,6.374001034,11.74226323,11.3110473,12.36769602,13.0381217,12.37097553,13.65061427,5.357737827,13.2860567,11.95215345,6.70577449,5.039673813,12.24889125,12.34260121,12.43530962,9.377341303,11.84647188,11.07551169,BRCA
14.09444395,9.391911116,15.08137984,5.600813315,9.679718092,11.95051044,12.40071944,9.80179892333,8.539198683,12.51068142,10.4007789365,9.085698921,11.80723024,13.26439572,12.93044173,13.68255687,14.64104867,7.4660221085,12.65463721,11.94269603,9.973302324,14.13459319,13.20290364,7.615778818,11.69317124,13.09148337,12.15016394,7.14491598,12.95342354,9.476661907,9.769565608,11.38620755,11.04936549,12.32501877,7.927720379,6.786445881,14.15265365,13.00770101,12.67203307,9.843207033,12.69358176,10.51880094,6.28540742,7.187651778,12.21133327,11.46404163,12.22502371,13.2605396,12.18094263,13.68697704,5.255511354,13.59313376,12.20145783,7.193873056,5.3488556445,12.48307013,12.46516723,12.74323457,9.400581223,12.01261591,10.942114995,BRCA
13.70909946,9.378960637,15.20465253,5.221114603,9.650235514,11.64755074,11.9164133,9.60030195,8.538965978,12.44389288,10.378515539,8.686641573,11.64258438,13.2092074,13.10574654,13.80581744,14.76596397,7.620097002,12.72821502,11.9128857,9.825421214,13.95556321,13.03973478,7.852063035,11.66791331,12.74796537,11.95703779,6.334054797,12.98742218,9.7890990415,9.437674644,11.34799239,10.71872147,12.22777395,7.550210243,7.046383073,13.96600025,12.94056784,12.58650212,9.558756055,12.38431166,10.48396717,5.913135501,6.540171154,11.92346873,11.244397655,12.49153253,12.93836212,12.12152875,13.41290062,5.452374073,13.54172225,12.07463999,6.701310361,5.060504857,12.08543106,12.3793121,12.53965448,9.046251708,11.79600727,11.25563725,BRCA
14.11030021,9.62494342067,14.36769016,5.135259094,10.07526224,9.917241949,13.23377623,9.96207795767,8.033617263,12.46365343,8.100470448,8.596218763,10.19039298,10.52753837,12.73133712,14.20597115,14.99984525,6.4355956435,12.50694603,11.84160377,9.339282445,14.38765928,13.48535138,6.303329264,11.54912779,12.69228318,10.10261435,7.371212794,13.53124563,10.0015457255,8.730980488,10.46661976,11.21226855,13.06490613,8.768392049,6.7009589245,13.57024711,13.23175973,8.297307361,8.267349837,12.57561022,10.20523766,5.980260273,7.620111894,8.041222615,12.102933825,12.63872105,12.77284039,12.43299079,13.70909946,5.135259094,10.42846516,12.7232493,6.648469487,5.211517399,10.30053306,11.74274112,12.3953307,9.54766629,12.91282298,11.12089222,BRCA
