@relation data

@attribute id string
@attribute 10454 numeric
@attribute 11035 numeric
@attribute 1147 numeric
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 1848 numeric
@attribute 1849 numeric
@attribute 2002 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 257397 numeric
@attribute 29110 numeric
@attribute 3551 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 3725 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 466 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5970 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6416 numeric
@attribute 6885 numeric
@attribute 7098 numeric
@attribute 7189 numeric
@attribute 7314 numeric
@attribute 7867 numeric
@attribute 8517 numeric
@attribute 8737 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute 9641 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.76556701167,7.71285561,9.004698798,10.707890538,8.727649179,7.09994864525,8.990502651,12.65135565,7.713639689,9.368411083,6.089906589,9.719046985,6.0750662075,14.72004222,5.7827021795,9.933381255,7.1307406325,8.946146814,7.73691741833,14.72492149,7.78313105,9.521659876,6.205212267,12.34771002,6.613275006,15.00532806,6.709066159,11.688477345,8.82094285433,12.47196608,8.486261975,7.96756283667,8.27215776867,11.634256725,7.03030591433,5.939777752,7.4995792045,7.621649748,6.7523535558,10.49127719,11.44994835,5.86129168933,5.85530403967,7.887344199,8.69026092,6.75911088,7.65857270567,6.52702968625,8.585478725,9.487800372,6.277029476,7.37822060033,14.001314075,10.72737618,10.2072374,9.943694688,7.256578464,7.3429582785,7.228436626,Control
GSM427159,6.67949367567,8.347268264,8.974945912,11.4528809893,7.390558334,6.60639379225,8.8269228395,12.87602003,7.9725748555,8.973347824,6.13986403,9.192268846,6.2352424805,13.75148289,6.0886892785,9.982976156,7.787354885,9.581525964,7.666754807,14.11502538,7.902708426,10.58265505,5.424931532,12.34109771,6.847355026,13.91249272,6.373840507,11.725137905,8.45745837133,12.56790862,7.037171767,7.44463675467,7.85669691467,11.27623323,7.157624222,5.0886580415,7.383968157,7.563421716,6.347242776,9.559434991,11.52169626,5.85702554217,6.054235957,7.798165773,8.669346719,6.746992115,7.51923145167,6.64235424625,8.106593131,9.4310771815,6.1753908245,7.05787236967,13.81882705,11.28922369,10.39985497,10.07879165,7.931104142,7.508147197,7.843734423,BRCA
GSM427160,7.13302304567,7.404633079,8.986710369,10.8440250817,7.432878264,6.58493097,8.854112445,12.21350534,8.42336365,8.7236802925,6.064587171,9.676230874,6.077757674,14.33042537,5.6822479045,9.744102689,7.4532495275,9.456519276,7.87360212033,14.41297137,7.507995028,9.044121624,6.225935832,12.51631937,6.882157689,14.51605303,6.74855168667,11.639330205,8.297715334,12.66850837,6.469405549,7.775337819,8.11094053067,11.198356615,6.689778979,5.6701097255,7.0833900895,7.8060539105,5.84197348,9.65317699,11.72288448,5.82716031317,6.35618041933,8.166013814,9.073024297,7.136685014,7.197314467,6.2422901355,8.6701660175,8.9013859115,5.9744687035,7.01943370733,13.884698385,11.524772,10.04121461,9.929872764,7.428122563,7.067906808,8.306085763,BRCA
GSM427162,7.27747024367,8.22327909,8.742495656,11.337274206,6.4694836,6.0589973865,9.374046924,12.56946885,6.4582917475,8.5467491645,5.01682082,9.684192438,6.211699109,12.01436934,5.8913697235,9.64111297,7.4011955135,9.983528472,7.80810919733,14.08054111,7.016310012,9.709937252,6.574181472,12.26985874,7.43686989633,14.35403309,6.91424652367,11.80875598,7.178084026,12.57347448,7.27396389367,7.15936184067,7.98209816267,11.274247985,7.046663354,5.7758281875,7.0038486335,6.9189611885,6.4393043462,9.580847928,11.42772678,5.05698450317,6.36100294267,8.473463378,7.67194989,7.5978930125,6.97936211167,6.33404855075,8.231806127,8.417672848,5.0089445615,6.46814411567,13.10949585,11.77058762,10.50969117,10.01119619,7.4437513505,7.5757878185,8.656300723,Control
GSM427163,6.68095800667,7.77152434,8.684828488,11.0490871027,7.558059277,6.730522711,9.049980109,12.40419699,8.0824437485,8.9107455465,6.188000892,9.981439248,6.0872080685,12.40857396,5.7240857145,9.776844695,7.5245616955,9.290572499,7.96197416633,13.43392773,7.945504008,10.17606751,5.965559928,12.37603319,6.867992672,13.73047547,6.52162721267,11.458095575,8.52183209933,12.75620088,7.069555338,7.58979746267,7.82991936767,11.21839075,6.79859870533,5.704258658,6.931778481,8.1880407455,6.3743216144,9.966174165,11.8471671,6.07725681717,5.979395943,8.264326623,9.268495874,7.021079646,7.28840672033,6.76922237325,8.6043275615,9.2133861525,6.298171367,7.059741909,13.92393915,11.29922535,9.78258103,9.484878832,7.794648318,7.645516256,7.862251644,BRCA
GSM427164,6.273083892,8.624376132,9.33884841,10.8002004453,8.61053686,6.87151716925,8.959527725,12.89109452,9.518144322,8.7958369315,6.497057936,9.979768545,6.15580083,13.96600025,6.029552273,10.23622984,7.5689740425,8.952931307,7.74172589367,13.80946823,8.516705752,9.550766562,6.478491062,12.87483063,6.82836121733,13.77694807,6.160625593,12.40345346,9.370871616,12.86342169,7.561705909,7.917623909,8.18650002,11.07534033,6.70524643733,6.517858181,7.4215310095,8.3174977465,6.511764621,10.23164154,11.5852209,7.15443493,5.98125183967,7.443878302,9.673230059,7.5246001185,7.361977291,7.19245125,8.9337864765,9.9163703245,6.4009452435,7.331943975,13.72048402,11.31140223,10.54285319,10.12499078,7.69743404,7.5964459115,7.763247437,BRCA
GSM427165,6.779059113,8.248996236,8.17437786,11.1354255073,6.689582656,6.362735412,8.833378894,13.23377623,7.717614527,9.2109085805,5.263890047,9.212867878,6.572961414,10.44201071,6.236986736,9.349160193,7.550193916,9.883896123,7.47824938267,13.91249272,7.842729237,10.64474883,4.84060329,12.52075501,7.129972705,15.02279519,6.344653246,12.072677105,7.46461112133,12.04072818,6.68902141267,7.05650117433,8.451561107,11.151396135,7.32404088833,5.6011167705,6.239058915,6.747341416,5.495877927,8.977681421,11.16076662,5.4415442,6.79660585167,8.963388234,7.262755244,6.923040761,7.46619594767,6.5621458705,8.457614913,8.575344218,5.345123689,6.42166024533,13.157660585,11.77105209,10.10111594,9.601752743,7.844629794,7.3846532985,9.040817876,BRCA
GSM427166,7.020737198,7.863769878,8.824657385,10.258386433,8.441575941,7.0975611175,8.588742572,11.86752597,8.2197528715,8.501125356,5.865554662,9.290572499,6.095394251,14.08516788,5.7126180115,9.949994866,7.4520617975,9.325693977,7.75431426067,13.96294256,7.642631408,8.670303166,6.691119292,12.20475003,6.370347138,14.22362506,6.20271008933,11.932399345,9.17209626933,12.30526243,7.08180120033,7.630858662,8.171538624,11.40345044,7.14839452233,5.401013329,6.487104221,7.762308173,6.3190254744,10.00443156,11.28922369,5.8607249385,5.93944441167,8.267911597,9.194320487,6.824884907,7.49696018667,6.575528975,8.519260169,8.9471097785,6.1474658955,7.018808194,14.498215135,11.03612228,10.4077487,9.671351374,7.921844917,7.097562405,7.068028862,Control
GSM427167,6.649348596,8.038728526,8.659854224,10.6759547673,7.598929252,6.41978303225,9.2449642545,12.44264168,8.864788033,9.3886960075,6.047457275,10.01823535,6.3311955985,14.82357723,5.505202515,9.676706901,7.530604743,9.246806572,7.81817800833,14.44356588,7.29632232,8.626175475,6.507006194,12.42766909,7.15645079333,14.37348409,6.496869675,11.55756824,8.63116965933,12.62816419,6.71771492967,7.539110223,7.91861634733,10.99057863,6.63685147833,5.8779809975,6.9655385505,8.3694050275,6.1710283688,9.452231522,11.82274022,6.020187685,6.398579306,8.382668468,9.012625324,7.242305488,6.894570391,6.443440984,8.505661469,9.204869818,6.4335405075,7.05702786333,14.242274775,11.27393851,9.861979055,9.108531726,7.9904688245,7.4254276565,8.034195249,BRCA
GSM427169,7.04562845567,8.223556644,8.645245129,11.1110274023,6.79980331,6.2012063225,8.4216094845,12.83066776,8.0649007185,8.7461260365,5.372961888,9.726661428,6.2017657865,11.55023948,6.0411300525,9.482556459,7.6541093245,9.779978297,7.855507611,13.15952927,7.098982487,9.596921694,6.207019812,12.09766027,6.83844174133,13.54172225,6.537366551,11.593713005,8.44322777467,12.69546762,8.46005630567,7.42782175433,7.74245236133,11.551814785,6.691964128,5.5839936855,6.9279187635,7.524249938,6.6645194764,9.69476318,11.64681981,5.75900304267,5.92169088967,8.896605722,8.33670864,6.8978346455,6.81342298733,6.26822091,8.616861979,8.9430429875,5.4338499695,6.71155131933,13.80215118,11.09393927,10.22738163,9.863923404,8.0356480365,7.581342169,8.031881916,BRCA
