@relation data

@attribute id string
@attribute 10059 numeric
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10163 numeric
@attribute 10459 numeric
@attribute 10552 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1731 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 1793 numeric
@attribute 2017 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 23607 numeric
@attribute 23624 numeric
@attribute 2549 numeric
@attribute 25759 numeric
@attribute 26052 numeric
@attribute 26084 numeric
@attribute 29119 numeric
@attribute 3059 numeric
@attribute 3611 numeric
@attribute 3678 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 391 numeric
@attribute 399694 numeric
@attribute 4233 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53358 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 60 numeric
@attribute 6464 numeric
@attribute 6714 numeric
@attribute 71 numeric
@attribute 7414 numeric
@attribute 7454 numeric
@attribute 79658 numeric
@attribute 81873 numeric
@attribute 8218 numeric
@attribute 8503 numeric
@attribute 857 numeric
@attribute 858 numeric
@attribute 859 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9564 numeric
@attribute 9844 numeric
@attribute 998 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.1803855638,1.2000796147,1.4470036725,0.6624146700,1.8107713824,3.4799908086,1.0220180639,0.6883537356,0.4616304750,1.1811603262,0.8092733725,0.8143940355,1.4674782144,1.4300138996,0.9484378830,0.0609422662,0.6174689995,0.0358099804,0.1460827659,0.4486934303,0.0595911519,1.2776464983,1.4465033908,-0.0131690648,0.4002496721,-0.1757426645,-0.0440006720,-0.1456060512,-0.0627931409,0.0712118580,-0.0714571334,-0.0953083564,1.6674114862,3.2670671940,0.1496797397,2.3560742060,1.3281647927,0.0600588270,-0.0160443468,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,0.1584505707,0.3568962877,0.6420627936,3.2701125443,2.0794160451,2.2882412161,-0.0124092440,4.4681407321,1.9876758964,0.0081226462,0.9991486802,1.3010461369,1.1241359489,-0.0795126762,1.9374832941,1.3966754079,-0.0571084849,0.5194533495,0.4943281158,2.1577475015,0.1943822840,0.4715196540,-0.0439753949,0.2411862325,0.0180790283,BRCA
GSM481003,0.8442987880,1.0979559246,1.5714396047,0.3524276267,2.0634429264,3.2755796031,0.8992538378,0.8205292420,0.4088713112,1.3912595814,0.9799566224,0.6049503636,1.3612618425,1.3261353774,0.8481773518,-0.0440941208,0.5368674805,0.0524153828,0.6843012999,0.7072778254,-0.0159079281,1.3714225724,1.7436893397,-0.0067144994,0.6782650468,-0.0738673770,-0.0126969719,0.3687587061,-0.0096755924,0.2304134947,-0.0999218499,-0.1218154929,2.0944729381,3.6435139973,0.1592926320,2.2548772812,1.9281432134,0.0609809078,0.1392996103,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,0.1618364114,0.1244303655,0.6960067314,3.4451596026,2.0472658149,2.4272642752,-0.0016825477,4.5883542841,2.0270914505,-0.0235366961,0.5933402836,1.2083194380,0.7902057804,0.1190332978,2.6432794133,1.9337831596,-0.0700971440,0.4569876247,0.3135727806,1.9278989510,0.2239244682,0.5374243757,-0.0470188330,0.1941480732,0.4613067603,BRCA
GSM481004,0.9219673436,1.0047797683,1.2231101719,0.6245016453,1.9405849534,3.2811366883,0.8125453106,0.6130161141,0.4928511351,1.2894276836,0.7819549473,0.7267074391,1.1921263276,1.5316830208,0.9743504069,-0.0310778917,0.5084360550,0.0300591075,0.0680022923,0.6956610911,0.1146506945,1.0776123568,1.6591458448,-0.0146582856,0.4050117997,-0.1818336114,-0.0706596330,0.3231435837,-0.0439623751,-0.0515292309,-0.0951604740,-0.1282684434,2.0663433903,3.6928061645,0.1403264253,2.2044553339,2.0184366770,0.0458456214,0.1799735930,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,0.3960925107,0.2292358492,0.6701001566,3.1503309594,1.4240456010,2.7043259995,-0.0060122215,4.4698169882,2.0022565522,-0.0393887593,0.6959446337,1.3652791442,0.8093598502,0.1043470586,2.3045703338,1.4021213895,-0.0591426097,0.4162228867,0.4560373420,1.9379648565,0.2125664917,0.5396083990,-0.0510168258,0.2163254187,-0.0217994316,BRCA
GSM481005,1.7395046078,1.0836951693,1.4415172496,0.3876877130,1.6236125550,3.3048733285,0.7047412305,0.5968761674,0.3671757498,1.1401585482,0.8571424412,0.8208321277,1.6299835334,1.3877731034,0.9575539475,-0.0061150087,0.6957511474,-0.0396375116,-0.0670339573,0.5276482406,0.0739778179,1.3644052138,2.2389136498,0.0304015636,0.7014579521,-0.1951803750,0.0667266736,0.2984071820,-0.0124450592,-0.0260658697,-0.1103775439,-0.0918189806,1.8666966261,2.9753657183,0.2270940179,2.3612720490,1.2930419892,-0.0029305460,0.1209496400,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,0.3167094880,0.2669062797,0.8165280745,3.0240586301,1.8347277684,2.3308550971,0.0075601748,4.2691934759,1.9694497985,-0.0089982061,0.8645605629,1.4332777030,0.9056316055,0.0457376592,3.0437032382,1.9890863055,-0.0756191029,0.5630232504,0.3629836582,1.9115622770,0.2282941112,0.3919551472,-0.0677158485,0.1866518880,0.1299700532,BRCA
GSM481006,1.0940298095,1.1536513797,1.9398481572,0.2772681860,1.7902080991,3.2918185185,1.2410103773,1.2742049727,0.1879702893,1.3272515258,0.8538715552,0.8228896988,1.5784780925,1.5903257717,0.8742118731,0.0263775238,0.6774093451,-0.0659242327,0.0909869106,0.3109419012,0.0834404912,1.2661449731,1.5292125387,0.0247047886,0.6464014157,-0.1437625130,0.0249074433,0.6224567819,-0.0168853095,0.1688720732,-0.1280822593,0.1305316902,1.9057561290,2.8718997637,0.1351042711,2.5397693236,1.0355297161,0.1210638009,0.0792207283,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.1586954411,0.2529420034,0.7397100626,3.3005572359,3.2827063971,2.3295555881,-0.0179128214,4.2648594596,2.0552903512,-0.0469949022,0.6371814043,1.2509919323,0.9395125434,0.1659671659,2.7452009917,1.7774261305,-0.1072431319,0.7007251898,0.2727268643,2.2970675062,0.3531187352,0.4917253337,-0.0513911678,0.1984657517,0.4513764037,BRCA
GSM481007,0.6430245312,0.8637025436,1.7268032263,0.6183041530,2.1518923896,2.5976441597,0.8102781959,1.0828323464,0.5328905917,1.4230721867,1.4342523179,0.6452717698,0.9207133585,1.2839676474,0.6260495298,0.0465855897,0.6134111168,-0.0116330692,0.1756674043,0.4991430887,0.0239821117,1.5751655295,1.5117607714,0.0693962222,0.6010940923,-0.0953704117,0.0453880563,1.1539923084,0.0059839531,0.2482519583,-0.0775120804,-0.0956871419,1.9287019769,2.1931279500,0.2527581179,1.9990592401,1.3797527337,0.0987798262,0.3142764187,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,0.1051575886,0.1849544916,0.6706443179,3.0947886640,2.1308796236,2.3985712954,0.0468923578,4.5688298834,1.7478359239,-0.0475543798,0.3410338442,1.2204954690,0.5632362459,0.0523188741,1.7954202627,1.8529455469,-0.1269637417,0.3703690339,0.2431423812,2.5968232583,0.3264364625,0.5178588897,0.0678073960,0.2322261396,0.4485116918,BRCA
GSM481008,1.4505478578,0.6905855152,1.2433373440,0.4573765793,1.7603593701,2.7247598548,0.4522010033,0.8701275472,0.5022975582,1.2605167206,0.9014315567,0.8625828716,1.0476466187,1.1402049069,0.7411739787,0.0409494638,0.5762742963,0.4827494546,0.7872107669,0.5630399126,0.0789628777,1.1040605759,1.4054096226,-0.0033952392,0.7011774507,-0.1317019194,0.0036240915,-0.0374337450,-0.0561331175,0.2355569799,-0.0916189204,0.0654737970,1.6997278268,3.1072435775,0.1197325149,1.7342027903,1.9804673527,0.2995089881,0.2588366775,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,0.2534119720,0.2445528730,0.7187695248,3.2627433132,1.4083411269,2.4446920753,-0.0086323968,4.3696773703,1.7010813361,-0.0600692714,0.7143386990,1.4843981755,0.7837754806,0.0282589524,2.1589759621,1.0845742989,-0.1321987081,0.5230086976,0.2833427329,1.8091861437,0.2677998399,0.6578799410,-0.0984225398,0.1960819449,-0.0903745492,Control
GSM481009,1.1826036653,1.1461503863,1.3125832592,0.5807664000,1.6462100789,3.2320275683,0.4020215238,0.6836895711,0.0965338481,0.9139744673,0.4393088868,0.7370027589,1.4302532645,1.3990336556,0.6573927260,0.0065879639,0.6379877187,-0.2208858356,0.0466257851,-0.0825365151,-0.0198686067,0.9036050313,1.5305498669,-0.0460119554,0.3301831506,-0.3668616673,-0.0314803283,-0.2635303903,-0.1005020037,-0.0673770830,-0.0809281335,-0.2624386697,1.5454977487,2.5266020498,0.0098238778,2.2850365361,0.9558427978,-0.0263681967,0.0263716091,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,0.0973739212,0.1822121439,0.6320714956,3.2104844170,1.6037546610,2.4154436141,-0.0607615665,4.9091982842,2.1447127912,-0.0863543264,0.4587352475,0.8605118255,0.5483762496,0.0289410084,2.7093283336,1.4664891924,-0.1986190173,0.4207337816,0.2563690741,2.6065440719,0.1969910029,0.0301783830,-0.1163682611,0.2414110834,-0.1490650472,Control
GSM481010,1.6577638870,1.1466861350,1.3445474857,0.4810205597,1.4037885040,3.2734904916,0.7659482694,0.6704042288,0.1001928917,1.1396187419,0.7965444810,0.8254797151,1.5761229206,1.4868810578,0.9702485215,0.0181273755,0.7343420027,0.1439979105,0.0164115317,0.5407712498,0.0867101651,1.4524127389,1.2307521165,0.0036142197,0.8606493432,-0.1234499789,0.0407826927,0.3951061078,-0.0535287621,0.1998442811,-0.0981020218,0.6528034954,1.6348837514,2.9012349447,0.0508783250,2.1533832948,1.4798714121,-0.0524235679,0.2723468990,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,0.1761760920,0.2743944092,0.5792703495,3.1837559010,2.1124519960,2.2814118394,-0.0237400801,4.1366360187,1.9118974974,-0.0255729896,0.7626146430,1.3270443028,1.3034805095,0.2118905579,2.6743146248,1.6367426270,-0.1519990771,0.4992045580,0.2596243354,2.0458557937,0.2764016116,0.3574118243,-0.1284476669,0.2052486207,0.1339713250,Control
GSM481011,1.0392933984,1.0084638060,1.5630688482,0.3264856587,2.0764300483,3.0901160993,0.6392220445,0.8705568834,0.3999316058,1.4837687343,1.4067092926,0.6456970798,1.1232241080,1.1672118224,0.6898040355,0.0133974335,0.4369135557,0.1717588151,-0.0375684200,0.5139661300,-0.0063179054,1.3580996846,1.3498147170,0.0986143788,0.5267823175,-0.1996187796,-0.0182466034,0.1114175908,-0.0911722085,-0.0172998980,-0.1052858378,-0.1374355349,2.2645160224,2.9495386283,0.1527878153,2.2447497329,1.9169715047,-0.0295763075,0.0881457550,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,0.1995841336,0.1690626889,0.9477119443,3.1741475263,2.0010260307,2.8155515152,0.0394449375,4.5302506792,1.8810586527,0.0030414629,0.4628949402,1.5445811392,0.8012307266,-0.0562693753,2.1285121442,1.7781033919,-0.1105887702,0.2453137968,0.3612306045,2.1572783757,0.0981748895,0.5802328967,-0.0246969339,0.2254770854,0.0557324726,Control
