@relation data

@attribute id string
@attribute 10262 numeric
@attribute 10594 numeric
@attribute 10907 numeric
@attribute 10992 numeric
@attribute 22916 numeric
@attribute 23020 numeric
@attribute 23450 numeric
@attribute 23451 numeric
@attribute 24148 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 4686 numeric
@attribute 4809 numeric
@attribute 51639 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 57819 numeric
@attribute 6426 numeric
@attribute 6427 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 83443 numeric
@attribute 9343 numeric
@attribute 9410 numeric
@attribute 9416 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6812406975,1.5370460087,0.7179108809,0.8996421234,1.0373011971,0.2508779140,1.1145044631,0.9134596374,0.5203709216,0.5599901921,0.4458390437,0.1068485583,1.5019825913,0.2578765642,0.5999198465,1.1703704466,0.9321065918,1.4741522832,0.9073006092,0.4790607486,1.7162887493,1.4991112350,2.0225933196,0.9153220130,1.7382117063,1.5301123789,1.4784801758,2.3190807279,1.6944788505,0.6963510195,1.4249695241,0.7477365098,2.8068137967,1.6357283543,-0.0988621140,1.2563734850,1.9437130466,0.6597255095,0.8884539434,0.5050956703,BRCA
GSM481003,1.1974988753,1.7089923751,0.8550674641,0.9430420277,1.0096748571,0.3360758343,1.2242020966,0.5927829691,0.6320032086,0.6384328385,0.6027689856,0.1005977716,1.6430910631,0.2386919962,0.6650603986,1.0737781454,1.1258171098,1.7355406609,0.9993794023,0.5170908664,1.9700247826,1.5653517170,2.5304655898,0.7923391349,2.0476801031,1.5324675377,1.4753175675,2.4036977185,1.4380235594,0.5505576841,1.8410320433,0.6477860498,2.7468699613,1.4400275008,0.0157128846,1.1679236890,2.2525207624,0.9782952302,0.5894088150,0.6299994873,BRCA
GSM481004,1.1239448983,2.2302007411,0.6910350906,0.9614956854,1.0246215303,0.2788596829,1.4855904314,0.5443277770,0.5482532722,0.6563029549,0.3990541024,0.1649254847,1.4772188767,0.1222502962,0.7186753850,1.1400992890,1.2078082544,1.6407811478,0.9113441620,0.4213451779,1.9015568991,1.4534333797,2.2714820702,0.7345321434,1.6009336627,1.2232246332,1.4993902982,2.1588361685,1.4855710909,0.5555313906,1.6445798316,0.6322424772,2.6351416110,1.1911578935,-0.0523345434,0.8892659147,1.9895333649,0.9777163224,0.5692396697,0.8540181923,BRCA
GSM481005,0.9898969473,1.3606706792,0.7214820559,0.8043893573,1.2153531407,0.1940408074,0.7954848043,1.1555943642,0.4496998853,0.5496870449,0.7022237635,0.1130938942,1.5436271156,0.3465090338,0.7103806155,1.3566492122,1.0428239462,1.3264736316,0.8533831697,0.4386936296,1.7013532322,1.7193023414,1.9966017007,1.0200565478,1.9018808902,1.1365493271,1.4095248038,2.3452316664,1.6661459296,0.6095103803,1.5575039534,0.8175539884,2.6335424583,1.3968506085,0.0443953118,1.2562642693,2.0178996250,0.6361441505,0.7185451464,0.5944296523,BRCA
GSM481006,1.1772133260,0.8777020241,0.6058167271,0.8803160492,1.2330643007,0.2545914203,0.9664090341,1.1081119464,0.5638830858,0.4691815671,0.6386246402,0.1783356244,1.6747938186,0.3484167298,0.5777717888,1.1537876290,0.8935009884,1.3338032147,1.1468729097,0.8161036820,1.9389057817,1.9559061824,1.9949334397,0.9471551222,1.5737857412,1.7646944721,1.4284482951,2.5175843345,1.7480901119,0.7234830436,1.6669234188,0.8318544293,2.6007146833,1.6742897382,0.1707832139,1.1213527717,1.9521660433,0.5340106679,1.2178358733,0.7766254057,BRCA
GSM481007,1.3076305660,0.8395831553,0.8382674897,0.7428767796,0.6055114323,0.1760819153,0.9743374057,0.7034232523,0.4590229122,0.8353145834,0.4642803039,0.0551729373,1.6202608212,0.4537971071,0.6028448843,1.1978196736,0.9925808908,1.1345281925,1.2312760055,0.5469112565,1.5477014357,1.8655931726,2.2120503649,1.2255379280,2.0267416139,1.7157150373,1.3354572439,2.5431630612,1.0124593559,0.3544302837,1.7841569482,0.4721966593,2.4197363057,1.1335043463,-0.1338734556,1.1505662997,2.4848087282,0.5161039459,0.9270069813,0.5590187027,BRCA
GSM481008,1.3964791943,2.2182059552,0.6464599177,0.9669225919,0.9540503333,0.3651771108,1.6854989133,0.8656404001,0.4420165333,0.6851009033,0.6192824858,0.4425875269,1.2579833998,0.3574341022,0.7579538683,1.2731039599,1.2073366213,1.9825742786,1.0815599343,0.4978935979,1.6882617438,1.5542730316,3.0121067630,0.9354278338,1.7811089233,2.1773873236,1.7172652046,2.6804403838,1.8660513505,0.6558467086,2.4843944314,0.8563787664,2.4028820990,1.4608064335,-0.0931938424,1.3560738167,2.6841281950,0.8694719594,0.7986952821,1.0196319019,Control
GSM481009,0.9109314530,0.8524749311,0.2760922092,0.6779926318,0.8596650853,0.1574443659,0.8574871968,0.9379789390,0.2201330759,0.3922241374,0.5486693074,0.1067313193,1.2680433343,0.1364674438,0.3907827812,1.1732181000,0.6326582934,1.3352790693,0.6703982333,0.2487644386,1.6573938705,0.8164385689,1.6586243511,0.5219870231,1.2621933153,1.0675985987,1.3742297214,2.3355514135,1.4856148720,0.3751002557,1.2323383614,0.6121281988,2.3604491550,1.1620401045,-0.0258016151,0.5797605317,1.4648682287,0.3442045614,0.6102118087,0.3744072354,Control
GSM481010,1.0156525435,1.6114632421,0.7762713891,0.8235195707,1.2347107639,0.2635744043,1.2656255564,1.2497449871,0.5382548375,0.6619493134,0.8299167638,0.3337012409,1.4339357989,0.4326145492,0.5453053902,1.5307855830,0.9316960965,1.5254069404,0.9289203385,0.4621615706,1.8113816211,1.6379111709,2.1416127816,0.9562062303,1.7091990142,1.0432863169,1.4025268872,2.2834570443,1.8824565069,0.8588459837,1.7584556564,1.1020925517,2.6894701323,1.7220230823,0.0180947932,1.1447322170,2.0656631366,0.7314166969,0.6094334263,0.6833206659,Control
GSM481011,1.3387933225,1.1691710452,0.9337676558,0.8878441293,0.7105927217,0.0725590001,0.6368258441,0.5767693845,0.6911480552,0.7387057178,0.3450502634,0.1074369706,1.6158714962,0.4089483520,0.7055492616,0.9410156570,1.2711931691,1.2921597741,1.2070852319,0.7072479838,2.0018711016,1.7775148304,2.3741526338,1.2171910213,2.2196026619,1.6817335421,1.5019745964,2.5557495425,1.1677079415,0.5072746012,1.9340515510,0.5332055638,2.6604168020,1.3898924317,-0.0214246644,1.5137981177,2.6942155213,0.5193768416,0.6862528411,0.6045302093,Control
