@relation data

@attribute id string
@attribute 1003 numeric
@attribute 10398 numeric
@attribute 10411 numeric
@attribute 10451 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11069 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1432 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 2185 numeric
@attribute 23533 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 27035 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2909 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3383 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3702 numeric
@attribute 387 numeric
@attribute 394 numeric
@attribute 399 numeric
@attribute 4301 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4478 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50508 numeric
@attribute 50848 numeric
@attribute 51208 numeric
@attribute 5175 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5747 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5906 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 6300 numeric
@attribute 6387 numeric
@attribute 6494 numeric
@attribute 7070 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7294 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7412 numeric
@attribute 7414 numeric
@attribute 7430 numeric
@attribute 7852 numeric
@attribute 81 numeric
@attribute 83593 numeric
@attribute 83700 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9074 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 90952 numeric
@attribute 93408 numeric
@attribute 9475 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0133768996,3.1661137341,-0.0736360448,-0.0326138439,0.8538823337,-0.0223843215,-0.0476961340,-0.1252300160,-0.1476838194,-0.1987272162,0.4835664393,0.4174692793,-0.0074819067,0.9484378830,0.0609422662,0.6174689995,0.9451780202,0.0948015457,0.0222497346,0.0190152100,-0.0131690648,-0.0402767094,-0.0579599621,-0.0993328252,0.0926138213,0.6288589894,0.7379945731,0.9289300937,0.3163274045,-0.0714571334,-0.0495700609,1.6084205522,0.1586799756,-0.0770992702,-0.0077028284,0.1496797397,-0.1962938794,-0.0924954481,2.3560742060,0.5145896167,-0.1038761917,0.1553148002,1.2914545985,-0.1814209702,0.9690112035,-0.0346306446,0.6291495662,-0.1804891954,-0.1264455374,-0.0578838971,1.7780538464,-0.2599513970,0.1721759651,0.0106290318,-0.0489916427,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,0.8370002049,0.1043059106,0.2608651281,-0.0981862237,-0.0750473595,0.4517662190,0.5395283599,0.3568962877,0.2761137816,0.6420627936,0.8827619023,0.2105771879,3.2701125443,0.7911284625,0.2993447634,2.0794160451,-0.0235738736,0.6241121968,0.1447568081,0.0818930292,3.2586358829,4.4681407321,-0.0632721569,-0.0479246366,0.0289360628,-0.0056752554,-0.0023895863,1.4351434186,1.9876758964,0.8391980633,-0.0637808484,0.6204384394,0.0385309598,0.8916477740,-0.0795126762,3.1035592704,-0.1123077593,-0.1734718121,-0.1290155527,-0.0941349924,-0.1467970380,0.0676349092,0.0597489652,-0.0359190766,-0.0278078501,0.0272467544,-0.1834590614,0.4715196540,0.2411862325,BRCA
GSM481003,0.4899988875,3.0536560482,0.8728766795,-0.0231692680,0.4354527221,-0.0365280954,-0.1286379429,0.0770159362,-0.0318918048,-0.0054070148,0.6464457552,0.3061586227,-0.0913396300,0.8481773518,-0.0440941208,0.5368674805,0.8074151114,0.1785438329,-0.0665057893,0.2214162592,-0.0067144994,-0.0180205922,0.0002747841,-0.0898194867,0.2505579636,0.8103868588,0.8040623380,0.7902084636,0.2662321729,-0.0999218499,-0.0728771679,1.3550704890,0.0405183853,-0.1034652738,0.4208200202,0.1592926320,-0.1556896888,-0.0612388236,2.2548772812,0.3141893047,-0.1142412126,0.2534420761,1.2628027667,-0.1512024444,1.0180387526,-0.2064045833,0.4268241213,-0.0080974271,-0.1502506941,-0.0199478673,2.2123938208,-0.1163812966,1.5130936287,-0.0279037119,-0.0421273370,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,0.9900261754,0.1816668325,0.2829620648,-0.0518483993,-0.0337643415,0.4978785231,0.7071057357,0.1244303655,0.0626567465,0.6960067314,1.9043971167,0.7045799530,3.4451596026,1.8047334209,0.1105344640,2.0472658149,-0.0279678789,0.6049226272,0.1366010751,0.2780615015,3.0136639497,4.5883542841,0.0381998179,-0.0679531488,0.4301923150,-0.0640276709,0.1084957430,2.5014159606,2.0270914505,1.4507904432,1.0023184966,0.2403456947,0.3137044749,0.7033123184,0.1190332978,3.0309254428,-0.0698178071,-0.1936960090,0.1356607050,-0.0739172306,-0.1176093894,0.0088720419,0.7368682986,-0.0700399989,-0.0217206167,0.0745625094,-0.1093169571,0.5374243757,0.1941480732,BRCA
GSM481004,0.0945324420,2.8817494180,0.1327944574,-0.0307725794,0.4418005690,0.0373970289,-0.1476433219,-0.0769742121,-0.1009666412,-0.1511752432,0.1616731554,0.4136280409,-0.0095652844,0.9743504069,-0.0310778917,0.5084360550,0.7678586823,-0.0171456269,-0.0172960310,0.1947660106,-0.0146582856,0.0966304259,-0.1035351688,-0.1526163470,0.0303451027,0.8890818098,0.7018607473,0.7554294536,0.3542718301,-0.0951604740,-0.1440503177,1.7522706015,0.1066328658,-0.1109918706,0.0661285739,0.1403264253,-0.1854128705,-0.0623129027,2.2044553339,0.4544313495,-0.1360754046,0.1754201994,1.4357202308,-0.1091378602,0.9555479154,-0.1264316804,0.3999577024,-0.1712922446,-0.0680582346,0.0009818068,2.2593973856,-0.1540872136,0.4297045224,-0.0285216565,-0.0777788476,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,1.0766678804,0.0046874581,0.4684481415,-0.1085750333,-0.0723416345,0.4221550408,0.5545792864,0.2292358492,0.0687684595,0.6701001566,1.4681824976,-0.0382012827,3.1503309594,1.8457994221,0.2161254814,1.4240456010,-0.0400819974,0.4966396672,0.1836534304,0.1787116833,3.4722257984,4.4698169882,0.0332571217,-0.0896667829,0.2901734749,-0.0649329242,0.0092281189,1.4617717490,2.0022565522,0.7990377990,-0.0376341218,0.3593561060,0.1353382389,0.8979108692,0.1043470586,2.9765772323,-0.0699493475,-0.1124212400,-0.0304403317,-0.0851041900,-0.1383349480,-0.0639183010,0.2723441043,-0.0734170721,-0.0857841578,0.1011797387,-0.1202374537,0.5396083990,0.2163254187,BRCA
GSM481005,0.0000804398,3.0758146444,-0.0633542451,-0.0564037240,0.7316822418,0.0072821304,-0.0476365093,-0.1651466861,-0.0270103897,-0.1056594801,-0.1475589197,0.3984561536,-0.0534659259,0.9575539475,-0.0061150087,0.6957511474,0.9065400410,0.1419797916,-0.0846347909,0.1301742138,0.0304015636,0.0167830338,-0.0527448335,-0.0713195771,-0.0387112399,0.9670564680,0.7327531320,1.0908687503,0.3095598578,-0.1103775439,-0.0722903304,1.1470914875,0.2469138296,-0.0538089833,-0.0715960995,0.2270940179,-0.1542207042,-0.0642276508,2.3612720490,1.0202225883,-0.1465047039,0.1683785377,1.4806221995,-0.1534515860,0.8562280420,-0.0353071872,0.5108164631,-0.1883594152,-0.0779104358,-0.1147465410,2.1457658741,-0.1331360290,0.3964699985,-0.0072189732,-0.0867446095,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,0.8211322722,-0.0240801696,0.3166812967,-0.0871069950,-0.0307554886,0.4644701202,0.6868093671,0.2669062797,0.2919591999,0.8165280745,2.9454981752,-0.0071832991,3.0240586301,0.9297815149,0.0446880130,1.8347277684,-0.0235281201,0.4447447957,0.1100066579,0.0395914605,3.0723633324,4.2691934759,-0.0542451661,-0.1197980179,0.3535624693,-0.0950495207,0.0036584168,0.8368593614,1.9694497985,0.4745792051,0.1893260697,0.2900286220,0.0515114556,0.8381537139,0.0457376592,2.9770357410,-0.0723469267,-0.0312545513,-0.0173925526,-0.1237518556,-0.0496233711,-0.0199526320,-0.0104058827,-0.0409253000,-0.0699562378,0.1129239531,-0.0457425530,0.3919551472,0.1866518880,BRCA
GSM481006,0.1612103124,3.1853798097,0.0905179799,-0.0841016283,0.5659204533,-0.0026003006,-0.0825294732,-0.1355574389,-0.0774333748,-0.2067639050,0.5398162300,0.3921763096,-0.0876578273,0.8742118731,0.0263775238,0.6774093451,0.9744137096,0.1349588460,-0.0757974107,0.2094965038,0.0247047886,-0.0307478687,-0.0915561106,-0.1103085900,0.1009974951,1.2209734655,0.8024770168,1.0996662435,0.2718983890,-0.1280822593,0.0172555961,1.6024171489,0.1961680456,-0.1073077497,-0.0732725291,0.1351042711,-0.1855151630,-0.0236254930,2.5397693236,0.9667708274,-0.1017423167,0.2292108573,1.2285786200,-0.1390993591,0.9164443077,-0.0282834456,0.8134826092,-0.1126223339,-0.0990271852,0.0236724890,1.9937688903,-0.1069179603,0.8491318701,0.0010636475,-0.1171489896,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.9354205676,0.0274722780,0.2588561041,-0.1044239603,-0.0489088737,0.5067868330,0.4674810317,0.2529420034,0.3084470431,0.7397100626,1.2892440821,1.0447189175,3.3005572359,1.1112692641,0.2859294764,3.2827063971,0.0318450583,0.5143065399,0.5855148732,0.0890656759,3.3378195586,4.2648594596,-0.0467863620,-0.1497771048,0.7631579092,-0.1211343683,0.0232389788,2.3843624517,2.0552903512,1.3224712104,0.1489313872,0.4171033552,0.4637589053,0.8024218490,0.1659671659,2.9921479324,-0.0484193605,-0.0279526840,-0.0659961187,-0.0418901456,-0.0821439109,-0.0216550640,0.5855412611,0.0365791840,-0.1095987823,0.1064441246,-0.1468752514,0.4917253337,0.1984657517,BRCA
GSM481007,0.0045146588,3.0994705096,0.6145446753,-0.0341735956,0.3801045620,0.0130901235,0.0318698374,-0.0978646680,-0.0829389156,-0.1218640478,0.7363453357,0.2309822093,-0.0199723783,0.6260495298,0.0465855897,0.6134111168,0.5799589310,0.3911529340,-0.0905519434,0.4677392068,0.0693962222,0.0172288164,0.1859712519,-0.1195297471,0.1948839844,1.1343356063,0.6969900434,0.6895177521,0.2271756674,-0.0775120804,-0.0450302663,1.6901965559,-0.0270793494,-0.0586384583,0.6109497668,0.2527581179,-0.0165134667,-0.0277256637,1.9990592401,0.5475669987,-0.0749818668,0.2500381181,1.3726604235,-0.1292864324,0.9327400733,0.0125250198,0.9443599978,-0.0201134964,-0.1427680885,-0.0968918964,2.3516883970,-0.0644930769,1.6583707928,0.0513456334,-0.0401979054,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,1.0210435065,0.1631172095,0.2214731303,-0.0580448157,-0.0014222495,0.4350651474,1.1163454109,0.1849544916,0.0113657976,0.6706443179,1.4436864190,0.2840528850,3.0947886640,1.6025384089,0.0668356439,2.1308796236,0.0398056174,0.5193731897,0.1142013461,0.3099610600,3.3769033661,4.5688298834,-0.0214410374,-0.0393582227,0.4821233730,-0.0768376531,0.0575834834,3.1005409435,1.7478359239,1.5069605545,0.1119793297,0.2029048486,0.2545042373,0.6376104003,0.0523188741,2.7754765402,-0.0557559649,-0.0461757071,0.1210163136,-0.1220999053,-0.0683014363,0.0905470607,1.4211435434,-0.0968751900,-0.0556031376,0.0806055195,-0.1416027276,0.5178588897,0.2322261396,BRCA
GSM481008,0.0333404951,1.9667925039,-0.0392733318,-0.0587467358,0.4550458414,-0.0037437584,-0.1028508210,-0.1279147234,-0.1123889600,-0.1806557250,0.6415533715,0.3457279783,-0.0391388203,0.7411739787,0.0409494638,0.5762742963,0.5187921416,0.1856197624,-0.0560315626,-0.0168563599,-0.0033952392,0.4461546540,0.0232674289,-0.1385545979,-0.0653193207,0.9561627172,0.6497903308,0.9398854532,0.3316378098,-0.0916189204,-0.0357253038,1.0914881301,0.0454254805,-0.0419190719,0.0155054001,0.1197325149,-0.1834583134,-0.0745725829,1.7342027903,0.5509530001,-0.1393994816,0.2520220037,1.6192650958,-0.0347516549,0.8795420449,-0.0412420489,0.3234683936,-0.2422148493,-0.0860272833,0.0730095169,2.2026615411,-0.1877320436,0.5256794312,-0.0348905814,0.1781776670,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,0.8990125299,-0.0617019828,0.2738108856,-0.1056714096,-0.1196029719,0.4865003888,0.2473534204,0.2445528730,0.2813343574,0.7187695248,1.1359402404,-0.0678721517,3.2627433132,1.8644267959,0.2171431813,1.4083411269,0.0280642769,0.5585720231,0.0158586249,0.8822960871,1.9263602782,4.3696773703,-0.0376614083,-0.1040987538,0.3188313121,-0.0584359721,0.0569410248,1.1412398851,1.7010813361,0.7290698928,0.1877782039,0.2152396904,-0.0503012967,0.7670420547,0.0282589524,2.2804966147,-0.0783606052,-0.1216230774,-0.1176157688,-0.0122161880,-0.1178862223,-0.0573390999,0.1489628334,0.0042389902,-0.0567113046,0.0735030914,-0.1292381197,0.6578799410,0.1960819449,Control
GSM481009,0.0506164488,2.5470759869,-0.0233549507,-0.0990485983,0.5294770917,0.0322131466,0.1306110180,-0.2175777387,-0.2309847074,-0.3239832272,0.3818471958,0.2764711754,-0.0151111214,0.6573927260,0.0065879639,0.6379877187,0.6648917058,-0.1534251279,-0.0919009065,0.1010262713,-0.0460119554,-0.3524707656,-0.2994706491,-0.0878456450,0.0828601231,0.7515524406,0.5076287837,0.8664243184,0.2152201382,-0.0809281335,-0.2594375160,0.5789911190,0.0679936685,-0.0861537382,-0.0843627745,0.0098238778,-0.2835594586,-0.0873023413,2.2850365361,0.6264597443,-0.1722902000,0.1580762435,1.4156425380,-0.0920661637,1.1191137618,-0.0986701912,0.1624432686,-0.2027252716,-0.1288069701,0.0039704921,2.1482219389,-0.1725874238,0.2615423322,-0.0035961770,-0.0994077928,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,0.4572595951,0.0492418256,0.3586061170,-0.1066654161,-0.1903911113,0.1471335525,0.2551399111,0.1822121439,0.0240920140,0.6320714956,0.5117164352,-0.0533581425,3.2104844170,0.7943820304,0.1710524842,1.6037546610,-0.0420569494,0.2179962545,0.6369201190,-0.1870442592,3.1584258344,4.9091982842,-0.3593711976,-0.2036918158,0.1316067713,-0.0048604058,-0.0540411155,0.6947452825,2.1447127912,0.6722196365,-0.0693295442,0.1056522256,0.0546350540,0.8125889257,0.0289410084,2.4714063083,-0.2188257759,-0.1782847419,-0.0852210291,-0.2085292622,-0.2712967194,0.0564312365,-0.0183282045,-0.1051120184,-0.0331778387,-0.0089557541,-0.0908145631,0.0301783830,0.2414110834,Control
GSM481010,0.5186366420,2.8027122287,0.0528804344,-0.0673315320,0.7253901640,-0.1227839591,0.0528028026,-0.0723927971,-0.0818662104,-0.2232451839,0.0075093593,0.3582406002,-0.0471156272,0.9702485215,0.0181273755,0.7343420027,0.9039135979,0.0659124634,-0.1111298036,0.1708685404,0.0036142197,-0.0385854524,-0.0170132802,-0.1451198281,0.1646898222,1.4438292494,0.7358219301,1.3039561975,0.2999584299,-0.0981020218,-0.0527665210,1.4379808760,0.0781252100,-0.0388701461,-0.0250544287,0.0508783250,-0.1162023945,-0.0874981452,2.1533832948,1.1964324483,-0.1223527236,0.2524100515,0.8968330891,-0.1002450928,0.8364932744,-0.0379421383,0.4119396094,-0.1253510798,-0.1551193576,-0.0839966420,1.9871320729,-0.0641167869,0.8896137413,-0.0635856931,-0.1017693667,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,0.7915824455,-0.0599373686,0.3844459151,-0.1128206664,-0.0485023446,0.4636299179,0.3259510165,0.2743944092,0.3278113926,0.5792703495,2.0439955792,0.5358730554,3.1837559010,1.3407380601,0.3209661450,2.1124519960,-0.0273664836,0.4516097499,0.0438426573,0.1976073300,2.6219924733,4.1366360187,0.0097856214,-0.0625095019,0.1463151797,-0.1376485593,0.0842259519,3.2252018750,1.9118974974,1.3127329596,0.2797157550,0.4105417741,0.1429942891,0.7852419809,0.2118905579,2.6965886255,-0.0216113908,0.0050617743,-0.1181290174,-0.1320328181,-0.0641655834,-0.0510926381,0.6879768297,-0.0056853701,-0.0787758383,0.0965257592,-0.1366913221,0.3574118243,0.2052486207,Control
GSM481011,0.0382071539,3.3995239603,-0.0473339249,-0.0442146932,0.5516368978,-0.0524687663,-0.0666844478,-0.1097075660,-0.0337967091,-0.2333274842,-0.0038722266,0.1895736574,-0.0108503157,0.6898040355,0.0133974335,0.4369135557,0.5923281113,0.1081432523,-0.0331998523,0.3322452556,0.0986143788,0.0645246438,-0.1686636735,-0.1149002292,0.0653313812,0.7541625414,0.7795279973,0.7538124666,0.2272050983,-0.1052858378,-0.0530970813,1.2405612404,0.0861695422,-0.0912651223,0.0269770351,0.1527878153,-0.2020389984,-0.0886412912,2.2447497329,0.4608853212,-0.1223907383,0.1377142455,1.2746300809,-0.1619866473,0.8791750836,-0.0960780908,0.7334049146,-0.1134815016,-0.0732820221,-0.0204622396,2.4381522666,-0.1139309049,0.4734666871,-0.0464917036,-0.0445245766,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,0.8280705125,0.0042137171,0.2189997299,-0.0728182171,-0.0513703098,0.6478326957,0.6543249066,0.1690626889,0.0029051673,0.9477119443,1.7682299747,0.0632553867,3.1741475263,1.5971835990,0.0518733455,2.0010260307,-0.0538524333,0.6355269162,0.0868355817,0.1509943380,3.1180824262,4.5302506792,0.0025461503,-0.1316223269,0.8838909699,-0.0547222076,0.0532967153,1.0833165870,1.8810586527,0.6691157956,-0.0887169300,0.2505190243,0.2384590916,0.7720717467,-0.0562693753,3.2065094609,-0.0625966244,-0.1695629554,-0.0942685216,-0.1349419378,-0.2199967790,0.0212484036,-0.0415157032,-0.0719957563,-0.1505586873,0.1276280782,-0.1477645581,0.5802328967,0.2254770854,Control
