@relation data

@attribute id string
@attribute 10181 numeric
@attribute 10189 numeric
@attribute 10236 numeric
@attribute 1025 numeric
@attribute 10250 numeric
@attribute 10262 numeric
@attribute 10291 numeric
@attribute 10421 numeric
@attribute 10594 numeric
@attribute 10907 numeric
@attribute 10914 numeric
@attribute 10946 numeric
@attribute 10949 numeric
@attribute 10978 numeric
@attribute 10992 numeric
@attribute 11051 numeric
@attribute 11100 numeric
@attribute 11198 numeric
@attribute 11338 numeric
@attribute 1477 numeric
@attribute 1478 numeric
@attribute 1479 numeric
@attribute 1660 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 220988 numeric
@attribute 22826 numeric
@attribute 22916 numeric
@attribute 23020 numeric
@attribute 23450 numeric
@attribute 23451 numeric
@attribute 24148 numeric
@attribute 2521 numeric
@attribute 25920 numeric
@attribute 27316 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 29894 numeric
@attribute 3181 numeric
@attribute 3183 numeric
@attribute 3184 numeric
@attribute 3185 numeric
@attribute 3187 numeric
@attribute 3188 numeric
@attribute 3191 numeric
@attribute 3192 numeric
@attribute 4116 numeric
@attribute 4331 numeric
@attribute 4670 numeric
@attribute 4686 numeric
@attribute 4799 numeric
@attribute 4809 numeric
@attribute 4904 numeric
@attribute 5093 numeric
@attribute 5094 numeric
@attribute 51362 numeric
@attribute 51497 numeric
@attribute 51585 numeric
@attribute 51639 numeric
@attribute 51692 numeric
@attribute 53981 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55749 numeric
@attribute 56339 numeric
@attribute 5725 numeric
@attribute 57794 numeric
@attribute 57819 numeric
@attribute 6426 numeric
@attribute 6427 numeric
@attribute 6428 numeric
@attribute 6429 numeric
@attribute 6430 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 65109 numeric
@attribute 6625 numeric
@attribute 6626 numeric
@attribute 6627 numeric
@attribute 6628 numeric
@attribute 6629 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 6749 numeric
@attribute 6827 numeric
@attribute 6829 numeric
@attribute 6917 numeric
@attribute 6924 numeric
@attribute 7307 numeric
@attribute 7469 numeric
@attribute 7936 numeric
@attribute 79869 numeric
@attribute 8106 numeric
@attribute 8175 numeric
@attribute 8178 numeric
@attribute 8243 numeric
@attribute 83443 numeric
@attribute 8683 numeric
@attribute 902 numeric
@attribute 904 numeric
@attribute 905 numeric
@attribute 9128 numeric
@attribute 9150 numeric
@attribute 9295 numeric
@attribute 9343 numeric
@attribute 9410 numeric
@attribute 9416 numeric
@attribute 9785 numeric
@attribute 9939 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6996981088,0.4126114489,1.6355195935,0.3849943972,2.4773083159,1.0433882278,1.3017167980,1.1836164892,1.2404451702,0.7927275024,1.4382595122,1.0836263426,2.1096903348,1.0725135803,0.7991716455,1.7881609106,1.8040454034,1.3052666187,0.5557453352,0.7938114994,0.5234468976,1.6725497556,1.3969076577,-0.0296380270,0.7140045016,2.2732476136,0.8547529783,1.8174701333,0.3183998931,1.3259457417,1.7099674716,0.4389197756,0.7213588654,0.3998035524,-0.1980333646,0.3907541752,1.4746629334,1.2852055382,0.6623463939,0.3433025304,-0.1266527801,2.9655662554,0.9078879028,1.5056549278,0.2780088504,0.7516538382,0.9628665212,1.0857043912,0.9553685996,1.5238518661,0.1694913510,0.5869351404,0.7445804778,0.4109240080,1.5318006736,-0.2397422660,1.8806348430,0.9371759056,0.6888912599,1.2891664039,1.2561442753,0.7137421774,1.7021681519,1.0569009850,0.3975369574,1.8765759530,0.8007492875,1.9384943789,0.8600320538,0.9390896344,2.0158322748,2.2408497483,1.9307530988,1.5956783741,1.6747005731,0.9441061440,1.3215044271,2.5182816233,0.3952799688,1.8116858801,2.1655273762,3.1251079895,1.5240772751,0.8164801440,1.8402566057,2.4002914340,1.5379252926,1.5617850385,0.3065399917,1.0434221216,0.5397171856,1.9450077416,0.8257076807,2.0643569082,2.6062716643,2.3485379815,0.1686845633,2.2888150217,1.6257760737,1.5967238161,0.7240560270,0.0197498125,0.3671399739,0.3322721977,1.0479472341,1.0444371149,0.9917212476,1.1254454255,0.9943343576,0.0643139921,0.6856161449,1.9902353137,2.7645905812,1.6350200091,0.1393629896,0.8380662819,1.1301477297,0.3201496537,1.2609571970,0.7160344705,1.3941645877,1.0286620773,0.2729711806,0.2578483276,BRCA
GSM480985,1.0599979308,0.0944534096,1.2792941612,0.1467938789,2.5755352293,0.7295237803,1.0941843632,0.7356765121,1.2757740750,0.7382045303,1.4974339176,0.9917751979,1.8979698014,0.6194671382,0.6640739576,1.5055704021,1.6895090789,0.8381592483,0.2731697014,0.6887943179,0.2492148060,1.4172572839,0.8451532522,-0.0246395640,0.5457641249,2.0108786472,0.6581450261,1.5404746989,0.2800547646,1.1458243163,2.0247136056,0.3921914192,0.4809831675,0.2591035321,-0.0507908976,0.4345017685,1.3002798611,1.2463617062,0.2177986754,0.2805762249,-0.0300232400,2.8535167553,0.5969688687,1.2353123440,0.1611954724,0.6274107215,0.9557953821,0.9185961123,0.6920373734,0.9281190227,0.1616124383,0.3942842301,0.3393816852,0.4237536576,1.3491998760,-0.2949700433,1.3286583000,0.7689702793,0.5032326392,1.0446353144,1.2824939588,0.6612625366,1.5373634734,0.6883843665,0.3440147386,1.8608403636,0.6489243608,1.1547020133,0.6569830517,0.3429515940,1.5899640836,1.7362441270,1.5928977927,1.3546642363,1.2201701118,0.8967954840,1.0581026881,2.0400334740,0.3392387147,1.0629773867,1.7887017669,2.6369996912,1.1158918788,0.7610881114,2.1405721468,2.3688549630,1.1213246533,1.4847825096,0.3201031397,1.0318665241,0.4369644097,1.5113319533,0.7063590665,1.1534284825,2.3817210197,1.7068111213,0.1282716198,1.1320751110,0.9967656328,1.3922314345,0.6675572611,-0.0077615980,0.0977417487,0.4385370255,1.0505479182,1.1305355117,0.7994862224,1.1870397010,0.8646347106,-0.0337685923,0.3150689427,1.5072591006,2.5125294925,1.2766061766,0.0183667333,0.7908009575,0.7849114944,0.2088584618,1.5450763983,0.5106369017,0.9179031891,0.8349865539,0.0985051108,0.1531879106,BRCA
GSM480986,0.5333632194,0.2740965262,1.3621318444,0.2963291010,2.4607718670,1.0780452465,1.4238529411,1.1786437035,1.7053487830,0.9362322073,1.3039740874,1.0481555931,2.2053503394,0.8875197488,0.8187802334,1.6860114004,1.8686963058,0.9828752340,0.5208569402,0.8535707735,0.4516834150,1.2384896875,1.2602664205,-0.0405722065,0.4456885583,2.1048382768,0.9679604071,1.6741521096,0.3484144444,1.4083971050,1.6384891086,0.4791552021,0.4487582378,0.2430196964,-0.1166378989,0.5626451933,1.3279832959,1.0846191228,0.4957253507,0.3247791289,-0.0134882725,2.5742733370,0.7741726194,1.2393734502,0.1914411652,0.5686257244,0.9344356335,0.7890994026,0.7289893037,1.1396110519,0.1028344686,0.4332398609,0.6536400349,0.3049436721,1.5022988549,-0.2499332167,1.4947919356,0.8929124951,0.6354200867,1.3916506580,0.8731504988,0.6111331662,1.7389089912,0.8554702840,0.5185324838,1.7504970308,0.9002718199,1.9555213994,0.9663382927,0.7438989184,1.9199756663,2.0280745625,1.9659044344,1.5147999951,1.7253105589,0.8183802292,0.9852343325,2.5288343350,0.3105006740,1.5562563339,1.9473714283,2.7476365776,1.4160029045,0.6656252231,1.8813221301,2.3281338528,1.2380846013,1.1068163904,0.2973972703,0.9493416064,0.3640140921,2.0297983736,0.7709400821,1.7334408810,2.5954663753,2.1068636873,0.0856349762,1.9089450040,1.4235390248,1.7232999291,0.7385665625,0.0069294651,0.3523007558,0.2958828718,0.9532300165,1.3540268184,0.8992030145,1.0016897181,1.0929573871,-0.0115353416,0.6740737191,1.9641797542,2.4968181252,1.0528557854,0.1478318812,0.6507227644,1.1173310121,0.3690454011,1.1422094458,0.8125698004,1.0909901476,1.0078271627,0.2665173271,0.1565287239,BRCA
GSM480987,0.3423724289,0.2321270960,1.3321341518,0.2239426852,2.3777108383,0.9486749433,1.4408165869,1.0082869939,1.5022774208,0.8227128002,1.2532594361,0.8761266917,2.2256245541,0.9491879576,0.7949824149,1.5294558286,1.8478247933,1.0079667182,0.4235184483,0.6441870913,0.3135503399,1.0790177507,1.1328867578,0.0869013125,0.3906424057,1.8752667555,0.9967389747,1.9021330754,0.2716364843,1.4141054882,1.5055516251,0.4678816342,0.5885639154,0.2049890867,-0.0411533490,0.5690965432,0.9513957922,1.1207719374,0.5377548806,0.1268218456,-0.1080610636,2.2192879628,0.7125180445,1.0807223950,0.2363612070,0.5604613113,0.7566202703,0.6844882693,0.6959610474,0.9367712627,0.0561209006,0.3913858800,0.5613852767,0.2852664829,1.6874229805,-0.2480460666,1.6360706083,0.7426414269,0.4350469936,1.3506376296,0.7179587677,0.6846717728,1.6775172875,0.8630689138,0.4557380625,1.6928357801,0.7334619807,1.8825247181,0.7729776755,0.7551016080,1.7094694111,1.9679285884,1.8285348948,1.1692217951,1.7316677769,0.5885415022,0.8071225140,2.6838937259,0.4060764957,1.5871075954,1.9203256131,2.5369948639,1.3111993903,0.4942562507,1.4061388067,2.4973049788,1.1004694563,0.9669383475,0.2080013740,0.7510541454,0.3463541931,2.1123042704,0.8321518163,1.6946716409,2.7081866263,2.0405936590,0.0210847840,1.8295230863,1.4996539459,1.7264401954,0.6298927483,0.0226243881,0.2746952662,0.2736385248,0.8944853104,1.0933616371,0.8757696154,0.7503478721,1.2297016986,-0.0035921449,0.4889129165,2.2321570889,2.5024789772,1.3326103814,0.2336658917,0.4514619476,1.2167813567,0.2660323721,1.0434638318,0.7589857380,1.1435443929,0.7104304081,0.1798387351,0.1097152923,BRCA
GSM480988,0.4743112717,-0.0590505931,1.1144451968,0.1185519144,2.3513444620,0.6355186057,1.2646735571,0.6485837866,1.8487865924,0.6702915437,1.2750743062,0.6341919489,2.1466356897,0.8608165458,0.7162553796,1.4606910216,1.8728677947,0.5826766693,0.3893404895,0.7573521412,0.6127629840,1.2632320451,0.7765410870,-0.0960179744,0.4572973616,1.8024784484,0.9314694563,1.2991112575,0.2592587166,2.0034734541,1.3166527552,0.2474532776,0.3484545270,0.1951623424,-0.0538383526,0.4659313884,1.1511479914,1.1935567203,0.3271604209,0.2029555759,-0.0546437391,2.4516771944,0.6783205568,1.0885507421,0.1396306478,0.3812361043,0.7026214175,0.7989008721,0.6417855093,0.8281334795,0.1152204733,0.3360527371,0.5848175896,0.3746003550,1.0407881547,-0.2616864355,1.6641066919,0.6865913885,0.4166165544,1.2748770098,1.0443490464,0.4484409774,1.7967218160,0.7292662754,0.4754014016,1.3890773612,0.7290149531,2.0881026984,0.5144257691,0.3602641243,1.6099965249,1.6670975165,1.8871115711,1.3366246809,1.1884789462,0.7744781591,0.9785655064,2.2509838338,0.4605827896,1.2519825797,1.8932238658,2.7534415862,1.3557468361,0.3076145638,1.6375103208,2.2224186339,0.9601258273,1.1640158417,0.2542246142,1.0964453864,0.2133179240,1.8256524034,0.6874962911,1.2115395334,1.9589085180,1.8104193287,-0.1098701093,1.2294787167,1.2172263966,1.3704374204,0.4567717433,-0.0437069731,0.2554389394,0.3196864208,0.6161849515,1.2385658920,0.7118942536,0.6443582217,1.2770157648,-0.0063245475,0.5968683377,1.6448039079,2.0050009487,0.8448971166,-0.0508218127,0.5025344266,0.8015775723,0.2454139744,0.8405938590,0.7538928549,0.6404789006,0.7909096054,0.3256028857,0.2075295841,BRCA
GSM480989,0.5252935472,0.3780751490,1.0602170652,0.4301519243,2.6725853341,0.9768677142,1.5839119908,1.6155115219,1.4439446796,0.8524624311,0.8882547174,0.8718458499,2.1042412390,0.8001673411,0.8592103939,1.4860785729,2.2161256076,0.5216631466,0.5449078906,0.6755234732,0.4287320185,1.1264193984,0.9445426385,-0.0803737361,0.1961962798,1.4669088037,0.8947930168,1.3030091405,0.2785073916,1.4987271627,1.1658992208,0.5562931584,0.4461908800,0.3182675014,-0.1664852159,0.5378667209,0.8324602135,0.6455758893,0.2276148893,0.3893048411,-0.1806716081,2.1965855830,0.7217085773,1.0745703371,0.1661175502,0.4682350638,0.5772215328,0.7330525778,0.5026817865,0.7881732421,-0.0329211112,0.3897405655,0.4277957842,0.1914638069,1.7792167763,-0.5189895890,1.7553155720,1.0598433034,0.2152702305,1.4266218991,0.7292496879,0.4014842469,1.1841693818,0.4028098394,0.5009772391,1.2504570495,0.8378822479,1.9375428505,0.9081393301,0.7286765165,2.0221051542,2.3189120144,2.6384319331,0.8982298934,1.9962721103,0.4258155636,0.8602443082,2.8367356701,0.4729936468,2.2707554830,1.8867648188,3.0723228385,1.2490439367,0.4374348649,1.5496280104,2.2083957150,0.8551116631,0.7109208157,0.1785644932,1.1004018896,0.4416627318,2.4080531894,0.4859402725,1.2904159272,2.9400583903,1.8450706848,-0.0347481402,1.8861691553,1.4371157042,1.9822810122,0.6024599970,-0.0188183635,0.2628413941,0.1995365523,1.1059650832,1.4912367761,0.9823340589,0.9138846646,1.3726107829,-0.0405292509,0.4940575337,2.4063992350,3.0292252698,0.5867294799,-0.0113417384,0.2105803384,1.0631051783,0.3926065220,0.8352287730,0.7359052904,1.3053605471,0.8195409154,0.3083786549,0.1526795404,BRCA
GSM480990,0.3180706251,0.3983406832,1.4536954210,0.4547774609,2.9998615130,1.1785098328,1.7497019246,1.6625341325,1.3922447429,0.6753759256,0.9145495166,0.7681202079,2.3094260430,0.9392564893,0.8956748322,1.4050570333,2.2846220695,0.5944006114,0.7446548008,0.4381820248,0.3129619045,1.0396922830,0.7567212935,0.1646377929,0.1790467939,1.7289376324,0.7021180526,1.4144610668,0.2123922495,1.3152551121,1.1289250450,0.5326002790,0.5519580986,0.3282873129,-0.1042342163,0.7308652535,1.1087947152,0.6016601944,0.3621013066,0.1977200439,-0.1205701026,2.1473098458,0.6219039587,1.0807395075,0.1685941636,0.4540169521,0.7439011382,0.6819982591,0.6010007442,0.8172183687,0.0403791171,0.4530417518,0.4327955214,0.1389153051,1.6734255388,-0.3380965870,1.6254787917,0.9386717575,0.1215227986,1.2732060030,0.6202652818,0.5051845284,1.4182040020,0.6441332646,0.5933898498,1.4307237307,0.7899600305,1.6552819446,0.9311095635,0.7436226618,1.9708810598,2.2209360302,2.4294542074,0.9416872767,2.0354376055,0.5160211602,0.6001181846,3.1653879990,0.4831633492,2.6656145653,1.9097736752,2.9430385266,1.1690936655,0.5537866812,1.2371161990,2.0406387080,0.6559906398,0.9425481391,0.1869028097,1.2755923049,0.3278704860,2.1374707371,0.6609044272,1.3736833832,2.3431901533,1.7826679150,-0.1254706071,2.1331729890,1.2752046112,1.8198806558,0.5439141475,0.0048683439,0.3099962442,0.1684532420,0.9925599632,1.2348639846,1.0602291229,0.9805262316,1.5936253826,-0.0211820789,0.3740858549,2.3457263709,2.8076764743,0.6179169566,-0.0345922002,0.2791797581,0.9444500795,0.5160843862,0.8693322461,0.6326236854,1.0511820190,0.6294564008,0.2803379952,0.0055673104,Control
GSM480991,0.4197029088,0.0804306660,1.0695172760,0.3619150005,2.4511448739,1.0094487308,1.5375940967,1.3186290189,1.6211699513,0.9755491306,0.9967099268,0.7670042323,2.0074648297,0.7459551030,0.8602194774,1.3304736662,1.9169710426,0.5233829931,0.5291693312,0.6894387608,0.3472638147,0.9261769867,0.7043354755,-0.0845744576,0.3116158577,1.5406727440,0.7823249263,1.5166104675,0.2864062298,1.4559340146,1.3586139260,0.5914961682,0.3756054257,0.2532665635,-0.1639581633,0.5848697716,1.0823183061,0.9432743358,0.1669740229,0.1977765904,-0.0962351830,2.1976960477,0.7395994517,0.9747858825,0.1263641075,0.4012388639,0.7336291096,0.5250415901,0.4963266411,0.7574846337,0.0149837607,0.3304586503,0.4317130148,0.2514228930,1.5385433775,-0.4348227157,1.5148152352,0.7445325013,0.4140294389,1.2875283938,0.7204218059,0.4501797202,1.3839757395,0.5358979475,0.5979717699,1.4683429298,0.9043992721,1.5006515708,0.8822802315,0.7639645895,1.7520702212,1.9216874392,2.1507377756,1.2645089434,1.8021113847,0.6347176143,0.8229336756,2.6096052272,0.4611014354,1.5506152379,1.6012634549,2.4814910047,1.0976325002,0.4091381261,1.6312677285,1.9308369521,0.5972920193,0.8581478100,0.2074168882,0.9805343522,0.2678206094,1.8622680902,0.5461176113,1.1820439424,2.5551036200,1.9348096848,-0.0286068464,1.4340345067,1.0676271898,1.6871744438,0.7496011913,-0.0203012955,0.3806891422,0.1686107338,0.9304810641,1.5421826303,0.9394031996,0.9353793655,1.2508635083,-0.0278386779,0.3540252291,2.1090095789,2.5012779235,0.8301298161,0.1688800022,0.4254545835,0.9842105269,0.4241531323,0.9350415277,0.7750185515,0.9167958304,0.9134634977,0.3267547077,0.1450025553,Control
GSM480992,0.3692117503,0.3731578849,1.0296891921,0.3223487682,2.8421444551,1.3831669712,1.8991477508,1.4941240699,1.8893506263,0.9232890636,0.9044184456,0.5499760104,2.0708230555,0.5799037161,0.9568731751,1.5134274959,2.2870205976,0.5091082945,0.6411173238,0.5121963871,0.2643567214,0.8468328084,0.6522473564,0.0372287346,0.2507348696,1.4322860293,0.4147091167,1.4871710202,0.3308135693,1.6881620751,1.1173889443,0.5814259887,0.4278767772,0.4745379445,-0.0731060979,0.6392148110,0.9156237514,0.6078198389,0.3349143479,0.3574455567,-0.1081011846,2.1824728471,0.4015273304,1.2309583132,0.1175281265,0.4297822197,0.7324351455,0.5929800086,0.5916905416,0.5645617625,-0.0278273442,0.4039525720,0.3609761331,0.3722126125,1.6208725125,-0.2403290262,1.8275574224,0.9449430313,0.2794460160,1.5462855622,0.6395990370,0.3190929482,1.3887205571,0.6372618165,0.7417532169,1.3209709697,0.8275789302,1.7407633391,1.2745025079,0.7806424229,1.7265450942,2.1274780929,2.5633065170,0.7483742192,1.8525854391,0.5777154843,0.4630616585,3.1156075250,0.5201827956,2.0681220624,1.7014988863,2.8890806926,0.9187109424,0.5098593025,1.4935209600,1.5998000871,0.5458573568,0.8871594593,0.2838269346,1.7956468089,0.3038124982,2.0404704065,0.5880450753,1.0782580027,2.3832895360,1.9553247742,-0.0118806803,1.6086926857,1.4223331598,1.6421740439,0.9198948507,-0.0202241319,0.4315076051,0.0864966725,1.2115103957,1.2076385708,1.1902900833,1.0870289951,1.8188416256,0.0095890759,0.6237603474,2.3674443960,2.8208497763,0.6617135230,-0.0821494438,0.3687614973,0.8356580898,0.5143715329,0.8835335699,0.8793852981,0.6897920797,0.8674413791,0.3601911077,0.1027136539,Control
GSM480993,0.3689536729,0.4197907467,1.1304283559,0.2443711817,2.6264368721,1.1932935020,1.6836247984,1.4117656872,1.8684461911,0.9787031116,1.2015318932,1.1657010913,2.1796939159,0.9373542138,0.8734353190,1.8226885796,2.1212327704,0.6693866700,0.5440874697,0.7903335942,0.3636421326,1.1298222774,0.8672218215,0.0362933893,0.3407280985,1.7914235208,0.8676206287,1.5598783485,0.3856984351,1.6985245811,1.3035781402,0.5449480516,0.4444128156,0.2671490787,-0.1685439430,0.6596746354,1.0733831598,0.9542187208,0.4764979621,0.3211575151,-0.0694038103,2.2247895577,0.7225724890,1.3246955858,0.2440844274,0.5003577639,0.8476115034,0.6193849320,0.6454079003,0.9457925245,0.0798602138,0.3826023439,0.4616988506,0.3467327704,1.5379273372,-0.1748114246,1.7228017754,0.8401576266,0.2939770000,1.3268595841,0.6643074685,0.4157287746,1.6449671538,0.7460060601,0.6218950929,1.5558551214,0.8727969173,1.9368122056,1.0128080229,0.7003747450,1.7510728325,2.0007002651,2.3298377728,0.9727141986,1.7345658838,0.5283291625,0.7583807676,2.6134656828,0.4406004898,1.8134235476,1.8636777622,2.7253636684,1.2796749559,0.6720779538,1.3750005558,2.0661335744,0.9599198660,0.8760954830,0.2794607661,1.4478193523,0.5156146410,2.2108649759,0.6755482882,1.5376518070,2.5969754060,1.9600288868,0.0186391051,1.7798670133,1.5105215698,1.6761763863,0.7793414384,0.0239697501,0.3887583504,0.2343771492,1.1248942976,1.4543932796,0.9950034540,0.8518394053,1.6284749858,0.0671177625,0.6830126347,2.2032423765,2.5447226168,0.9745229781,0.1009175403,0.4831899935,1.0315524106,0.4966030294,1.0017027245,0.9091349832,1.0644451337,0.9752112140,0.2940243931,0.0745847982,Control
