@relation data

@attribute id string
@attribute 10498 numeric
@attribute 1956 numeric
@attribute 2033 numeric
@attribute 2065 numeric
@attribute 2066 numeric
@attribute 2099 numeric
@attribute 23426 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3569 numeric
@attribute 3570 numeric
@attribute 3572 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6774 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.1342009172,0.1537555695,1.5206031688,0.2338454105,-0.0697262431,-0.0500378042,-0.1210336429,1.6104626348,0.8212452234,2.1287122038,-0.0629327267,0.0289328071,0.3417825494,-0.0743738270,0.0027666772,0.3768321643,1.1201675758,0.3860900013,2.2882412161,-0.0234144181,0.9251024214,BRCA
GSM481003,2.5189710987,0.0484339897,1.5765347331,-0.0030253595,-0.0250966625,-0.0135831958,-0.1214352894,1.7524189089,0.9474795161,0.8208781174,-0.0758487333,0.0031771686,0.1791957579,-0.0506758328,0.0220997693,0.4223379152,1.1333078442,0.2815908568,2.4272642752,-0.0553885548,0.6155722956,BRCA
GSM481004,2.3119915856,0.2059234660,1.4211680973,-0.0297309616,-0.1034365259,-0.0493888761,-0.0532891628,1.7306030480,0.8814408686,2.5183840991,-0.0686005036,-0.0463479862,0.1934292825,-0.1540841441,0.0015714503,0.5495924441,1.3982536542,0.4157156661,2.7043259995,-0.0500999228,0.6308917645,BRCA
GSM481005,1.8005984227,0.2165325873,1.5339801088,0.1205003225,-0.0582213002,-0.0244838560,-0.1054000867,1.6458761891,0.8521304950,2.3123772144,-0.0557825877,0.0927800085,0.2936143763,-0.1223234448,0.3289049813,0.4403047296,1.3712493853,0.3888399490,2.3308550971,0.0180744121,0.7679728692,BRCA
GSM481006,2.1793656349,0.1430200110,1.9997731411,-0.0623944641,-0.1301217962,-0.0420083555,-0.1313561674,1.6704388113,0.8876503406,1.9709999030,-0.0798954021,0.2558122661,0.2433270854,-0.0515387084,0.2390861619,0.3909603753,0.9865753614,0.3354175018,2.3295555881,0.0128678733,1.0187069334,BRCA
GSM481007,2.5048043992,0.1262126311,1.4547199384,0.0559055476,-0.1065166436,-0.0416219144,-0.0850291580,1.7786090209,1.1560421735,1.5888246496,-0.0451582672,0.0629487110,0.1014056848,-0.1263724936,0.1471414633,0.2606000659,1.0516917631,0.2957258879,2.3985712954,-0.0621160632,0.7596731636,BRCA
GSM481008,2.2536927859,0.2092566926,1.5937150419,-0.0437451133,-0.0963353262,-0.0229573666,-0.1438759166,1.6622805248,1.2938889639,2.6366142299,0.0411062172,-0.0142352690,0.1758980179,-0.0720937303,0.0879067641,0.4047704326,1.0726860836,0.3589827556,2.4446920753,0.0012555714,0.4238343863,Control
GSM481009,1.6053765151,0.0047963763,1.3526445291,0.0926964510,-0.1134979093,-0.0586994613,-0.1109550767,1.3427748691,0.5253295350,0.9991316413,-0.0428546361,0.1487668983,0.2437746771,-0.1321362915,0.1336468826,0.2795271149,0.7096309500,0.2270372226,2.4154436141,-0.0048567386,0.7435965043,Control
GSM481010,1.7102371718,0.2403421661,1.6499485337,0.0862346536,-0.1051772359,-0.0613070246,-0.0788362414,1.7509254467,0.9039840400,1.8094631367,-0.0557047272,0.3670475053,0.2892597577,-0.0223426086,0.1319778106,0.5158594621,1.1154199801,0.3965836786,2.2814118394,0.0688335455,0.8288929381,Control
GSM481011,2.7984124820,0.1001883706,1.0696674976,-0.0394378721,-0.0365902076,-0.0281850353,-0.0928649944,1.9492786230,1.1300241724,1.6893038817,0.0238853241,-0.0739043418,0.2223992294,-0.0940577877,0.0018939260,0.3978262835,1.5733309313,0.2711141126,2.8155515152,-0.0475626586,0.5340521790,Control
GSM481012,1.9892742633,0.2196793913,1.7425010057,-0.0040738828,-0.1055912575,-0.0198401626,-0.0265504500,1.5784882939,0.8123865621,1.0049425843,-0.0636560413,0.1464517065,0.2830991491,-0.1372564608,0.1236136932,0.4602609591,1.1019343174,0.3464573934,2.6636632381,-0.0046310019,0.6768378452,Control
GSM481013,2.4431630373,0.1439852360,1.4858982488,-0.0791948997,-0.0640972250,-0.0300102164,-0.0160044566,1.6565090109,1.6534560970,2.6962871419,-0.0940231854,-0.0045618171,0.0987440369,-0.0740173064,0.0858122040,0.2502310655,1.2130804397,0.4000868027,2.5264454656,-0.0280898488,0.4573096954,Control
GSM481014,1.9620063437,0.1133419890,1.5772262514,-0.0893164066,0.1252456943,-0.0006801086,-0.1308512543,1.2421748134,1.0210845322,2.2378102143,-0.1105186814,0.1738838693,0.4610486274,-0.0827646763,0.3309938921,0.3728799876,0.7769479156,0.4424410221,2.1941194408,0.0084851914,0.5172496938,BRCA
GSM481015,2.6809909873,0.1313431334,1.6954124608,-0.0792094970,-0.1367816247,-0.0440997287,-0.1041647366,1.6013563458,1.1101989111,0.3407851992,0.0573800257,0.1070150581,0.2014516948,-0.1182794240,0.1974025599,0.3970232428,1.2662113122,0.3921028600,2.8591947300,-0.0340474368,0.6427168198,BRCA
