@relation data

@attribute id string
@attribute 1742 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 4842 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1665452991,-0.1505823830,-0.0754578801,-0.0192656675,0.0364585096,-0.2124075075,-0.1667377298,1.1392389064,1.3485143633,0.9049248654,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,0.1474579691,-0.1072664774,1.5891594400,0.9537983259,2.1997757852,BRCA
GSM480985,0.1851502992,-0.1157428850,-0.0203434413,-0.0500140645,0.0295304598,-0.2090418982,-0.1698064190,1.0624773818,1.2292638585,0.8493034308,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,0.0900841358,-0.0931613796,1.2845784730,0.9828057632,1.9199515841,BRCA
GSM480986,0.0373472180,-0.1420936314,0.0294416636,-0.0183347330,0.0145375388,-0.1795135874,-0.1820124130,1.1325124873,1.4755984701,0.6729391185,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,0.1559347632,-0.1167993353,1.6418533209,0.7694473286,2.1900971755,BRCA
GSM480987,0.1237357168,-0.1389292797,0.0160529329,-0.0567495614,0.0301300406,-0.0009821425,-0.1239295452,0.7104099762,1.6084967972,0.9346764925,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,0.0835026311,-0.1432857454,1.3375803794,0.6854064385,1.7749855086,BRCA
GSM480988,0.0792691462,-0.1350362458,-0.0800450467,-0.0110762134,-0.0086869514,-0.1859210652,-0.1169324567,1.0280710610,1.3750535183,0.7414630045,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,0.0817065693,-0.0806064152,1.4518957679,0.8568994044,2.2009519134,BRCA
GSM480989,0.2458340079,-0.1920192803,0.0461123774,0.0548789222,0.1042212602,-0.2459162741,-0.1815289483,0.8617932616,1.4386271053,0.5870933372,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,0.0811992555,-0.1211765001,1.5590544180,0.7983118814,2.9188919440,BRCA
GSM480990,0.2119237644,-0.1500345451,-0.0147949093,-0.0182855369,-0.0218555795,-0.1758436667,-0.1103736918,0.9861059069,1.2886391192,0.5830522417,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,0.1371517299,-0.1211324487,1.4453520321,0.6829452796,2.5856389926,Control
GSM480991,0.1213872813,-0.1862277094,-0.0516968131,-0.0447101730,0.0439284059,-0.2541372158,-0.1491961213,1.0007687234,1.3283271537,0.6608008562,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,0.0569693500,-0.0960165404,1.5451146222,0.7246558555,2.3986895680,Control
GSM480992,0.2280438674,-0.1645202101,-0.0048636670,-0.0401170705,0.0399397690,-0.2211485713,-0.1647119857,1.0355044920,1.4482076389,0.4972681324,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,0.1225340664,-0.1356904655,1.4246134289,0.7415068230,2.6897532866,Control
GSM480993,0.1730288758,-0.1053195155,-0.0645106739,-0.0630610927,-0.0232858544,-0.1751255267,-0.1304087607,1.0264566022,1.5829170607,0.7091649962,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,0.1051260916,-0.1144585606,1.5856227239,0.8005855027,2.4490207491,Control
