@relation data

@attribute id string
@attribute 1234 numeric
@attribute 1432 numeric
@attribute 2185 numeric
@attribute 2353 numeric
@attribute 2776 numeric
@attribute 3725 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5599 numeric
@attribute 6347 numeric
@attribute 6387 numeric
@attribute 7852 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1863651286,0.6466643338,0.2269297111,0.1948640191,0.5726595125,0.7463167697,0.5204422609,0.1474579691,-0.1072664774,0.7139937217,-0.0133626043,-0.1012984617,0.1813214159,1.5891594400,0.9537983259,2.1997757852,BRCA
GSM480985,-0.2207998319,0.5214375071,0.3187140897,0.3309724640,0.6760796893,0.9612028782,0.6196571301,0.0900841358,-0.0931613796,0.7487222366,1.7034978403,-0.1177860802,0.0989122819,1.2845784730,0.9828057632,1.9199515841,BRCA
GSM480986,-0.1712512176,0.5058162958,0.2534925254,0.3619466726,0.5903858004,0.9059672051,0.5424212613,0.1559347632,-0.1167993353,0.7966307569,0.1796802489,-0.1279479954,-0.0187492559,1.6418533209,0.7694473286,2.1900971755,BRCA
GSM480987,-0.1795559336,0.6135009341,0.0220875726,-0.0610097518,0.6081153182,1.2356612913,0.7127369387,0.0835026311,-0.1432857454,0.7170214796,1.7397336760,0.2842803322,0.0461068648,1.3375803794,0.6854064385,1.7749855086,BRCA
GSM480988,-0.0547884372,0.4483090917,0.1364912806,0.3942711436,0.4102926908,0.5378554523,0.5192004788,0.0817065693,-0.0806064152,0.6912962379,0.0024683304,-0.0329350431,0.0405815274,1.4518957679,0.8568994044,2.2009519134,BRCA
GSM480989,-0.0846099626,0.4561344552,0.1775155949,0.0513401362,0.5169472916,0.5993327181,0.5099837124,0.0811992555,-0.1211765001,0.5911021925,0.0938955087,-0.0798440178,0.1142120624,1.5590544180,0.7983118814,2.9188919440,BRCA
GSM480990,-0.1657811482,0.3805084057,0.3475599620,0.1955064154,0.5721652171,0.9502829010,0.7009938896,0.1371517299,-0.1211324487,0.5124700949,0.0859327726,-0.0930854617,-0.0368276844,1.4453520321,0.6829452796,2.5856389926,Control
GSM480991,-0.1589436488,0.4695376563,0.2744439769,0.5429381570,0.6132513040,0.9142568514,0.5280418684,0.0569693500,-0.0960165404,0.7236467786,0.8448822292,-0.1357662104,-0.0332933852,1.5451146222,0.7246558555,2.3986895680,Control
GSM480992,-0.1735812304,0.3800862124,0.2888478639,0.3445932802,0.4795048717,0.5848525959,0.6497552522,0.1225340664,-0.1356904655,0.4097217267,-0.0703406178,-0.1293677817,0.0245984706,1.4246134289,0.7415068230,2.6897532866,Control
GSM480993,-0.1359833443,0.5930127984,0.2887215831,0.4851258332,0.5834782023,1.0657076714,0.5661468516,0.1051260916,-0.1144585606,0.7140314231,0.1024647596,-0.1122120117,0.0229802592,1.5856227239,0.8005855027,2.4490207491,Control
GSM480994,-0.1343092326,0.5557998623,0.2233702306,0.4939027579,0.4947699059,0.5563842119,0.4282210015,0.1282837399,-0.1302939479,0.3175909795,-0.0204403822,-0.0841531117,0.1837639859,1.5541917865,0.8043518845,2.7740268455,Control
GSM480995,-0.1272051741,0.6276860349,0.4005807029,0.1775458926,0.6575045561,1.9688322091,0.7010075127,0.1549260844,-0.1366150506,0.8682190766,2.1158061558,-0.0923020557,0.1203365284,1.5843793040,0.9457654122,2.1464026361,Control
GSM480996,-0.0853438116,0.5862407519,0.4694852746,0.2972178226,0.5177001104,1.1081883643,0.7422953586,0.1266842851,-0.1023722273,0.6656352630,-0.0126750290,-0.0877904261,0.0922048383,1.6124594438,0.6485259212,2.3817085028,BRCA
GSM480997,-0.1301059968,0.4565524373,0.2676825064,-0.1969313083,0.5036468079,1.4992139659,0.7791516716,0.3052101101,-0.0603807799,0.6271673251,3.6101767488,1.1112188067,-0.0300202505,1.2744263483,0.8059017853,2.8542935214,BRCA
GSM480998,-0.1038113374,0.4728550241,0.3430412505,0.4853948928,0.4583889345,0.5623371863,0.6266471785,0.2023127026,-0.0860605537,0.6147042501,-0.1079079433,-0.0701049518,-0.1276127066,1.5269277998,0.8750626656,2.5579728074,BRCA
GSM480999,-0.1668493681,0.5749363951,0.2694507143,0.3528046992,0.6660052047,0.8877214403,0.6269430375,0.1332951783,-0.1419028194,0.6894101039,0.9223577661,-0.1185486573,0.2080259821,1.5838601271,1.0177537981,2.0875280909,BRCA
GSM481000,-0.1319452939,0.4684270625,0.2222830485,0.3186011869,0.5036987881,0.9541519526,0.7278815275,0.2112378953,-0.0985733992,0.6225341240,0.6918305643,-0.1058838287,0.0761260903,1.6113596664,0.8381175668,2.0064177178,BRCA
GSM481001,-0.1426385252,0.5305348848,0.4514025406,0.1838395956,0.7671558328,1.2256693399,0.5405121342,0.0994878260,-0.1122984693,0.7868789858,1.2823148536,-0.0401543623,0.0623301582,1.6483445484,1.0630492036,2.2235211097,BRCA
