@relation data

@attribute id string
@attribute 10135 numeric
@attribute 10560 numeric
@attribute 113235 numeric
@attribute 119391 numeric
@attribute 1528 numeric
@attribute 1727 numeric
@attribute 2194 numeric
@attribute 23057 numeric
@attribute 23475 numeric
@attribute 2356 numeric
@attribute 27010 numeric
@attribute 349565 numeric
@attribute 4522 numeric
@attribute 4524 numeric
@attribute 5167 numeric
@attribute 53354 numeric
@attribute 54 numeric
@attribute 55191 numeric
@attribute 55229 numeric
@attribute 55312 numeric
@attribute 60490 numeric
@attribute 60496 numeric
@attribute 6470 numeric
@attribute 64802 numeric
@attribute 6513 numeric
@attribute 6515 numeric
@attribute 65220 numeric
@attribute 6573 numeric
@attribute 79646 numeric
@attribute 79717 numeric
@attribute 80025 numeric
@attribute 80308 numeric
@attribute 8034 numeric
@attribute 80347 numeric
@attribute 80704 numeric
@attribute 81034 numeric
@attribute 8884 numeric
@attribute 93100 numeric
@attribute 9446 numeric
@attribute 9962 numeric
@attribute 9963 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8819958524,0.9240417543,0.2852673817,1.2619177774,1.7574008068,1.0852106032,-0.0463881260,0.2402653837,-0.0632829266,0.8241050916,0.0521936193,0.4982849261,1.8626608083,0.0576552576,-0.0643870686,0.8106456250,-0.0293031934,0.8628382987,0.4570209334,1.4667146410,0.4426437330,1.5603268776,0.5246722047,0.3440914963,1.3464175017,-0.0210551180,0.6988158323,0.2020993062,0.7527365120,1.9223796527,2.3831524584,0.5377580785,0.5493185167,1.7860482468,-0.0882282894,1.2342455761,1.7015731202,0.7401984170,1.9528950121,0.1292231228,-0.0554892059,BRCA
GSM480985,1.6466272610,0.7267873959,0.1411600781,1.0106400325,1.8545556943,1.2026775092,-0.0055299930,0.0748211261,0.2382391734,0.4479453618,-0.0078136070,0.5806840090,1.0863303669,0.1179313557,-0.0715304182,0.4032858519,-0.0639078364,0.9029752763,0.3803243109,1.1900728299,0.3153354737,1.3987428424,0.7256048527,0.2785391054,0.7513453467,0.2554119076,0.4700478368,-0.0318358945,0.5587788424,2.1061309180,2.1964285108,0.2508231159,0.5696682505,1.6237051056,-0.0546869925,0.8479593090,2.1337312726,0.6267982826,2.0805940562,0.0675338994,-0.0272118522,BRCA
GSM480986,0.7636606008,0.7698213854,0.1577038424,1.0802195913,1.7109984397,1.1845888409,0.0667630159,0.3133287201,-0.0221212282,0.8383731599,0.1115313896,0.2932933550,1.8863098539,0.1397345711,-0.0599505479,0.7948184293,-0.0473082143,0.8398117055,0.5303909149,1.5696158187,0.3941447867,1.5685007012,0.6107669504,0.3949100081,1.5701801711,0.0610372621,0.6828506669,0.2067245491,0.8103561798,2.0811588167,2.1274551286,0.4884324722,0.5419094889,1.6996265169,-0.0532605166,1.2190808497,1.6653280391,0.5291693629,2.1442311672,0.1446391071,-0.0696051719,BRCA
GSM480987,0.9496317720,0.9889142201,0.0905459175,0.0159916769,1.2408708295,1.0226261208,-0.1078268113,0.5148715548,0.6842987622,0.5953847983,0.1165297983,0.1936216051,1.7131789070,0.0029721663,-0.0030252915,0.7694286330,-0.0454535507,0.4945604462,0.3572472596,1.4802546564,0.3562723636,1.5658838083,0.2295919306,0.4655127144,0.5868319288,1.8452195076,0.6384374921,0.2759762892,0.3690438271,1.9724653760,2.3906352122,0.3545794974,0.4369348243,1.5691951513,0.1046915497,1.4615169315,1.4265045059,0.4084957259,2.8820779059,0.0284440519,-0.0807635932,BRCA
GSM480988,0.5455719705,0.5439122619,0.2491907587,1.1786555580,1.9174224456,1.1532399815,0.0125870132,0.2898580395,0.1923445508,0.4078983786,0.1031750540,0.3069983958,1.7457214467,0.0753127394,0.0074155936,0.6710050760,0.0123034462,0.6186962470,0.5338210360,1.1089220223,0.4629030061,1.2278144920,0.6576746296,0.3905652314,1.3603920108,0.0411580949,0.6266020111,0.1085519548,0.5029993190,2.3570596377,2.0580156908,0.2256687666,0.5137225668,1.9010799990,-0.0252657577,0.9944921614,1.9149455496,0.8916822403,1.7723969023,0.0677173343,-0.0628788694,BRCA
GSM480989,0.3931277180,0.5394615997,0.1915713283,1.3063877673,1.9671784638,1.4009753661,0.0139751016,0.1317017245,-0.0224510024,0.8129052446,0.0472173709,0.3359009911,1.7597151271,0.2030248600,-0.0290599859,0.6027019182,-0.0452475503,0.9299677433,0.4862268301,0.8286086014,0.7697806061,0.8673905055,0.7404783234,0.3687392084,1.7297552293,0.0389991302,0.7443497296,0.0734505177,0.3707108083,2.0025735300,1.9914712111,0.5032032335,0.3469804099,2.1522503229,-0.0844226409,0.8637165431,2.0020589696,1.1853621936,2.5263199542,-0.0001187723,-0.0453950071,BRCA
GSM480990,0.5253809840,0.4427404493,0.1029244891,1.0606840941,0.9593268174,1.4336368153,-0.0316980068,0.2863535809,0.0547327859,0.9454922701,0.0402784785,0.0756777462,1.3984150079,0.0962123067,-0.0737882286,0.8618894490,-0.0300012777,0.8647177093,0.4862167529,0.9912443264,0.2459793232,1.0405163053,0.5637513181,0.2208918131,1.9028176201,0.7803306626,0.7148793513,0.2588067204,0.5002598467,1.4981213907,2.2625466054,0.4934975715,0.4344160779,2.0231288376,-0.1690781592,1.0856257876,1.8708488013,0.6763101324,2.4583764472,0.0304168414,-0.1205408406,Control
GSM480991,0.8639901328,0.6283201875,0.2049785954,1.1159922255,1.8238279263,1.3066901365,-0.0706011798,0.2962511189,0.0765491818,0.7225204673,0.0032727012,0.4798803119,1.4912481221,0.1821504096,0.0504040121,0.6957909157,0.0100539294,0.9086194478,0.6060272737,1.2765504093,0.5157826281,1.1585620694,0.4546593393,0.3953315602,1.5302052647,0.1197434692,0.7210730662,0.0903402021,0.4035369083,2.1280025840,2.1250438027,0.5751269275,0.4684945047,1.8639806276,-0.0732918223,0.9150838584,2.0526243581,0.9190185414,2.2138739626,0.0493789536,0.0495548442,Control
GSM480992,0.3621906794,0.4610788072,0.2349660733,1.3908630312,1.5342022379,1.5170070222,0.0629602390,0.1935277634,-0.0139787361,1.0954278830,-0.0425613652,0.0616637346,1.6064763561,0.1565121485,-0.0950491010,0.6951491812,0.0267094132,0.8395029033,0.5829983950,0.9796655481,0.3750764389,0.9854125389,0.5097267514,0.2957318581,2.0403656530,0.0938376564,0.9505107581,0.3253443226,0.3884398498,1.3938078880,2.3676367071,0.5895102084,0.3292423340,2.2512322597,-0.1447137703,0.9011836701,1.9145006208,0.9646985979,2.1455257270,0.1094263683,-0.0514389211,Control
GSM480993,0.8425721134,0.7900482000,0.2317982713,1.3836450387,1.7171952963,1.3473645822,0.0306629837,0.2373038791,0.0897620893,0.8663170147,-0.0234460148,0.3453925716,1.9486130391,0.2372567968,-0.0654129733,0.8387490334,-0.0595622477,0.7348420680,0.5677745636,1.4757001754,0.4659173816,1.3045045750,0.6254845240,0.3552700684,1.5635050104,0.5405712345,0.7452799228,0.2935561610,0.6532018317,1.9296183785,2.1182948483,0.5786597679,0.4553557684,2.0285721652,-0.0923286736,1.1924318456,1.8349801566,0.8062087659,2.3302990729,0.1195756021,-0.0434517879,Control
