@relation data

@attribute id string
@attribute 1387 numeric
@attribute 1432 numeric
@attribute 1452 numeric
@attribute 1482 numeric
@attribute 1489 numeric
@attribute 183 numeric
@attribute 1839 numeric
@attribute 1906 numeric
@attribute 207 numeric
@attribute 2147 numeric
@attribute 2247 numeric
@attribute 2280 numeric
@attribute 2626 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3976 numeric
@attribute 4208 numeric
@attribute 4620 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4878 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 57172 numeric
@attribute 58 numeric
@attribute 5894 numeric
@attribute 6198 numeric
@attribute 64100 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 811 numeric
@attribute 814 numeric
@attribute 8536 numeric
@attribute 9421 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6553813652,0.4174692793,0.7749692683,-0.1359751551,0.5970163835,-0.1120901046,0.2930471870,0.0146114439,2.3584245311,-0.2142724890,1.4662565868,0.1014260102,0.0628088419,0.8950817100,0.8212452234,-0.0070168312,0.2993058694,-0.0772443378,-0.1021380909,0.0886515304,0.0434628459,0.0288073119,0.0472211881,0.0722343079,0.3417825494,-0.0743738270,0.0027666772,0.6486776985,1.4788247029,1.0400522820,0.8322542454,-0.0220457165,1.5804264784,0.1835977883,0.0708837804,0.3768321643,1.1201675758,0.6904673187,-0.1287793846,0.0679258947,0.3860900013,0.2291788254,0.1059878263,1.3564936234,0.8265591783,2.7038153726,2.3349697627,-0.1211625478,0.1708210933,-0.1613688266,BRCA
GSM481003,0.6896365619,0.3061586227,0.5022556961,-0.1620313728,0.5372339154,0.1677330759,0.6488378735,0.7091912907,2.5114432043,-0.1989544242,0.8964592206,0.1893593064,0.1409594218,0.9718543944,0.9474795161,0.0254755334,1.6382642719,-0.0117938432,-0.1729040441,0.1072291716,-0.0071023582,0.0284779953,0.1099821702,0.0963967130,0.1791957579,-0.0506758328,0.0220997693,0.5260021543,1.4940092098,0.8106030215,0.6319902162,0.0102665505,1.4306810153,0.2775854540,0.0839032548,0.4223379152,1.1333078442,0.6729280780,-0.0532190052,0.1291449847,0.2815908568,0.1360396983,-0.0226680270,1.1557139689,0.7173366560,2.6004273182,2.4549540671,-0.1142712507,0.0442250560,0.8179834688,BRCA
GSM481004,0.7104525116,0.4136280409,0.5846829968,-0.0961935752,0.4770091940,-0.0217560859,0.4996805093,-0.0000220279,2.2194539971,-0.2138664767,1.3041996507,0.3819659253,0.1133280969,1.3618418052,0.8814408686,-0.0085871777,1.3995007872,-0.0628519830,-0.2568634591,0.2462961586,0.0134470427,0.0473546795,0.3676690033,0.0110183159,0.1934292825,-0.1540841441,0.0015714503,0.5568734760,1.5397735213,1.2435202534,0.6800325786,-0.0396932616,1.3028280862,0.4924258457,0.0900657546,0.5495924441,1.3982536542,0.6871232500,-0.1006400816,-0.0467283995,0.4157156661,0.0275244191,0.0305124795,1.0442493542,0.7713027104,2.5539644831,2.4934302717,-0.0588113764,0.2652971741,-0.0681532424,BRCA
GSM481005,0.6607257612,0.3984561536,0.8952178020,-0.0525396739,0.7280724721,-0.0178412233,0.2384709230,0.3580769161,2.3890128664,-0.1704830490,1.9510064722,0.2364268733,-0.0637567782,0.9572651076,0.8521304950,0.0353970129,0.8545750776,-0.0799321411,-0.0356880750,0.1025759120,-0.0190676901,0.1093474198,0.3299111068,0.0348749859,0.2936143763,-0.1223234448,0.3289049813,0.8398691173,1.6021617843,1.1356134855,1.2306991819,-0.0333261071,1.7659622869,0.2887021348,0.0123217801,0.4403047296,1.3712493853,0.8086081992,-0.0704481976,0.0532636040,0.3888399490,0.6309395681,0.0212301450,1.5244798356,0.8702989420,2.5885585249,2.4943833417,-0.0529422042,0.1667908905,0.1447702405,BRCA
GSM481006,0.4717476930,0.3921763096,0.7858931990,-0.1186109711,0.6466870831,0.1622340593,0.5035198889,0.0651288664,2.7993582883,-0.1301296197,1.5371320303,0.1958948816,-0.0109023376,1.0202108809,0.8876503406,0.2205455596,1.4491533703,-0.0365189175,-0.1752001699,0.1656357026,0.0079189933,0.0428417770,0.1709810107,0.1051766772,0.2433270854,-0.0515387084,0.2390861619,0.6594483865,1.5006651944,1.0245994510,0.9264100611,-0.0789564253,1.9199747352,0.4230002210,0.0664586208,0.3909603753,0.9865753614,0.7695189350,-0.0503379542,0.0001257657,0.3354175018,0.4139080834,0.0168217611,1.3858446989,0.8328808705,2.7229726611,2.6509422727,-0.1196137335,0.0195282561,0.7925190571,BRCA
GSM481007,0.6012359342,0.2309822093,0.4159057388,-0.0601624806,0.7771339009,0.5141294134,0.4381364232,0.1652621510,2.4604020782,-0.1632449288,0.8173586216,0.0543006209,0.0382679466,0.5586554259,1.1560421735,0.0681594072,1.4197957252,-0.0398991313,-0.1667593364,0.1427702047,-0.0179671429,0.0187811776,0.1696192184,0.0201020498,0.1014056848,-0.1263724936,0.1471414633,0.4920493394,1.1625167250,1.0916134130,0.7558958770,0.0370700779,1.4966602238,0.1037381588,-0.0151180974,0.2606000659,1.0516917631,0.3326362380,-0.0917685242,0.0793707802,0.2957258879,0.1694968132,0.0056942961,0.8527704083,0.7908645495,2.4574012124,2.3564071415,-0.0277541616,0.1079425745,0.5826347158,BRCA
GSM481008,0.6167750674,0.3457279783,0.5904208655,-0.1384162979,0.2418740829,-0.0906978261,0.7422991239,-0.0423850521,2.1300801171,-0.2231113640,1.7273593321,0.5967542831,0.2216728650,1.0892350491,1.2938889639,-0.0105432316,2.7592700589,-0.0200022740,-0.1483398191,0.0974889337,0.0118374048,-0.0084585631,0.1422189982,0.0005778567,0.1758980179,-0.0720937303,0.0879067641,0.7504032691,1.5366616944,0.8087446459,0.7458980968,0.0274709704,1.3636300043,0.2674738216,0.1533503204,0.4047704326,1.0726860836,0.7429268004,-0.0326597143,-0.1092741431,0.3589827556,0.5929385196,-0.0144333834,0.9964291379,0.7930964681,2.4189842773,2.4107195587,0.2864549936,0.4353849250,0.0238561280,Control
GSM481009,0.5215228253,0.2764711754,0.6226818040,-0.1470409310,0.1536737029,0.1032766087,0.0788510341,-0.0007842268,1.7882246540,-0.4358481598,1.5008071209,0.0306383121,-0.0564521027,0.4939206066,0.5253295350,0.4388621020,-0.0325888957,-0.0609687296,-0.3953375095,-0.0915473821,0.0488742741,-0.0390010705,-0.0762975945,0.0330509054,0.2437746771,-0.1321362915,0.1336468826,0.6549914120,1.4563478480,0.4472229415,0.8545450949,0.0046873059,1.8241724720,-0.0853712003,-0.0314247598,0.2795271149,0.7096309500,0.6203827706,-0.0947086515,-0.3500569901,0.2270372226,0.1911922992,0.0259277529,1.0664309090,0.7962288941,2.6979478374,2.7050820288,-0.0818952853,0.0588710235,-0.0829851385,Control
GSM481010,0.6855350051,0.3582406002,0.8328421336,-0.0996137418,0.5043451489,-0.1275365269,0.3034783003,0.3262163172,2.1086231072,-0.1824565928,1.6721953209,0.1495861568,0.0349261348,0.9262991083,0.9039840400,0.1285491438,1.0867901842,-0.0360723644,-0.1186100734,0.1015663457,-0.0298674571,0.0293902383,0.1907716952,0.0794134685,0.2892597577,-0.0223426086,0.1319778106,0.7335124992,1.3844987064,1.0618852462,1.0751941698,-0.0846129696,1.8411717293,0.4025551735,0.0782325012,0.5158594621,1.1154199801,0.8636795770,-0.1197028258,0.0814061654,0.3965836786,0.5689818496,0.0002404648,1.4629609655,0.8582563715,2.5320026251,2.6424743764,0.0214444121,0.1352461661,0.5472715059,Control
GSM481011,0.4229259233,0.1895736574,0.4575096548,-0.1564437010,0.9074432998,-0.0954623277,0.2159449384,-0.0186609713,2.7272794777,-0.2587490313,1.3762822775,0.4870043256,-0.0415099549,0.8232649406,1.1300241724,-0.0327065625,0.5776979717,-0.0245632083,-0.1478074663,0.1526722096,0.0004197034,0.0062426176,0.2919988107,0.1048317494,0.2223992294,-0.0940577877,0.0018939260,0.4358141350,1.4936494496,0.7789269015,0.7629880970,0.0440684883,1.3068219577,0.3510860135,0.0081781969,0.3978262835,1.5733309313,0.4733123278,-0.0926415083,-0.0297662362,0.2711141126,0.2854890496,0.1557754687,1.0243768138,0.8445791476,2.9243183808,2.5080431916,0.0216441399,0.3668001266,-0.0314717191,Control
