@relation data

@attribute id string
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 10109 numeric
@attribute 10552 numeric
@attribute 387 numeric
@attribute 5058 numeric
@attribute 5156 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5879 numeric
@attribute 8976 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.9751214635,1.2907157965,0.5244563123,1.5867199621,2.9194653351,1.3618270764,2.8436637177,0.3531793888,1.9894220193,0.3334267199,0.1106841764,0.6502234032,0.7694715564,2.7923812542,0.4649006747,0.2693405723,BRCA
GSM480985,1.0272401371,1.1067713158,0.5732741457,1.6069333000,2.7676791986,1.1597004277,2.9516806101,0.1008026750,1.8852531751,0.5376056928,0.7138120158,0.8534231111,1.5476133191,2.9129755730,0.4061208683,0.2437138550,BRCA
GSM480986,1.0369777065,1.3242895658,0.4500165483,1.7298441104,2.9146574021,1.2750440651,2.9771253685,0.1403650887,2.0062507787,0.5214103467,0.1403553155,0.3758222094,0.9370587028,3.0052631994,0.5008925419,0.2337614380,BRCA
GSM480987,1.1333517751,1.2309567956,0.1156233700,1.5764409899,2.9701363484,1.1106433871,2.9744973120,0.1663671416,1.8972162525,0.4951465396,0.5136479330,0.4246866423,0.9460729968,3.1002503070,0.3895272783,0.2226472523,BRCA
GSM480988,0.8304234285,0.9036093253,0.5647135377,1.3372307239,2.7344264426,1.0816635710,3.1602388557,0.4930069433,1.6231118301,0.4710813121,0.3558236213,0.5025178531,0.6583551200,3.0203843170,0.3321739982,0.1930281139,BRCA
GSM480989,1.1175295861,1.6229146714,0.1993986853,1.9431703219,2.7021229506,0.9803545578,2.9368284626,0.4762577245,2.4842128198,0.5198385118,0.1486610471,0.3040667095,0.5104212239,3.3091132243,0.3012315244,0.2852107126,BRCA
GSM480990,1.0308022884,1.6489289941,0.1897008320,1.7799851470,3.0487507741,1.1490391967,2.9954248854,0.3831894712,2.3151370526,0.6607572544,-0.0732167417,0.4307222246,0.5701667320,3.4219261243,0.3934687308,0.1617002876,Control
GSM480991,1.0441722769,1.3941545520,0.4321628213,1.7795293521,2.8861336788,1.0360721810,3.0513134127,0.2882334251,2.0687043151,0.5980931108,-0.0021417977,0.3718392522,0.6246844594,3.2534763878,0.4812086169,0.2150321878,Control
GSM480992,0.7745148400,1.6096110390,0.3520388107,2.0880438601,2.5511685928,0.9729120283,2.7628054808,0.4360318240,2.4234709023,0.4647197556,-0.0854762300,0.3555988693,0.5310987036,3.4460021522,0.4017187652,0.2135051408,Control
GSM480993,0.9704561908,1.4572474950,0.2957484473,1.8581107130,2.9544675668,0.9920959999,2.8621364141,0.1319749791,2.1975401044,0.5712389041,0.3114745932,0.3556248992,0.7338769277,3.0886874926,0.3928130415,0.2080415856,Control
GSM480994,1.0920983730,1.5537583645,0.3155246773,1.9256466223,2.7761624971,1.1184747763,2.9918255931,0.3299816160,2.5272347848,0.4971079265,0.0106346012,0.3275596730,0.5206810317,3.4762011070,0.3368880179,0.2430260461,Control
GSM480995,1.1375621412,1.7619567353,0.3887446223,1.4535466006,3.0097741127,1.1883844317,3.0525433892,0.1667648838,2.4257646243,0.6911351234,0.2888847066,0.4566130469,0.5458690926,3.1679063242,0.4334016696,0.2598533510,Control
GSM480996,1.1347180188,1.4965036217,0.3335127133,1.9100121301,3.0767281531,1.0408602061,3.2081208982,0.4149766297,2.2180271069,0.6041922049,-0.0069606817,0.3066054066,0.4963641018,3.0532128612,0.4178515818,0.2174085535,BRCA
GSM480997,1.2823489967,1.5557928168,0.5007725753,1.8648425043,2.7903908412,1.0263386365,3.2482534585,0.3864450241,2.4668474355,0.4464887556,1.2902796247,0.2881597711,0.1188000013,3.0110673772,0.2467452433,0.2149437333,BRCA
GSM480998,0.9867417343,1.3897802916,0.0958958180,1.9922998120,2.9932369551,1.3372093277,2.6616359762,0.4355398473,1.8991035700,0.5039749793,0.2579674756,0.2050712937,0.6106414951,3.1387746831,0.3977036613,0.1704691498,BRCA
GSM480999,0.9774828357,1.1800214165,0.5345930757,1.7720450717,2.8172263066,1.2413747400,2.8125200021,0.2672891845,1.9882173934,0.6734050700,0.2760644217,0.7125618634,1.3181974521,2.9392873114,0.5752801672,0.2164244493,BRCA
GSM481000,0.8996078712,1.0948616578,0.3760866923,1.5049802620,2.9512636105,1.1989772999,2.7225584796,0.1659516125,1.9006932061,0.6563936570,0.2325732966,0.5280358451,1.0340813620,2.9357543340,0.4403580145,0.2896259160,BRCA
GSM481001,1.0897469556,1.4612805327,0.5148991840,1.5527944523,3.1011726299,1.4365504612,2.9778560464,0.3325172921,2.3635019381,0.5111789067,0.0817840503,0.6979045826,0.8875800183,3.4267272817,0.4914799653,0.2179456402,BRCA
