@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 10672 numeric
@attribute 10681 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1432 numeric
@attribute 146850 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2151 numeric
@attribute 2207 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 2767 numeric
@attribute 2768 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 5028 numeric
@attribute 51206 numeric
@attribute 5170 numeric
@attribute 51764 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5321 numeric
@attribute 5336 numeric
@attribute 54331 numeric
@attribute 5590 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 64805 numeric
@attribute 6714 numeric
@attribute 6850 numeric
@attribute 6915 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,-0.0326138439,0.3078825950,0.0959430252,2.9477137673,3.3302642488,0.4174692793,-0.0262931256,2.3584245311,0.3070585448,-0.2142724890,0.3161278931,1.0862958479,0.0720853615,-0.0131690648,0.4023514937,1.2075416012,1.1264565870,-0.1898532445,0.6288589894,0.7379945731,0.9289300937,0.4478188096,0.8279611501,0.4049960374,-0.0520556581,-0.0282765614,-0.0979167008,-0.0631695779,2.0719431177,-0.1301306970,-0.0066118414,-0.1219987183,0.3161357614,-0.1769864872,0.0039341146,0.6485961018,-0.1653896839,0.3417825494,-0.1444193100,-0.0743738270,0.0027666772,-0.0567561424,0.1043059106,0.2650621481,0.2436073230,1.4082001351,0.8352787644,-0.0942046266,-0.0124092440,-0.1212870654,2.3023610105,-0.0056752554,-0.0023895863,-0.1241024184,-0.0793503276,BRCA
GSM481003,0.3007907103,-0.0231692680,0.3042140120,0.0999994444,2.8340364515,2.8298389578,0.3061586227,-0.0204463911,2.5114432043,0.3973698837,-0.1989544242,0.3005077078,0.4470580376,0.0724932240,-0.0067144994,0.4055141435,1.3259332918,1.0654752979,-0.2042405328,0.8103868588,0.8040623380,0.7902084636,0.2624370770,0.7446148635,0.3861772509,0.0136994388,0.0082499009,-0.0398267657,-0.0038146086,1.4007776942,-0.1463896707,-0.0387087499,-0.0909487080,0.1219394536,0.0597108338,-0.0737347510,0.6032710826,-0.0687760951,0.1791957579,-0.1042557524,-0.0506758328,0.0220997693,-0.0835485794,0.1816668325,0.1972087900,0.3843681029,1.5228428889,0.3278987228,-0.0368151274,-0.0016825477,0.0222191754,2.0659782392,-0.0640276709,0.1084957430,-0.1113222497,-0.0319829624,BRCA
GSM481004,0.4733082638,-0.0307725794,0.2188233004,0.1646906034,2.8812906135,3.3228280151,0.4136280409,-0.0291441796,2.2194539971,0.4676012300,-0.2138664767,0.1744622019,0.2178375794,0.0867632077,-0.0146582856,0.6183126943,1.0587875816,1.3451529716,-0.2011653437,0.8890818098,0.7018607473,0.7554294536,0.3193705141,0.7807461512,0.5521416770,0.0250083253,-0.0385375693,-0.0696329902,-0.0421145539,1.8515151408,-0.1982034243,0.0844486295,-0.1239090867,0.3341139361,-0.1353836566,-0.0070545311,0.6172203298,-0.1454869720,0.1934292825,-0.0326631340,-0.1540841441,0.0015714503,-0.0147714728,0.0046874581,0.1437460496,0.3137696185,1.3914726415,0.5141371712,-0.0904042594,-0.0060122215,-0.1644663710,2.0326953270,-0.0649329242,0.0092281189,-0.0985009841,0.1464914267,BRCA
GSM481005,0.7983672971,-0.0564037240,0.3931052007,0.1558229845,2.7405024894,3.2620702840,0.3984561536,-0.0887167756,2.3890128664,0.4302809539,-0.1704830490,0.2666255229,0.7086218215,0.0776338815,0.0304015636,0.4258142904,1.3188462358,1.1008223001,-0.1832310853,0.9670564680,0.7327531320,1.0908687503,0.5904648845,0.7418772494,0.4407993471,0.1431259238,0.0048406354,-0.0900424109,-0.0373471825,2.0844613116,-0.1005716819,0.0298131270,-0.1313626404,0.1698534251,-0.1074477236,-0.0088480962,0.8054027840,-0.1371271478,0.2936143763,-0.0949890131,-0.1223234448,0.3289049813,0.0360093063,-0.0240801696,0.2903279221,0.3143144434,1.7118040177,0.7196760476,-0.0871557627,0.0075601748,-0.1354474181,2.1538139149,-0.0950495207,0.0036584168,0.0019805360,0.0748881821,BRCA
GSM481006,0.6102282105,-0.0841016283,0.3647062411,0.0940744485,2.8867894266,3.2151531601,0.3921763096,-0.0978447453,2.7993582883,0.4174783649,-0.1301296197,0.2667393694,0.5719618850,0.0514071679,0.0247047886,0.4241999837,1.4356097507,1.0268023914,-0.2291768656,1.2209734655,0.8024770168,1.0996662435,0.6643883944,0.8980883528,0.5024565970,0.0676333264,-0.0312742843,-0.0409805291,-0.0047965163,1.7298908366,-0.1092058139,0.0551767207,-0.0823589096,0.3630817666,-0.0945731764,0.0322410394,1.0976617766,-0.1534552708,0.2433270854,-0.0674328190,-0.0515387084,0.2390861619,0.0852915491,0.0274722780,0.1627931487,0.2539185200,1.6287609772,0.7344815110,-0.1630599110,-0.0179128214,-0.0939081977,1.8265308316,-0.1211343683,0.0232389788,-0.0675209105,0.4044486584,BRCA
GSM481007,0.3836162349,-0.0341735956,0.2262629088,0.1175155551,2.2292472782,2.5777011716,0.2309822093,-0.0913290837,2.4604020782,0.2757121727,-0.1632449288,0.7077321922,0.6666712669,-0.0547207209,0.0693962222,0.3561066310,1.2181181839,0.8993316328,-0.0446292206,1.1343356063,0.6969900434,0.6895177521,0.3499374598,0.6832716253,0.7389051489,0.0082447724,-0.0001031797,-0.0702233489,0.0576778140,2.0440874497,-0.0969640405,0.0206030341,-0.0899394873,0.3024995799,-0.0991130328,-0.0731941529,0.8467260383,-0.0154575356,0.1014056848,-0.0381952070,-0.1263724936,0.1471414633,0.2361062177,0.1631172095,0.0063761506,0.3758502612,1.7198813632,0.4905876240,-0.0876937658,0.0468923578,-0.1150343669,1.8882915784,-0.0768376531,0.0575834834,-0.1091753465,0.3768923105,BRCA
GSM481008,0.5217626055,-0.0587467358,0.4971662349,0.1762107810,2.5394418168,2.5605059044,0.3457279783,-0.0561348128,2.1300801171,0.4476290999,-0.2231113640,0.7885261093,0.3267950748,0.2104557655,-0.0033952392,0.5704126423,1.2615825528,1.0273638856,-0.1406718484,0.9561627172,0.6497903308,0.9398854532,0.3171693577,0.5812673489,0.5733324594,0.3323945552,-0.0138166144,-0.0801251363,-0.0930239435,2.9869054159,0.0118098752,0.0765580802,-0.0956952133,0.2535372900,-0.0839116024,0.0825493092,0.6941363809,-0.0932542066,0.1758980179,-0.0852505426,-0.0720937303,0.0879067641,0.3041578594,-0.0617019828,0.5126946868,0.3197058526,0.9962933176,0.5189527079,-0.1203500191,-0.0086323968,-0.1333306130,2.4122923885,-0.0584359721,0.0569410248,-0.0820205758,-0.0837222802,Control
GSM481009,0.5489170128,-0.0990485983,0.3613355075,0.0263316522,3.5249541001,3.9238586616,0.2764711754,0.0253503757,1.7882246540,0.1436777954,-0.4358481598,0.4930541399,1.0387842056,0.0269088492,-0.0460119554,0.1867759509,1.1639748752,0.7763315288,-0.3330149019,0.7515524406,0.5076287837,0.8664243184,0.4197121219,0.6165255239,0.3277122399,-0.0187472406,0.0075181638,-0.1442451389,-0.1290513484,2.0699307456,-0.1774287639,0.1133095631,-0.1288826439,0.1738289398,-0.1635203771,-0.0238754778,0.5816204784,-0.1309069859,0.2437746771,-0.0950082633,-0.1321362915,0.1336468826,0.1206036070,0.0492418256,0.0462389344,0.0714532481,1.3603622399,0.6463254577,-0.0745349038,-0.0607615665,-0.1552854501,1.9079880744,-0.0048604058,-0.0540411155,0.0616575229,0.0271284135,Control
GSM481010,0.6249280034,-0.0673315320,0.4966195384,0.1181509570,2.6051321654,3.0476547671,0.3582406002,-0.0787895281,2.1086231072,0.3798376370,-0.1824565928,0.2349366939,0.3070435274,0.0859565825,0.0036142197,0.7505683312,1.0892066083,0.9157001711,-0.0572229483,1.4438292494,0.7358219301,1.3039561975,0.6331500416,0.7687349256,0.3140299377,-0.0330859112,-0.0491772037,-0.0575684468,-0.0147443671,1.7387604249,-0.1416044151,-0.0111925566,-0.1041526239,0.5541188944,-0.0636921883,0.0084920188,0.6870637622,-0.1072482466,0.2892597577,0.0721562371,-0.0223426086,0.1319778106,-0.0151800391,-0.0599373686,0.3157774927,0.3779942882,1.9193168806,0.8611366566,-0.1446447670,-0.0237400801,-0.1347208667,1.6716426194,-0.1376485593,0.0842259519,-0.1251607268,0.0420144455,Control
GSM481011,0.3773361022,-0.0442146932,0.2134416000,0.1424185228,2.8519130112,3.1823942018,0.1895736574,-0.0549686374,2.7272794777,0.4895673924,-0.2587490313,0.7345491990,0.9283442557,-0.0256841576,0.0986143788,0.2638565085,1.4613334589,1.1087472470,-0.2463071451,0.7541625414,0.7795279973,0.7538124666,0.2530173084,0.6951909607,0.5910138850,0.0443884449,-0.0113668426,-0.0725463081,-0.0267178286,2.2713911864,-0.1934635937,-0.0012641086,-0.1268820861,0.1055537684,-0.1175801773,-0.1317520350,0.9310768999,-0.1788172826,0.2223992294,-0.1192103243,-0.0940577877,0.0018939260,-0.0271469704,0.0042137171,0.1901781862,0.2401240564,1.4365228034,0.6016605651,-0.0905016716,0.0394449375,-0.1223144881,2.4415884107,-0.0547222076,0.0532967153,0.0715863965,-0.0041702244,Control
