@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10211 numeric
@attribute 1029 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2319 numeric
@attribute 23368 numeric
@attribute 2549 numeric
@attribute 27071 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4067 numeric
@attribute 51131 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5308 numeric
@attribute 5336 numeric
@attribute 5728 numeric
@attribute 57580 numeric
@attribute 5788 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6295 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7409 numeric
@attribute 8431 numeric
@attribute 930 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,1.5799011298,0.9588716673,2.3584245311,0.3070585448,1.1597533781,1.1770933690,-0.0440006720,-0.0912365502,0.2178563230,-0.0355535233,0.0663673716,0.3161357614,0.2409825844,0.7135185198,0.3417825494,0.6936653244,0.1043059106,0.1344134227,-0.1493795969,-0.1722219885,0.1011311368,0.5924470919,0.1526270688,0.2291788254,-0.1964284331,-0.1212870654,-0.0538374768,-0.1879732352,-0.0056752554,-0.0308835172,-0.0653620412,BRCA
GSM481003,0.3007907103,1.3305194464,1.5168189790,2.5114432043,0.3973698837,1.5900449533,1.4703995010,-0.0126969719,-0.0776715666,0.0514344826,-0.0627746906,0.4280975269,0.1219394536,0.2113858840,0.5864300536,0.1791957579,0.0485051640,0.1816668325,0.0819050467,-0.0438680094,-0.1138911428,0.4883067481,0.2958588585,0.0602988192,0.1360396983,-0.0971810564,0.0222191754,-0.0653783161,-0.1100180772,-0.0640276709,0.2475586996,-0.0820714727,BRCA
GSM481004,0.4733082638,1.5005896508,1.3482990906,2.2194539971,0.4676012300,1.2597583807,1.3837178734,-0.0706596330,-0.1192251319,-0.0097076942,-0.0462495909,0.4999212028,0.3341139361,0.2712096455,0.9088047795,0.1934292825,0.5617744869,0.0046874581,0.1194911064,-0.1145462067,-0.1673319362,0.2034561099,0.5405640510,0.1951900609,0.0275244191,-0.1684273378,-0.1644663710,-0.0186176126,-0.0522476341,-0.0649329242,0.0174989201,-0.0403184684,BRCA
GSM481005,0.7983672971,1.5844930610,1.3626846816,2.3890128664,0.4302809539,1.1769771526,0.9780464991,0.0667266736,-0.1194002852,0.1994229225,0.0021436654,0.1212341356,0.1698534251,0.2821713988,0.9888136863,0.2936143763,-0.1350840951,-0.0240801696,0.1420803729,-0.1436538813,-0.1606572991,0.1795327044,0.6260850528,0.2324255008,0.6309395681,-0.1584654566,-0.1354474181,-0.0967047377,-0.0465901389,-0.0950495207,0.0527477580,-0.0205959372,BRCA
GSM481006,0.6102282105,1.2490585070,1.1842627120,2.7993582883,0.4174783649,1.1390294039,1.0880985708,0.0249074433,-0.1156318288,0.1351932498,0.0168171378,0.2181934865,0.3630817666,0.1740988690,0.8314093148,0.2433270854,-0.0590833068,0.0274722780,0.1587185629,-0.0668901430,-0.1013667325,0.4654468534,0.8888126867,0.1809252382,0.4139080834,-0.1804805091,-0.0939081977,-0.1076792432,-0.1209931010,-0.1211343683,0.0300441004,-0.0921381399,BRCA
GSM481007,0.3836162349,1.3734700687,1.5764191804,2.4604020782,0.2757121727,1.4268811942,1.0484767142,0.0453880563,-0.0733594329,0.0550178691,-0.0743076288,0.3613447715,0.3024995799,0.2375681336,0.3538705459,0.1014056848,-0.1068653911,0.1631172095,0.0631843703,-0.1126914493,-0.1007321801,0.5399327676,0.5904063099,0.1111655720,0.1694968132,-0.0597351844,-0.1150343669,0.0187163064,-0.1077648769,-0.0768376531,0.0528153585,-0.0958110776,BRCA
GSM481008,0.5217626055,1.7335562782,2.0075535520,2.1300801171,0.4476290999,1.0603828798,0.7841845883,0.0036240915,-0.1187962846,0.0515839298,-0.0320775752,0.3614642392,0.2535372900,0.1857456050,0.7586754806,0.1758980179,0.1070143061,-0.0617019828,0.1297484952,0.3139986474,-0.1283997776,0.4682674665,0.2612752523,0.2616817639,0.5929385196,-0.1967092938,-0.1333306130,-0.0557772740,-0.1857642844,-0.0584359721,0.0751927796,-0.0645745573,Control
GSM481009,0.5489170128,1.4138975625,0.5626646933,1.7882246540,0.1436777954,0.4701733816,0.7350496649,-0.0314803283,-0.1335508570,0.2000191124,-0.0548121327,0.1931102983,0.1738289398,0.2017307068,0.5242540283,0.2437746771,-0.0859485700,0.0492418256,0.0174211498,-0.2484447203,-0.0928309777,0.1445371820,0.4793521173,0.1553505233,0.1911922992,-0.2339168415,-0.1552854501,-0.1408496846,-0.1670569805,-0.0048604058,0.0757519919,-0.0180100151,Control
GSM481010,0.6249280034,1.2703997414,1.0465271884,2.1086231072,0.3798376370,1.1161805622,1.2890395946,0.0407826927,-0.1059277824,0.4681226672,0.0048748811,0.1122889133,0.5541188944,0.3519610558,1.0945546926,0.2892597577,-0.1534437910,-0.0599373686,0.1197620314,-0.0319732958,-0.1117582013,0.2815044061,0.3356299657,0.2383755020,0.5689818496,-0.0858219981,-0.1347208667,0.0355200546,-0.0764104854,-0.1376485593,0.0100868653,-0.1299125630,Control
GSM481011,0.3773361022,2.1745399013,1.3616899894,2.7272794777,0.4895673924,1.4350313109,0.9543569198,-0.0182466034,-0.1161616292,0.0141741859,-0.1155827556,0.0571182206,0.1055537684,0.2781664160,0.5093558666,0.2223992294,-0.1245865751,0.0042137171,0.1251327870,-0.0797279875,-0.1524609731,0.2143740578,0.4277374177,0.1608414260,0.2854890496,-0.0933247190,-0.1223144881,-0.0023091357,-0.1368124138,-0.0547222076,0.1032072871,-0.1162713636,Control
GSM481012,0.6217948134,1.7474014143,0.9232765728,1.8813959094,0.2876286948,1.1117031095,1.2375163869,-0.0206655163,-0.0869268300,0.1314442700,0.0438681924,0.4921930419,0.2065362660,0.3907838879,0.5893567428,0.2830991491,-0.1599772160,0.0602147115,0.1626119352,-0.0401848808,-0.1522303981,0.2722881111,0.5041692237,0.2247006382,0.4983770618,-0.1202789880,-0.0053825086,-0.0319677633,-0.0788448354,-0.0893786184,0.0189581511,-0.0205636629,Control
GSM481013,0.5423872353,2.0350132949,2.2220798331,2.6179897917,0.5135772455,1.2270287896,0.6885934596,-0.0230777814,-0.1120376836,-0.0238805806,-0.0516226719,0.3147719859,0.3131716978,0.1331036110,0.5508035884,0.0987440369,0.2923973736,0.0778688368,-0.0101277532,0.1528614981,-0.0929627850,0.5566372800,0.2723329363,0.1594503593,0.3492456234,-0.1016343206,-0.0689147456,-0.0843652380,-0.1198588154,-0.0134886330,0.1416929567,-0.1723724497,Control
