@relation data

@attribute id string
@attribute 107 numeric
@attribute 207 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3480 numeric
@attribute 3667 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5894 numeric
@attribute 6195 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 7533 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0213125190,2.3584245311,1.6104626348,0.8212452234,0.2267118200,0.4233776481,0.3417825494,0.0027666772,0.8322542454,-0.0220457165,1.5804264784,0.1835977883,0.0708837804,0.3768321643,1.1201675758,0.3923970497,0.3860900013,0.1011311368,2.2882412161,-0.0234144181,0.2917555586,BRCA
GSM481003,-0.0692073683,2.5114432043,1.7524189089,0.9474795161,0.1801413333,0.6166785513,0.1791957579,0.0220997693,0.6319902162,0.0102665505,1.4306810153,0.2775854540,0.0839032548,0.4223379152,1.1333078442,0.8256779464,0.2815908568,0.4883067481,2.4272642752,-0.0553885548,0.1337018074,BRCA
GSM481004,-0.0682730252,2.2194539971,1.7306030480,0.8814408686,0.2059222442,0.7089324468,0.1934292825,0.0015714503,0.6800325786,-0.0396932616,1.3028280862,0.4924258457,0.0900657546,0.5495924441,1.3982536542,0.5918967704,0.4157156661,0.2034561099,2.7043259995,-0.0500999228,0.1884460379,BRCA
GSM481005,-0.0925683750,2.3890128664,1.6458761891,0.8521304950,0.2587755207,0.5900625983,0.2936143763,0.3289049813,1.2306991819,-0.0333261071,1.7659622869,0.2887021348,0.0123217801,0.4403047296,1.3712493853,0.5596565347,0.3888399490,0.1795327044,2.3308550971,0.0180744121,0.2495623258,BRCA
GSM481006,-0.0610226503,2.7993582883,1.6704388113,0.8876503406,0.2402696524,0.8372901850,0.2433270854,0.2390861619,0.9264100611,-0.0789564253,1.9199747352,0.4230002210,0.0664586208,0.3909603753,0.9865753614,0.4886666650,0.3354175018,0.4654468534,2.3295555881,0.0128678733,0.2052513845,BRCA
GSM481007,-0.1091924483,2.4604020782,1.7786090209,1.1560421735,0.1352442852,0.7127858588,0.1014056848,0.1471414633,0.7558958770,0.0370700779,1.4966602238,0.1037381588,-0.0151180974,0.2606000659,1.0516917631,0.9255183645,0.2957258879,0.5399327676,2.3985712954,-0.0621160632,0.1259042048,BRCA
GSM481008,-0.1022847509,2.1300801171,1.6622805248,1.2938889639,0.2740164896,1.0194556943,0.1758980179,0.0879067641,0.7458980968,0.0274709704,1.3636300043,0.2674738216,0.1533503204,0.4047704326,1.0726860836,1.0612640086,0.3589827556,0.4682674665,2.4446920753,0.0012555714,0.1918546055,Control
GSM481009,-0.1314133674,1.7882246540,1.3427748691,0.5253295350,0.1506341084,0.4139739338,0.2437746771,0.1336468826,0.8545450949,0.0046873059,1.8241724720,-0.0853712003,-0.0314247598,0.2795271149,0.7096309500,-0.0767497015,0.2270372226,0.1445371820,2.4154436141,-0.0048567386,0.0990213254,Control
GSM481010,-0.0856121376,2.1086231072,1.7509254467,0.9039840400,0.1246120071,0.5420321556,0.2892597577,0.1319778106,1.0751941698,-0.0846129696,1.8411717293,0.4025551735,0.0782325012,0.5158594621,1.1154199801,0.7550900512,0.3965836786,0.2815044061,2.2814118394,0.0688335455,0.2326778048,Control
GSM481011,-0.0661589997,2.7272794777,1.9492786230,1.1300241724,0.1413541586,0.5721479334,0.2223992294,0.0018939260,0.7629880970,0.0440684883,1.3068219577,0.3510860135,0.0081781969,0.3978262835,1.5733309313,0.8490704160,0.2711141126,0.2143740578,2.8155515152,-0.0475626586,0.2838056297,Control
GSM481012,-0.0704081515,1.8813959094,1.5784882939,0.8123865621,0.1731497224,0.6303737346,0.2830991491,0.1236136932,0.8765752078,-0.0386734165,1.5415938040,0.2400153498,0.1237532776,0.4602609591,1.1019343174,0.4327418197,0.3464573934,0.2722881111,2.6636632381,-0.0046310019,0.1470073037,Control
GSM481013,-0.0942864446,2.6179897917,1.6565090109,1.6534560970,0.1702763007,1.0466785423,0.0987440369,0.0858122040,0.5152571224,-0.0325304772,1.4276103853,0.2573734153,0.1741443308,0.2502310655,1.2130804397,1.6294833929,0.4000868027,0.5566372800,2.5264454656,-0.0280898488,0.3801371773,Control
GSM481014,-0.0414876057,2.0626784828,1.2421748134,1.0210845322,0.1227322795,0.8640420915,0.4610486274,0.3309938921,0.8384942376,-0.0312758387,1.5259902455,-0.0759750416,-0.0047246915,0.3728799876,0.7769479156,0.7193479280,0.4424410221,0.3175295833,2.1941194408,0.0084851914,0.1596780305,BRCA
GSM481015,-0.0659403262,2.7202442222,1.6013563458,1.1101989111,0.2659038524,1.1660756977,0.2014516948,0.1974025599,0.7360022109,-0.1120149191,1.1883931380,0.2887167094,0.0673557344,0.3970232428,1.2662113122,1.0519241758,0.3921028600,0.1874926903,2.8591947300,-0.0340474368,0.0989421942,BRCA
GSM481016,-0.0805295930,2.0178352594,1.8586949196,0.9262994193,0.2209089206,1.1550524645,0.1879192361,0.1428325966,0.9148220082,-0.0572757143,2.0870520914,0.1002645297,0.0890900011,0.5611247425,1.1607094455,0.3827381908,0.2947261601,0.1164702785,2.4599850390,0.0025573775,0.2317060418,BRCA
GSM481017,-0.0916370200,1.3314801619,1.3855678936,0.5171931558,0.2179799992,0.4536865839,0.5053033147,0.3781367167,1.3581797799,0.0239089333,2.1383833906,0.1165186564,0.0899535986,0.4672802847,0.5629059449,0.1373565855,0.4142338808,0.0132556024,1.9582755479,0.0984201438,0.2450007459,BRCA
GSM481018,0.0228541251,2.3386700948,1.5609027490,0.9430964104,0.1753671223,0.6866270038,0.2168153361,0.0426955287,0.3412525918,0.1137587935,1.2763793873,0.1258620331,0.0667983059,0.4103365585,0.9598313551,0.7911132642,0.3959389863,0.1105532912,2.4696819614,-0.0661165698,0.2048367715,BRCA
GSM481019,-0.0805942062,2.3733375204,1.6939296023,1.1114784536,0.1764016138,0.7425447044,0.4036104572,0.2832725297,1.0268329625,-0.1091818104,1.7920439258,0.6030391826,0.0998013081,0.4554223602,1.0253944844,0.8715875683,0.4703316232,0.4274123999,2.7068592139,0.0599291107,0.1860101620,BRCA
