@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1027 numeric
@attribute 1029 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1874 numeric
@attribute 595 numeric
@attribute 890 numeric
@attribute 8900 numeric
@attribute 898 numeric
@attribute 9134 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5834629533,1.6314720287,1.5075298383,0.4842657652,0.8789772263,0.3679832782,0.3152507059,1.5825335458,1.6817836165,2.6403919459,1.8834737148,0.5398516901,BRCA
GSM480985,0.4411996799,1.1038011162,1.7779963680,0.6616161629,0.0818430733,-0.0582422595,0.1430836733,1.5935095322,0.7499990808,0.8917953896,0.6753045402,0.0240563192,BRCA
GSM480986,0.4792193069,1.3781034724,1.4769461321,1.0047740482,0.3414531027,0.1541607173,0.2460174051,1.9378681357,1.5696210822,2.1455776392,1.0686674790,0.2420500529,BRCA
GSM480987,0.4050084262,2.0535945445,1.0660495198,0.7178355278,0.4329001224,0.0970260880,0.1923245888,1.2294952867,1.2385944406,0.0406964951,1.3236865311,0.0952624018,BRCA
GSM480988,0.4529012942,1.2271330877,1.5072410189,0.7294182159,0.2557647115,0.1310622132,0.0227322817,1.0011213121,1.2608292976,2.0835959615,1.0074813106,0.1240088557,BRCA
GSM480989,0.6269943672,1.7527057604,0.9980840938,0.8383054727,0.6630024992,0.4397809910,-0.0323541229,1.7276778767,1.1814149326,1.6657413244,1.4748466095,-0.0059800904,BRCA
GSM480990,0.5995322283,1.6684504000,0.8929153473,0.8380976487,0.4578135087,0.1768650903,0.0842865107,1.6585228148,1.1697059685,0.7692230827,1.1184334419,-0.0066530572,Control
GSM480991,0.2669265534,1.2661320120,1.2088463109,1.0779144312,0.2786995493,0.0592000450,0.1269356159,2.0593645064,0.7371242370,2.1327344180,1.0403012996,-0.0570300089,Control
GSM480992,0.4398213812,1.5023378805,1.2364530282,0.8590256640,0.5189908397,0.3776853123,0.1576321345,1.9210771919,1.0840547086,1.4710577726,1.1468315460,0.0095680614,Control
GSM480993,0.6524033558,1.6903067380,1.5603325564,0.5618893513,0.7052419788,0.5689452010,0.1923900254,1.8622661701,1.5817800603,1.8889057636,1.2135973303,0.1897053587,Control
GSM480994,0.6704433188,1.5680820868,1.3420894476,0.5520658688,0.5327108407,0.3562615500,0.1104238862,2.0158938641,1.3616076052,2.0260735750,1.0302861808,0.0646164777,Control
GSM480995,0.4221554799,1.2554166466,1.0572354892,1.0872455564,0.2847148575,-0.1272368307,0.2242761190,2.1208815641,0.7062419996,2.0953403712,1.2897958039,0.0119185094,Control
GSM480996,0.6029816190,1.6444498822,1.1144093508,0.7065581670,0.6467501357,0.1810247320,0.1932854708,1.5208803956,1.2935212677,2.4523396045,2.0257266832,0.0518036268,BRCA
GSM480997,0.2217665483,2.3390516938,1.1740652391,1.1190454785,0.3578723763,0.0221409876,0.1412965870,1.4196624397,0.5352595004,0.0455355390,1.9045029729,-0.1163246109,BRCA
GSM480998,0.5931733055,1.8083426804,1.4567186170,0.8529783666,0.9194724611,0.2735298979,0.5513053986,2.0823698351,2.0250479580,2.1814489812,1.5074927660,0.3118282421,BRCA
GSM480999,0.3947842055,1.0762260481,1.5055839916,0.7498161615,0.2494339945,0.0728155822,0.1312423944,1.8831457571,0.8771923963,1.7141911686,0.9371466134,0.0199862180,BRCA
GSM481000,0.3517466935,1.1650427356,1.6598262091,0.8084518752,0.3163991596,0.0092840629,0.3603050452,1.6488720651,0.8894050835,2.0630096941,1.2584708493,0.2286518145,BRCA
GSM481001,0.3529733663,0.9127052278,1.1271277577,0.9022165854,0.0434197502,-0.0702954600,0.0824898932,2.2967437235,0.5716261983,1.9906740784,1.1350254639,-0.0098232382,BRCA
