@relation data

@attribute id string
@attribute 10488 numeric
@attribute 10540 numeric
@attribute 10671 numeric
@attribute 109 numeric
@attribute 112 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 140735 numeric
@attribute 148327 numeric
@attribute 1639 numeric
@attribute 1778 numeric
@attribute 1780 numeric
@attribute 1781 numeric
@attribute 1783 numeric
@attribute 2778 numeric
@attribute 359 numeric
@attribute 360 numeric
@attribute 361 numeric
@attribute 396 numeric
@attribute 397 numeric
@attribute 4905 numeric
@attribute 51143 numeric
@attribute 51164 numeric
@attribute 51626 numeric
@attribute 551 numeric
@attribute 554 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 64764 numeric
@attribute 6810 numeric
@attribute 6844 numeric
@attribute 79659 numeric
@attribute 84516 numeric
@attribute 84699 numeric
@attribute 8655 numeric
@attribute 8766 numeric
@attribute 90993 numeric
@attribute 9230 numeric
@attribute 9586 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.490735075,12.38876812,8.1031720465,12.63069834,10.327292123,8.748277668,10.707890538,10.12277013,6.869350546,8.597857218,11.42258795,7.230743704,11.80942059,12.87602003,8.533866741,5.401742447,4.668481241,5.626355471,11.05606207,13.44437567,7.9517637276,6.194762393,8.549265941,7.19329090567,7.2333494695,5.616777635,6.36946717,5.4829326402,5.48205062,8.2742311235,9.963792397,12.7347446,10.3794363535,12.47296881,10.35684839,10.05577764,7.239553481,10.22764035,4.993687096,13.079535225,12.67947906,5.599623716,7.199527884,6.7355365388,Control
GSM427159,6.524350224,12.50573969,8.085502522,13.03258307,10.2384186075,8.080472632,11.4528809893,9.569955799,7.470742495,8.514938605,11.26946293,6.196533893,11.35660343,12.60891324,8.84345400733,6.188446052,4.569042829,5.2678601435,10.89094843,13.78998546,7.595299563,6.469157955,8.806639133,6.883338147,6.041487261,5.741339733,6.0929297895,5.5428379012,5.804719114,8.137035193,9.369641578,12.68694261,9.9650670645,12.30206775,10.7254091,10.58383522,7.78141074,10.49951734,5.219566658,12.884656825,12.53965448,5.478414715,6.374174967,6.2571731356,BRCA
GSM427160,6.786534696,12.74918966,8.345146292,12.19349773,9.769915947,8.026856932,10.8440250817,9.825825817,8.672903619,8.46276230733,11.53140597,6.140375422,11.62416272,12.69228318,9.29076107,5.75422695,5.973043665,5.6407399735,10.58888352,13.68697704,7.8748981176,5.98687237,8.746741981,7.11413878567,6.2852092005,5.434470814,5.9034588485,5.4641368762,5.527329405,9.1235010805,9.804663915,12.76915812,10.1124076005,12.38767549,10.43822556,10.30762238,7.247787805,10.72875196,4.571466258,12.742809565,12.30490464,5.011016147,7.170704059,6.4740992638,BRCA
GSM427162,6.976424143,12.65578567,7.7330402765,12.23565236,10.3820872935,8.120096744,11.337274206,9.968526809,8.826152109,9.06217105167,11.06502412,7.209358624,10.8409276,12.87039849,8.629147321,6.311526388,5.150368004,5.2429618485,11.07399778,13.58717103,7.3975879022,6.156189915,9.879269684,6.37801960633,5.926418031,5.383195587,6.323322532,5.1156792046,5.655216748,9.2078924525,8.905402895,12.61421528,9.464560522,11.98277091,10.86526952,10.51475871,7.60485179,10.44381412,5.249456007,12.83089628,12.20624983,5.307438771,6.408122185,5.9052108054,Control
GSM427163,6.189286535,12.75418295,8.278961682,12.7347446,9.671974648,8.28785217,11.0490871027,9.654023346,8.057424717,8.44956167533,11.32260436,5.397641479,11.48988071,12.11959782,9.35589447533,5.499695432,5.447836413,5.765417796,11.12425722,13.44437567,7.9907555988,6.051160668,9.445372435,6.981937471,5.874985373,5.816798875,6.52394041,5.466218321,6.407145055,8.5157239865,10.18714825,12.70943395,10.401246762,12.49559531,10.37805668,10.6829685,7.787904395,10.26892824,5.119575355,12.77985194,12.33362227,5.831124321,6.975736574,5.8986169228,BRCA
GSM427164,6.499332184,12.73133712,7.909264023,12.65857307,9.753034207,8.529822044,10.8002004453,9.65912677,7.892240927,8.26934174067,11.65847718,6.873632127,11.95919971,12.55838012,9.078168623,6.347316299,5.230079295,5.4685290695,10.8492802,13.37131522,8.5764134566,6.032162157,9.202332696,6.86643184333,6.2315029835,4.882412261,5.9174340255,5.6759717936,5.625863148,8.0343196725,10.79917457,12.38307791,10.3987765675,12.42106423,10.33342405,9.907754874,7.591019466,10.77860308,4.44414752,12.839423155,12.82636383,5.294814856,6.42727565,6.1394132438,BRCA
GSM427165,6.998198677,12.68628938,7.5525508395,13.34505663,9.1297731835,8.167494826,11.1354255073,10.04754695,7.151831235,8.923451807,10.71589576,7.508450689,10.42763004,12.87542545,8.46320594233,6.226273094,4.987447357,4.8376460585,11.17208697,14.13459319,7.595459753,5.964751666,10.45779924,6.54469993533,5.3184553195,6.124333951,6.330484187,5.5322651396,6.430289978,8.079817226,8.36573313,12.88951828,9.318331587,12.43390104,11.26574119,9.785085055,7.470010329,10.2159337,5.209854193,12.929299285,12.5708958,5.832707292,6.925913771,6.2350466806,BRCA
GSM427166,6.418279038,12.7232493,8.2720123725,12.39966386,9.643814388,8.80888466,10.258386433,9.335111797,7.757025122,8.218618965,11.05169516,6.751413926,11.92740031,12.7003986,8.875123686,5.528970731,4.693784032,5.828778349,10.62098522,13.66928817,8.0354111434,5.838328613,8.758548971,7.15141492467,6.08635789,5.69600164,5.9718598575,5.3094441946,5.233822166,8.116304847,10.11844835,12.56946885,10.633209425,11.94573106,10.43324145,10.28801852,7.909009687,10.01823535,5.520745364,13.397261375,12.57347448,5.120093989,7.116034918,6.8237722894,Control
GSM427167,7.109990256,12.7584086,8.3554543645,12.05932765,9.557649091,8.17986074,10.6759547673,9.821032966,9.07478446,8.541001567,11.858053,6.768816606,11.58824628,12.46971692,9.29028807333,5.703150026,5.054860683,5.8886693085,10.89211038,13.44910353,7.9233796534,5.929560972,9.33928279,6.96755855767,6.166324394,6.470907435,6.3825279205,5.291675395,5.844493149,9.095386554,9.9479076,12.6125864,10.2274045235,12.16730219,10.41191374,10.82820416,7.690523822,10.54540884,5.048553625,13.03210758,12.36089516,5.430796457,7.113354422,6.1964141492,BRCA
GSM427169,6.732544377,12.48766051,7.6364168095,11.61491238,10.0619138165,8.633940747,11.1110274023,9.664892169,8.72987657,8.93005572667,11.63348356,6.715759981,11.05567579,12.96419289,8.55731348,5.883749862,5.007544524,5.542788484,11.06412655,13.80946823,7.4265913082,5.647898183,9.640182167,6.89502362967,6.0424117855,5.396956849,6.3457281585,5.3589494338,5.913135501,8.399665163,9.286477553,12.8538437,10.0828817995,12.29564706,10.73727294,10.65531183,7.670481212,10.42139193,4.858741012,12.984912665,12.31194418,5.168332398,6.805747499,5.7908224398,BRCA
