@relation data

@attribute id string
@attribute 10026 numeric
@attribute 128869 numeric
@attribute 23556 numeric
@attribute 284098 numeric
@attribute 51227 numeric
@attribute 51604 numeric
@attribute 5277 numeric
@attribute 5279 numeric
@attribute 5329 numeric
@attribute 54344 numeric
@attribute 54872 numeric
@attribute 54965 numeric
@attribute 55650 numeric
@attribute 80031 numeric
@attribute 80055 numeric
@attribute 84720 numeric
@attribute 8733 numeric
@attribute 8813 numeric
@attribute 8818 numeric
@attribute 9091 numeric
@attribute 93183 numeric
@attribute 94005 numeric
@attribute 9487 numeric
@attribute 9488 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8019864084,0.1474574487,1.2285266730,1.3618176910,0.3337090309,0.5177425132,0.5842726494,1.8663604003,0.5414318658,0.6589037270,0.4366015581,0.7579536699,0.6749343746,-0.0847925051,0.1948868233,0.1850699491,0.7166392128,2.0657291942,0.2092544644,0.0892065945,0.7776849639,1.1346951609,0.5788339755,1.0503480631,BRCA
GSM480985,1.0946361685,0.0239749211,1.4850269415,0.6155513459,0.4338966795,0.7669750771,0.3819011310,1.7252475066,0.4394542305,0.9268355966,0.5877912154,0.6460596695,0.9827887307,-0.1171113138,0.1936705131,0.0311875345,0.6781265855,1.7713699074,0.1107671085,0.0564920844,0.4126399582,1.3570114168,0.5310951895,1.3254138175,BRCA
GSM480986,0.7700496251,0.1503047985,1.3820158980,1.4151803619,0.3910641671,0.7145038852,0.4766492207,1.8814124721,0.5092655736,0.8285266854,0.5613269726,0.7671209518,0.8065583850,-0.1073379437,0.0961321044,0.1228279405,0.6476508606,1.6888401906,0.1754509548,0.1221362324,0.7427626070,1.3497164844,0.4374989552,1.1679757176,BRCA
GSM480987,0.6070124179,-0.0052583099,1.0088313878,1.4783866603,0.2007280202,0.6704303781,0.1669924156,1.9434693369,0.4176807975,0.9061020794,0.4005289103,0.7821104993,0.6531595379,-0.0038890448,0.1132159405,-0.0454186310,0.4162841358,1.3640545540,0.1322016730,0.0204686535,0.4926005740,0.8300745319,0.4729084959,0.9210614055,BRCA
GSM480988,0.9178763580,-0.0261353570,1.6738507293,0.7830644540,0.3579674386,0.7261481722,0.2672644618,1.9296651279,0.3873626191,0.6435653138,0.5443392006,0.8174561114,0.8676807676,-0.0618644791,0.0968751655,0.1522335767,0.5086730721,1.3872881466,-0.0069519425,0.0297599338,0.5546223431,1.3324960061,0.2746621678,0.9580367681,BRCA
GSM480989,0.4954054396,0.0953891370,1.2218073888,0.6260872798,0.4117917172,0.7918267050,0.2370379043,2.1422218424,0.5840739798,1.4415788783,0.5357976083,0.4168135384,1.0372055523,-0.0697747974,-0.0528101476,0.2135135545,0.8831519150,0.8255472771,0.2832727021,0.1761539612,0.5235994479,1.6713172012,0.3400123972,1.0556280982,BRCA
GSM480990,0.5832562954,-0.0003723496,0.9836886595,0.6663448406,0.3251565427,0.7265848993,0.3132017819,1.7500850730,0.4673404756,0.8857756256,0.3779222044,0.5348481908,0.7366584016,-0.0269653077,0.1018458294,0.0871214194,0.6731667854,1.0173547269,0.1807678249,0.0992784005,0.3092700311,1.3645440004,0.2304661747,0.7777478863,Control
GSM480991,0.6742884030,0.1013664814,1.2438412800,1.0425076949,0.3587380086,0.8721382704,0.3463176319,1.7741344826,0.5608864440,1.2048108777,0.6149130904,0.7375601531,1.1803805395,-0.0794542744,0.0579810140,0.0970367064,0.8155475486,1.2505519191,0.2470353394,0.0978909734,0.4877131563,1.4391420370,0.4955348074,1.0100244564,Control
GSM480992,0.3733079472,0.1303348875,0.8188493409,0.9100541971,0.3882814700,0.9201247835,0.3441681051,1.6252848933,0.5942537738,1.3431772523,0.3695042643,0.3960520252,1.0397241636,-0.0947218308,0.0455392774,0.2576700151,1.1051112484,1.0703431897,0.2232606701,0.1195764306,0.4667840949,1.5309605301,0.4167150136,0.5840741374,Control
GSM480993,0.6259387163,0.1648982272,1.4241840997,1.5843010081,0.4038266097,0.7603923567,0.3141459657,2.0321506943,0.6198205638,1.0813221069,0.4787332454,0.8184973467,1.0818605965,-0.0927537647,0.1082046759,0.1866494225,0.9482324895,1.4315011833,0.2331152600,0.1163647811,0.7769462577,1.5527569352,0.4093685565,1.0200396865,Control
GSM480994,0.5461891528,0.1212964102,1.3713383849,1.0756238037,0.2939944276,0.8260757672,0.2897847662,1.9389868974,0.4756171955,1.0355669576,0.3944513299,0.5607544817,0.8926983855,-0.1045817773,-0.0013820170,0.1697468264,0.9447579506,1.2325888011,0.2030596934,0.0899569000,0.4565480009,1.4985569045,0.4044232027,0.8482389816,Control
GSM480995,0.6579358993,0.2672745826,1.2933596548,1.3505032491,0.2684105396,0.6532896849,0.2959812436,1.9014452014,0.6602004737,0.6762630311,0.4562804976,0.6795695873,1.1643337039,-0.0901634107,0.0236413571,0.1935141112,0.6268189655,1.3541258441,0.1640953575,0.0195349701,0.6112740050,1.2972678096,0.5878315049,1.0267197371,Control
GSM480996,0.5414125865,0.1929795281,1.2179557050,1.5089541210,0.2879074374,0.6005843199,0.4261975654,1.8135507513,0.7770856941,1.0421100260,0.5029489868,0.7924947049,0.9722787201,-0.0945311165,0.0805687048,0.2250879163,0.5944320165,1.5072130626,0.2880364396,0.0915447071,0.5007226324,1.1000624665,0.6006515050,0.9195941150,BRCA
GSM480997,0.6860365067,0.1423685404,1.0854874761,0.6267958240,0.2638162856,0.6899860496,0.1629121871,1.6377464620,0.8294859171,0.9434123519,0.4633536089,0.4710037475,1.0984100631,-0.0222412948,-0.0157416636,0.0959256870,1.0597720549,0.9966047902,0.1874747402,0.1055302867,0.3501559233,1.6878890805,0.3003286800,0.7356822798,BRCA
GSM480998,0.8611157848,0.1606493231,1.4094464252,1.6340711780,0.3483257256,0.6809654406,0.4392473376,1.6441569414,0.5965463912,0.7278769082,0.3436501154,0.5280410759,0.7619004901,-0.0453559520,-0.0323332837,0.3234928265,0.7380671467,1.6823082501,0.3508194129,0.2412150365,0.9267175236,1.1944835884,0.4525130694,0.7602347780,BRCA
GSM480999,0.9319320609,0.1665911443,1.6046472928,1.0001246583,0.4168656674,0.5872912034,0.3746585190,1.8447887216,0.4193953075,0.5555609456,0.5717788633,0.6759371943,0.9921699626,-0.1122647910,0.0782243153,0.1686388906,0.6143185041,1.6469977433,0.1468926364,0.1001535858,0.6566156216,1.2828295844,0.3767323632,1.2590295499,BRCA
GSM481000,0.8919466763,0.1264919923,1.4574974810,1.3750008012,0.3581108836,0.6855649489,0.3713147877,1.8442854880,0.4974048796,0.5480913661,0.4636012650,0.7157700099,0.7731666873,-0.0958576989,0.1294469001,0.1660668533,0.6684088410,1.6386150783,0.2293874453,0.1720889169,0.5872962840,1.2071981840,0.4383548946,1.1004866828,BRCA
