@relation data

@attribute id string
@attribute 1147 numeric
@attribute 1387 numeric
@attribute 1432 numeric
@attribute 1843 numeric
@attribute 2033 numeric
@attribute 2908 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3576 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5600 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7097 numeric
@attribute 7124 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.004698798,9.174412855,7.09994864525,14.96942161,9.886672502,7.18425028167,7.1307406325,9.000106455,9.6189422155,10.68629503,11.0532575,9.4642502,12.34771002,15.00532806,7.4995792045,5.86129168933,5.85530403967,8.69026092,9.487800372,6.451380618,11.1277065827,5.492342928,8.519696323,7.12458953,Control
GSM427159,8.974945912,9.719195242,6.60639379225,13.94018008,10.41990782,6.69507245733,7.787354885,8.25032344,6.7790147065,10.45921159,10.8409276,9.905361101,12.34109771,13.91249272,7.383968157,5.85702554217,6.054235957,8.669346719,9.4310771815,6.425850025,10.8486273113,6.063509009,7.177920594,7.618204007,BRCA
GSM427160,8.986710369,9.441990946,6.58493097,14.43231028,9.740911174,6.72158522333,7.4532495275,8.349592102,7.352992936,10.2807653,11.02832761,9.70697128,12.51631937,14.51605303,7.0833900895,5.82716031317,6.35618041933,9.073024297,8.9013859115,6.18913825,10.3325384797,6.577621898,8.414834386,7.363480204,BRCA
GSM427162,8.742495656,9.0089772035,6.0589973865,13.07191821,9.510601559,6.71895967033,7.4011955135,7.718260793,6.039562885,10.1682337,10.65863127,9.766156644,12.26985874,14.35403309,7.0038486335,5.05698450317,6.36100294267,7.67194989,8.417672848,5.673352364,9.576518828,6.559687298,8.370459788,7.782574222,Control
GSM427163,8.684828488,9.6688997565,6.730522711,13.00161496,10.27748534,6.84745465533,7.5245616955,7.361595391,6.0044384665,9.769929197,11.06244102,9.855452948,12.37603319,13.73047547,6.931778481,6.07725681717,5.979395943,9.268495874,9.2133861525,6.53056679,10.893048167,6.542068896,6.675961001,7.444230413,BRCA
GSM427164,9.33884841,9.509274839,6.87151716925,14.67922443,9.934575887,7.09579860233,7.5689740425,8.525208673,8.452055235,10.22471354,11.60575973,10.48083592,12.87483063,13.77694807,7.4215310095,7.15443493,5.98125183967,9.673230059,9.9163703245,6.537921615,11.242027743,6.055559693,6.320264091,8.197856947,BRCA
GSM427165,8.17437786,9.006275549,6.362735412,12.90048482,10.17277787,6.928798903,7.550193916,5.250782787,6.8963072275,10.43082915,10.12003731,9.530631222,12.52075501,15.02279519,6.239058915,5.4415442,6.79660585167,7.262755244,8.575344218,7.387675143,10.2865973123,6.371171674,6.423120638,6.740661566,BRCA
GSM427166,8.824657385,8.7304792815,7.0975611175,14.73750669,9.744439113,7.43925211467,7.4520617975,7.134583224,7.9782570685,10.42491714,10.90767581,9.695555047,12.20475003,14.22362506,6.487104221,5.8607249385,5.93944441167,9.194320487,8.9471097785,6.018039483,10.851322655,5.443615974,6.14308278,7.797176966,Control
GSM427167,8.659854224,9.1075112315,6.41978303225,14.74286599,9.125801619,6.620072953,7.530604743,9.153147365,8.04737784,10.30035288,11.18856429,9.573046472,12.42766909,14.37348409,6.9655385505,6.020187685,6.398579306,9.012625324,9.204869818,6.385953509,10.487156052,6.380768944,8.252974189,7.392491577,BRCA
GSM427169,8.645245129,9.532397347,6.2012063225,12.66850837,9.827664684,6.939337943,7.6541093245,6.678428044,5.9031564735,10.53162541,10.84298691,9.269361142,12.09766027,13.54172225,6.9279187635,5.75900304267,5.92169088967,8.33670864,8.9430429875,6.276734513,10.2302503277,5.831251023,6.105390642,7.396307489,BRCA
GSM427170,8.670710349,8.6873024975,5.5612686795,14.63055838,8.279449386,6.77113542967,7.53597724,8.823033698,6.926763588,10.87489706,10.75143132,9.630713575,12.2590489,13.43573605,7.8209172285,5.63874470533,5.64379041867,8.687254178,8.596587527,6.183690582,10.3983485903,5.424427713,6.992205122,8.101189293,BRCA
