@relation data

@attribute id string
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4091 numeric
@attribute 4092 numeric
@attribute 5045 numeric
@attribute 57154 numeric
@attribute 64750 numeric
@attribute 6497 numeric
@attribute 7040 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7321 numeric
@attribute 7323 numeric
@attribute 9372 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6013237532,0.6334898934,0.2611974383,0.2663583407,1.0341814384,1.3520475847,0.2563504586,0.6120192008,0.3434541615,0.4776154854,0.8073990904,0.4500692432,0.6258324001,0.8164846375,0.0576141491,BRCA
GSM481003,0.4942415375,1.0462392932,0.1510610660,0.3910171457,1.2079414910,1.3194952905,0.1663965352,0.7939971081,0.0661508566,0.5876617368,0.2719719032,0.4773078447,0.9530833758,0.2792292668,0.0630913502,BRCA
GSM481004,0.7031065965,1.1430110809,0.1046389682,0.3643112064,0.6708028557,1.0140765906,0.2122091671,0.7706713769,0.1008100771,0.4072908132,0.4477677480,0.7094309197,0.8644867552,0.4213831761,0.1150132135,BRCA
GSM481005,0.8630593168,0.6809106159,0.3580555966,0.1665376466,1.2723874150,1.3919026105,0.3080173657,1.0175886781,0.1540012727,0.3632583721,0.5362932858,0.5976829881,1.0866450369,0.5251784270,0.1146478921,BRCA
GSM481006,0.8481344624,0.8279588929,0.3620992723,0.1177928547,1.2775784731,1.9150531143,0.1661465230,0.6614094690,0.1945388570,0.3491632068,0.5783400405,0.4666741335,1.0241812343,0.5737405336,0.0681378539,BRCA
GSM481007,0.7172199483,0.7820959147,0.1275453084,0.5597406357,0.7642577849,1.9703209847,0.1139231487,0.4208144009,0.0133775335,0.3947684393,0.3115602897,0.2434186208,1.3976677566,0.2804294921,0.0531477462,BRCA
GSM481008,0.5663450009,1.0276691739,0.3341018707,0.2370416751,0.8711624781,1.3939549327,0.2223445029,0.6956975235,0.1160342775,0.9020165747,0.2844155535,0.5394916288,1.2946610825,0.4895552786,-0.0367123021,Control
GSM481009,0.4399121959,0.7593096520,0.1640066558,0.3355132559,1.1536369771,0.8964870156,0.0674708849,0.6438588579,0.1108415453,0.1325173036,0.3713083595,0.4242561069,0.6864672508,0.6041715740,-0.0269354922,Control
GSM481010,1.0125633992,0.8721879155,0.3659622770,0.4452114158,0.9251385926,1.0582090242,0.1421325202,1.0001209876,0.1183022340,0.4001078805,0.8614470834,0.3878838463,1.0203057610,0.8752753147,0.2187115801,Control
GSM481011,0.3715898003,1.3345354182,0.0845517101,0.5058849859,1.0335764290,1.5537397266,0.1088005072,0.7764892347,0.1518423796,0.5330254723,0.3925923205,0.3245543128,1.1508108883,0.3130184096,0.1792759452,Control
GSM481012,0.7091493769,0.9700859723,0.2544761271,0.2367190153,0.6388026869,0.7218827345,0.1978084563,0.5287525564,0.1521681492,0.5199112931,0.2645484350,0.5978242007,1.0373661853,0.6438421077,0.0569258706,Control
GSM481013,0.5001622266,0.8687697538,0.1446516840,0.0566918251,0.6585300936,1.7312779276,0.1476854268,0.7089209461,0.1137299701,0.8838667682,0.1962575823,0.3850588385,1.1828257321,0.4845554611,-0.0485251970,Control
GSM481014,0.8494432578,0.8209518440,0.3249767139,0.2735674356,1.0388588533,1.7889416591,0.1841148203,0.6598224044,0.0043755417,0.3218004163,0.6133648260,0.6228291967,1.1738179691,0.4331524140,0.1190901635,BRCA
GSM481015,0.5398827829,0.7982426891,0.2431737202,0.3586137486,1.2674498706,1.5738774537,0.1513626243,0.8359708340,0.2102871644,0.7763060879,0.2426217253,0.3213326658,1.0812432915,0.4138687054,0.0588541191,BRCA
GSM481016,0.8678250955,0.8035140933,0.2858404475,0.1771184363,0.8168911629,1.4550078365,0.2031250235,0.9392116461,-0.0022821481,0.5843027616,0.3619092429,0.8806864662,0.9591283163,0.4740035386,0.0715122385,BRCA
GSM481017,0.9476450637,0.4996137707,0.5857847926,0.1149228928,1.4459290205,0.8524200693,0.1958034136,0.9858212490,0.0862529229,0.1734255932,0.7155966857,0.6644102932,1.2222971721,0.9208932797,0.2028569346,BRCA
GSM481018,0.3769260093,1.0393554810,0.1313462902,0.7538207709,1.0290836580,1.0584095531,0.1005737389,0.4611208359,0.1401751544,0.4002028404,0.0870669789,0.5958833466,0.6382328325,0.2709155759,-0.0561086565,BRCA
GSM481019,0.8072254539,0.8182335207,0.2038600700,0.4114056256,1.0496745966,1.8947876244,0.2491163070,0.9409145004,0.1314352271,0.3564084105,0.2683993359,0.8948406555,0.9797002769,0.6282693413,0.1090206047,BRCA
