@relation data

@attribute id string
@attribute 10621 numeric
@attribute 10622 numeric
@attribute 10623 numeric
@attribute 11128 numeric
@attribute 171568 numeric
@attribute 246721 numeric
@attribute 25885 numeric
@attribute 30834 numeric
@attribute 51082 numeric
@attribute 51728 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 548644 numeric
@attribute 55703 numeric
@attribute 64425 numeric
@attribute 661 numeric
@attribute 84172 numeric
@attribute 84265 numeric
@attribute 9533 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.249542819,5.387685194,11.20928598,9.8043528365,7.18041707467,5.9692625635,6.059945345,9.033630447,11.24585035,8.232374306,11.4871292,9.502643438,9.734545643,9.588630847,12.07353083,11.06244102,10.33896506,11.03306523,7.484019523,6.365977347,9.950818724,9.296423637,9.364594933,9.709590464,6.894093582,7.330403606,11.75195417,9.5565740325,Control
GSM427159,7.575484648,5.1376999325,11.33246195,10.498619,7.50315837667,5.6230671195,5.810964386,9.46660485367,11.464696472,8.821854583,11.94573106,9.076489033,9.498501844,9.975440003,12.14356347,11.20928598,11.03103278,11.31379869,6.750074255,6.504704302,8.536044277,8.686203838,9.290140483,10.1054319495,6.900809838,8.102501307,11.53538974,10.167654931,BRCA
GSM427160,7.152236984,5.2427211675,11.60457421,10.405535215,7.97371610967,5.4432550745,6.241654902,9.57131502533,11.549943721,8.756123553,11.65775177,9.480992671,9.55547611,9.936402792,12.38193096,11.27344029,11.02625388,11.43055462,6.90941648,6.401780305,8.618450775,8.39528898,9.591859431,10.874579065,6.986414135,7.9527385875,11.08706186,10.62316706,BRCA
GSM427162,7.831847361,5.094490614,11.57740772,10.250042477,7.510065876,5.5210002265,5.963942952,9.30481310567,11.93111194,9.253954487,11.94385185,8.607368346,9.5760667495,9.42569906,12.34948589,11.08706186,11.73846187,11.62261253,7.827852559,6.648325671,8.674016666,8.006341684,10.23508114,10.629892494,7.782574222,7.9984599765,11.51246655,10.513492295,Control
GSM427163,7.400753782,5.5087636715,11.28654637,10.208315995,7.962433783,6.120651217,6.07093198,9.343609953,11.566212065,8.807557082,11.82274022,9.566592153,9.5036457565,9.787507202,12.13760287,11.3442156,10.79386361,11.5269639,6.693630261,6.908516092,7.919118257,9.707877238,9.122466386,10.5917539385,7.464221286,8.015862385,11.62934992,10.43283582,BRCA
GSM427164,7.40164993,5.15526288,11.2838525,9.945088254,7.87121052,5.6043359195,6.340656284,8.02227111267,10.8946986805,7.778571841,11.63953303,10.07813116,9.9366689445,10.20626383,10.92233559,10.31037169,9.875964751,9.599160216,6.361510132,5.738505243,7.686957644,8.854277104,9.056692662,10.1629373265,7.002424408,7.2078869845,11.08816233,10.116303033,BRCA
GSM427165,7.827423888,5.244422522,11.7646924,10.7566257285,7.182888171,5.306370149,6.00034443,8.89643655,11.312399139,8.45893061,11.94707994,7.728874776,9.310331427,8.931979298,12.15346979,10.67974863,11.62683849,11.33246195,6.933398915,6.973327498,8.661565351,8.146264608,10.36118197,10.405068582,6.992431746,8.7832744555,11.68808867,10.071555317,BRCA
GSM427166,6.932040865,5.4773824495,11.40309208,9.119467449,6.99379720133,6.2395210165,6.238171237,9.51073270533,11.564517125,9.156570504,11.36417449,9.579754867,9.9425822725,9.659501442,12.42339047,11.18055585,11.02111204,11.33541843,5.975453214,7.098982487,8.961436038,10.24459905,9.30874921,9.9477947875,7.064530251,6.9885442035,11.31960737,10.1825281605,Control
GSM427167,7.828646059,5.0990201605,11.48747845,9.9593763655,7.78974217033,6.579894518,6.263509238,9.625758609,11.68681288,8.689964021,11.48468963,9.777995431,9.5458512545,9.969027107,12.19349773,11.62550351,11.34089896,11.31701417,6.260971855,6.517673816,8.771812245,9.667999034,9.392951213,11.04095066,7.398275809,7.844957294,11.3029546,10.60652329,BRCA
GSM427169,7.766597025,4.9622219385,11.36168902,10.267476237,7.77215312133,5.9679169305,5.825538406,9.36953550633,11.1421601825,8.971644945,12.0199261,8.832954179,9.4451757265,9.532570767,12.31595909,11.31223081,11.14633337,11.64258438,6.154418781,6.645878602,9.146391192,9.23553628,9.308419312,10.1753395135,6.747357606,8.5009800015,11.54512148,9.9652216585,BRCA
