@relation data

@attribute id string
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3594 numeric
@attribute 3595 numeric
@attribute 3606 numeric
@attribute 8809 numeric
@attribute 940 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1346518659,-0.0876011369,-0.1502639149,0.9466797090,1.8719507903,-0.0967912121,-0.1760776161,-0.1635283750,0.4627507684,-0.1427666815,-0.2414363771,-0.0717812194,-0.1476239943,0.7036440041,-0.1758856892,-0.1338171530,-0.0745038521,-0.0538285408,-0.1593005250,BRCA
GSM480985,0.0374173649,-0.1197701725,-0.1919777421,1.6257408953,2.3712515981,-0.1313371339,-0.1553152348,-0.1799587318,0.5714007133,-0.1356333635,-0.1827412749,-0.0670248030,-0.1212787411,0.2756597614,-0.1769737211,-0.1120574987,-0.1244322729,0.0384253590,-0.1639282239,BRCA
GSM480986,-0.0432058185,-0.1058928922,-0.1827084002,1.0875774383,1.9573997111,-0.0704303690,-0.1368422777,-0.1821055065,0.5170941887,-0.1428892811,-0.1846981423,-0.0620199170,-0.0937844336,1.3583709663,-0.1881449808,-0.0338983699,-0.0023996997,-0.0640416026,-0.1522055960,BRCA
GSM480987,-0.1097697392,-0.1023941331,-0.0920013336,0.8234962476,2.0126327129,-0.1189128644,-0.1198361216,-0.1676234927,0.4207185832,-0.1302193291,-0.1714984044,-0.0623931143,-0.1229818703,0.0018086004,1.0663202538,-0.0878388124,-0.1124246916,0.0094975195,-0.1375176070,BRCA
GSM480988,-0.1178864969,-0.0838345339,-0.1157230785,0.7043497048,1.9271321595,0.0630258011,-0.1658132756,-0.1232804301,0.2834499472,-0.1597166529,-0.1901072972,-0.0566602528,-0.1196617886,0.5375493863,-0.1742910589,-0.0262229780,-0.0799456790,-0.0275243978,-0.0947629332,BRCA
GSM480989,-0.1505416402,0.0919470743,-0.2689341306,0.5480022887,2.4026839435,0.0045405086,-0.1257657703,-0.1595126757,0.3553139869,-0.1920061474,-0.2779082904,-0.0394525892,-0.1697736299,0.9557667673,-0.2278316840,-0.1424229563,-0.1106895457,0.0307232283,-0.1816061430,BRCA
GSM480990,0.0769794038,0.0021974898,-0.1534946757,0.6365606239,2.3051380366,-0.0676458303,-0.1055204646,-0.1643242365,0.5532781123,-0.1445224128,-0.1840325179,-0.0649264682,-0.1068511449,0.3972254762,-0.1716790013,-0.1355011998,-0.0556228180,-0.0896845966,-0.1055990883,Control
GSM480991,-0.0470037273,0.0457426893,-0.1411837970,0.9760675002,2.3032767924,-0.0905232279,-0.0929340412,-0.1673133309,0.5640646457,-0.1728493255,-0.1859649509,-0.0444044853,-0.0670466455,1.0451854930,-0.1333576547,-0.1265710275,-0.0741128972,-0.0468050021,-0.1121194788,Control
GSM480992,-0.0839464270,-0.0198893765,-0.1471509594,0.5103113658,1.9482593239,-0.0796946813,-0.0827344696,-0.1594729364,0.5249138593,-0.1686027116,-0.1159208217,-0.0492529348,-0.1138592648,0.7666563989,-0.1983140989,-0.1144072044,-0.1292212323,-0.0313747032,-0.1507984696,Control
GSM480993,-0.0267558961,-0.0672223516,-0.1658804081,0.7468825014,2.2365040929,-0.0853780674,-0.1263231427,-0.1424055492,0.6175183761,-0.1339600720,-0.1286299384,-0.0302774580,-0.0844230321,1.2378913033,-0.1619119202,-0.0634848428,-0.0880129331,0.0125217407,-0.1587878019,Control
GSM480994,-0.0504936781,-0.1051258027,-0.1043243271,0.5175356125,2.1847757099,-0.0598729264,-0.0674690376,-0.2478779862,0.4288788189,-0.1476996884,-0.1703315423,-0.0874207245,-0.1182540983,1.2005237010,-0.1939471297,-0.1276467879,-0.1644569592,-0.0824991432,-0.1037872754,Control
GSM480995,0.1550506412,-0.0582598697,-0.1218535462,1.0877239548,2.5042617919,-0.1249050999,-0.1755342695,-0.2268051182,0.5387910283,-0.1805963382,-0.2091386723,-0.0426318683,-0.0888891684,1.1449176271,-0.1820080466,-0.1543617344,-0.0848464197,-0.0210046345,-0.1478397859,Control
GSM480996,-0.1184996940,-0.1246503093,-0.1199751847,1.0431357962,2.4182088671,-0.0284374254,-0.1033916014,-0.1093211559,0.7720196513,-0.1458660253,-0.1605933706,-0.0351842653,-0.1214167109,0.6648939980,-0.0728554902,-0.1123910634,-0.1037200913,-0.0354122002,-0.0827521376,BRCA
GSM480997,-0.1481299422,-0.0758564937,-0.1040407364,0.7253764473,2.4640925974,-0.0569270816,-0.1123450783,-0.1393129769,0.6792873093,-0.1541028922,-0.2443212137,0.0249137546,0.0060919733,0.3947523047,0.1099216616,-0.1336895778,-0.1565352106,0.0857395337,-0.0725725993,BRCA
GSM480998,-0.0696532652,-0.0733050589,-0.0828784693,0.8347421836,2.2129915208,0.0868595673,-0.1329780659,-0.1608084531,0.5986346769,-0.1139042600,-0.1250489388,-0.0448342593,-0.1071794277,1.0900480879,-0.2152403846,-0.0600976989,-0.0539661832,-0.0654197451,-0.0735500169,BRCA
GSM480999,0.0261681090,-0.0611685403,-0.1277869129,1.1322185004,2.0003368707,-0.0500159956,-0.0985699252,-0.1441744461,0.4466883801,-0.2075630220,-0.1916483517,-0.0765615118,-0.1171348230,0.7581232786,-0.1940319624,-0.0922538033,-0.0979841317,-0.0269407242,-0.2182123421,BRCA
GSM481000,-0.1204927498,-0.1157209226,-0.1535977246,1.2605674664,2.1408392639,-0.0733975721,-0.0978406648,-0.1491443315,0.6457207091,-0.1457922550,-0.1269652533,-0.0563972766,-0.0934486254,1.3879124126,-0.1919388114,-0.0706132201,-0.0993708628,-0.0331361885,-0.1777407444,BRCA
GSM481001,-0.1724614685,-0.0040650874,-0.1481627119,1.0999712580,2.5031279774,0.0035187091,-0.1035513567,-0.1953234714,0.3186861993,-0.1489206319,-0.2182620506,0.0065617164,-0.0778972694,1.5050859053,-0.1524592816,-0.1262334546,-0.0650084637,-0.0180789868,-0.1259168520,BRCA
