@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 23118 numeric
@attribute 257397 numeric
@attribute 5600 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 6885 numeric
@attribute 7098 numeric
@attribute 7867 numeric
@attribute 9261 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0521394628,0.6466643338,0.5537302456,0.3869956061,0.4966626382,-0.0717742680,2.0539485763,-0.0495949284,0.9587464938,0.1874100881,1.2766757959,0.5260521080,BRCA
GSM480985,-0.0289708189,0.5214375071,0.4334531604,0.4735284309,0.4695950437,-0.0165247075,1.6670765338,0.0406736651,0.8959703881,0.5769564773,0.8484856859,0.5768208967,BRCA
GSM480986,-0.0100979297,0.5058162958,0.6701340191,0.3484060676,0.6206690983,0.0824834229,2.3174076223,-0.0793845745,0.6764137213,0.4814574752,1.2209842923,0.5440503550,BRCA
GSM480987,-0.0314649140,0.6135009341,0.5947545545,0.2882891527,0.1123135203,0.1031593607,1.9121642141,-0.0082405777,0.5847795974,0.2399629611,0.9180212573,0.6721313768,BRCA
GSM480988,-0.0249393861,0.4483090917,0.6305095806,0.2490599537,0.5432035022,-0.0181701116,1.3670162843,-0.0020592896,0.5952524423,0.4046079807,0.9171021938,0.3245102197,BRCA
GSM480989,0.0112633825,0.4561344552,0.6841553131,0.2112542397,0.1905650546,0.0375987290,2.3223415930,0.1581356411,0.3143859178,0.1164513727,1.6577810662,0.7406888563,BRCA
GSM480990,-0.0188042015,0.3805084057,0.9678177219,0.2772370632,0.2346211446,0.1545863018,2.2060846408,-0.0766200014,0.4204747106,0.1155510811,1.7385086259,0.7886103518,Control
GSM480991,0.0043778190,0.4695376563,1.0414880084,0.2545837700,0.4090924351,0.1750445278,2.3923240316,-0.0620754509,0.5598204840,0.4096991478,1.5449482256,0.7169337272,Control
GSM480992,-0.0220352950,0.3800862124,1.1829189250,0.3281374639,0.3727006988,0.1619838233,2.7852531727,-0.0874094128,0.4415234548,0.1679260019,1.8054043141,0.8554057643,Control
GSM480993,0.0051788399,0.5930127984,1.0978839582,0.2949584148,0.4830037720,0.0750380798,2.5135206126,-0.0401579579,0.4999517977,0.0810459316,1.5929693334,0.6450165635,Control
GSM480994,-0.0196084357,0.5557998623,0.7857671957,0.2744736176,0.3694218668,0.0291722329,2.3423364713,-0.1035459564,0.4916964170,0.2444040887,1.6043966692,0.6965287166,Control
GSM480995,-0.0529110936,0.6276860349,0.6959793680,0.3271580667,0.3501244340,0.1147012047,2.5660353166,-0.1310860097,0.5966209030,0.1399830682,1.4121865087,0.8892415898,Control
GSM480996,0.0033631938,0.5862407519,1.2341385185,0.2774181349,0.3352356942,0.1841733562,2.0334318243,-0.0522942193,0.6740782752,0.0413689997,1.7487146994,0.7455391641,BRCA
GSM480997,0.0026763610,0.4565524373,0.7738635093,0.1822896970,0.1355149370,0.3601393143,2.2613168525,0.0419326633,0.5683034472,0.0863234941,0.9131595603,0.7479083222,BRCA
GSM480998,-0.0371245427,0.4728550241,0.6962897556,0.3370104355,0.4561699671,0.0769627552,2.5265467180,-0.0597048613,0.6939278738,0.3637196588,1.5272994217,0.6596832864,BRCA
GSM480999,-0.0113515537,0.5749363951,0.4487423784,0.4124320530,0.6788552222,0.0008567376,1.9583019811,0.0414177353,0.6971986254,0.6728001878,1.0885597407,0.6347881395,BRCA
GSM481000,0.0227774613,0.4684270625,0.6083060390,0.3289639784,0.5164073343,0.0906073596,2.2605651372,0.0041271402,0.6934264821,0.4404988420,1.1430828702,0.5470517613,BRCA
GSM481001,-0.0797792231,0.5305348848,0.6349835822,0.4552335248,0.4137735850,0.0207761488,2.1888999050,-0.1162117893,0.7214231179,0.4018825053,1.3557371603,0.7512493738,BRCA
