@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 10393 numeric
@attribute 10459 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1432 numeric
@attribute 196883 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 245711 numeric
@attribute 246184 numeric
@attribute 25847 numeric
@attribute 27330 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 3320 numeric
@attribute 3326 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 3630 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 387778 numeric
@attribute 4085 numeric
@attribute 4342 numeric
@attribute 51343 numeric
@attribute 5139 numeric
@attribute 5140 numeric
@attribute 51433 numeric
@attribute 51434 numeric
@attribute 51529 numeric
@attribute 5241 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5347 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6300 numeric
@attribute 64506 numeric
@attribute 64682 numeric
@attribute 673 numeric
@attribute 699 numeric
@attribute 8379 numeric
@attribute 8503 numeric
@attribute 85417 numeric
@attribute 8697 numeric
@attribute 8881 numeric
@attribute 890 numeric
@attribute 8900 numeric
@attribute 891 numeric
@attribute 9088 numeric
@attribute 9133 numeric
@attribute 983 numeric
@attribute 993 numeric
@attribute 994 numeric
@attribute 995 numeric
@attribute 996 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,9.26596478,9.513027356,10.50202152,8.2081635635,7.149597572,12.63069834,6.614529956,10.327292123,7.377212971,5.645450388,8.748277668,7.09994864525,10.97207892,9.746089281,7.466690585,6.033979735,5.22344537075,11.33438519,12.15020274,7.366412106,7.1915641815,11.95442182,8.056110832,6.6515261255,10.89969322,11.0093826917,13.42222975,7.6246849295,7.634903824,5.169936271,10.17550624,6.8286116825,5.398154738,5.731890172,5.276321016,7.295978093,5.97762982,9.641781332,11.62074231,7.891633541,7.3510422728,6.901473714,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,6.390259793,6.36946717,5.4829326402,5.48205062,8.27215776867,11.634256725,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,10.49127719,8.2742311235,10.11570732,6.75911088,7.65857270567,6.52702968625,6.752518218,6.59404930367,7.6853955185,6.513534664,5.342529189,7.2955967915,6.660285205,5.56661387233,10.18559438,11.5864322767,5.739045575,6.796886882,5.331285345,5.3626984355,6.31084507,5.5594032075,5.7113333935,8.3734885345,6.05282587733,6.396138612,Control
GSM427159,5.94776533325,8.958604237,8.972521155,10.69680263,6.3425008425,6.461320332,13.03258307,5.841225451,10.2384186075,7.013074525,5.65593226,8.080472632,6.60639379225,10.9073904,9.68028616833,6.43012268,6.539395847,5.1812636605,11.40859261,12.40071944,6.20906888,6.0573658185,11.95691889,8.621833133,6.7379607485,11.39527989,11.030777654,13.65917147,6.947135646,7.713354077,5.773212576,10.06599536,6.4300637355,5.59724157,5.9049096225,4.943700135,6.853313064,5.636777762,8.20808938,12.19704319,6.84856387,7.3426400302,6.063509009,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,6.340211188,6.0929297895,5.5428379012,5.804719114,7.85669691467,11.27623323,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,9.559434991,8.137035193,10.34726733,6.746992115,7.51923145167,6.64235424625,6.478329262,6.79961451833,7.2170541915,5.99820185,5.984026043,6.989731445,6.249592888,5.32840669433,10.26616024,11.6338743833,5.943517738,6.077889871,5.309804873,5.263013187,6.183690582,5.1000844475,5.580948299,8.122874722,5.53860894767,6.157756819,BRCA
GSM427160,5.52044016575,9.1433668585,9.108133102,10.86915448,7.5711783515,6.767195028,12.19349773,6.323194968,9.769915947,7.338293201,6.0290173,8.026856932,6.58493097,9.496554786,9.69256516467,6.416760061,5.844744204,5.4910248615,11.2089234,12.28574906,6.385953509,5.457103785,11.84327345,8.38961104,6.869178129,11.3989816,11.1437694107,13.91614961,5.9026635435,7.935549803,5.870864797,10.30533535,6.720661627,5.279296008,6.23860798,5.679910204,7.486435083,5.258529523,5.72110688,12.09904539,7.808660365,7.224976819,4.933585915,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,6.592573364,5.9034588485,5.4641368762,5.527329405,8.11094053067,11.198356615,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,9.65317699,9.1235010805,10.45388564,7.136685014,7.197314467,6.2422901355,6.215392848,5.90885740467,7.912831347,6.84843868,6.18913825,7.6048188125,6.638439986,5.44991738967,10.57151592,11.5702330533,6.874400849,6.720350724,5.932280461,6.1549794165,7.982781325,6.018363896,6.1523191905,7.833169232,6.16595704,5.844744204,BRCA
GSM427162,5.58777326775,7.7178678995,8.316825834,10.64647346,7.0913602235,6.763813641,12.23565236,6.331145921,10.3820872935,7.478529234,5.876032641,8.120096744,6.0589973865,10.39270411,9.98949733167,5.863140121,5.341462114,5.27580570225,11.41853536,12.16828986,5.838328613,5.725019338,11.56304622,8.480952861,6.6715156405,11.32897515,10.6939344647,13.80946823,6.5710894325,7.68113495,5.793122872,10.35265071,6.243898751,5.150368004,5.556737863,5.689726348,7.958945778,5.312711681,7.437629589,12.48456748,5.73024,7.4878570166,7.364312244,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,6.635867278,6.323322532,5.1156792046,5.655216748,7.98209816267,11.274247985,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,9.580847928,9.2078924525,10.09500831,7.5978930125,6.97936211167,6.33404855075,6.355796501,5.867892122,7.4581159765,6.723630657,6.506054132,6.9519284775,7.411068419,5.14516319767,10.65722043,11.5606470833,6.979113971,6.183293584,6.555360353,5.930757587,9.036723879,6.0392399955,5.697363916,8.242668288,6.33171556533,6.551443438,Control
GSM427163,5.87271996825,9.123941273,9.237891778,10.83158062,7.084991265,6.854560258,12.7347446,5.680472929,9.671974648,7.297193996,5.824138541,8.28785217,6.730522711,9.358629843,9.506100771,6.860966288,6.042212717,5.440509039,11.07799751,12.22502371,6.471354636,6.8901006515,12.12850358,7.944479462,6.6164296375,10.88402951,11.2182175033,13.95556321,7.739494752,7.919550328,5.536217098,10.14697308,6.8833304115,5.533572107,6.4243852295,5.714253246,6.960584469,5.764215595,7.612317708,12.22983432,7.219219655,7.161221794,5.710125382,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,6.97831327,6.52394041,5.466218321,6.407145055,7.82991936767,11.21839075,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,9.966174165,8.5157239865,10.22872886,7.021079646,7.28840672033,6.76922237325,6.095297454,6.52309230333,7.543913831,6.818713579,5.870741528,7.321199922,6.561483187,5.40693784633,10.28274128,11.5806475867,6.370125583,6.125780878,6.520190915,5.468054894,7.335214194,6.028693113,5.9046360085,7.873025333,5.87454446767,6.249545485,BRCA
GSM427164,6.0241266485,9.3759597995,8.639323636,10.55758842,6.50402659,6.543500233,12.65857307,6.872247394,9.753034207,7.806535324,6.352798794,8.529822044,6.87151716925,10.16002932,9.688092646,7.477052175,5.759695977,5.64097943075,10.65984455,12.35101106,7.104889949,6.5536864175,11.63993091,8.556449653,7.342223526,11.46972335,11.374489615,14.03142469,7.375850429,9.087722135,5.73607124,10.77106872,7.019536675,5.057462456,6.2497596215,4.930514115,7.058265416,6.182201277,9.215897647,12.44988381,8.677068719,6.776792448,6.690979665,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,6.794094554,5.9174340255,5.6759717936,5.625863148,8.18650002,11.07534033,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,10.23164154,8.0343196725,10.624983,7.5246001185,7.361977291,7.19245125,5.996451597,6.42849447567,7.8529284555,6.520033725,5.982258496,7.38043418,6.446881172,5.46230980067,10.50260587,12.1339918167,6.893577983,6.672712173,6.429495141,5.7600269985,7.468056067,6.0648074825,6.113079114,8.1285894485,6.046122072,5.767794645,BRCA
GSM427165,5.88751933675,7.9728052855,8.078179001,10.67814039,6.201503818,6.456482249,13.34505663,5.057462456,9.1297731835,7.967285529,5.779661087,8.167494826,6.362735412,9.341019005,10.0480993307,6.742953157,5.942169184,5.66579437175,11.9938814,12.13981521,6.745442819,5.366277458,11.48011881,8.162543804,6.3666374985,11.09109172,10.4929184813,13.34981755,10.349737175,7.203154957,5.705709271,10.66411416,6.6232326,5.197326058,5.182332781,5.520352508,7.179513849,5.414821571,5.993341073,12.4173608,6.019930513,7.6351415802,8.467616885,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,7.728874776,6.330484187,5.5322651396,6.430289978,8.451561107,11.151396135,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,8.977681421,8.079817226,9.961088297,6.923040761,7.46619594767,6.5621458705,6.107065996,6.06731025667,7.163018361,6.949071249,5.149758548,6.887304365,6.282259665,5.365368967,10.71047093,11.5145750067,6.18408747,6.268944869,7.168173481,5.2084648135,7.52958892,5.427401159,5.5721428055,8.1527838655,6.046563588,6.731933742,BRCA
GSM427166,5.55851851825,9.321425499,9.549015053,10.71101325,7.6188571805,7.109938036,12.39966386,6.091811548,9.643814388,7.667823176,5.862458365,8.80888466,7.0975611175,9.812386363,9.436876068,6.689303092,6.015923042,5.50591576825,11.6188926,11.83642135,7.289814009,6.2928801065,11.95442182,8.2669635,6.652433483,11.09993968,10.7716702567,13.53466038,7.733044401,7.320803087,5.451879748,10.26119615,7.0670465565,5.688328124,6.191610237,4.958159726,6.683068735,5.814365364,6.926417944,11.89117053,8.520992932,7.4572438276,7.432565127,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,7.277940882,5.9718598575,5.3094441946,5.233822166,8.171538624,11.40345044,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,10.00443156,8.116304847,10.12277013,6.824884907,7.49696018667,6.575528975,6.332712967,6.55808138633,7.6369717535,6.880413479,5.376959934,7.4074661925,6.094030827,5.03126904967,10.24516082,11.6136895433,6.544273338,6.986072764,5.149148835,5.5252777585,6.802002929,5.6375433755,5.5654738825,8.2289934185,6.03208651933,6.353195907,Control
GSM427167,5.650041658,9.1526830635,9.367327993,10.7601172,8.092918242,6.816347305,12.05932765,6.099511534,9.557649091,7.357466507,5.813403636,8.17986074,6.41978303225,9.898586698,9.58057105933,6.500527718,5.978888461,5.177122881,11.1161313,12.36769602,6.640032041,6.2675959045,11.46383867,8.546914832,7.1812092455,10.99477083,11.3126835957,14.18150639,7.2965384015,7.809255459,5.541182786,10.30631839,6.5497902615,4.876039551,6.7445377525,5.163811922,6.850721692,5.731598207,6.254278102,12.38250455,8.017366771,7.1618852434,7.325532861,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,6.718296974,6.3825279205,5.291675395,5.844493149,7.91861634733,10.99057863,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,9.452231522,9.095386554,9.9831294,7.242305488,6.894570391,6.443440984,6.387246745,6.08494435933,7.3916087785,6.894518054,6.959193811,7.519656072,6.225020007,5.37371189,10.48357425,11.79353655,7.745155171,6.059891283,6.342257494,6.419452647,8.70009385,6.505547144,6.648397732,8.048147446,6.367015667,5.835425946,BRCA
GSM427169,5.56331123875,8.766958367,8.797467904,10.68752903,7.599297253,7.016310012,11.61491238,6.072647808,10.0619138165,7.247645413,5.659004925,8.633940747,6.2012063225,9.608828239,9.75364579767,6.827314517,5.906897358,5.2041237925,11.81218745,12.38074251,6.268944869,6.489380715,11.67867508,8.628081972,6.861446222,11.18792748,10.9901063043,13.74350963,6.6155769395,8.284894788,5.233822166,10.44466839,6.1985753455,5.450890591,5.57811289,4.35562555,7.489890348,5.34483848,8.313258466,12.06681079,6.594851287,7.2458581842,6.478086528,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,6.810382449,6.3457281585,5.3589494338,5.913135501,7.74245236133,11.551814785,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,9.69476318,8.399665163,10.28660429,6.8978346455,6.81342298733,6.26822091,6.271748387,5.82679256767,7.704876591,6.877072814,5.943693543,7.2045916485,5.941347708,5.19083377467,10.05646198,11.7083151733,5.748737112,5.906897358,5.2209212,4.9784955605,6.438214347,5.4053195205,5.7118445555,8.3509543715,5.60768941067,5.850006293,BRCA
