@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 196883 numeric
@attribute 2641 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 55811 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 94235 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,-0.0785590173,0.7727496513,-0.1577812994,0.3797550982,0.5154408196,-0.0726066500,0.1941818817,-0.0095319855,-0.1739749070,1.1579167798,0.7260348580,0.4609933963,0.0313797501,0.0069233231,-0.1135279069,-0.1004975033,0.1466962866,-0.1072939529,-0.0862014922,-0.1187555007,1.4999495165,0.7363625108,-0.0889600241,BRCA
GSM480985,-0.1146877620,-0.1466375627,0.5223725109,-0.1766650246,0.4228589949,0.3467999483,-0.1656008608,0.2055798990,-0.0878300879,-0.1718670516,1.3204932428,0.6644044377,0.2952377253,0.0823840736,-0.0457163846,-0.1205803433,-0.1089069453,0.7772403410,-0.1532745592,-0.0875385542,-0.1401366264,1.8644070503,0.4920368270,-0.1309516296,BRCA
GSM480986,-0.0866454035,-0.1313444398,0.6232914684,-0.1350317207,0.1785444665,0.5399395962,-0.1195620130,0.1296261391,0.0055539080,-0.1276569829,1.3325283364,0.6901387549,0.3422224569,0.0011673622,-0.0624810754,-0.0875566416,-0.1140261693,0.0591031552,-0.0778376792,-0.0920514730,-0.1652222122,1.6156421010,0.8650141478,-0.0372388086,BRCA
GSM480987,0.0948443130,-0.0932495861,0.9581980763,-0.1124067577,0.0528845680,0.8650637666,-0.1120932270,0.1242048581,0.2631349051,-0.1741403383,1.2904711387,0.7412058433,0.2116768266,0.1327404538,-0.0773168238,-0.1215972648,-0.1148385397,2.7066964706,-0.1143018794,0.3232544249,-0.1456769232,1.7940059026,0.9243028046,-0.1600573949,BRCA
GSM480988,-0.1114876393,-0.0557560889,0.3484778570,-0.0759397257,0.2434777927,0.2204383947,-0.0361867587,0.1508974081,0.0293470489,-0.1276119560,1.4781041429,0.5931581249,0.0215888636,0.1052846566,-0.0282164784,-0.0825194422,-0.0999999979,-0.0600983379,-0.1443745749,-0.0541173976,-0.0798478004,1.2631580537,0.6169386619,-0.1318603578,BRCA
GSM480989,-0.0620193510,-0.0467369777,1.0119184052,-0.1447008381,0.2998246142,0.3220232484,-0.0685872297,0.2054151728,-0.1595958304,-0.1843411558,1.3912816293,0.7107484369,0.4922151650,0.0310324050,-0.0245108759,-0.1035838998,-0.0584708151,-0.1600497482,-0.2324207872,0.0358164425,-0.1042313027,1.1070811011,0.3556060205,-0.1777083731,BRCA
GSM480990,-0.0744136228,-0.0817924930,1.0164559484,-0.1368300982,0.1709839052,0.5393573991,-0.1056272242,0.2828586080,-0.0106996141,-0.1080523094,1.4284008093,0.8782710590,0.5025454419,0.0722035417,-0.0313524033,-0.0925484677,-0.1273939656,0.4092192144,0.0065605761,0.0663741883,-0.1397709613,1.3161279748,0.7182087007,-0.0808738950,Control
GSM480991,-0.0467888096,-0.0623631008,0.4249343571,-0.1120446003,0.2858755783,0.5548712921,-0.1251052238,0.2768006893,-0.0189355184,-0.1554298614,1.4307339596,0.7888649646,0.5062835034,-0.0499887214,0.0187707844,-0.1110699204,-0.0938462643,-0.0797904123,-0.0443711671,0.0453277426,-0.1814589084,1.4828155484,0.5407913685,-0.0904390580,Control
GSM480992,-0.0848685851,-0.1067906695,0.8758288564,-0.1194200918,0.5049739010,0.4127616239,-0.0951718734,0.4200474990,0.0041698367,-0.1580686406,1.5164660945,0.7672556795,0.6768512727,0.0298872434,-0.0393678868,-0.1060098494,-0.1138909129,-0.0873010754,0.0178685737,-0.0904213050,-0.0570242612,0.8826477632,0.5452613432,-0.0972539801,Control
GSM480993,-0.0384183934,-0.1120296282,0.7973100805,-0.1578653891,0.2520091683,0.4410814088,-0.0471520076,0.3209931134,-0.0442055219,-0.1616904707,1.3899838875,0.7363728955,0.4144046013,0.0388465096,-0.0594869954,-0.1183751102,-0.0490935803,0.0096267843,-0.1602199334,-0.0759411633,-0.0986056414,1.3067279573,0.7518640363,-0.1367339711,Control
GSM480994,-0.0883792896,-0.0867191506,0.7667552634,-0.1851390728,0.1653651927,0.3126710157,-0.1334739882,0.1572941310,-0.0421506564,-0.1730556784,1.4990666386,0.7768758721,0.4681400549,0.0525474199,-0.0694479814,-0.1132412457,-0.0938598927,-0.1372175622,-0.0465390833,-0.1151480206,-0.1184115217,1.3721141189,0.5756409296,-0.0875064251,Control
GSM480995,0.0311854949,-0.1398103759,0.8001770522,-0.1090318306,0.3499890510,0.7086888421,-0.1083593067,0.4054837259,-0.0531145799,-0.1662059567,1.2174797772,0.9547445849,0.4472743921,0.0722107480,0.0272914776,-0.1377503638,-0.1198575674,1.0630233951,-0.1458401762,0.1247603307,-0.2225261194,1.9269865281,0.7489267596,-0.1766071125,Control
GSM480996,0.0989847566,-0.0532251342,1.1479417169,-0.0353309611,0.2455069499,0.5370875184,-0.1083268683,0.3872389604,-0.0421778095,-0.1252493879,1.2251669443,0.8073802172,0.6695138280,0.0103213671,-0.0113976032,-0.0941788558,-0.1541449968,0.4456883238,-0.1452238500,0.0365717725,-0.1609073513,1.4880210786,0.7709793050,-0.0955518676,BRCA
GSM480997,-0.1048189792,-0.0502788410,1.1884559293,-0.2004267090,0.2021308980,0.7212060789,-0.1358216206,0.5724106529,0.0454916839,-0.1523973004,1.4946304100,0.8037562291,0.5321511041,0.0519067729,-0.0646712729,-0.0888961089,-0.0449598241,2.2141995297,-0.0897917126,0.4918161951,-0.1418703312,1.7439215129,0.6054003403,-0.1372668677,BRCA
GSM480998,-0.0800781135,-0.0501749657,1.0342649238,-0.1038508942,0.4265743306,0.4750680630,-0.0818542216,0.2300406264,0.2294599755,-0.0532143954,1.2388521391,0.6919206055,0.7991661557,-0.0031896654,0.0222800374,-0.0211134653,-0.0648645081,0.2719572388,-0.1233539938,-0.0688375121,-0.1294446780,1.3842549854,0.5829026187,-0.0908684170,BRCA
GSM480999,-0.0513219417,-0.0647592436,0.4812274536,-0.1879961156,0.4808800042,0.2466419705,-0.0954754958,0.3170881416,0.0078604886,-0.1550743098,1.3401980644,0.7098520616,0.3059536360,0.0413144187,-0.0306960411,-0.1237006109,-0.0479392866,0.3413750579,-0.1070511080,-0.0310750962,-0.1672788831,1.9687305463,0.7414892761,-0.1535144442,BRCA
GSM481000,-0.1081285698,-0.0926958434,0.6807224031,-0.0867055647,0.4194791749,0.3734899359,-0.1396588400,0.1735598768,0.1095182682,-0.1078281054,1.3290934879,0.6858592415,0.4394026953,0.0726224962,-0.0404986437,-0.1318194426,-0.1045159393,-0.0032094708,-0.1480992323,-0.0876343448,-0.0779994615,1.4939153517,0.6017136378,-0.2033453491,BRCA
GSM481001,-0.0105172310,-0.0693855990,0.5708657209,-0.1927385744,0.2829731125,0.5381892146,-0.1499338326,0.4174800417,-0.0010587190,-0.0728262634,1.2234286309,0.8501283010,0.4932284717,0.0322062408,-0.0590123816,-0.1132632454,-0.1125850705,0.0036191023,-0.1182551591,-0.0690596005,-0.1436385128,2.3807675552,0.7000480876,-0.1062252961,BRCA
