@relation data

@attribute id string
@attribute 2023 numeric
@attribute 229 numeric
@attribute 2597 numeric
@attribute 2821 numeric
@attribute 3098 numeric
@attribute 5211 numeric
@attribute 5230 numeric
@attribute 5313 numeric
@attribute 7167 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.2446158655,-0.1213431976,4.2395171323,1.2379209502,1.9645582802,1.0823069131,2.9947522960,0.0799311028,1.1364257430,BRCA
GSM481003,1.3361429164,-0.0852894379,4.1421803630,1.1845423117,1.9277485708,1.2532150570,2.8807207183,0.1048826503,1.3393473625,BRCA
GSM481004,1.1688094231,-0.1084181321,3.6309192973,1.1849435592,2.5157814556,1.2382617054,2.9996600639,0.0306983874,1.4919782039,BRCA
GSM481005,1.2296441194,-0.0940998203,4.0039327147,1.2152339223,1.8257441853,1.2943529768,2.9406571849,0.0806566990,1.2301818160,BRCA
GSM481006,1.3114451378,-0.1227635125,4.1958898700,1.2336561511,1.5483050246,0.9516619654,2.9544162478,0.1733284795,1.1101613431,BRCA
GSM481007,1.2689040696,-0.0612940161,3.8619840940,1.3128262030,1.4633025249,1.0567843064,1.9015418373,0.0768746610,1.0304328779,BRCA
GSM481008,1.1254318941,-0.0655342964,3.6773881910,1.2561126149,1.8001033367,1.2752336439,2.3137857928,0.0299265512,1.4663652630,Control
GSM481009,0.9583234476,-0.1742547689,4.6684551240,0.9696902789,1.1317125373,0.5635341403,2.8468914520,-0.0059484150,0.9264877308,Control
GSM481010,1.3910238047,-0.1164940295,4.0522372723,1.1229166403,2.1312383611,1.3660714698,3.1561228905,-0.0186438779,1.3682985414,Control
GSM481011,1.2007864261,-0.0697058342,4.7205428280,1.1692394515,1.6287149654,1.3514226272,2.2715326601,0.1130411916,1.3250114165,Control
GSM481012,1.1437743637,-0.1013643248,3.7863903837,1.0223256774,2.1612621844,0.9690264365,2.4014170644,0.0518952375,1.0759076206,Control
GSM481013,1.3800269601,-0.1103054614,4.2982137997,1.4705403469,1.5881602136,1.0829856203,2.2842738223,-0.0081052270,1.8608707339,Control
GSM481014,0.8490631963,-0.0754489950,3.2862179277,1.3147442547,0.9561761084,0.8285442013,1.9386208023,0.0606235616,1.5611608699,BRCA
GSM481015,1.1023362852,-0.1466836927,3.9771457513,0.9860004927,1.0627382307,1.0431601632,2.2133329863,0.0551739187,1.4272977189,BRCA
GSM481016,1.1775633854,-0.0974732374,3.9529814720,1.2279272933,1.9469323192,0.9874952055,3.1293565252,-0.0512481154,1.4460458236,BRCA
GSM481017,1.1105851742,-0.1068470028,3.6089836757,0.8926358364,1.3645422058,0.6607492260,2.8913959860,0.0351835095,0.9848467620,BRCA
GSM481018,1.2370148069,-0.0638484775,4.0454212827,1.1823324985,1.6710002538,0.9419643980,2.4768459011,-0.0436664803,1.6698912791,BRCA
GSM481019,1.2766850450,-0.0862291392,3.9530036450,1.1287435159,1.6951267820,1.1315600399,2.6049273530,-0.0292417960,1.7424943000,BRCA
