@relation data

@attribute id string
@attribute 10005 numeric
@attribute 10599 numeric
@attribute 10858 numeric
@attribute 10998 numeric
@attribute 11001 numeric
@attribute 1109 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1593 numeric
@attribute 213 numeric
@attribute 2172 numeric
@attribute 23600 numeric
@attribute 28234 numeric
@attribute 3295 numeric
@attribute 51302 numeric
@attribute 570 numeric
@attribute 6342 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6718 numeric
@attribute 80270 numeric
@attribute 8309 numeric
@attribute 8647 numeric
@attribute 8714 numeric
@attribute 9023 numeric
@attribute 9420 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2005460244,-0.0740279330,-0.0506379264,0.4732009415,0.4536354874,-0.0603850419,-0.1544413325,-0.1257529047,0.0827052529,-0.1295563187,-0.0560059562,0.2204577298,-0.1077937729,0.5121318598,-0.0007947414,-0.1039827502,1.6474101823,-0.0606605828,-0.0257997866,-0.1370306246,-0.1656120817,1.3844643882,0.0970783673,-0.1098288949,0.4688589026,0.1672385156,0.0954549246,BRCA
GSM480985,0.1332052716,-0.1970933003,-0.0575053684,0.3026447457,0.1125169401,-0.1008843696,-0.1390370326,-0.1358111336,0.9721574185,-0.1505405733,-0.0677043758,0.1643583178,-0.1009068791,0.4998827064,0.4123705135,-0.0788189772,1.7188576495,-0.1377616121,-0.0948146948,-0.1675654338,-0.1166585766,0.9002115603,-0.0900201139,-0.0806230918,0.6983390900,-0.0465247840,-0.0450604692,BRCA
GSM480986,0.1245128317,-0.1141370526,-0.0322341052,0.5061001109,0.1838126041,-0.1126963974,-0.1350079182,-0.1038942073,0.1870853779,-0.1054170165,-0.0715110679,0.3330737351,-0.0799624962,0.4177752157,0.0910020771,-0.0872652922,1.3991157552,-0.1401886393,-0.0523980379,-0.0952918237,-0.1731365281,1.2428257638,0.0261544572,-0.0849128895,0.3935099913,0.0361106383,0.1338707320,BRCA
GSM480987,0.0823298471,-0.1136861579,-0.1077442177,0.3140809181,-0.1367080629,0.0270504221,-0.0826320147,-0.0953085799,0.2668292613,-0.1043014728,-0.0803476461,0.1659381919,-0.1030044284,0.3299822877,-0.1044582358,-0.1032722484,0.8280340398,-0.0820076259,-0.1047958857,-0.0986062336,-0.0503693871,1.7752535708,0.0829175309,-0.0993046031,0.1441028727,0.4554331723,-0.0983005570,BRCA
GSM480988,0.1742091004,-0.0912204711,-0.0481454713,0.3366798059,0.1276493341,-0.0918342666,-0.1273434198,-0.1113271977,0.1537195443,-0.1323514872,-0.1122974495,0.1829655876,-0.2039901390,0.7515428386,0.0875959588,-0.0452212076,1.1775287372,0.2142069303,0.0018441849,-0.1368624886,-0.0842867750,0.6131784138,0.1547978283,-0.1097020723,0.4376455878,0.0019676951,0.0181000009,BRCA
GSM480989,0.2635583303,-0.1388280317,-0.1134308068,0.8310205770,-0.0198834524,0.0076348343,-0.1256726845,-0.1929920531,0.4667257686,-0.1302577453,-0.0885657484,0.0571603439,-0.1478744510,0.4461944626,0.0275654254,-0.0328773668,1.0369834970,0.0762339502,-0.0128430581,-0.1420469166,-0.1216344851,1.6430569327,0.2939728828,-0.1067064402,0.3185213862,0.4912292830,0.0366498826,BRCA
GSM480990,0.1059385006,-0.1126886048,-0.0918220792,0.4743824331,-0.1093994278,-0.1060551690,-0.1488304301,-0.2142020464,0.1435606516,-0.1648904704,-0.0369268731,0.0652200635,-0.0558435920,0.2938667585,-0.0942201533,-0.0435397670,0.9327234854,-0.1121014944,-0.0700199609,-0.1688940613,-0.1358257774,1.5803347529,0.0999626331,-0.1242406111,0.2071880434,0.0479239327,-0.1474319339,Control
GSM480991,0.1735177236,-0.1320366769,0.0423719084,0.5365256367,0.1069107673,-0.0503578847,-0.1028993103,-0.1761730472,0.4899383191,-0.0807510096,-0.0822160526,0.3359514892,-0.0878459478,0.4310497078,-0.0191232073,-0.0768788428,1.2589701729,-0.0719950611,-0.0073240427,-0.1359281269,-0.0881593771,1.8337562350,0.0167411723,-0.1200158579,0.4116240480,0.2105045003,0.0047732129,Control
GSM480992,0.3035666776,-0.0950007559,-0.0074471504,0.5677276943,0.1897362529,-0.1083797440,-0.0901375347,-0.1149665894,0.2777332394,-0.1255360833,-0.0181165654,0.1185469039,0.0235698888,0.3601751156,-0.0508994976,-0.1204136663,1.0345205839,-0.0929580740,-0.0260066486,-0.1086308183,-0.0956189347,1.8329831098,0.1046201518,-0.0772120737,0.4426153306,0.0880621867,-0.0679638069,Control
GSM480993,0.2157649967,-0.1038916361,0.0209714663,0.7603304386,0.2909564059,-0.0765873460,-0.1405898641,-0.1103986067,0.2399686668,-0.1111028661,0.0061338651,0.1876959675,-0.1298122928,0.3505771477,0.0019660174,-0.0779142717,1.2678796018,-0.1467302044,-0.0872030423,-0.0886615361,-0.1441562103,1.3186519908,0.2231144259,-0.1119062092,0.4350004703,0.0413850370,0.1803422486,Control
