@relation data

@attribute id string
@attribute 115677 numeric
@attribute 1785 numeric
@attribute 207 numeric
@attribute 3320 numeric
@attribute 340481 numeric
@attribute 4846 numeric
@attribute 51070 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 857 numeric
@attribute 8976 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1632444679,0.3430034544,1.9397812022,3.7246808213,0.2521186787,-0.1113494140,1.7098414038,1.5891594400,0.9537983259,2.1997757852,2.9090592596,0.4649006747,BRCA
GSM480985,0.1313464765,0.3140053197,1.4054429928,3.8482525347,0.0595197550,-0.0797148960,1.4114464257,1.2845784730,0.9828057632,1.9199515841,2.6463640332,0.4061208683,BRCA
GSM480986,0.1295195675,0.4156449989,1.7577156492,3.6994577250,0.1936469565,-0.0928963952,1.9009827971,1.6418533209,0.7694473286,2.1900971755,3.1166261037,0.5008925419,BRCA
GSM480987,-0.0477333751,0.1814545716,1.6769249506,3.8704057537,-0.0064799267,-0.0006338402,1.9817145764,1.3375803794,0.6854064385,1.7749855086,3.0037628079,0.3895272783,BRCA
GSM480988,0.2941200640,0.3676225796,1.1675294143,3.7638259730,0.0238427933,-0.0656316759,1.7526132679,1.4518957679,0.8568994044,2.2009519134,2.9258966446,0.3321739982,BRCA
GSM480989,0.0566223638,0.4657025909,2.3074461223,3.6763444743,-0.0143356914,-0.1200844551,2.4096130000,1.5590544180,0.7983118814,2.9188919440,3.1815136539,0.3012315244,BRCA
GSM480990,-0.0511957500,0.3704887947,2.3939645291,4.0356965860,-0.0276263278,-0.0662442879,2.5964149170,1.4453520321,0.6829452796,2.5856389926,3.6002920601,0.3934687308,Control
GSM480991,0.2102447089,0.5611051288,1.8290236989,3.8149829707,0.0919413419,-0.0678060118,2.3322128852,1.5451146222,0.7246558555,2.3986895680,3.1164287462,0.4812086169,Control
GSM480992,-0.0071490608,0.6633116213,2.3328941266,3.8272416590,-0.0202045466,-0.0465047354,2.4058395227,1.4246134289,0.7415068230,2.6897532866,3.4375370343,0.4017187652,Control
GSM480993,0.0262502496,0.5442133550,1.9907199673,3.7825589180,-0.0004372865,-0.0268226781,2.1977800992,1.5856227239,0.8005855027,2.4490207491,3.1130940916,0.3928130415,Control
GSM480994,0.0636375391,0.5377672456,2.2647942436,4.4011014303,0.0280614676,-0.0708630438,2.0149580637,1.5541917865,0.8043518845,2.7740268455,3.5087880293,0.3368880179,Control
GSM480995,-0.0412890521,0.2703164377,2.2447793616,3.6159120400,0.1097355221,-0.1330625920,1.7855304747,1.5843793040,0.9457654122,2.1464026361,3.0299179819,0.4334016696,Control
GSM480996,-0.0330582107,0.3884902927,2.1184759934,3.6633747417,0.0638983751,-0.0325664730,2.0557024147,1.6124594438,0.6485259212,2.3817085028,3.1110110681,0.4178515818,BRCA
GSM480997,-0.0759753586,0.3683845813,2.3593104947,3.3159621557,0.0085578631,-0.0264079475,2.3045327664,1.2744263483,0.8059017853,2.8542935214,2.3319779172,0.2467452433,BRCA
GSM480998,0.0359557576,0.4688137264,2.0572760636,3.8966217837,-0.0148324407,-0.0624697624,1.6545160809,1.5269277998,0.8750626656,2.5579728074,3.2481106652,0.3977036613,BRCA
GSM480999,0.3711817493,0.3235512768,1.6031868988,3.6401789983,0.1765149679,-0.0882736115,1.5195869010,1.5838601271,1.0177537981,2.0875280909,2.6791206400,0.5752801672,BRCA
GSM481000,0.1938389128,0.3571763667,1.3439433907,3.6910348733,0.2110194940,-0.1351592558,1.5309709641,1.6113596664,0.8381175668,2.0064177178,2.6638048027,0.4403580145,BRCA
GSM481001,0.2975089751,0.2104304410,1.9257329968,3.8690611523,0.1477533368,-0.0998176502,0.8800286784,1.6483445484,1.0630492036,2.2235211097,3.2158504989,0.4914799653,BRCA
