@relation data

@attribute id string
@attribute 11343 numeric
@attribute 2167 numeric
@attribute 3991 numeric
@attribute 51099 numeric
@attribute 5346 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 857 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3770990206,-0.1308241008,-0.0410043202,0.4994593223,-0.1223653967,1.8940309816,2.7014698649,3.1685768234,0.5931362181,0.6055969648,-0.0123531642,2.9090592596,BRCA
GSM480985,0.2636717989,-0.1558222150,-0.0863335518,0.4531899454,0.0508288584,1.3149515258,2.9909083748,3.0398633216,0.7376574537,0.7695002645,-0.1038192192,2.6463640332,BRCA
GSM480986,0.2904256147,-0.1093804384,-0.0872377225,0.5388755066,-0.0572650731,1.8601526020,2.6549670554,3.1685580942,0.6712817949,0.7078176651,-0.0887387330,3.1166261037,BRCA
GSM480987,0.5594803033,0.7773148649,-0.0996349958,0.3868105786,0.0324165101,1.3803235757,2.4641138791,3.2913799816,0.4481176670,1.0939444790,-0.0234222412,3.0037628079,BRCA
GSM480988,0.2037352240,-0.0671801305,-0.0749991396,0.7365159882,-0.0418943623,1.2907627622,2.4521004939,3.1034910150,0.3137383716,0.5631931945,-0.0202760463,2.9258966446,BRCA
GSM480989,0.4996525099,-0.1150473774,-0.0138826933,0.5142987444,-0.0277354030,2.4784270126,2.2944378067,3.1681633526,0.9056678476,0.3538124809,0.0047141360,3.1815136539,BRCA
GSM480990,0.4820753720,-0.0855723434,-0.0430630729,0.3278362388,-0.1125818084,2.2206121683,2.6859600878,3.1901607512,0.8428640298,0.7935236208,-0.0195084080,3.6002920601,Control
GSM480991,0.5779419777,-0.1590423389,-0.0930176354,0.6206151518,0.0280271718,2.0201644632,2.5304952479,3.0472761524,0.7147501284,0.6564376624,-0.0500267771,3.1164287462,Control
GSM480992,0.4152236397,-0.1408532748,-0.0359341386,0.4581077496,0.0229992494,2.4939962627,2.5394816064,3.1168344284,1.1381731691,0.5008515699,0.0557855016,3.4375370343,Control
GSM480993,0.4455764085,-0.1213682149,-0.0525012409,0.4690394879,-0.0602390816,2.0125354662,2.6022748709,3.2201224698,0.8387103804,0.5521481080,-0.0571271274,3.1130940916,Control
GSM480994,0.3820601609,-0.1374877536,-0.0683672735,0.4996210734,-0.0026991743,2.2649133868,2.6868528271,3.3067235417,0.9550563001,0.4222412544,-0.0373007164,3.5087880293,Control
GSM480995,1.0361048764,-0.1390190304,-0.0743595878,0.5453330509,-0.0232384001,2.0265082253,2.4976688694,2.8904594583,0.6627081955,0.7076291182,-0.0734407953,3.0299179819,Control
GSM480996,0.5012703613,-0.1099953858,-0.0220659448,0.3913934970,-0.0544852616,2.1966385046,2.4566799331,2.9840315976,0.7154591238,0.5314652182,-0.0495829097,3.1110110681,BRCA
GSM480997,0.7169446648,-0.0921704856,-0.0908027165,0.1584002634,-0.1933613256,1.9433907403,2.2524256517,2.6289609802,0.8755436386,0.8390131995,-0.0480154760,2.3319779172,BRCA
GSM480998,0.2231166829,-0.0720178986,-0.0057495374,0.4490036452,-0.0954217270,2.3734269539,2.4426409841,2.9887339274,0.6885679733,0.4470511819,-0.0165190958,3.2481106652,BRCA
GSM480999,0.4284384912,-0.1726413706,-0.0904564218,0.6123779928,-0.0685735846,1.6968100202,2.7279854536,3.0438965691,0.7662873505,0.7583497932,-0.0616579121,2.6791206400,BRCA
GSM481000,0.4375609593,-0.1606078245,-0.1005424921,0.6642422894,0.0207110132,1.9077818526,2.6706628990,3.0872275301,0.6153623954,0.8118649941,-0.0472558220,2.6638048027,BRCA
GSM481001,0.4934349088,-0.1546529921,-0.0434050965,0.5527489322,0.0321826242,1.8426686524,2.8576411678,2.9058743848,0.5888474664,0.8887673975,0.0262833799,3.2158504989,BRCA
