@relation data

@attribute id string
@attribute 1499 numeric
@attribute 1956 numeric
@attribute 207 numeric
@attribute 2688 numeric
@attribute 2690 numeric
@attribute 2885 numeric
@attribute 317 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5747 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 842 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6174689995,0.1537555695,2.3584245311,-0.1443747972,0.4802810306,1.6104626348,0.1030333459,0.8212452234,0.1496797397,2.3560742060,0.3417825494,-0.0743738270,0.0027666772,-0.0182527169,0.3768321643,1.1201675758,0.3923970497,0.3568962877,2.2882412161,-0.0234144181,0.3441887239,BRCA
GSM481003,0.5368674805,0.0484339897,2.5114432043,-0.1797253419,0.4396209361,1.7524189089,0.1110656509,0.9474795161,0.1592926320,2.2548772812,0.1791957579,-0.0506758328,0.0220997693,0.1319214864,0.4223379152,1.1333078442,0.8256779464,0.1244303655,2.4272642752,-0.0553885548,0.7539005348,BRCA
GSM481004,0.5084360550,0.2059234660,2.2194539971,-0.1957690512,0.1540473649,1.7306030480,0.0268829770,0.8814408686,0.1403264253,2.2044553339,0.1934292825,-0.1540841441,0.0015714503,0.0181169579,0.5495924441,1.3982536542,0.5918967704,0.2292358492,2.7043259995,-0.0500999228,0.5294298967,BRCA
GSM481005,0.6957511474,0.2165325873,2.3890128664,-0.1842085951,1.3256992697,1.6458761891,0.1940816199,0.8521304950,0.2270940179,2.3612720490,0.2936143763,-0.1223234448,0.3289049813,0.1081913242,0.4403047296,1.3712493853,0.5596565347,0.2669062797,2.3308550971,0.0180744121,0.4136187493,BRCA
GSM481006,0.6774093451,0.1430200110,2.7993582883,-0.1603821414,0.8072160296,1.6704388113,0.0576291601,0.8876503406,0.1351042711,2.5397693236,0.2433270854,-0.0515387084,0.2390861619,0.0367047245,0.3909603753,0.9865753614,0.4886666650,0.2529420034,2.3295555881,0.0128678733,0.5213412684,BRCA
GSM481007,0.6134111168,0.1262126311,2.4604020782,-0.1262015308,1.0533002391,1.7786090209,0.0884708629,1.1560421735,0.2527581179,1.9990592401,0.1014056848,-0.1263724936,0.1471414633,0.0379549713,0.2606000659,1.0516917631,0.9255183645,0.1849544916,2.3985712954,-0.0621160632,0.7313789074,BRCA
GSM481008,0.5762742963,0.2092566926,2.1300801171,-0.1691407179,-0.1047772249,1.6622805248,0.3583017097,1.2938889639,0.1197325149,1.7342027903,0.1758980179,-0.0720937303,0.0879067641,0.0158213981,0.4047704326,1.0726860836,1.0612640086,0.2445528730,2.4446920753,0.0012555714,0.4864576326,Control
GSM481009,0.6379877187,0.0047963763,1.7882246540,-0.1643939316,0.6010292210,1.3427748691,0.0577980618,0.5253295350,0.0098238778,2.2850365361,0.2437746771,-0.1321362915,0.1336468826,-0.0419632214,0.2795271149,0.7096309500,-0.0767497015,0.1822121439,2.4154436141,-0.0048567386,0.3737636758,Control
GSM481010,0.7343420027,0.2403421661,2.1086231072,-0.1464107552,1.8720476776,1.7509254467,0.1383740484,0.9039840400,0.0508783250,2.1533832948,0.2892597577,-0.0223426086,0.1319778106,0.2049654462,0.5158594621,1.1154199801,0.7550900512,0.2743944092,2.2814118394,0.0688335455,0.3622522485,Control
GSM481011,0.4369135557,0.1001883706,2.7272794777,-0.2181336842,0.5572741648,1.9492786230,0.0393868066,1.1300241724,0.1527878153,2.2447497329,0.2223992294,-0.0940577877,0.0018939260,0.0471237373,0.3978262835,1.5733309313,0.8490704160,0.1690626889,2.8155515152,-0.0475626586,0.5318953696,Control
GSM481012,0.5024568411,0.2196793913,1.8813959094,-0.1809730294,0.5060493480,1.5784882939,0.0910889479,0.8123865621,0.1729949372,2.1506860018,0.2830991491,-0.1372564608,0.1236136932,0.0492449966,0.4602609591,1.1019343174,0.4327418197,0.2194058121,2.6636632381,-0.0046310019,0.6264862594,Control
