@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10297 numeric
@attribute 1499 numeric
@attribute 1630 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 26060 numeric
@attribute 2932 numeric
@attribute 2956 numeric
@attribute 324 numeric
@attribute 332 numeric
@attribute 369 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4292 numeric
@attribute 4436 numeric
@attribute 4437 numeric
@attribute 4609 numeric
@attribute 51176 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 572 numeric
@attribute 581 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 5900 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 83439 numeric
@attribute 836 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,-0.0695202468,0.9433099893,-0.1012522469,1.9397812022,0.1866127024,0.1948640191,-0.0448427393,1.2450330622,1.2060972602,0.7235100587,0.3981079434,1.7087083523,0.4352205655,0.7463167697,0.4153290968,1.9894220193,1.1178892617,0.5446012229,0.5766988737,1.1022740238,0.4539879835,0.3436862388,0.5926393938,-0.0609185226,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,0.2962079536,0.5276523813,0.4586358647,0.7139937217,0.6164951165,-0.1298536299,0.2177100353,0.9030967818,2.7923812542,0.8595501635,-0.0037733043,0.6409841057,0.2712234628,1.5825335458,0.0813294935,0.3043230119,0.4610165383,0.7218863406,-0.0716510054,1.2115081400,0.2120186358,0.1275436449,0.9388387937,0.8841919228,0.0194719580,-0.0934070331,0.2154807355,0.4014198135,0.2530695895,0.8580704628,BRCA
GSM480985,0.6712534413,-0.0148348617,1.1109306672,-0.1397173696,1.4054429928,0.2867683454,0.3309724640,-0.0263181581,1.2881546814,0.8787267861,0.5235546693,0.2601429904,0.5556902478,0.4021199361,0.9612028782,0.4587173745,1.8852531751,1.0813777246,0.7802793039,0.5756055410,0.9816484460,0.2224812824,0.3235676776,0.2717646782,-0.1205094834,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,0.0386221876,0.4521202200,0.5649788797,0.7487222366,0.6136501327,-0.1761504112,0.2315313540,0.8407814422,2.9129755730,0.7016111224,-0.0928695901,0.6127393824,0.6280289359,1.5935095322,0.1096045168,0.3713752488,0.8030626381,0.8713486481,0.0824852629,2.2415468245,0.3937102099,0.1747616115,0.9513775854,0.5955694337,0.0196088935,-0.1078801696,0.7328280286,0.3647103445,0.2134292614,1.1287610356,BRCA
GSM480986,0.3637514705,-0.0410238789,0.9477347201,-0.1117008512,1.7577156492,0.2145363198,0.3619466726,-0.0236322101,1.0069883482,1.3099040800,0.5244268309,0.2144276956,1.8718399675,0.4833758425,0.9059672051,0.4106089262,2.0062507787,1.1264370113,0.6759647951,0.5589410135,0.9502369363,0.2056771258,0.3436297903,0.4492141063,-0.0845531220,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,0.3220589667,0.5276161861,0.5706250406,0.7966307569,0.5081571897,-0.1388460667,0.3771760837,0.9887473217,3.0052631994,1.0316260259,-0.0443309298,0.4839221177,0.3892157588,1.9378681357,-0.0262396362,0.3954231461,0.8296508626,0.6392725903,0.0753126589,1.7475938090,0.3265607800,0.1427664678,0.9698652430,0.8508987498,-0.0080926579,-0.0618387508,0.3681067234,0.2347654519,0.4383908262,0.9668687962,BRCA
GSM480987,0.4741756265,0.0247773172,0.7213038760,-0.1218739378,1.6769249506,0.2593453904,-0.0610097518,-0.0190172376,0.7381985506,1.1273281686,0.4654980316,0.0411869942,1.5895578512,0.4795592507,1.2356612913,0.2296363310,1.8972162525,0.9669655142,0.4236518566,0.5155373554,0.9308336409,0.1469308691,0.1873860614,0.7697951637,0.2274401900,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,0.4047028517,0.4570317386,0.5260457562,0.7170214796,0.3891538004,-0.0662291722,0.1247138026,0.7455377609,3.1002503070,0.6193592016,-0.0792779010,0.3882937707,0.2302515866,1.2294952867,0.1066961603,0.2871097813,0.0737067636,0.5214755582,0.1392795458,0.3280445553,0.7380631556,0.2637792878,0.9319546315,0.8372933389,-0.0179345891,-0.0429046100,-0.0026901963,0.2230391835,0.1857093530,0.1919102957,BRCA
GSM480988,0.3666419161,-0.0607647647,0.8318137222,-0.0991538917,1.1675294143,0.1712146028,0.3942711436,-0.0933597851,0.8487417793,1.5309302174,0.3488264470,0.1999644395,1.6721008279,0.3179003717,0.5378554523,0.2562269165,1.6231118301,0.8865574253,0.5082072364,0.3915546862,1.0633408162,0.1489981897,0.2989701146,0.4848055529,-0.0362709062,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,0.0992772953,0.4923907940,0.4829891018,0.6912962379,0.5512484685,-0.0789457363,0.0354253387,0.6583364474,3.0203843170,1.0542960657,-0.0808153128,0.4704262694,0.4038610084,1.0011213121,-0.0332379836,0.2504118828,0.7221334199,0.5751020640,-0.0270612048,1.3875513934,0.3109506394,0.0900074829,1.1429302327,0.6972457048,-0.0275964493,-0.0674764509,0.4379166936,0.1758982928,0.4995689597,1.0844853694,BRCA
GSM480989,0.2517094096,-0.1171463607,0.9154817797,-0.1237041452,2.3074461223,0.2270790681,0.0513401362,-0.0318046184,0.7231310259,1.3318944331,0.3641194263,0.1645981787,2.2107161570,0.4588489833,0.5993327181,0.2400973081,2.4842128198,0.7130339662,0.7708667126,0.3272314875,0.6372502199,-0.0453654697,0.1410040212,0.3984325587,-0.1170667829,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,0.0888926102,0.4168803811,0.8519349658,0.5911021925,0.2192373374,-0.0408563306,0.5766588003,1.2923590124,3.3091132243,1.1131860649,0.0289643569,0.4437155496,0.3818263665,1.7276778767,0.0373846114,0.2245239546,0.7278628971,0.7589532104,0.0133025040,1.2185817174,0.1787676166,0.0743520494,0.9059117025,1.2405139033,-0.0369311500,-0.0839384334,0.7552782409,0.1138846011,0.5414225689,1.0210926999,BRCA
GSM480990,0.3166647480,0.0104933635,0.8344820888,-0.1099901107,2.3939645291,0.2749733657,0.1955064154,-0.0240894286,0.8740749869,1.3889006043,0.3497327778,0.1217091008,1.8501586967,0.4235380454,0.9502829010,0.3191353141,2.3151370526,0.8848261701,0.6777075047,0.2867155222,0.5561514870,-0.0158234552,0.1281435802,0.5031338535,-0.0439781166,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,0.0356193407,0.4040678319,0.5468216389,0.5124700949,0.1815268757,-0.1292774052,0.4847173588,1.0487284085,3.4219261243,2.0059911716,-0.0021857500,0.3387474729,0.3186055501,1.6585228148,-0.0140931005,0.2258322309,0.5914152316,0.6402914647,0.2451527447,0.8158590440,0.1661497030,0.2597094051,1.0702363388,1.1059742302,0.0606553730,-0.0579608263,0.4931352758,0.0401264709,0.3181734394,0.6030732589,Control
GSM480991,0.2500861962,-0.0328512208,0.9456861730,-0.1344150365,1.8290236989,0.2449685031,0.5429381570,0.0096481766,0.8049971213,1.2929992116,0.2157633262,0.1253455669,0.9750136172,0.4692680691,0.9142568514,0.3643042232,2.0687043151,0.9091269938,0.8510372681,0.3461920900,0.8283983022,0.0533686638,0.2281914624,0.3545671447,-0.0690634400,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,0.1039387215,0.5071865046,0.6482640730,0.7236467786,0.3723191662,-0.1158871563,0.4295866277,1.0059922760,3.2534763878,1.3671808253,-0.1098704728,0.3654298311,0.5069225830,2.0593645064,-0.0490740068,0.2893171571,0.7624848227,0.5888127228,0.1592403697,1.9517531172,0.4247659047,0.1632871340,0.9895387815,0.9629745603,-0.0342619440,-0.0621006947,0.2542020941,0.1772719718,0.5430663557,1.0204976901,Control
GSM480992,0.2476967987,-0.0135354010,0.7282237562,-0.0953484150,2.3328941266,0.3295684198,0.3445932802,0.0098416810,0.5476215085,1.5241501815,0.3096757950,0.1554057272,1.9563819122,0.6180237605,0.5848525959,0.2580534183,2.4234709023,0.7785944211,0.6149415073,0.2245497412,0.6879342032,0.0924502017,0.1108765668,0.5397554174,-0.0951844001,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,-0.0133180718,0.4130200728,0.9082788116,0.4097217267,0.3079451628,-0.0921796232,0.4719536303,1.2841898705,3.4460021522,1.7252863166,-0.0008847047,0.3105769333,0.5213917660,1.9210771919,-0.0325755605,0.4011166239,0.9665290049,0.7228339593,0.2146601245,1.2877959238,0.3493119074,0.1224954221,0.9142842770,1.0991194739,0.0391911526,-0.0767354073,1.0624874607,0.0732875811,0.4716532580,0.7441449755,Control
GSM480993,0.3786722400,-0.0527615016,0.8789024687,-0.0853434076,1.9907199673,0.3003267815,0.4851258332,0.0090587195,0.8208661352,1.3381779529,0.5267702229,0.0713412618,2.2532862318,0.5771721326,1.0657076714,0.2800151646,2.1975401044,0.9887021055,0.6775370245,0.4767308229,0.9426560218,0.0731673376,0.2854874018,0.5181170303,0.0113864971,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,0.1211480606,0.4741801064,0.7940912880,0.7140314231,0.5537918077,-0.0937452182,0.4597184245,1.1132435460,3.0886874926,1.2646617638,-0.0278967686,0.3602931440,0.4589329863,1.8622661701,0.0269303651,0.4162600737,0.9945722132,0.7452751833,0.1564938422,1.7717089691,0.2084418686,0.1472219157,0.9366969699,1.0900611624,0.0153811188,-0.1032203350,0.3979237766,0.1338819088,0.4849967851,1.0595477061,Control
