@relation data

@attribute id string
@attribute 10023 numeric
@attribute 11197 numeric
@attribute 1452 numeric
@attribute 1453 numeric
@attribute 1457 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 1499 numeric
@attribute 166 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 2033 numeric
@attribute 2249 numeric
@attribute 22943 numeric
@attribute 23002 numeric
@attribute 23291 numeric
@attribute 23521 numeric
@attribute 2487 numeric
@attribute 2488 numeric
@attribute 2535 numeric
@attribute 2597 numeric
@attribute 26108 numeric
@attribute 26190 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 3251 numeric
@attribute 3725 numeric
@attribute 4040 numeric
@attribute 4041 numeric
@attribute 4609 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51701 numeric
@attribute 5308 numeric
@attribute 53944 numeric
@attribute 54361 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 567 numeric
@attribute 56998 numeric
@attribute 59343 numeric
@attribute 595 numeric
@attribute 60 numeric
@attribute 607 numeric
@attribute 6422 numeric
@attribute 6424 numeric
@attribute 64321 numeric
@attribute 6468 numeric
@attribute 64840 numeric
@attribute 6862 numeric
@attribute 6932 numeric
@attribute 7088 numeric
@attribute 7089 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 80319 numeric
@attribute 80326 numeric
@attribute 8061 numeric
@attribute 81029 numeric
@attribute 8312 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 83439 numeric
@attribute 83999 numeric
@attribute 8456 numeric
@attribute 85407 numeric
@attribute 85458 numeric
@attribute 8840 numeric
@attribute 894 numeric
@attribute 8945 numeric
@attribute 896 numeric
@attribute 89780 numeric
@attribute 9368 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.849632824,6.951608556,8.30671666533,9.5726450965,7.90764269433,9.43116048233,6.657575505,6.94578590514,9.70473952233,6.255785137,9.243210363,9.886672502,5.787387568,5.321305534,9.853563632,7.85186237925,12.14106624,10.40575339,5.3661768805,8.156868221,12.6844159467,5.162704759,9.214671934,6.656643396,10.00381342,4.172021977,9.8149994075,14.72492149,6.519797908,9.484655206,11.83974258,7.5908954075,6.0174776375,5.773740066,5.746189633,6.880654786,6.536989745,11.688477345,12.47196608,13.51420146,8.0718441525,8.982198901,13.0689563,14.7883179233,8.677967226,13.45145845,8.854963944,11.16381336,10.37262599,6.3398776845,5.3259410165,5.303029586,8.75122697,9.658595819,5.105815554,6.801873633,7.070982613,6.978971021,6.035630095,5.461406798,5.96163024,5.1257211795,8.050720878,6.293385,6.21830228,7.552824933,8.286605263,6.709397913,6.221109164,6.363789264,6.958304858,7.9896357,8.4127934705,12.92825655,6.628121512,9.781251189,8.129954133,9.014572276,6.82865519533,4.787133774,5.519645097,8.54619105067,5.666525472,12.078666735,6.7640108625,12.88385376,5.019047182,11.11469255,Control
GSM427159,6.8888149005,6.62362959,7.80192216633,9.7658327395,7.803043395,8.93751653133,6.753528033,6.96887473943,9.61777305833,6.33859375367,9.534955073,10.41990782,5.176333993,5.640442436,10.2088580675,7.7012832345,12.35733627,10.68693842,5.3150324935,9.139008401,12.91939868,4.868404346,9.016558388,6.263509238,10.79867858,5.814301269,9.9325975015,14.11502538,7.248452115,9.755524325,10.569760214,7.9480842695,6.386601371,6.809868189,5.28956229125,7.01067791933,6.708673956,11.725137905,12.56790862,13.40255741,8.377771377,9.251183243,12.87039849,13.8159086333,8.758548971,13.80946823,7.758764072,7.929289667,10.67427198,6.3698688145,5.0055827125,5.5473183655,8.989423683,10.84783275,5.044843524,6.015254046,7.58331058,8.003125914,6.017928169,5.488009811,6.5420415765,5.3490236965,6.954781196,6.3775425145,5.703911357,6.443942775,10.23351816,6.698639127,5.899424146,6.25432535,6.24364539,8.095297936,7.970974812,11.95883643,6.469157955,9.9445751115,8.674016666,9.552203712,6.547130535,5.205755379,5.880692411,8.26633897833,5.413519584,11.611352095,6.8141713125,12.94317143,5.629656239,11.35299256,BRCA
GSM427160,7.5598618325,7.095188977,8.00283101967,9.921162789,7.94848537033,9.45865010667,6.463436092,7.126093946,9.741159868,6.47447631133,9.673698244,9.740911174,5.126406353,5.463397746,9.0650479325,7.78868036775,12.79680929,10.61958751,5.385380039,8.941760064,13.45214513,5.651633855,8.49903975,7.147411327,10.42204403,5.788040457,10.2171466125,14.41297137,6.592573364,9.692891943,11.54593261,8.5167067915,6.2636479175,6.513574141,5.53171569775,6.996520645,6.94477391,11.639330205,12.66850837,13.14132294,8.4007967185,9.3331255345,13.5121695,14.49928798,8.505832514,14.43740197,6.0507122975,7.49383769,10.81594784,6.933271522,5.0884154935,5.2594447425,8.847089556,10.33318922,5.430127385,6.16058305,7.909009687,8.217486565,5.375570566,5.228252321,6.2859438955,5.597986393,5.371568663,5.94640926,5.403788568,5.784511344,9.746254447,7.37499842,6.289378595,6.153101673,7.481342095,8.60625187,8.9020220415,10.66919979,6.461893267,10.3791014185,9.326666054,9.290572499,6.52819409933,5.346612346,5.144669712,8.082194044,4.646323508,11.239416115,6.8509701385,12.91933548,5.098043929,11.62232426,BRCA
GSM427162,6.8457739065,6.96336177,7.198746738,9.766847145,7.444988463,8.30267454133,6.8221583115,6.25068708814,9.54189040367,5.97755783033,9.844427681,9.510601559,5.470383322,4.914340928,9.29625082,7.4104157105,12.72821502,10.25098558,5.504518435,8.857282118,13.3430374267,5.985392981,8.456437714,6.947903173,11.11828268,5.072117861,9.1659038605,14.08054111,7.59548338,9.868056209,10.2570662725,8.468887702,6.557150138,5.963942952,5.2600632335,6.79541218733,9.607256848,11.80875598,12.57347448,13.028609155,8.873325755,8.643761511,13.61588998,11.1284900313,9.282324614,14.0020375,5.5043164425,6.528106825,10.97608812,6.3153997,4.977140866,5.361841212,9.107073927,11.19611661,4.65909244,6.340211188,8.31872483,6.034364988,6.848156962,4.97385375,6.3290375325,5.2926478335,6.583162235,6.525127691,5.884360575,5.994246645,9.135068667,7.033260895,6.480229268,5.989826604,7.099714536,8.148918672,8.301028863,11.24400418,5.651059765,10.4243668365,9.130687109,9.512108899,6.502400673,5.59291388,5.64177089,7.43948040067,5.203806358,10.3890085145,6.6247603795,13.45687162,4.932877618,12.00644716,Control
GSM427163,6.8806446175,5.130324729,8.15957440267,9.519034593,8.520100527,9.64571013467,6.807293415,7.18244667671,10.1507918997,6.38015555967,9.333972157,10.27748534,6.447005198,5.5586291425,10.4410711295,7.7034571775,12.99983714,10.17502587,5.240692364,8.899010276,13.5577100067,5.826174259,8.763694672,6.836369559,10.40311354,5.687908393,10.166450049,13.43392773,7.096691768,9.4891462215,11.50644256,6.8894093365,6.141871814,6.850377908,5.3791823495,7.15191527033,6.628559001,11.458095575,12.75620088,13.555153355,8.7603026245,8.9409084355,13.04549694,14.66759481,8.758657228,13.82374193,7.215465879,6.960584469,11.44004913,6.568243823,4.7703706675,5.7593689035,8.710118601,9.974988515,5.580832327,6.29655434,7.647208586,7.516174992,5.939585825,5.108327117,6.528179593,5.31991114,6.019930513,6.3892088105,5.65593226,6.805650779,9.68543261,8.142746712,6.502915818,5.94146509,6.7795235205,8.3176887345,8.160096299,11.24903656,7.072805548,10.218524836,9.079885486,9.488543691,6.29838911967,5.03343539,5.631258011,8.582244709,5.5737769525,11.263402045,6.936615278,12.53699151,5.305251227,11.68503795,BRCA
GSM427164,6.0297863615,7.078900987,9.10636748233,10.62802831,8.51193804167,9.74299673667,7.20182749,7.271366378,9.40566220767,7.01539003567,9.168196442,9.934575887,5.023045997,5.749363652,10.5618609305,7.82878580175,12.40526256,10.24562434,4.916072587,8.597597398,13.38763503,5.364232071,9.033520136,6.770634576,9.953578497,5.770572224,10.233049482,13.80946823,6.818266204,9.2708210095,12.17961768,8.097828749,5.981941758,6.761887351,5.613667902,7.069253909,6.314610999,12.40345346,12.86342169,13.60911878,8.284182287,10.0126002245,13.37610779,15.0760746733,8.21208428,14.42653276,8.7942182765,10.16456479,10.89468537,6.3866698805,5.0635135395,5.46848766233,8.95599937,10.30423184,5.331285345,6.649547651,7.076257446,7.323192435,6.202961886,5.316879984,6.7096565605,5.522063219,7.179961635,6.322112195,6.147821182,6.2694125,9.687454914,6.303283594,6.149651232,8.31464116,6.7122212035,8.878606654,8.8413044935,11.81385744,7.764773957,10.2149243505,8.003378941,8.234483507,6.61664491033,5.30196368,5.643936437,8.60472720533,5.5869398815,12.09514334,6.691972956,12.17175704,5.925887445,11.85690996,BRCA
GSM427165,6.324609183,5.98687237,8.10197230767,9.8079983875,7.90176327133,8.062627844,7.234848386,6.587592285,9.53632557733,5.675294266,9.649157865,10.17277787,5.614644516,5.092881043,9.8906297995,7.5817404885,11.72159494,12.25102085,5.241293886,10.67558245,12.7194158033,5.551986008,7.953674293,6.72267478,12.02630394,5.801553978,8.8978085215,13.91249272,7.960568361,9.9611889225,10.2032142635,8.8341510175,6.181744451,6.28540742,5.22611515975,7.20423407833,10.10422562,12.072677105,12.04072818,12.305927545,7.926073073,8.142046672,13.46367638,10.2940315303,9.513254412,13.08801473,8.159461788,6.504863171,10.56666085,6.4299332575,5.4040583245,5.8858777265,9.444694564,10.97372088,5.246418775,8.60580462,8.658881899,5.887288406,6.268944869,5.560264997,6.005130752,5.255997126,6.156291057,7.6792712795,5.507803557,5.910919251,9.356848698,7.110851603,6.460337629,5.931571523,7.350022204,8.0529570665,7.9387998355,9.729417293,6.085982922,10.7153715,9.196074082,9.001071145,6.77080978233,4.948613986,5.068037933,7.76232391667,5.8422481465,10.946341345,6.403455599,13.85125179,5.544509535,11.65066148,BRCA
GSM427166,6.5747051765,9.385852225,8.555092425,10.017162089,8.330459995,9.47203178033,6.9090590495,7.12159637657,9.74581393367,6.27415792233,9.307952776,9.744439113,5.179721278,5.47632466,9.6691626555,7.91805861725,12.83735302,11.13855038,5.371841579,8.944537203,12.9823389233,5.212093857,8.926667463,7.289814009,9.584981814,6.180461809,10.110040167,13.96294256,6.767493005,9.1065130805,11.820520445,8.155621054,5.639734946,6.051486983,5.444090161,6.71412478233,8.009312352,11.932399345,12.30526243,13.75047901,7.529290049,8.853922601,12.73729283,14.9143649833,8.591598196,13.86848405,10.0249706205,10.49226909,10.46950983,6.687162709,4.6865853205,5.48916194417,9.259861596,9.428957399,4.835559392,7.44476877,7.059834177,7.743893804,5.682019293,6.007201809,5.6952999385,5.5709618885,7.075909955,6.0879494895,5.920180882,5.78751817,8.882827291,6.077355838,5.917199751,6.040898593,6.8666681815,7.9479377265,9.4795098715,11.56819616,6.861958852,10.168160634,8.942852506,8.191603516,6.31847601267,4.590728995,5.741879005,8.032872676,5.7445553725,11.88460825,6.8512917035,12.71834242,5.431465218,11.37859847,Control
GSM427167,6.9079595925,6.580149725,8.41138566833,10.1947464435,8.343961905,9.602135287,7.3196246015,7.27824373014,9.71860612333,6.39219749433,9.0839188,9.125801619,5.354744155,5.2724740805,10.1939666825,7.159765952,13.31590529,10.19564323,5.076587947,8.612961657,13.7230500567,5.770175754,8.653437275,6.70684521,9.460251675,5.838328613,10.40614817,14.44356588,6.624105008,9.4236063145,12.140966635,7.9414165605,6.289543783,6.94204856,5.386029074,7.154714833,8.103682692,11.55756824,12.62816419,13.530944225,8.4148691795,8.868180195,13.81715158,15.0102008533,8.229757489,14.27361389,7.297198558,7.873968686,11.1461265,6.459496863,4.763593441,5.40220329333,8.468095662,9.477526124,5.524354632,6.476183696,7.258003273,7.196481948,6.479825221,4.778749175,5.4468612975,5.548760095,5.998653184,6.2086577505,5.735529792,6.388711011,8.876978171,7.22723356,6.150616157,5.6227922,7.1606421125,8.183861137,9.2720875485,10.63456176,7.375346026,10.3979483055,8.239957816,9.202332696,6.43977358033,5.643720028,5.028581582,8.145882392,5.6825646555,11.41159953,6.6180162235,12.66988608,5.706952669,12.04001406,BRCA
GSM427169,6.8668802995,7.035764447,8.086490535,9.633999665,7.705001504,9.103925795,6.7018312715,6.66799436186,9.83466745167,5.868546834,9.392157003,9.827664684,5.353156751,5.685170903,10.1246744055,7.71503952475,12.7232493,10.8133766,4.9404298,8.780097726,13.0016920567,4.981865493,8.517473661,6.408334517,11.10846093,4.883390185,9.544101994,13.15952927,6.685803961,9.6128480035,9.975804059,7.841531879,6.151935758,7.370646272,5.6711398605,7.03701752567,6.325445444,11.593713005,12.69546762,13.272265755,8.2594653565,8.9650452595,13.40233131,14.4683583733,8.765369918,13.56248158,7.643659871,6.956640784,11.2167627,6.673685678,4.9804244175,5.292395849,8.752665916,10.54822013,5.488652576,5.622938584,8.23715154,8.057817296,6.347936335,5.2209212,5.9866957335,5.3123810235,6.805747499,6.512368537,5.714253246,6.835675032,9.416323125,7.807807505,5.651490354,5.961861317,6.801250569,8.1695430465,8.0537247955,12.22921997,6.663490948,9.8941227365,9.20272449,8.92018991,6.45680934767,5.101199635,5.177231401,8.496448973,5.413531518,11.66871985,6.6715821615,12.79544315,5.495064524,12.18094263,BRCA
