@relation data

@attribute id string
@attribute 3002 numeric
@attribute 317 numeric
@attribute 3725 numeric
@attribute 394 numeric
@attribute 397 numeric
@attribute 54205 numeric
@attribute 5551 numeric
@attribute 834 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 843 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0980125262,0.2989577477,0.7463167697,1.6987377848,1.7438162040,0.2962079536,-0.0737931601,0.4522592268,0.4014198135,0.2062981343,0.2530695895,-0.0135339439,BRCA
GSM480985,-0.0900072862,0.3494800181,0.9612028782,2.1282451339,2.0093426846,0.0386221876,-0.0413435920,0.9006385636,0.3647103445,0.1230658667,0.2134292614,0.0119626756,BRCA
GSM480986,-0.0444491689,0.2234449131,0.9059672051,1.4843510525,1.7773910656,0.3220589667,-0.0744782160,0.7058817346,0.2347654519,0.1717739808,0.4383908262,0.0226212136,BRCA
GSM480987,-0.0959783561,0.1720295425,1.2356612913,0.9749449359,0.1825958533,0.4047028517,-0.0917332178,0.5260525023,0.2230391835,0.1670144839,0.1857093530,-0.0374388536,BRCA
GSM480988,-0.0758203932,0.2048250465,0.5378554523,1.5539485991,1.5149353971,0.0992772953,-0.0673862337,0.6540142843,0.1758982928,0.2149495928,0.4995689597,-0.0271093216,BRCA
GSM480989,-0.1182184828,0.2827313408,0.5993327181,1.0857525966,2.2144975032,0.0888926102,-0.0275269422,0.4809265797,0.1138846011,0.1998820402,0.5414225689,0.0340671556,BRCA
GSM480990,-0.0905509926,0.2409829762,0.9502829010,1.1924122118,1.7403273654,0.0356193407,-0.0333159728,0.5210922026,0.0401264709,0.0764739330,0.3181734394,-0.0721569419,Control
GSM480991,-0.0645297521,0.1191125174,0.9142568514,1.4794757110,2.0877452246,0.1039387215,-0.0416413261,0.6388226521,0.1772719718,0.2183779771,0.5430663557,0.0404280946,Control
GSM480992,-0.0531262704,0.0999823145,0.5848525959,1.0234596543,1.9305089571,-0.0133180718,0.0074094109,0.5112602225,0.0732875811,0.1025927702,0.4716532580,0.0038334804,Control
GSM480993,-0.0910372453,0.2123312633,1.0657076714,1.4323643897,1.8903626624,0.1211480606,-0.0474629456,0.6297207689,0.1338819088,0.1875540034,0.4849967851,0.0207828306,Control
GSM480994,-0.0138422018,0.2379186266,0.5563842119,1.2780928722,2.0584166928,-0.0075297437,-0.0742714900,0.3550438594,0.0864551214,0.1567384823,0.3930036376,-0.0219348212,Control
GSM480995,-0.0651288372,0.1556142434,1.9688322091,1.2377225586,1.5420215129,0.1076373107,-0.0457203537,0.5241605986,0.2274718127,0.1319780001,0.3980003041,-0.0311813560,Control
GSM480996,-0.0802634774,0.2169568410,1.1081883643,0.9047144375,0.8306409445,0.1708083691,-0.0846887577,0.7633418573,0.2510928383,0.1656131265,0.1893485982,-0.0222917320,BRCA
GSM480997,-0.1226376340,0.1248658896,1.4992139659,0.6401736640,0.2496069139,0.0524748518,-0.0264099377,0.5434611566,0.2314125891,0.2020857899,0.5272853641,0.0589534816,BRCA
GSM480998,0.0105987141,0.3214717463,0.5623371863,1.2905421972,1.4845466649,0.1941751484,-0.0315110315,0.5900030993,0.3475529541,0.2323773223,0.3682381896,-0.0279606128,BRCA
GSM480999,-0.1547151049,0.2485000159,0.8877214403,1.8130326382,2.1204102600,0.1530278662,-0.0523254788,0.8530081081,0.3502412866,0.2033087780,0.4062409354,0.0283510571,BRCA
GSM481000,-0.1350694650,0.2763534452,0.9541519526,1.9636796509,1.9369735191,0.1535479922,-0.0817460951,0.7297930533,0.3867602147,0.1337068439,0.5404127208,0.0298964688,BRCA
GSM481001,-0.0963050733,0.1266282683,1.2256693399,1.7210674030,1.7955279718,0.2695131105,-0.0462405051,0.6035936084,0.2245374918,0.1542496055,0.2494096483,0.0147568927,BRCA
