@relation data

@attribute id string
@attribute 23385 numeric
@attribute 23421 numeric
@attribute 4803 numeric
@attribute 4804 numeric
@attribute 51107 numeric
@attribute 55851 numeric
@attribute 5599 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 7189 numeric
@attribute 7314 numeric
@attribute 83464 numeric
@attribute 8878 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,12.35200901,6.287348197,7.388170429,5.934641074,9.8034507165,7.85418446,5.939777752,5.97550771,9.287368939,7.37822060033,14.001314075,9.28073663,11.86434298,Control
GSM427159,12.3915122,7.914536308,7.536346549,6.734171472,10.373161202,8.007365293,5.0886580415,5.96330215025,8.958634886,7.05787236967,13.81882705,8.990792608,11.85143099,BRCA
GSM427160,12.49206041,7.705772546,7.765321119,6.822829314,10.55788277,8.046293407,5.6701097255,5.86020366425,8.766965673,7.01943370733,13.884698385,8.572833904,11.48104019,BRCA
GSM427162,12.29564706,7.683522992,7.799736743,6.822733732,10.6562416645,8.565864767,5.7758281875,5.477997281,8.721959205,6.46814411567,13.10949585,8.780237192,11.88601099,Control
GSM427163,12.07584355,8.208735647,7.144329712,6.25333282,10.5270256435,8.24340147,5.704258658,5.78268625175,8.682355131,7.059741909,13.92393915,8.22395478,11.85273637,BRCA
GSM427164,12.40979539,7.53348767,7.044998189,5.569408493,10.36141071,7.116710762,6.517858181,6.565515535,9.2630948055,7.331943975,13.72048402,8.226052227,12.01436934,BRCA
GSM427165,12.22777395,6.923033642,8.198753346,6.682577247,10.053243219,8.304922952,5.6011167705,5.6355146775,8.2969169135,6.42166024533,13.157660585,8.968869163,12.18094263,BRCA
GSM427166,12.51068142,7.494097795,8.277683912,5.956063188,10.2539369065,8.14845259,5.401013329,6.26570107825,8.3767629335,7.018808194,14.498215135,9.223061158,11.976813,Control
GSM427167,11.97218475,8.058886194,7.431458167,6.599024363,10.6600607145,8.126008927,5.8779809975,5.95599859375,8.676345731,7.05702786333,14.242274775,8.243603782,12.02771607,BRCA
GSM427169,12.00461736,7.740609078,7.109833592,6.367550714,10.526586781,8.586221609,5.5839936855,5.81416326725,9.0032099535,6.71155131933,13.80215118,9.411500991,12.08048622,BRCA
GSM427170,11.4905076,7.394872347,7.593430574,6.482005732,10.4808254045,8.273400639,5.9065229025,5.51524345425,8.9970047755,6.56440695667,14.083072915,9.310499818,12.17175704,BRCA
GSM427171,12.32990291,7.447085551,7.536560251,6.69104948,10.1499503605,7.872984353,5.767601547,6.0186927045,8.699927465,6.78874329567,14.491124715,9.026247551,12.1278268,Control
GSM427172,12.41466417,7.030670239,7.908033966,6.333741815,9.948206306,7.848812458,6.1670985755,6.37093082475,9.186872249,7.02586490967,14.375350355,9.026455058,12.20355304,Control
GSM427178,12.37838706,6.826138897,6.930918032,7.432565127,9.364328005,8.234722994,5.967633391,5.9011386295,9.080600238,7.215576291,14.38538722,8.84910881,12.27191972,BRCA
GSM427181,12.68387193,6.860780106,7.437400717,6.958700964,9.253215985,7.38530403,5.329465727,5.53542732525,8.8414528825,6.78915135733,14.256090485,8.526402526,12.2142175,BRCA
GSM427182,12.42627007,6.824675979,7.62073508,7.683522992,9.4198164235,8.374116947,5.656097949,5.8757640215,8.892368949,7.091595276,14.371791605,9.068416299,11.95519228,BRCA
GSM427183,12.64414927,7.016922821,7.081033649,7.254180944,9.3788844875,8.137261592,6.071716146,5.93850058825,9.054738506,7.36477082733,14.532993875,9.327003038,12.28574906,BRCA
GSM427187,12.8865864,7.183985468,7.252857286,7.355397625,9.374679717,8.396445439,6.259376137,5.5046755875,8.9906623545,7.06833791633,14.528822965,9.265123395,11.54310931,BRCA
GSM427189,12.66081938,7.179887014,8.260967887,7.534460714,9.4793211155,8.411575733,6.1648761405,6.1245275735,9.103584235,6.99678506233,14.343984755,9.438719677,11.7032051,BRCA
GSM427193,12.95454627,6.501563046,8.100019848,8.170802781,9.4943029505,9.789346622,5.593235253,5.94066521875,9.3538118845,7.079701867,14.572620915,9.391867114,13.33363132,BRCA
