@relation data

@attribute id string
@attribute 2185 numeric
@attribute 27040 numeric
@attribute 3105 numeric
@attribute 3606 numeric
@attribute 3688 numeric
@attribute 3821 numeric
@attribute 3822 numeric
@attribute 3823 numeric
@attribute 3824 numeric
@attribute 5058 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 567 numeric
@attribute 5777 numeric
@attribute 5879 numeric
@attribute 6850 numeric
@attribute 7409 numeric
@attribute 8302 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.25614507167,6.16999198125,13.37563667,13.61228456,9.30169669467,5.37543435033,5.2868000825,5.12861133933,5.96992678833,9.037678125,6.685313404,7.0703331436,11.634256725,10.49127719,13.51420146,6.80465488733,8.85850435833,9.65740828,6.878146348,6.047184591,Control
GSM427159,6.39478587333,6.40648214275,13.47671849,14.36769016,8.828078384,5.72824164867,5.1335676985,5.488648008,6.36255600467,9.447476465,7.098719371,7.6111323212,11.27623323,9.559434991,13.40255741,6.92689952033,9.23532012167,9.946928611,6.418236866,6.068999232,BRCA
GSM427160,6.332382502,6.41266603775,13.104967985,14.05593823,8.9042892375,5.77444433167,5.2870505595,5.40748469733,6.83138215167,9.822754492,6.212526175,7.448654099,11.198356615,9.65317699,13.14132294,6.94614165833,9.280236709,9.791985416,6.805650779,6.225935832,BRCA
GSM427162,6.660246028,6.60893172225,13.09890984,14.45988849,8.75186424133,5.35377255933,5.374300524,5.44208886733,5.62090854,10.03852848,5.584068992,7.6522265588,11.274247985,9.580847928,13.028609155,6.773314497,9.422761191,9.638916035,6.327333135,7.051184805,Control
GSM427163,6.22310588433,6.1514271285,13.79174456,13.90840625,9.13491446,6.119798864,5.4976757775,5.78871922367,6.775161038,9.507874464,7.405441727,7.950268865,11.21839075,9.966174165,13.555153355,6.95957036867,9.29741101033,10.27897821,6.328276055,6.365014999,BRCA
GSM427164,6.30853884,6.35010843575,13.645184875,13.58466312,9.489530799,5.66379604433,5.320467412,5.15737125533,5.799137904,9.3312535,7.460253403,7.4183463498,11.07534033,10.23164154,13.60911878,7.329467798,9.14697742367,9.943244144,6.682787905,6.51033347,BRCA
GSM427165,6.20690718667,6.911552594,12.91617066,14.600699,9.251714595,5.330602361,5.3053849455,5.42443728733,6.01328123033,9.354305108,6.662423158,8.3350079456,11.151396135,8.977681421,12.305927545,7.417935019,9.62804284167,10.45584633,5.926361974,6.480390855,BRCA
GSM427166,6.16225577733,6.60829313375,13.284951405,13.48222565,9.23773095817,5.70745843767,5.525999472,4.93906982133,6.34071337867,8.901176988,6.020263967,7.757716558,11.40345044,10.00443156,13.75047901,7.27179105267,8.82865486733,9.498226492,6.739851899,5.945801539,Control
GSM427167,6.34899972867,6.185912712,14.251632585,13.46969908,9.05065703483,5.60754270533,5.48223947,5.14880308733,5.86274332267,9.625618044,7.205282841,7.6719006758,10.99057863,9.452231522,13.530944225,6.87905191167,9.29235500067,9.427680085,6.37387057,6.380768944,BRCA
GSM427169,6.460940443,6.49154331975,13.036925645,14.24008548,9.06946628383,5.455886904,5.28392943,5.251094942,5.75930689933,9.599773923,7.606018576,7.3060563712,11.551814785,9.69476318,13.272265755,6.98522982867,9.23513699733,10.46083242,6.73809606,6.386298485,BRCA
GSM427170,6.64403477267,6.31498826475,13.99568036,13.88385421,8.5429645305,5.95625324033,4.986221398,5.44123270967,5.850522825,9.29724939,6.657000843,6.9076540764,11.573459625,9.736317839,13.518945185,6.812437156,8.92818876867,9.687454914,7.487641348,6.08884719,BRCA
GSM427171,6.47380877667,6.1639330415,13.610250215,13.86848405,9.18007328783,5.41840068,5.239730539,5.49385552733,5.852559769,9.270109064,6.822223857,7.509195938,11.32136754,9.990983614,13.557786165,7.04071315267,8.97755484267,9.311414064,7.188443271,6.165967822,Control
GSM427172,6.29282598867,6.07978260225,13.593208165,13.42739342,9.52376826383,5.59876575633,5.209919579,5.28808974333,5.88925383067,9.21638279,6.672535396,7.3656981534,11.488573795,10.29596436,13.670150835,6.803089398,8.882604615,9.328361407,6.506450901,6.081303006,Control
GSM427178,6.61150973733,7.0001054865,13.781224835,13.44910353,9.15082053767,6.12265334667,5.2564548235,5.34480111333,6.190282259,10.06933601,4.904979261,7.1534205814,11.695521545,10.01433476,12.81564983,7.516461694,8.867882958,8.752398314,6.342168584,6.026861599,BRCA
GSM427181,6.25544650767,6.68886659175,13.433996985,13.2860567,9.44121959,5.16436681433,5.35320914,5.20545657167,6.235586608,9.423032438,5.472171943,7.0222287176,11.206231375,9.712540381,13.30181616,7.13020930867,8.552349278,9.846603446,7.404696936,5.93841004,BRCA
GSM427182,6.46065986433,6.79513451675,13.626376885,13.09148337,8.933464829,6.20933695367,5.389724205,5.196712542,6.058738875,9.880142578,4.944168843,6.9209080238,11.49634678,9.812386363,12.56634018,7.417477812,8.787767491,9.401834759,6.749538038,6.024037736,BRCA
GSM427183,6.65640928767,6.8321746335,13.695659585,13.15586736,9.05192720867,5.62774801333,5.4714926485,5.01758326567,5.65626159233,10.12536217,5.538546893,6.8965544166,11.796022585,9.916141133,12.144835935,7.881687676,8.934366304,8.411575733,6.730643776,6.44717055,BRCA
GSM427187,6.47103919267,6.6327062275,13.715587005,12.49153253,9.04214245483,5.226132214,5.0056864145,5.180157985,5.658553263,10.00810682,5.070616072,6.895239566,11.46459896,10.0322459,12.588316835,7.267388056,9.01840760867,8.766761713,6.697180004,6.336109847,BRCA
