@relation data

@attribute id string
@attribute 10276 numeric
@attribute 10451 numeric
@attribute 10672 numeric
@attribute 11214 numeric
@attribute 1894 numeric
@attribute 221472 numeric
@attribute 2245 numeric
@attribute 23229 numeric
@attribute 23263 numeric
@attribute 23365 numeric
@attribute 23370 numeric
@attribute 25791 numeric
@attribute 26230 numeric
@attribute 27237 numeric
@attribute 2768 numeric
@attribute 29 numeric
@attribute 387 numeric
@attribute 388 numeric
@attribute 389 numeric
@attribute 391 numeric
@attribute 393 numeric
@attribute 4168 numeric
@attribute 50649 numeric
@attribute 50650 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5364 numeric
@attribute 57449 numeric
@attribute 57580 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 6093 numeric
@attribute 6453 numeric
@attribute 64857 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7074 numeric
@attribute 7204 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 84033 numeric
@attribute 8874 numeric
@attribute 89846 numeric
@attribute 8997 numeric
@attribute 9138 numeric
@attribute 9181 numeric
@attribute 9459 numeric
@attribute 9475 numeric
@attribute 9828 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.9690867295,-0.0326138439,0.3078825950,0.1280452925,0.0775998607,-0.0478853417,0.5005847514,0.2022540038,-0.2147165674,0.1206888382,2.8973255952,-0.1230325037,0.1727772389,-0.0963834492,1.1264565870,0.4093179396,2.3560742060,1.2771876843,1.6387094258,1.3281647927,-0.0923457111,-0.0710749992,0.4801460121,0.5397403194,0.3417825494,0.0027666772,-0.0119277913,-0.1814430618,-0.1493795969,3.2701125443,0.7911284625,-0.0801486851,0.5296690137,-0.0235738736,0.7849642666,0.2573466731,-0.0234144181,0.2904654710,0.6535986927,0.4244473530,-0.0056752554,-0.0023895863,-0.0236175401,0.1577197406,-0.0493697333,0.0524773360,0.1308444969,1.1541396589,0.5672101140,-0.1834590614,1.3693501800,0.2411862325,BRCA
GSM481003,1.4268718887,-0.0231692680,0.3042140120,0.1338368257,0.1170370472,-0.0133583776,0.6715946960,0.1688495674,-0.1097599240,0.0953503352,3.1484793293,-0.0147724892,0.2128589997,0.0214152868,1.0654752979,0.6370275887,2.2548772812,1.3222772131,2.1074112058,1.9281432134,-0.0143992958,-0.0781305797,0.4711220712,0.5172265816,0.1791957579,0.0220997693,0.0467146010,0.0189597536,-0.0438680094,3.4451596026,1.8047334209,-0.1266487328,1.4115826412,-0.0279678789,0.7615024755,0.3769451761,-0.0553885548,0.0839562974,0.3559159044,0.2302531050,-0.0640276709,0.1084957430,-0.0196646343,0.0871189219,-0.0950534017,0.3499204872,0.0704804984,0.8408122492,0.2962089152,-0.1093169571,1.1462536677,0.1941480732,BRCA
GSM481004,1.1368801314,-0.0307725794,0.2188233004,0.0963389270,0.0782573644,-0.0107281020,0.6330232060,0.2752154278,-0.1533938454,0.1328991915,2.9972924922,-0.0742796901,0.2881344773,0.0359183101,1.3451529716,0.6672094362,2.2044553339,1.1584445268,1.3840411529,2.0184366770,-0.0436296604,-0.0783212090,0.5861610361,0.8629887241,0.1934292825,0.0015714503,-0.0390422694,0.0202158426,-0.1145462067,3.1503309594,1.8457994221,-0.1099492880,0.6547500696,-0.0400819974,0.7668976274,0.3770500924,-0.0500999228,0.1372055122,0.1908394388,0.4023250320,-0.0649329242,0.0092281189,-0.0480629229,0.0842149444,-0.0695647807,0.0916671008,0.1607130586,0.7983339448,0.8315192394,-0.1202374537,1.3311144782,0.2163254187,BRCA
GSM481005,1.4850009118,-0.0564037240,0.3931052007,0.1081407288,0.1567583789,-0.0297862833,0.2841802854,0.3392045438,-0.1201931883,0.1197699101,2.5402811104,-0.1369087202,0.1946313770,-0.0088546342,1.1008223001,0.5094793110,2.3612720490,1.1072648684,1.5323671252,1.2930419892,-0.0627001272,-0.0811018124,0.4735783255,0.2616536821,0.2936143763,0.3289049813,-0.0651208485,-0.0518859118,-0.1436538813,3.0240586301,0.9297815149,-0.1243659107,0.3963016160,-0.0235281201,0.7326186685,0.1642662317,0.0180744121,0.2881692323,0.5558878461,0.5034101729,-0.0950495207,0.0036584168,-0.0671164690,0.0488178599,-0.0514490982,0.0152960924,0.1244499934,0.9312694087,1.0253801594,-0.0457425530,1.5126325041,0.1866518880,BRCA
GSM481006,1.0808971419,-0.0841016283,0.3647062411,0.1934795560,0.1575621885,-0.0192464166,0.5645022625,0.2106966805,-0.1284431687,0.1205287743,2.8568024108,-0.1160696300,0.2100061820,-0.0590804831,1.0268023914,0.5767764330,2.5397693236,1.3032351309,1.9966333806,1.0355297161,-0.0294492651,-0.1302001907,0.5284510339,0.6794934808,0.2433270854,0.2390861619,0.0123068739,-0.1382315664,-0.0668901430,3.3005572359,1.1112692641,-0.1104953908,0.8617629559,0.0318450583,0.8822284468,0.1961396041,0.0128678733,0.2175775908,0.3958835783,0.4431047085,-0.1211343683,0.0232389788,0.0678498665,0.1569244603,-0.0550709022,0.2210786755,0.1906399579,1.2168710813,0.9315912557,-0.1468752514,1.4159072116,0.1984657517,BRCA
GSM481007,0.5420622462,-0.0341735956,0.2262629088,0.1221090665,0.1995382669,-0.0362173783,0.9838866590,-0.0285087065,-0.1163244512,0.0571031523,3.0173221693,-0.0839940188,0.0133216111,0.0307996508,0.8993316328,0.6597966601,1.9990592401,1.2450055286,1.9481498301,1.3797527337,-0.0809328982,-0.0880929150,0.4979078904,0.9978991152,0.1014056848,0.1471414633,0.1894758041,-0.0198365795,-0.1126914493,3.0947886640,1.6025384089,-0.0803614525,0.5685341080,0.0398056174,0.8779219021,0.0959797245,-0.0621160632,0.2030390211,0.1090552003,0.2061097287,-0.0768376531,0.0575834834,0.0486504506,0.1085153274,-0.0493062391,0.1635844609,0.2848709021,0.9169253635,0.3496775628,-0.1416027276,1.6700600834,0.2322261396,BRCA
GSM481008,2.0539053398,-0.0587467358,0.4971662349,0.1275502817,0.5515693240,-0.0098432555,0.9706925899,0.0352268052,-0.1339751984,0.1181333933,2.8072107830,0.1130976237,0.1274224225,-0.0348471312,1.0273638856,0.5800506662,1.7342027903,1.2663560211,1.2673418635,1.9804673527,-0.1088612034,-0.1160705780,0.3693943201,0.4561195742,0.1758980179,0.0879067641,-0.0406771432,-0.0444375504,0.3139986474,3.2627433132,1.8644267959,-0.0598626767,1.3140591830,0.0280642769,0.6225703634,0.4423311165,0.0012555714,0.1490175020,0.2441576069,0.4555317293,-0.0584359721,0.0569410248,-0.0914937159,0.0616711039,-0.0787753973,0.0071163766,0.3995986441,0.7688564698,0.4601788066,-0.1292381197,0.7421005255,0.1960819449,Control
GSM481009,0.7059115162,-0.0990485983,0.3613355075,-0.0079500419,0.1469579459,0.0068995485,0.2331039541,0.0167494812,-0.2017795242,0.0994998306,2.4770559304,0.0131859442,-0.2134766084,-0.1936102202,0.7763315288,0.2992236726,2.2850365361,1.2243885219,0.8028215208,0.9558427978,-0.0214670029,-0.0439415300,0.0387253841,0.4051912815,0.2437746771,0.1336468826,-0.0888901464,-0.3575855699,-0.2484447203,3.2104844170,0.7943820304,-0.1951421718,0.1914585770,-0.0420569494,0.7109363042,0.0603736136,-0.0048567386,0.0807280921,0.2955456314,0.1698026346,-0.0048604058,-0.0540411155,-0.1103804397,0.0656985323,-0.0923224752,0.0659846506,-0.1357724901,0.9741334927,0.7020718792,-0.0908145631,0.8698973356,0.2414110834,Control
GSM481010,1.4430204034,-0.0673315320,0.4966195384,0.1561197726,0.3850530298,-0.0527798400,0.3028617397,0.2714304265,-0.0904884087,0.1779702014,2.5389421053,0.0054352671,0.2552389921,-0.0174332366,0.9157001711,0.5728910059,2.1533832948,1.1356745677,1.8321906031,1.4798714121,0.0014003146,-0.0878936532,0.5301368579,0.6277128887,0.2892597577,0.1319778106,0.0488821064,-0.0296422710,-0.0319732958,3.1837559010,1.3407380601,-0.0814987625,0.7607271338,-0.0273664836,0.9860387906,0.2370666653,0.0688335455,0.2435579410,0.1492879673,0.4551148628,-0.1376485593,0.0842259519,0.0110264553,0.1186533748,-0.0333315845,0.2280718278,0.1428532357,0.8386362549,0.7012065333,-0.1366913221,1.1007788704,0.2052486207,Control
GSM481011,0.6575203368,-0.0442146932,0.2134416000,0.0630914663,-0.0393713925,-0.0029207791,0.5668585264,0.0757633608,-0.1806019036,0.0948011485,2.9202642839,0.0223361996,-0.0766534268,0.0115171513,1.1087472470,0.4878626819,2.2447497329,1.3839726604,1.8088489324,1.9169715047,-0.0435596113,-0.0302692440,0.5726833043,0.1864422328,0.2223992294,0.0018939260,-0.1028779052,-0.0342315707,-0.0797279875,3.1741475263,1.5971835990,-0.0355253763,0.2833982350,-0.0538524333,0.6513424288,0.4613780722,-0.0475626586,0.0857347009,-0.0608331135,0.3048086891,-0.0547222076,0.0532967153,-0.0829326831,0.0474358449,-0.0449031658,0.0274552795,0.1693343590,1.0655502437,0.4208626890,-0.1477645581,1.9914872795,0.2254770854,Control
