@relation data

@attribute id string
@attribute 2688 numeric
@attribute 2690 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3643 numeric
@attribute 3667 numeric
@attribute 3717 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5777 numeric
@attribute 5894 numeric
@attribute 6195 numeric
@attribute 6464 numeric
@attribute 6517 numeric
@attribute 6654 numeric
@attribute 6722 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6927 numeric
@attribute 8651 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1621779871,-0.0206997079,1.3452941188,1.0380567778,0.7189722441,1.7296059516,0.0567569479,0.6502234032,-0.1624264398,0.7694715564,0.5204422609,0.1474579691,-0.1072664774,0.5276523813,0.4586358647,0.9600990878,0.6409841057,0.8590166551,1.9096234484,-0.1520311560,0.1797246685,0.6201772619,0.0372537282,0.1224982199,-0.1500725711,-0.0182086233,BRCA
GSM480985,-0.1856420217,0.2706711274,1.1583383579,0.5481084954,1.4519709642,1.1172559793,0.1556939161,0.8534231111,-0.1454714285,1.5476133191,0.6196571301,0.0900841358,-0.0931613796,0.4521202200,0.5649788797,0.9672667549,0.6127393824,0.5620005916,1.9413004944,-0.1374936132,0.2011654340,0.5771414831,0.5274472088,0.2041423073,-0.0827425210,-0.0778614024,BRCA
GSM480986,-0.1831037384,0.1222826100,1.5127595663,0.9493732134,0.6305229344,1.5409271829,0.0812981193,0.3758222094,-0.1337267348,0.9370587028,0.5424212613,0.1559347632,-0.1167993353,0.5276161861,0.5706250406,1.1775063474,0.4839221177,0.7839062919,2.0243224118,-0.0801955923,0.0952468054,0.6410997946,0.1005128598,0.1247599432,-0.1372201887,-0.0600182138,BRCA
GSM480987,-0.1850938276,2.4489640893,1.4599798470,0.6616964770,0.6401312158,1.0927224898,0.0791740535,0.4246866423,-0.1022734639,0.9460729968,0.7127369387,0.0835026311,-0.1432857454,0.4570317386,0.5260457562,-0.0128968786,0.3882937707,0.1390306237,1.9975022057,-0.1326161029,0.0700896732,0.7558240294,0.2219263650,0.1830839837,-0.0932031253,-0.0514011428,BRCA
GSM480988,-0.1446517230,0.0039791344,1.6300611323,0.4589619954,0.7942385866,1.0320390261,0.0942390446,0.5025178531,-0.0889533257,0.6583551200,0.5192004788,0.0817065693,-0.0806064152,0.4923907940,0.4829891018,1.1087291342,0.4704262694,0.6210581084,1.9610705971,-0.1383585218,0.0896705153,0.5435365841,0.1684060337,0.1357062248,-0.1748402324,-0.0421550207,BRCA
GSM480989,-0.2462293413,0.2171394130,1.6843677122,1.1103506463,0.9314647937,1.2921628499,0.1149073330,0.3040667095,-0.1893403782,0.5104212239,0.5099837124,0.0811992555,-0.1211765001,0.4168803811,0.8519349658,1.3148517542,0.4437155496,1.0677040443,1.9755967301,-0.0412789477,-0.0037837656,0.7745955205,0.2980536016,0.2224860404,-0.2103764215,-0.0357264913,BRCA
GSM480990,-0.1731996218,0.3105075710,1.6475978081,1.1067612915,0.4862133904,1.1927469964,0.0679819035,0.4307222246,-0.1406402458,0.5701667320,0.7009938896,0.1371517299,-0.1211324487,0.4040678319,0.5468216389,0.9472869369,0.3387474729,1.0079710025,2.5765053460,-0.1000015383,0.0120991491,0.8723921379,-0.0418846110,0.1009955318,-0.1432992914,-0.0237122364,Control
GSM480991,-0.1255335751,-0.0086803631,1.5652074934,0.9763167946,0.9853625956,1.3663153568,0.0256183829,0.3718392522,-0.1590461786,0.6246844594,0.5280418684,0.0569693500,-0.0960165404,0.5071865046,0.6482640730,1.2950893441,0.3654298311,0.7941210804,2.1101571236,-0.2055335632,0.0441448208,0.6263118941,0.2253412083,0.1830051345,-0.1119698594,-0.0413982339,Control
GSM480992,-0.2080017415,-0.0008063305,1.5792976092,1.1827308424,0.7437479255,1.4904017857,0.1000183866,0.3555988693,-0.1480111448,0.5310987036,0.6497552522,0.1225340664,-0.1356904655,0.4130200728,0.9082788116,1.1846827931,0.3105769333,1.0579590626,2.4270785623,-0.1633972467,0.0183351703,0.7898053639,0.0872129699,0.1292670868,-0.1513854789,0.0209527607,Control
GSM480993,-0.1371066598,0.0755239095,1.5582134934,0.9945207685,0.7982850877,1.3915128690,-0.0802424204,0.3556248992,-0.1081225405,0.7338769277,0.5661468516,0.1051260916,-0.1144585606,0.4741801064,0.7940912880,0.9989973042,0.3602931440,0.8928548188,2.0765592329,-0.1625273310,0.0562111053,0.6733015714,0.3359975065,0.2098610063,-0.1069487779,-0.0558967662,Control
