@relation data

@attribute id string
@attribute 10162 numeric
@attribute 10390 numeric
@attribute 1040 numeric
@attribute 10400 numeric
@attribute 10423 numeric
@attribute 10554 numeric
@attribute 10555 numeric
@attribute 10908 numeric
@attribute 1103 numeric
@attribute 1119 numeric
@attribute 129642 numeric
@attribute 137964 numeric
@attribute 151056 numeric
@attribute 154141 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 162466 numeric
@attribute 23171 numeric
@attribute 23659 numeric
@attribute 23761 numeric
@attribute 253558 numeric
@attribute 254531 numeric
@attribute 26279 numeric
@attribute 2819 numeric
@attribute 2820 numeric
@attribute 30814 numeric
@attribute 375775 numeric
@attribute 3931 numeric
@attribute 43 numeric
@attribute 50487 numeric
@attribute 5130 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 54675 numeric
@attribute 54947 numeric
@attribute 55224 numeric
@attribute 55500 numeric
@attribute 56894 numeric
@attribute 56895 numeric
@attribute 56985 numeric
@attribute 56994 numeric
@attribute 57678 numeric
@attribute 5833 numeric
@attribute 64600 numeric
@attribute 6901 numeric
@attribute 79143 numeric
@attribute 79888 numeric
@attribute 81490 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8443 numeric
@attribute 84647 numeric
@attribute 84803 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 85465 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8681 numeric
@attribute 8760 numeric
@attribute 9162 numeric
@attribute 9468 numeric
@attribute 9489 numeric
@attribute 9791 numeric
@attribute 9926 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0863822108,0.7107460826,1.4806201562,0.2588407701,1.2658294007,0.3872897028,0.4498238616,0.3430373985,-0.1122089874,0.4678250598,2.3574892730,2.3549105974,-0.0739260975,2.2927873796,0.6964127130,-0.1426376413,-0.0953498588,-0.0189863854,0.1055467611,-0.1380209519,1.3462971714,0.1587988781,1.4563373990,2.0333694447,0.0765004778,-0.1308020603,-0.0910600494,1.1379685361,-0.1347588014,-0.1252106589,0.1068675348,-0.1110990876,0.1775570724,0.3198076365,-0.0692120709,0.0252815856,0.4649290608,-0.1550159959,0.1259317763,0.2181753710,1.2760769895,1.1598901153,-0.0897927599,0.5901765694,0.5493180106,0.3054206296,0.2854380445,0.7719326034,0.6413368119,0.2188194629,-0.1908973019,0.2225428420,0.3585799215,2.3143146930,1.0764720404,1.1452264407,0.0381532877,1.5160659850,-0.0939727227,3.1676848827,0.2246479315,0.3706158894,0.5603605120,1.3320375662,0.3909275765,0.3729177349,0.0317571269,0.1745285649,0.9969724643,-0.1149689322,-0.0811001077,0.0245012420,3.2506941855,0.9831218013,BRCA
GSM480985,0.1516840371,1.0202212548,1.3778451682,0.1524705320,1.2896026108,0.4732324886,0.2843797535,0.4579576914,-0.1505371343,0.7681101964,2.3487263173,2.2365749180,-0.0195700506,2.5481752421,0.7917072178,-0.1380662203,-0.1256694401,0.0012701846,0.0980978623,-0.1814958803,1.6024205024,0.3441370042,1.1702174147,1.3922198017,0.0925526076,-0.1633702948,-0.0956684870,1.3776919842,-0.1858438792,-0.0216742125,0.1972517950,-0.1607687535,0.1968964171,0.3290311164,-0.1087060317,-0.0403548065,0.5753227008,-0.1288519075,0.2222447299,0.3984574054,1.0803954762,0.7802172802,-0.0118135589,0.5524900175,0.4977168961,0.6086756261,0.3731629743,1.5034967990,0.6336149904,0.1554678238,-0.1585804079,0.3136769560,0.4920947441,2.2481194287,0.9909047820,0.7300716419,0.1266848337,1.4989189357,-0.0914744142,2.3619859516,0.0955536924,0.1519350324,0.4711917172,0.7414678378,0.7070849707,0.3855806913,0.2143456636,0.3294028115,0.8520890772,0.1023831313,-0.0981457728,0.0945304441,2.7874013484,1.1263533515,BRCA
GSM480986,0.0714487178,0.6171597142,1.4506227480,0.2450627813,1.5709060117,0.3699896626,0.3676436635,0.5460335902,-0.0969282116,0.3485546630,2.2831482739,2.1820910276,-0.0611404321,2.0413153834,0.7270491856,-0.0760821453,-0.1051775170,0.0742146982,0.1734412838,-0.0570128800,1.2701281044,0.4771744012,1.2384754818,1.9010981006,0.0256348071,-0.1176880921,-0.0980943691,0.9289905751,-0.1426732093,-0.1110922264,-0.0053409209,-0.1313179274,0.1914317616,0.2954798954,-0.0928383326,-0.0611857715,0.4623138313,-0.1167053968,0.1510642664,0.1932115100,1.3012678287,0.9568760097,-0.1008515406,0.4906153058,0.6448866751,0.5367619020,0.2492013277,0.9206889455,0.5343608674,0.2634536848,-0.1876272273,0.2835385331,0.5618899445,2.5984031856,1.3690336719,1.2307780730,0.0289571715,1.5961572082,-0.0944506390,2.9631665053,0.2269858237,0.2520632934,0.4720611820,1.1877593120,0.6126080586,0.2576979708,0.1076434083,0.1878795014,0.8823001563,-0.0927709044,-0.0395890812,0.0393004921,3.4159262480,0.9322219620,BRCA
GSM480987,0.0484670141,0.4668144350,0.0312919846,0.2651991514,1.5500478084,0.3025480912,0.3108282551,0.3355241166,-0.0869774941,0.4430689512,0.7567743361,2.1209951639,-0.0804907903,0.9186489084,0.2181412509,-0.0710832519,-0.0982101164,-0.0023267549,0.0906401386,-0.0808086231,1.4286222323,0.2376245612,1.4295148453,2.0587162367,-0.0198249392,-0.1645482877,-0.0634147608,0.7344900124,-0.1564467188,-0.0670716094,0.0795163244,-0.1325169436,0.1067250141,0.1370982112,-0.0453715307,-0.0638511606,0.0518714578,-0.1067179610,-0.0163439327,0.0163941771,1.2472196203,0.1219521350,-0.0899575922,0.3791815948,0.4740931168,0.5009661894,0.2929922272,0.7462075925,0.6749251965,0.1210210228,-0.1317001768,0.1152307641,0.3872447306,2.5948338359,1.5719810500,0.6115066399,-0.0108663554,1.4912565051,-0.0674739266,1.0681524611,0.1429315017,0.2413244858,0.4341546498,0.8893947710,0.6644792519,-0.0882961653,0.5601784229,-0.0291044030,0.7298127118,0.4270084886,-0.0201463030,0.0542893411,3.6950801314,0.9460152535,BRCA
GSM480988,0.0501636041,0.5159897335,1.2184754540,0.1559828389,1.3156734846,0.3414146426,0.1576129854,0.4496455873,-0.0564230234,0.5773686005,2.5807355715,2.0217766391,-0.0916955941,2.0967539417,0.7332848575,-0.0796529795,-0.1106746151,0.1118362027,0.1645765964,-0.1034968720,1.5121406714,0.3185837494,1.1527843010,1.7838663624,0.1149597775,-0.1630984694,-0.1026550604,1.0054011428,-0.1585323161,-0.0528475018,0.1217154438,-0.1675943335,0.2933101654,0.1886075301,-0.0905275040,0.0497683862,0.4471929131,-0.0916173798,0.2451317272,0.0793868326,0.8360773974,0.9789127012,-0.0627964762,0.3979589878,0.5212233755,0.4851940154,0.1987278409,0.9479665445,0.3996715307,0.2300724639,-0.1180592581,0.2885843883,0.6116052461,1.8967276814,1.1310692914,1.2192751382,0.0771683031,1.2400929109,-0.0970073136,2.6891911775,0.2001647330,0.4229581737,0.3834461230,1.0757004517,0.5203246648,0.0727043268,0.0333642468,0.3824695014,0.7914173967,0.0142835818,-0.0901671768,0.0172350062,3.2756585181,0.8307994400,BRCA
GSM480989,0.1704865959,0.3809905292,1.1923162359,0.3185121026,1.4617617047,0.6159683154,0.3681904522,0.4729446537,-0.0834734071,0.4833680021,1.9745267480,2.2220433802,-0.0393941316,2.6156461503,0.8237829176,-0.0209701677,-0.1045073111,-0.1291753983,0.1285873807,-0.0693004269,1.2336244188,0.5849929220,1.4173315896,1.4908356826,0.0924953640,-0.2095764414,-0.1003594014,0.7177382867,-0.2244989387,-0.0661830228,0.0314318943,-0.1577193451,0.5070958574,0.2122122126,-0.1293772552,0.0892012249,0.0851336450,-0.1360183945,0.0289337283,0.1779847840,0.9404694408,0.9747840315,-0.0842692492,0.2765017045,0.6080332160,0.2839942772,0.1135944198,1.1448214453,0.1729966307,0.4994628127,-0.2381484006,0.2999755522,0.6365236816,2.4887078701,1.6127261370,0.9678320248,0.0016130909,1.0514075607,-0.1266324983,2.9348212779,0.1798113384,0.3548537527,0.2892783897,0.8516472657,0.4854663858,0.4838092881,0.1065780400,0.0964685533,1.4242740113,-0.0686880408,-0.0195106241,-0.0092767267,3.6778496504,0.7463643421,BRCA
GSM480990,0.1364877279,0.4805823228,0.7234119318,0.3209994574,1.5168261303,0.6057647552,0.4960622981,0.5874204765,-0.0467342631,0.2431701286,2.0368071198,2.1767725199,-0.0455962657,1.7424726352,0.7542289495,-0.1003466001,-0.0757923236,0.0629833424,0.1596049388,-0.0717873936,0.8931479552,0.5068344302,1.3905047044,1.6428444384,0.0226722672,-0.1961200461,-0.1317985407,0.7374464305,-0.1642219100,-0.0867259561,0.0755848644,-0.0802033995,0.2884922469,0.1995319216,-0.0395780219,0.0689168425,0.0535681572,-0.0898634362,0.0492130012,0.0875241920,1.0477612009,0.8429861215,-0.0770743437,0.2214062439,0.5223218626,0.3419129772,0.1045807219,0.7039182711,0.4537777576,0.4178911405,-0.1509928071,0.2176665986,0.5430699360,2.2973919064,1.8416218459,0.7456460687,0.0907412291,1.0770668536,-0.0644726796,2.7421029808,0.2009610060,0.0431760593,0.2722333059,0.7806978692,0.3991040039,0.0872492272,0.0062611444,0.0420042299,0.9981920937,-0.1609762849,0.1560414798,0.0060259154,3.9253635406,0.7221876167,Control
GSM480991,0.1438263028,0.6475735993,1.4086902807,0.3129804551,1.7701899243,0.5248240242,0.4880092538,0.6812485867,-0.0739636377,0.3885918314,2.2429252565,2.2213220000,-0.0267381339,2.1739342609,0.7508979689,-0.0823391770,-0.0725986806,-0.0833072413,0.2274458459,-0.0654644881,1.3947690659,0.5756097456,1.1527273189,1.6977883388,0.1009393238,-0.1503309552,-0.1154202955,0.7318699939,-0.1530424226,-0.1046349522,0.0478048786,-0.1082261578,0.2061829277,0.2744892335,-0.0974779120,0.0170060712,0.3006239996,-0.1325406850,0.0450446508,0.2226377079,1.1125954029,0.6967432847,0.0004509433,0.3074464509,0.7291436878,0.3543496319,0.2741485736,1.0545444004,0.3248219319,0.4019490457,-0.1555784853,0.2537150305,0.7703633519,2.5345542284,1.5958410353,1.1582878667,0.0888705028,1.4693966060,-0.0359721972,2.6595058591,0.3244404042,0.2163628256,0.4738269630,0.9715089396,0.6362772662,0.2957282108,0.1998940711,0.1965026405,1.1088274253,-0.0519983042,-0.0068334059,0.0181361729,3.4455068709,0.8810303435,Control
GSM480992,0.1793887281,0.2401208284,0.9356020285,0.3353173461,1.8551413714,0.7113632667,0.4930985513,0.8838579658,-0.0394101663,0.3159567229,1.9806689919,2.0048628746,0.0316271084,2.2244365480,0.8125386136,-0.0808625008,-0.1312173466,-0.0784235274,0.3054054988,-0.0513515851,0.9235684011,0.6882149836,1.2056402299,1.3411583883,0.0870782592,-0.0807515533,-0.0837254741,0.6010586516,-0.1702371733,-0.1067431525,0.1282655496,-0.1287098941,0.2007235593,0.1639296938,-0.0784324081,-0.0428917559,0.0649529850,-0.1171101684,0.0517022698,0.2308788326,0.8780047092,0.7306996422,-0.0779291619,0.2490644946,0.7493597335,0.4024763056,0.0892133968,0.7976974957,0.3282209059,0.5272963899,-0.2370605347,0.3213710484,0.7582330978,2.5642395764,1.9077036231,1.0597993181,0.1023189561,1.1516800000,-0.1020730189,3.3819840251,0.4934956760,0.0807077732,0.4585221774,0.7315946042,0.3524402847,0.4092456758,-0.0293832909,0.4621570739,0.7636858850,-0.0917853638,0.0103775994,-0.0011158302,3.6545627415,0.4902987591,Control
GSM480993,0.1247449565,0.5905070544,1.2689114458,0.3471482788,1.7975074567,0.6358632516,0.4536234302,0.7508319829,-0.0723800203,0.4278798684,2.2391088753,2.1306435913,0.0487615407,2.0136585633,0.7431466213,-0.0555049286,-0.1125563217,-0.0356420063,0.1181743469,-0.0926619506,1.4112837911,0.5777387229,1.0938852892,1.7732866357,0.0181882073,-0.0912148149,-0.1043625962,1.0434282847,-0.1093270703,-0.0807305948,0.0265328266,-0.0965893019,0.1502779570,0.2052008959,-0.1271151884,-0.0462477463,0.1574272978,-0.1147723211,0.0950189573,0.1120100428,1.1474468106,1.0019575605,-0.0866000216,0.3532849945,0.6960725087,0.3736810794,0.1932161572,1.0324343083,0.1542421431,0.4803403879,-0.2043673582,0.2626700823,0.7692136015,2.5063550473,1.5279743449,1.1964946893,0.1047748183,1.4084256739,-0.1019331116,3.1425318123,0.3586990287,0.1615769068,0.4276143277,1.1480172040,0.4978895722,0.4829653310,0.0885626290,0.1647578252,0.9818796948,-0.0083652670,0.0610520958,0.0170570278,3.3744700550,0.9184750822,Control
