@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10298 numeric
@attribute 112398 numeric
@attribute 112399 numeric
@attribute 1387 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 201163 numeric
@attribute 2033 numeric
@attribute 2034 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2113 numeric
@attribute 2271 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 2549 numeric
@attribute 2885 numeric
@attribute 2889 numeric
@attribute 3082 numeric
@attribute 3091 numeric
@attribute 3265 numeric
@attribute 369 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 405 numeric
@attribute 4233 numeric
@attribute 4893 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5155 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54583 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 6513 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 7039 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 7428 numeric
@attribute 8453 numeric
@attribute 8503 numeric
@attribute 9915 numeric
@attribute 9978 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,0.8276971420,0.0458812844,-0.0506409124,0.6553813652,1.4674782144,1.4300138996,0.2910928100,1.5206031688,1.0541735351,2.3584245311,0.3070585448,0.6599186520,0.5324431879,-0.1300933296,-0.0131690648,-0.0440006720,1.6104626348,0.5110933848,-0.0900668325,2.0535067381,0.8212452234,0.6620092707,1.7024177213,0.1314761901,0.7460238174,-0.0160443468,0.8848718814,0.4033383753,1.3998379606,-0.2075630972,-0.0929542914,-0.0189350165,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,0.1371734812,0.3768321643,1.1201675758,0.1390805759,-0.0465546501,-0.0592862589,0.2761137816,3.2701125443,0.3860900013,0.2993447634,1.7555294782,-0.0234144181,0.2904654710,0.1777965052,-0.1242455302,0.4776154854,0.8690730108,0.3435973456,1.2743816055,0.6779944602,1.9057782366,0.1279816451,0.1329999190,-0.0795126762,0.9390586283,1.6136349440,0.2411862325,BRCA
GSM481003,0.3007907103,1.1253490030,0.1161962582,0.4462105645,0.6896365619,1.3612618425,1.3261353774,0.3837970615,1.5765347331,0.5423309341,2.5114432043,0.3973698837,0.6237332566,0.4616179247,-0.0755843232,-0.0067144994,-0.0126969719,1.7524189089,0.6522905727,-0.0890416577,1.6731327406,0.9474795161,0.6213931068,2.4163282448,0.0738842817,0.5233718035,0.1392996103,0.9542065300,0.5633794381,1.8544124930,0.1058954411,0.2806381032,0.0792924826,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,0.3379231594,0.4223379152,1.1333078442,0.1453346393,0.3781885714,-0.0721497796,0.0626567465,3.4451596026,0.2815908568,0.1105344640,1.6303895546,-0.0553885548,0.0839562974,0.0848102706,0.1140757244,0.5876617368,1.5404983274,0.3926736576,0.7908059188,0.4758072181,1.5231428147,0.2826861645,-0.0038306976,0.1190332978,0.7948072484,1.4739625027,0.1941480732,BRCA
GSM481004,0.4733082638,1.1147533317,0.0985781924,0.1995692620,0.7104525116,1.1921263276,1.5316830208,0.4550226586,1.4211680973,0.8397828641,2.2194539971,0.4676012300,0.7373587678,0.5073901220,-0.1058017287,-0.0146582856,-0.0706596330,1.7306030480,0.6040793620,0.1403280745,1.9183078184,0.8814408686,0.7447423427,1.9569436598,0.0657351969,0.7479440713,0.1799735930,0.9630198516,0.4561246896,1.7169649695,-0.1194602421,-0.0037518531,-0.0185172471,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,0.3498883104,0.5495924441,1.3982536542,0.0639251527,-0.0053526709,-0.1071991661,0.0687684595,3.1503309594,0.4157156661,0.2161254814,1.4885543105,-0.0500999228,0.1372055122,0.1890694758,-0.0684127074,0.4072908132,1.1630562656,0.3364432512,0.9908479975,0.8024594974,2.9307683705,0.2706803090,0.1232757376,0.1043470586,0.6283631292,1.0936510564,0.2163254187,BRCA
GSM481005,0.7983672971,0.9063413034,0.0130818852,0.1576669676,0.6607257612,1.6299835334,1.3877731034,0.3594208023,1.5339801088,0.7192350285,2.3890128664,0.4302809539,0.7758311061,0.4823140474,-0.0937935161,0.0304015636,0.0667266736,1.6458761891,0.5033044362,-0.1242908563,2.2060089959,0.8521304950,0.7021117498,1.9105042447,0.1621117626,0.5761341427,0.1209496400,0.8978069759,0.5092585007,1.7067998852,0.1787671845,-0.0792964379,-0.0233227595,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,0.2295299910,0.4403047296,1.3712493853,0.0764267961,-0.0377524438,-0.0588336760,0.2919591999,3.0240586301,0.3888399490,0.0446880130,1.9393282863,0.0180744121,0.2881692323,0.1629802437,-0.1050281481,0.3632583721,1.1279461384,0.4534288727,1.2501884444,0.5904648976,2.3526480645,0.2817160037,0.3589526956,0.0457376592,0.7813276218,1.8273197924,0.1866518880,BRCA
GSM481006,0.6102282105,0.6073877504,0.1776089005,0.5387237420,0.4717476930,1.5784780925,1.5903257717,0.3651456712,1.9997731411,0.7061260380,2.7993582883,0.4174783649,0.7909106975,0.3958208592,-0.1336279527,0.0247047886,0.0249074433,1.6704388113,0.7640161766,-0.0910984392,2.1499884225,0.8876503406,0.7695110285,1.8248747664,0.1676137317,0.7716071289,0.0792207283,0.6079864987,0.5787126888,1.7934826566,0.0293747667,0.0098966052,0.0082042387,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.1496498423,0.3909603753,0.9865753614,0.1169393467,0.1408993934,-0.0511582738,0.3084470431,3.3005572359,0.3354175018,0.2859294764,1.5819155011,0.0128678733,0.2175775908,0.2528915434,-0.0318370369,0.3491632068,1.0640574322,0.3380506146,1.4694099681,0.6899303348,1.9096163734,0.4370756914,0.2976854555,0.1659671659,1.1632692880,1.7121042693,0.1984657517,BRCA
GSM481007,0.3836162349,0.8128373353,0.2170840432,0.4978731763,0.6012359342,0.9207133585,1.2839676474,0.4985549419,1.4547199384,0.6625758204,2.4604020782,0.2757121727,0.4737584961,0.2959614441,-0.1794179511,0.0693962222,0.0453880563,1.7786090209,0.6084494673,-0.0398325489,2.0488469944,1.1560421735,0.9390580363,2.0019709589,0.1433539864,0.5605581910,0.3142764187,0.8448888773,0.4080061787,1.4387447677,0.0480180450,0.0529967257,-0.0282744502,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,0.2015672211,0.2606000659,1.0516917631,0.1837086821,0.3359596031,-0.0591788655,0.0113657976,3.0947886640,0.2957258879,0.0668356439,1.1257035903,-0.0621160632,0.2030390211,0.2699643974,-0.0008672641,0.3947684393,0.2169134759,0.6869849099,0.7867835067,0.9740841606,1.9130351394,0.3869350730,0.1690902713,0.0523188741,0.9303601582,1.4867990613,0.2322261396,BRCA
GSM481008,0.5217626055,1.3750984623,0.1185088307,-0.0361329519,0.6167750674,1.0476466187,1.1402049069,0.4834876922,1.5937150419,0.6654190500,2.1300801171,0.4476290999,0.9258098590,0.3801271811,-0.0237828147,-0.0033952392,0.0036240915,1.6622805248,0.4023386530,0.0478122059,1.7780412394,1.2938889639,0.8205010526,2.1130765477,0.1743810166,0.4522062899,0.2588366775,0.9191996994,0.4095634027,1.3603685686,0.0553188919,-0.0861223581,0.4494792026,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,0.3702536738,0.4047704326,1.0726860836,0.1199409844,0.0569283839,-0.0117023872,0.2813343574,3.2627433132,0.3589827556,0.2171431813,1.1955933757,0.0012555714,0.1490175020,0.1605632000,-0.0821376034,0.9020165747,1.0231049003,0.0843056362,1.8535234271,0.6140945670,2.3352718130,0.2870526735,0.3313809182,0.0282589524,0.4035636476,1.1244572740,0.1960819449,Control
GSM481009,0.5489170128,0.3823645677,-0.3253053584,-0.0618545779,0.5215228253,1.4302532645,1.3990336556,0.3259555421,1.3526445291,0.5576354154,1.7882246540,0.1436777954,0.5121091778,0.2177427286,-0.0432245343,-0.0460119554,-0.0314803283,1.3427748691,0.2919592977,-0.0765183503,2.2950423185,0.5253295350,0.6588328657,1.1429168019,0.1793832846,0.5278515929,0.0263716091,0.7767756040,0.0829424338,1.0164196166,-0.0773522686,-0.1890939915,0.0126522685,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,-0.0275457706,0.2795271149,0.7096309500,-0.0310865428,-0.0407355876,-0.0921382968,0.0240920140,3.2104844170,0.2270372226,0.1710524842,1.3173657591,-0.0048567386,0.0807280921,-0.0320870272,-0.1305698780,0.1325173036,0.2427701615,0.4328454778,0.9757552594,0.1646558709,1.1064806955,0.0984732710,0.1642566336,0.0289410084,0.3632529124,0.9562944259,0.2414110834,Control
GSM481010,0.6249280034,0.8913619245,0.1744756419,1.3107036521,0.6855350051,1.5761229206,1.4868810578,0.2979273757,1.6499485337,0.6638306272,2.1086231072,0.3798376370,0.8731768961,0.6539538513,-0.1263709674,0.0036142197,0.0407826927,1.7509254467,0.4013018645,-0.0909031314,2.1540872872,0.9039840400,0.5558823925,2.0214559557,0.1744263203,0.6926867077,0.2723468990,1.2621549368,0.5802971647,1.7903627032,0.0307533367,-0.0580621935,-0.0324196392,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,0.5397007971,0.5158594621,1.1154199801,0.1620686616,0.0070077871,-0.0368277670,0.3278113926,3.1837559010,0.3965836786,0.3209661450,1.8299780553,0.0688335455,0.2435579410,0.2509317977,-0.0392967260,0.4001078805,1.3532863502,0.2637763904,0.9745329110,0.5582854632,1.9576278516,0.0955081265,0.2956412196,0.2118905579,0.8769395850,1.9437944209,0.2052486207,Control
GSM481011,0.3773361022,1.3098342415,0.0862274390,0.0884215124,0.4229259233,1.1232241080,1.1672118224,0.3348052841,1.0696674976,0.6955613294,2.7272794777,0.4895673924,0.6215403894,0.3698542246,-0.0338184122,0.0986143788,-0.0182466034,1.9492786230,0.4960183216,-0.0384367945,1.6922105924,1.1300241724,0.8748071725,1.9929131126,0.1905613793,0.4892637076,0.0881457550,0.7011700384,0.2936353860,1.1011350507,-0.1137642160,-0.0816099351,-0.0874960178,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,0.2784581653,0.3978262835,1.5733309313,0.2404869166,0.0127240843,-0.0550816169,0.0029051673,3.1741475263,0.2711141126,0.0518733455,1.4814565418,-0.0475626586,0.0857347009,0.2114646371,-0.0928352306,0.5330254723,0.6447139097,0.7929640099,1.0054025888,0.5271461043,2.1945746766,0.1880638800,0.1332313040,-0.0562693753,0.3539078154,1.4774084773,0.2254770854,Control
