@relation data

@attribute id string
@attribute 10121 numeric
@attribute 10142 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 10540 numeric
@attribute 1069 numeric
@attribute 10733 numeric
@attribute 10806 numeric
@attribute 11064 numeric
@attribute 11116 numeric
@attribute 11190 numeric
@attribute 11258 numeric
@attribute 121441 numeric
@attribute 1453 numeric
@attribute 1454 numeric
@attribute 1639 numeric
@attribute 1778 numeric
@attribute 1781 numeric
@attribute 203068 numeric
@attribute 22897 numeric
@attribute 22919 numeric
@attribute 22981 numeric
@attribute 22994 numeric
@attribute 22995 numeric
@attribute 23332 numeric
@attribute 3320 numeric
@attribute 4751 numeric
@attribute 4957 numeric
@attribute 5048 numeric
@attribute 5108 numeric
@attribute 5116 numeric
@attribute 5347 numeric
@attribute 54820 numeric
@attribute 55125 numeric
@attribute 55142 numeric
@attribute 5518 numeric
@attribute 5566 numeric
@attribute 55722 numeric
@attribute 55755 numeric
@attribute 5577 numeric
@attribute 55835 numeric
@attribute 7277 numeric
@attribute 7283 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7840 numeric
@attribute 7846 numeric
@attribute 79959 numeric
@attribute 80184 numeric
@attribute 80254 numeric
@attribute 80321 numeric
@attribute 8481 numeric
@attribute 8636 numeric
@attribute 8655 numeric
@attribute 95681 numeric
@attribute 9662 numeric
@attribute 9702 numeric
@attribute 9738 numeric
@attribute 9793 numeric
@attribute 9814 numeric
@attribute 983 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.28700256,5.3861411095,5.398154738,11.65291678,12.38876812,12.14240395,7.084439364,8.306085763,8.28259169,7.247787805,6.416414676,8.7250957895,6.8226328225,9.5726450965,9.99675948967,8.597857218,11.42258795,11.80942059,12.44246648,8.8352776,12.08741818,6.645049976,7.541053248,5.790735962,10.76306733,11.0093826917,5.1676005395,7.72621224367,10.67301333,11.014074435,10.22045122,6.390259793,9.91920268,7.5439715025,10.01714982,12.47196608,6.36946717,5.949774924,8.72593202867,4.767140212,6.451380618,7.482104333,7.6199287775,7.09786273433,9.3985942475,8.216941185,13.072443805,5.768456458,6.402675817,6.4043032595,7.654924404,7.836115267,9.419939709,13.079535225,7.2603132255,8.576542096,5.903587403,9.452437461,9.348677287,6.11498461967,5.5594032075,Control
GSM427159,11.11641563,5.479144783,5.696558124,11.40523204,12.50573969,12.20355304,7.008823908,7.673046,8.347268264,6.86647878,6.3044169435,9.026339834,5.960093228,9.7658327395,10.121046267,8.514938605,11.26946293,11.35660343,12.42498107,9.157436075,11.35888208,6.98692604,7.989105326,6.4507498025,10.9243451,11.030777654,5.428242927,7.46942338333,10.90148185,11.227626825,10.18476414,6.340211188,10.61911518,7.114461523,11.15845524,12.56790862,6.0929297895,5.605858198,8.73124015667,5.442455259,6.441413448,8.517473661,7.688831127,6.614172522,8.4722738185,8.551228685,12.79617952,6.418236866,6.893972281,6.44161841875,8.01368714,8.146417366,9.642241779,12.884656825,8.0724676395,8.79005612,6.633253641,9.604794643,8.91908069,6.45576096767,5.1000844475,BRCA
GSM427160,10.95382925,5.8638224525,5.088959125,11.56729791,12.74918966,12.20355304,7.645047949,8.150027916,8.56631203,7.090380087,6.5340196325,8.770909668,6.1586725245,9.921162789,9.99088858467,8.46276230733,11.53140597,11.62416272,12.862480425,9.251968232,11.66377168,7.208480985,8.131373577,6.279702324,10.79624673,11.1437694107,5.8455633845,7.65065889933,10.87614109,11.0271049,10.07347253,6.592573364,9.868745837,7.238035327,10.62124171,12.66850837,5.9034588485,7.357994257,9.34541088067,5.112503363,6.878146348,8.770202293,7.3591374765,6.83129561633,8.230995629,8.366498305,12.980355135,6.053334703,6.63423431,6.35206481,8.437670028,8.3824199,9.508765915,12.742809565,8.6814613275,8.901682338,6.683419695,9.447621101,9.5420140415,6.58123020367,6.018363896,BRCA
GSM427162,11.28988649,5.9965480755,6.555360353,11.48413324,12.65578567,12.08138533,6.58736921,7.558977641,8.189591244,7.403653582,7.464421512,8.583626614,5.499074656,9.766847145,10.1361144867,9.06217105167,11.06502412,10.8409276,12.463633735,9.605498559,11.23083122,7.00203053,8.2003238815,5.6153976895,11.08301405,10.6939344647,6.302180983,7.262353542,10.42139193,11.310393535,10.56898715,6.635867278,10.59770368,7.3777023705,11.47931054,12.57347448,6.323322532,5.797150007,8.85166412267,5.7109519,6.832450574,8.99094148,7.77912135475,6.28271338533,8.3727076055,7.900053365,12.245734715,5.273526379,7.769145456,6.4620405235,8.729128822,8.732388881,10.08408125,12.83089628,8.2594530385,9.119570898,6.11187183,9.689915497,8.4015274,6.220656324,6.0392399955,Control
GSM427163,10.78663743,5.865833244,6.418532045,11.38910174,12.75418295,12.11321645,6.802099894,7.811472837,7.722348399,6.99342281,6.388729141,8.5045344805,6.5937257225,9.519034593,10.062116718,8.44956167533,11.32260436,11.48988071,12.56996462,8.695994791,11.80488133,7.539800755,7.3790688965,6.2229981955,10.85270138,11.2182175033,5.664358233,7.195038581,10.475222,11.27650647,10.16846564,6.97831327,10.30951646,7.358911651,10.46617364,12.75620088,6.52394041,5.764215595,8.912334648,5.377654117,6.960584469,9.298601687,7.34026717375,6.57751783767,9.100624738,8.186907968,12.856054365,6.379773104,6.961742327,6.35732894775,7.824005841,8.16230462,9.541213345,12.77985194,9.3913069685,8.482405766,6.700929059,9.369641578,9.0699188695,6.388181528,6.028693113,BRCA
GSM427164,11.54684638,6.0447921125,5.641409649,12.7347446,12.73133712,11.82418918,7.143692193,8.120239335,8.179686605,7.808161583,6.3652020315,8.3196657565,7.4413591625,10.62802831,9.944659956,8.26934174067,11.65847718,11.95919971,13.067456365,8.816968528,12.62645517,6.567428036,7.882039471,6.2764054195,10.70667324,11.374489615,5.442139384,7.987169256,11.44759484,11.626504355,9.904556022,6.794094554,10.18682028,7.741818812,9.682327984,12.86342169,5.9174340255,6.028520116,9.24412158633,5.316879984,7.297744257,9.118098254,7.46187222275,6.67180329633,9.290985796,8.28470975,13.77264423,6.609736958,7.571337643,6.6014922245,8.306769331,8.372278642,8.788825267,12.839423155,8.025288472,8.398990665,6.694466281,9.824812048,9.701446988,6.35133972,6.0648074825,BRCA
GSM427165,11.83117769,5.393605942,6.292326809,11.04525817,12.68628938,12.23236854,6.143337929,7.827423888,7.072751965,8.169024445,6.381605002,8.5035413435,5.498485073,9.8079983875,10.2499751947,8.923451807,10.71589576,10.42763004,12.31689829,9.830864202,10.88785292,7.925763782,8.14047105,5.2175040545,11.36547782,10.4929184813,6.2573400365,7.59938493167,9.487689892,11.27609369,10.38738762,7.728874776,11.2808811,7.092133616,12.02547364,12.04072818,6.330484187,5.119575355,8.20130346133,4.904497645,5.821334729,9.185154884,7.45674833,6.349076575,8.2565850245,8.671568598,11.906436665,5.288553513,8.432334276,6.5229023585,9.465179215,9.047751801,9.858878951,12.929299285,7.885420172,8.999866943,6.575997225,10.04312339,8.638675126,5.74019942867,5.427401159,BRCA
GSM427166,10.97540039,5.24964804,5.655646098,11.34927862,12.7232493,12.29746809,7.338939404,8.086336788,8.519529251,7.454630623,5.9628627815,8.694065199,6.4788819545,10.017162089,9.48759794033,8.218618965,11.05169516,11.92740031,12.522197665,8.2864551,11.84033352,6.486236204,7.7221352545,5.4904264215,10.32302692,10.7716702567,5.2499153505,7.48679889367,10.07742031,10.903927635,9.718379234,7.277940882,10.05847247,7.120489152,9.545409111,12.30526243,5.9718598575,6.377475723,8.55414566333,5.023045997,6.840089057,8.216698727,7.32252578375,7.28095493367,8.636048659,7.914536308,13.058642555,6.089429956,6.809675295,6.441053898,7.553285857,8.072107308,9.409285448,13.397261375,7.668118169,8.644470219,6.997860083,8.994771422,8.9065308085,6.07692904133,5.6375433755,Control
GSM427167,10.86805107,5.4185962075,5.46083367,12.26341894,12.7584086,12.35961925,7.784636686,8.324631881,8.248557517,6.946412501,6.620385938,8.479839902,6.836956373,10.1947464435,10.1070979907,8.541001567,11.858053,11.58824628,12.97769962,9.025943153,12.16491644,6.777686415,7.985183624,6.3298132175,10.49490585,11.3126835957,6.342726243,7.67392180867,10.65812692,11.21132067,9.966433757,6.718296974,10.02058454,7.606835086,9.826771359,12.62816419,6.3825279205,6.140170887,9.12740189367,5.398154738,7.558977641,9.111501597,7.50180900625,6.842406496,8.93960735,7.761021136,13.136039135,6.35918346,7.074572668,6.50513136225,7.680836167,8.584211958,9.497054006,13.03210758,7.935407086,8.421277089,6.84090732,9.539479273,9.1026224835,6.41316825233,6.505547144,BRCA
GSM427169,11.32206913,5.6507064635,6.198941611,11.53000404,12.48766051,12.29684318,6.594851287,7.916657455,8.366498305,6.791557296,6.5254624415,8.660237329,5.999467511,9.633999665,10.0974339573,8.93005572667,11.63348356,11.05567579,11.991282385,9.29541948,11.70655442,7.802485871,7.8572605555,6.0533456175,10.93507131,10.9901063043,5.6292780925,7.350946606,10.89048111,11.147804115,10.1934641,6.810382449,10.69578097,7.313077517,11.04675588,12.69546762,6.3457281585,5.531078267,9.25806804567,5.778347403,7.012990752,8.819932474,7.53599395475,6.90458015633,9.2874717905,8.314312607,12.487072675,6.221350881,7.282164373,6.530790095,8.908453514,8.789893153,9.918602815,12.984912665,7.826153246,8.290941698,6.755759284,9.583172639,8.624224919,6.757881215,5.4053195205,BRCA
