@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1029 numeric
@attribute 10928 numeric
@attribute 1147 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3716 numeric
@attribute 3845 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4790 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5337 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 572 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5888 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 5899 numeric
@attribute 5900 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 673 numeric
@attribute 675 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 7039 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 9459 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,1.6314720287,0.9198608781,0.4842657652,0.9454021468,1.5553736859,0.8789772263,0.3679832782,0.8807553522,0.6516626943,0.4345339728,0.1590662479,1.9397812022,0.1866127024,-0.0629719339,-0.0448427393,0.5241222142,0.4352205655,0.4470524510,0.4153290968,1.1178892617,0.5446012229,0.5766988737,0.4754300158,0.0673178224,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,0.1259317763,0.5276523813,0.4586358647,0.7139937217,0.6164951165,-0.1298536299,0.2177100353,2.7923812542,0.8595501635,-0.0037733043,1.1338286102,0.6409841057,3.4230329395,1.2609094141,0.2712234628,0.9448039957,1.5825335458,0.8525465690,0.1900893384,0.3043230119,0.2050089301,0.6816845689,0.8531475714,0.6874072086,-0.0716510054,1.2115081400,0.2120186358,0.1275436449,0.9388387937,0.8841919228,1.3665688769,0.0686248548,0.8612987929,0.2530695895,0.8580704628,0.0305017218,0.2693405723,BRCA
GSM480985,0.6712534413,1.1038011162,0.7256099795,0.6616161629,0.6992056365,1.1625347307,0.0818430733,-0.0582422595,0.7686965417,1.2256539837,0.3325850749,0.2177298777,1.4054429928,0.2867683454,-0.0129602510,-0.0263181581,0.8006201253,0.4021199361,0.5544197005,0.4587173745,1.0813777246,0.7802793039,0.5756055410,0.4509238059,-0.0204180353,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,0.2222447299,0.4521202200,0.5649788797,0.7487222366,0.6136501327,-0.1761504112,0.2315313540,2.9129755730,0.7016111224,-0.0928695901,0.3652299827,0.6127393824,3.3741569219,0.8061998904,0.6280289359,0.7302493976,1.5935095322,0.8536376064,0.2041814914,0.3713752488,-0.0808173796,0.8107330653,1.0000824235,0.4516910960,0.0824852629,2.2415468245,0.3937102099,0.1747616115,0.9513775854,0.5955694337,1.2024457616,0.1525115207,0.9331703361,0.2134292614,1.1287610356,0.8273559293,0.2437138550,BRCA
GSM480986,0.3637514705,1.3781034724,0.8395699189,1.0047740482,1.0436847821,1.3508609449,0.3414531027,0.1541607173,1.1564793678,0.4262836435,0.3517915079,0.1366518380,1.7577156492,0.2145363198,-0.1302052508,-0.0236322101,0.5310721682,0.4833758425,0.5183176570,0.4106089262,1.1264370113,0.6759647951,0.5589410135,0.3572855135,-0.0447395305,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,0.1510642664,0.5276161861,0.5706250406,0.7966307569,0.5081571897,-0.1388460667,0.3771760837,3.0052631994,1.0316260259,-0.0443309298,0.8564644075,0.4839221177,3.3765755595,1.2185594274,0.3892157588,0.8574318311,1.9378681357,0.9353946786,0.2293706130,0.3954231461,-0.0191593006,0.8439718666,0.8920400335,0.7014513494,0.0753126589,1.7475938090,0.3265607800,0.1427664678,0.9698652430,0.8508987498,1.2605346517,0.0833565186,1.1830323526,0.4383908262,0.9668687962,0.0169443934,0.2337614380,BRCA
GSM480987,0.4741756265,2.0535945445,0.2585912426,0.7178355278,0.7408379129,0.9561490119,0.4329001224,0.0970260880,1.2174741342,0.0239258781,0.1587947994,-0.0431674495,1.6769249506,0.2593453904,0.0969642452,-0.0190172376,0.3550794774,0.4795592507,0.7885095960,0.2296363310,0.9669655142,0.4236518566,0.5155373554,0.2389650019,0.0734348032,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,-0.0163439327,0.4570317386,0.5260457562,0.7170214796,0.3891538004,-0.0662291722,0.1247138026,3.1002503070,0.6193592016,-0.0792779010,0.7953496394,0.3882937707,3.6567906736,0.8547033831,0.2302515866,0.5479266424,1.2294952867,0.8780260834,0.1363549686,0.2871097813,-0.0199421476,1.6194223358,0.6242419429,-0.0404288970,0.1392795458,0.3280445553,0.7380631556,0.2637792878,0.9319546315,0.8372933389,1.0447641260,0.1967300554,0.7070286259,0.1857093530,0.1919102957,1.0348463968,0.2226472523,BRCA
GSM480988,0.3666419161,1.2271330877,0.7658719721,0.7294182159,0.7580731276,1.0976330084,0.2557647115,0.1310622132,0.5887156453,0.3245137288,0.1726689534,0.1687270667,1.1675294143,0.1712146028,-0.0832899991,-0.0933597851,0.6144637026,0.3179003717,0.2999578148,0.2562269165,0.8865574253,0.5082072364,0.3915546862,0.2502003758,-0.0289066475,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,0.2451317272,0.4923907940,0.4829891018,0.6912962379,0.5512484685,-0.0789457363,0.0354253387,3.0203843170,1.0542960657,-0.0808153128,0.8766946109,0.4704262694,3.3560926914,0.9843601346,0.4038610084,0.6159016014,1.0011213121,0.6707278885,0.0633321519,0.2504118828,-0.0079934737,0.7314281068,0.5880402816,0.4312892117,-0.0270612048,1.3875513934,0.3109506394,0.0900074829,1.1429302327,0.6972457048,1.1743175082,0.1766428340,0.8957621546,0.4995689597,1.0844853694,0.3858037989,0.1930281139,BRCA
GSM480989,0.2517094096,1.7527057604,0.6320741258,0.8383054727,0.7716940604,0.6682628254,0.6630024992,0.4397809910,0.7955051377,0.6720767098,0.2135165615,0.1614523797,2.3074461223,0.2270790681,-0.2187389196,-0.0318046184,0.4192595793,0.4588489833,0.4428248556,0.2400973081,0.7130339662,0.7708667126,0.3272314875,0.1723780840,0.1523999498,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,0.0289337283,0.4168803811,0.8519349658,0.5911021925,0.2192373374,-0.0408563306,0.5766588003,3.3091132243,1.1131860649,0.0289643569,1.0210522023,0.4437155496,3.0269131363,1.0979443980,0.3818263665,0.4999280601,1.7276778767,1.1224099571,0.2982636617,0.2245239546,-0.0311630221,0.5177749856,0.9483558725,0.5828868937,0.0133025040,1.2185817174,0.1787676166,0.0743520494,0.9059117025,1.2405139033,1.3540151653,0.2277008619,0.8898641691,0.5414225689,1.0210926999,0.0056937418,0.2852107126,BRCA
GSM480990,0.3166647480,1.6684504000,0.5905319539,0.8380976487,0.7019153402,0.8183849113,0.4578135087,0.1768650903,0.8675610779,0.0702140510,0.2635990058,0.1174184632,2.3939645291,0.2749733657,-0.1126115849,-0.0240894286,0.4130142646,0.4235380454,0.3581295984,0.3191353141,0.8848261701,0.6777075047,0.2867155222,0.3219937040,0.5197653237,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,0.0492130012,0.4040678319,0.5468216389,0.5124700949,0.1815268757,-0.1292774052,0.4847173588,3.4219261243,2.0059911716,-0.0021857500,0.7558829786,0.3387474729,3.5902079940,1.0124451294,0.3186055501,0.8644990985,1.6585228148,1.1399565821,0.1835390031,0.2258322309,-0.0186841363,0.4939969672,0.7514938833,0.7241745215,0.2451527447,0.8158590440,0.1661497030,0.2597094051,1.0702363388,1.1059742302,1.2007730559,0.1460647002,1.3386224535,0.3181734394,0.6030732589,0.2112568687,0.1617002876,Control
GSM480991,0.2500861962,1.2661320120,0.6244839902,1.0779144312,0.8666816002,1.0469395604,0.2786995493,0.0592000450,1.0681867261,0.8736306505,0.2092083807,0.2442998450,1.8290236989,0.2449685031,-0.0630702980,0.0096481766,0.4572952855,0.4692680691,0.5139666454,0.3643042232,0.9091269938,0.8510372681,0.3461920900,0.3367405246,0.0515845982,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,0.0450446508,0.5071865046,0.6482640730,0.7236467786,0.3723191662,-0.1158871563,0.4295866277,3.2534763878,1.3671808253,-0.1098704728,0.4556893327,0.3654298311,3.3339802028,1.0421745329,0.5069225830,0.7603944621,2.0593645064,1.0769064036,0.3156223285,0.2893171571,-0.0356507978,0.7248970133,0.9142858364,0.6411663020,0.1592403697,1.9517531172,0.4247659047,0.1632871340,0.9895387815,0.9629745603,0.9592461894,0.1525863922,1.1394003779,0.5430663557,1.0204976901,0.0334029134,0.2150321878,Control
GSM480992,0.2476967987,1.5023378805,0.5115839695,0.8590256640,0.6775736768,0.6665939561,0.5189908397,0.3776853123,0.9394119481,0.1679068491,0.2100246319,0.2473429202,2.3328941266,0.3295684198,-0.0990531928,0.0098416810,0.3674736292,0.6180237605,0.3732452306,0.2580534183,0.7785944211,0.6149415073,0.2245497412,0.1333302662,0.0281387187,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,0.0517022698,0.4130200728,0.9082788116,0.4097217267,0.3079451628,-0.0921796232,0.4719536303,3.4460021522,1.7252863166,-0.0008847047,0.7855049600,0.3105769333,3.0676541031,0.8439067207,0.5213917660,0.8413598781,1.9210771919,1.2896809784,0.2538740384,0.4011166239,-0.0471637358,0.4897415630,0.9575954077,0.6336876206,0.2146601245,1.2877959238,0.3493119074,0.1224954221,0.9142842770,1.0991194739,1.1849431228,0.2981126251,1.3555579576,0.4716532580,0.7441449755,-0.0657502839,0.2135051408,Control
GSM480993,0.3786722400,1.6903067380,0.6702982026,0.5618893513,0.8794585758,1.1139041867,0.7052419788,0.5689452010,1.1960502010,0.4212769849,0.2942363708,0.1737629565,1.9907199673,0.3003267815,-0.1284564684,0.0090587195,0.5721119152,0.5771721326,0.4200200984,0.2800151646,0.9887021055,0.6775370245,0.4767308229,0.2735164897,0.2163620768,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,0.0950189573,0.4741801064,0.7940912880,0.7140314231,0.5537918077,-0.0937452182,0.4597184245,3.0886874926,1.2646617638,-0.0278967686,1.0646301987,0.3602931440,3.3583702146,1.0041291743,0.4589329863,0.8349784980,1.8622661701,0.9961075650,0.2890880678,0.4162600737,-0.0237134854,0.7950845586,0.9188969735,0.7486550461,0.1564938422,1.7717089691,0.2084418686,0.1472219157,0.9366969699,1.0900611624,1.2268478014,0.1946181442,0.9047903614,0.4849967851,1.0595477061,0.1967417030,0.2080415856,Control
