@relation data

@attribute id string
@attribute 11182 numeric
@attribute 154091 numeric
@attribute 29988 numeric
@attribute 56606 numeric
@attribute 6513 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 6517 numeric
@attribute 6518 numeric
@attribute 66035 numeric
@attribute 81031 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.0396812372,0.0891892775,0.0451298424,0.0266433833,1.7555294782,-0.1759816651,2.4717155250,-0.2337455553,0.1648967807,-0.0502683247,2.5797122716,BRCA
GSM481003,2.3172974139,0.0109873390,0.4968897592,-0.0045735081,1.6303895546,-0.1847200774,1.8794722260,-0.0650963442,0.1027250736,0.0735911388,2.0828695958,BRCA
GSM481004,2.0178223997,0.0939525917,0.3031587377,0.0730199441,1.4885543105,-0.1426593660,2.2851505504,-0.1253477801,0.0470588265,-0.0576626347,2.4007497496,BRCA
GSM481005,1.1219037695,0.2167152776,0.2432948095,0.0944666103,1.9393282863,-0.1333741046,2.8628651650,-0.1296545374,0.4737250003,0.0700903779,2.5090221032,BRCA
GSM481006,1.2936860324,0.1460914656,0.3522543026,0.0190358969,1.5819155011,-0.1606435776,2.5879246891,-0.1780361854,0.3198016130,0.1011136651,2.3895126980,BRCA
GSM481007,1.8737406581,0.0715342736,0.3002499230,0.0005186834,1.1257035903,-0.1876361217,1.7365782259,-0.1423230337,0.4419188763,0.3118459293,2.1671883462,BRCA
GSM481008,1.6110490041,0.1308907399,0.4851569283,-0.0612320907,1.1955933757,-0.1729283276,1.1330331589,-0.1861558908,0.0623767878,-0.0521379816,1.5538154279,Control
GSM481009,0.5024916731,0.0977691602,-0.0843476892,-0.0302459122,1.3173657591,-0.2322168130,1.7965633014,-0.3329388967,0.1021158111,-0.2366951101,2.3298538261,Control
GSM481010,1.5710328372,0.1807502462,0.4645916224,0.0307505751,1.8299780553,-0.1231662354,2.5644854456,-0.0799357394,0.3813697095,0.0696529144,2.2800603972,Control
GSM481011,1.5500316771,0.0380068319,0.2620940036,0.1386482125,1.4814565418,-0.1369910271,1.9713034927,-0.1282433192,0.1640858632,0.1946142640,2.5381470388,Control
GSM481012,1.2582519761,0.1922591748,0.3299234716,0.0341972570,0.8054102183,-0.1606593318,1.8637217954,-0.1570049927,0.3088726838,-0.0283123451,2.2518608173,Control
GSM481013,1.7593435496,0.0603405011,0.6237757809,-0.0380392620,1.4360309839,-0.1131655857,0.9119352754,-0.0337865390,-0.0438688125,-0.0458095440,1.0749723200,Control
GSM481014,1.1403958798,0.5254948627,0.3110814141,-0.0168025310,0.8617722734,-0.1458739448,1.1693047060,0.0050277329,-0.0807886408,0.0136655677,1.8982017571,BRCA
GSM481015,1.6259004771,-0.0069918116,0.6684942473,-0.0028606130,1.5293817934,-0.1692470949,1.2257664633,-0.1251880373,-0.0014442925,0.2005673594,2.9074705310,BRCA
GSM481016,1.2847117410,0.0460395005,0.2776276613,-0.0058857183,1.4618826425,-0.1304403560,2.1459829585,-0.1214122053,0.1818349910,-0.0270661605,2.6813433568,BRCA
GSM481017,0.5058316071,0.2129798741,0.0804762622,0.0164221673,1.1532841519,-0.1439390112,2.3708362804,-0.0900983108,0.3084786037,-0.0650935338,2.2362194459,BRCA
GSM481018,0.7618855032,0.9270053781,0.0827236726,-0.0458145733,0.7180646230,-0.2232746580,1.4411478676,-0.1806003500,-0.0284893512,-0.0976930135,2.4487651721,BRCA
GSM481019,1.8659606799,-0.0049686488,0.5006699305,0.0335965018,1.4857039567,-0.1611100798,1.2568265981,-0.1149127388,-0.0671717034,0.0007116610,1.8352364699,BRCA
