@relation data

@attribute id string
@attribute 2194 numeric
@attribute 53354 numeric
@attribute 55229 numeric
@attribute 60490 numeric
@attribute 60496 numeric
@attribute 79646 numeric
@attribute 79717 numeric
@attribute 80025 numeric
@attribute 8034 numeric
@attribute 80347 numeric
@attribute 8884 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1038044322,0.4254879842,0.3199406273,0.1268270957,0.5387461531,0.2481755657,1.7566005192,2.1884988018,0.4306351166,1.6139219901,0.6525332399,BRCA
GSM481003,-0.0542369777,0.5173761901,0.4986289110,0.2303416874,0.8442101724,0.1970183808,1.6360511280,1.7733222778,0.3535474107,1.6718755363,1.3814859191,BRCA
GSM481004,-0.0229330522,0.4242346843,0.5250564976,0.3004582890,0.5972843972,0.0973527516,1.9746339718,2.0625854466,0.5060983913,1.6885800627,1.1776746413,BRCA
GSM481005,-0.1464191222,0.5982889670,0.2922329873,0.1743173117,0.9323528488,0.2926168161,1.7814775903,1.9960220126,0.4656360932,1.4858576854,0.7442648266,BRCA
GSM481006,-0.1604232449,0.4441487465,0.3554292408,0.1678643241,0.9873943531,0.1620999849,1.5695192118,2.1445368396,0.3700770245,1.3194862612,0.9465638399,BRCA
GSM481007,-0.0638570730,0.4519014265,0.2734167614,0.6286470989,0.8765220694,-0.0063400660,1.4602381387,1.8498245874,0.4636532527,1.7390143177,1.5631320410,BRCA
GSM481008,-0.0683338992,0.6128238929,0.8734455754,0.6060527046,0.8264288753,0.1445994011,1.3396918873,2.3862404692,0.3678134951,2.1323584286,1.7019212113,Control
GSM481009,-0.2502843386,0.4252209527,0.2003639423,0.0214491856,0.9004026239,0.2411348572,1.2634578547,1.8023040428,0.3002817532,0.9303622257,0.6067000009,Control
GSM481010,-0.1378316058,0.4843801222,0.5260420854,0.1190779639,1.2485786816,0.4554868473,2.0528581738,2.0960615343,0.3964549159,1.5378886610,0.8787335521,Control
GSM481011,-0.1005235003,0.3188791974,0.5094422818,0.1517520498,0.6685508971,0.1456433448,1.8900975982,1.7250716023,0.4053520816,1.8115650671,1.3148652014,Control
GSM481012,0.0066547121,0.4722631557,0.5067190967,0.3995677778,0.8159554444,0.3377365237,1.8907710313,2.1972148551,0.4936775250,1.5928078508,1.0048755143,Control
GSM481013,0.0397925843,0.4202105451,0.8261425876,0.9119377467,0.5947935304,0.1853938217,1.3156762720,2.3206821281,0.4465999386,2.3016583123,2.1152937677,Control
GSM481014,0.0253950783,0.4948977066,0.2320120707,0.1860818876,0.7924276302,0.1691758857,1.5716810427,2.5924758910,0.6186213443,1.5494265290,1.3048079709,BRCA
GSM481015,-0.0710095618,0.4316997465,0.9564292548,0.5503219100,0.6642567682,0.0288448639,1.5137563447,1.7537202040,0.2904566339,2.0768135191,1.5189794564,BRCA
GSM481016,-0.1342570951,0.5742978845,0.5745374291,0.2487756159,0.9909376642,0.3214958834,1.8816036383,2.1520350774,0.6772705374,1.3901906859,0.8088205126,BRCA
GSM481017,-0.1141333132,0.5929585155,0.2674228776,0.1585124867,1.5407317946,0.5222047567,1.8901491363,2.3634031747,0.5892317002,0.9149588413,0.4503863089,BRCA
GSM481018,-0.0894246434,0.1653954719,0.3838030266,0.2271021050,0.5315979841,-0.0309716571,1.7865573368,1.7929411598,0.3503613100,1.8222040384,1.1118124196,BRCA
GSM481019,-0.1145142813,0.5380741386,0.7184475529,0.5966611020,1.1432958264,0.5387029017,1.8391878407,2.2996752262,0.4990510880,1.7529592248,1.3830510246,BRCA
