@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 146850 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2207 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 51206 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5336 numeric
@attribute 5590 numeric
@attribute 6850 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.0961183231,0.3274698270,0.0578304728,-0.0405012614,1.9397812022,0.1866127024,0.0379314159,-0.0448427393,-0.0119043016,-0.1056819162,0.5398415216,-0.0362524704,0.7530524665,0.6502234032,0.0817053106,-0.1624264398,0.7694715564,0.5526649599,0.1938641216,0.4766545553,0.1073409411,-0.0013073965,BRCA
GSM480985,0.6712534413,0.5367252741,1.0722436029,1.0740057206,-0.0661628062,1.4054429928,0.2867683454,-0.0435632045,-0.0263181581,0.0315317513,-0.1149276042,0.8633735524,-0.0278358543,0.6827738690,0.8534231111,0.1992576002,-0.1454714285,1.5476133191,1.2582838460,0.2697937472,0.0235731251,0.1538996255,0.0045720668,BRCA
GSM480986,0.3637514705,0.4511935614,0.1451111031,-0.0803552719,-0.0917167619,1.7577156492,0.2145363198,-0.0710671727,-0.0236322101,0.0265829566,-0.1009592382,0.6575351594,-0.0119774961,0.6777039026,0.3758222094,0.0859145318,-0.1337267348,0.9370587028,0.5517398660,0.2226092509,0.3622629331,0.0129711927,0.0373677311,BRCA
GSM480987,0.4741756265,-0.0624555265,1.9734013707,2.4683750462,-0.0353742374,1.6769249506,0.2593453904,0.2019710821,-0.0190172376,0.6367091207,-0.1015399447,0.2205355243,0.0192597741,0.5721121385,0.4246866423,-0.0142156617,-0.1022734639,0.9460729968,-0.0047308279,0.0528404068,-0.1189019291,-0.1229293533,0.0506385963,BRCA
GSM480988,0.3666419161,0.3249056081,0.2451521079,-0.0702087163,-0.0102328738,1.1675294143,0.1712146028,-0.0183549198,-0.0933597851,-0.0273392516,-0.1109214428,0.4268805936,-0.0831576544,0.3119734156,0.5025178531,0.1213094126,-0.0889533257,0.6583551200,0.5682803235,0.2148309406,0.1783020112,-0.0868716438,0.0609464488,BRCA
GSM480989,0.2517094096,0.1505207717,0.1720103051,-0.0465266853,-0.0198927467,2.3074461223,0.2270790681,0.0487330010,-0.0318046184,-0.0600568494,-0.1408892441,0.4953212294,-0.1559243943,0.6968581951,0.3040667095,-0.0454611126,-0.1893403782,0.5104212239,0.7895882334,0.2627424325,0.3515520029,0.0192166491,-0.0004577507,BRCA
GSM480990,0.3166647480,0.1058793579,0.2065962950,-0.0535455872,-0.1482193000,2.3939645291,0.2749733657,-0.0813402728,-0.0240894286,0.2139598701,-0.0870639890,0.3857769494,-0.1067021566,0.6259951810,0.4307222246,0.1950829520,-0.1406402458,0.5701667320,0.2493265960,0.1684538804,0.0213613135,-0.0486021041,0.0988269611,Control
GSM480991,0.2500861962,0.2550788322,0.2203413378,-0.0661137348,-0.0731488979,1.8290236989,0.2449685031,0.0327042871,0.0096481766,0.0233230338,-0.1350603652,0.6900864716,-0.1375356177,0.7252390346,0.3718392522,0.0580118667,-0.1590461786,0.6246844594,1.0544374994,0.3159714900,0.2107880569,0.1669772696,0.0497137843,Control
GSM480992,0.2476967987,0.1594127794,0.5630003688,0.0994001765,-0.0506009922,2.3328941266,0.3295684198,-0.0269275308,0.0098416810,0.0886958316,-0.1192715805,0.5914832216,-0.0775397274,0.6805748290,0.3555988693,-0.0417928508,-0.1480111448,0.5310987036,0.9864738678,0.2845109883,0.2635266241,-0.0769597430,0.0592768053,Control
GSM480993,0.3786722400,0.1350385027,0.4241898455,0.0637850186,-0.0549953496,1.9907199673,0.3003267815,-0.0097680694,0.0090587195,0.0776393937,-0.1314677842,0.6061963768,-0.0575949479,0.7050229798,0.3556248992,-0.0141177758,-0.1081225405,0.7338769277,1.1561504492,0.2830005955,0.3405437194,0.0286861091,0.0656672766,Control
