@relation data

@attribute id string
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1739 numeric
@attribute 1742 numeric
@attribute 2036 numeric
@attribute 23426 numeric
@attribute 27092 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2893 numeric
@attribute 4193 numeric
@attribute 4646 numeric
@attribute 4905 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 9463 numeric
@attribute 9495 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0964671071,-0.1360429427,2.1056936517,2.0626354782,0.6339837544,0.9291147694,0.3340915554,0.2322965619,0.3149674230,0.9929318473,-0.1210336429,-0.1128101992,-0.0393430959,-0.0842877695,0.0220461126,-0.1319717542,-0.0354759898,0.7186576362,1.2605141296,0.2608651281,-0.0981862237,-0.0750473595,-0.0715993912,-0.0731259508,0.5784964499,-0.0098517653,0.2509038100,-0.0271092335,BRCA
GSM481003,-0.0132265166,-0.0337879272,2.2337767680,1.9827849738,0.7140137895,0.8863338492,0.3225214290,0.2300292317,0.3193012522,1.4822518809,-0.1214352894,-0.0665026621,-0.0783416078,-0.0567179674,-0.0052098139,-0.1019426028,-0.0666174864,0.6841135982,0.8664813354,0.2829620648,-0.0518483993,-0.0337643415,-0.0022023061,0.0580019309,0.4392622436,0.0177999127,0.4887295383,-0.0486624102,BRCA
GSM481004,0.0577876398,-0.0530692570,2.1819931137,1.7577955346,0.6973926800,1.0742304335,0.5103600910,0.1324202984,0.2846439308,1.7222258390,-0.0532891628,-0.1055625068,-0.0436245997,-0.0221125116,0.0213758113,-0.1357186183,-0.0436277898,0.6832079978,1.4520013058,0.4684481415,-0.1085750333,-0.0723416345,-0.0441430938,-0.0617234432,0.5186807821,0.0930184553,0.4032584724,0.0005434074,BRCA
GSM481005,0.0005226196,-0.1118186463,2.0474239456,1.7192065715,0.6178779096,0.6696846949,0.3069753119,0.4315617782,0.3263437854,1.1632614349,-0.1054000867,-0.0935675255,-0.0572476977,-0.0917996070,0.3089259130,-0.1184574984,-0.0388047886,1.1669475048,1.3328642771,0.3166812967,-0.0871069950,-0.0307554886,-0.0436124759,-0.0344820515,0.6463682539,0.0669458035,0.3286081156,-0.0155954431,BRCA
GSM481006,-0.0228945914,-0.1131504193,1.9427664413,2.0104171225,0.5752585570,0.9618628352,0.3259624518,0.3906014825,0.3762047817,1.2641559373,-0.1313561674,-0.0298010242,-0.1580378624,-0.0737027144,0.0908339184,-0.1433446847,0.0404348410,0.7867397796,0.6465522036,0.2588561041,-0.1044239603,-0.0489088737,-0.0572130085,-0.0572261756,0.6276549524,0.0269040916,0.1321787032,-0.0554688075,BRCA
GSM481007,-0.0349743914,-0.1493959513,2.1076881356,2.0977713496,0.6567551899,0.7442208603,0.1785968408,0.2275969989,0.4561188471,1.2130630267,-0.0850291580,-0.0406084124,-0.0592211258,-0.0584074570,0.0205965252,-0.0903732379,-0.0409890643,0.4954383432,0.3979180947,0.2214731303,-0.0580448157,-0.0014222495,-0.0056203018,-0.0304605411,0.5291107847,0.0170823853,0.3769669110,-0.0338739543,BRCA
GSM481008,0.0604415922,-0.0492776156,1.5958242616,1.9601536235,0.5330635202,0.5399920945,0.3382766917,0.2389171455,0.3784921228,1.3241570991,-0.1438759166,-0.0911915538,-0.0120961942,-0.1242721472,0.0731695570,-0.1381788039,-0.0201522052,0.9261376254,0.7987343446,0.2738108856,-0.1056714096,-0.1196029719,-0.0415118158,-0.0830571034,0.1656969287,0.0952502571,0.4130984483,-0.0726248178,Control
GSM481009,-0.0075253614,-0.1381058706,1.6059574718,1.5854946376,0.3281522293,0.3911177062,0.1257537392,0.1648536149,0.0014383669,0.8119003210,-0.1109550767,-0.0729735639,-0.0763729922,-0.1016495514,0.0160136828,-0.2096958330,-0.0891779845,0.6116452804,0.7740799487,0.3586061170,-0.1066654161,-0.1903911113,-0.1110477333,-0.0924537415,0.4795865551,-0.0723620999,-0.3121658249,-0.0603806848,Control
GSM481010,0.0088427114,-0.0397878316,2.1223495139,1.7100852352,0.5441372355,0.9029520035,0.5374011108,0.7344649721,0.3254186961,1.2965344505,-0.0788362414,-0.0010121350,-0.0958565252,-0.0837579101,0.2160007836,-0.1628965064,-0.0505959386,1.0878427773,1.5012016795,0.3844459151,-0.1128206664,-0.0485023446,-0.0057435957,-0.0126254933,0.7562955471,0.0440597638,0.3941732657,-0.0228641274,Control
GSM481011,0.0473271434,-0.1439468859,2.2543577088,2.2918513385,0.8506034146,0.8218840474,0.1568289144,0.0578045071,0.3518560062,1.0823779909,-0.0928649944,-0.0797177401,-0.0165605314,-0.0813863640,0.0430135539,-0.1475337556,-0.0865562696,0.5939756704,0.8162564786,0.2189997299,-0.0728182171,-0.0513703098,-0.0260395241,-0.0681232988,0.5062603640,0.0608758262,0.4292527669,-0.0104485038,Control
GSM481012,-0.0393385529,-0.0867053874,2.0955189997,1.6057141172,0.6120296787,0.9538077475,0.5038243805,0.3264373553,0.1853718885,1.3527010303,-0.0265504500,-0.1160772064,-0.0769160089,-0.0490994155,-0.0514678287,-0.1590632525,-0.0180556478,1.0013591044,1.1746611423,0.3012960630,-0.0738986904,-0.0437357384,-0.0430539580,-0.0455261063,0.4808601719,0.0717083625,0.3398138731,-0.0552451658,Control
