@relation data

@attribute id string
@attribute 1072 numeric
@attribute 1232 numeric
@attribute 23236 numeric
@attribute 27035 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3265 numeric
@attribute 387 numeric
@attribute 3984 numeric
@attribute 4633 numeric
@attribute 4660 numeric
@attribute 5288 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5747 numeric
@attribute 5894 numeric
@attribute 6356 numeric
@attribute 9475 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,12.5506675,5.277926499,6.8772890085,5.456130064,9.668318219,8.533866741,13.02719506,5.028139516,7.4423513115,12.37603319,5.7690473375,5.711516483,7.3213517445,7.44476877,8.688181342,6.21136540967,8.27215776867,11.634256725,10.49127719,9.55016911,10.11570732,4.757305356,12.232557025,Control
GSM427159,12.5801856,4.9921382705,6.8906417385,5.45845126133,8.930930318,8.84345400733,13.00956452,5.682862067,7.8897640555,12.57624761,5.7228877405,5.8271941275,8.550400766,8.180905107,9.433471275,6.479820979,7.85669691467,11.27623323,9.559434991,9.45642471,10.34726733,5.456322582,12.3160764435,BRCA
GSM427160,12.67483341,5.0453984195,6.771545835,5.324955624,9.213384421,9.29076107,12.9979954,4.963487128,7.856102429,12.07257321,5.848293342,5.407860596,7.1923046205,8.132681099,8.48506563,5.889051372,8.11094053067,11.198356615,9.65317699,8.9981409465,10.45388564,5.321216715,11.8573344895,BRCA
GSM427162,12.73346456,5.3080945315,7.226006717,5.667332183,7.435526765,8.629147321,13.11510467,5.29683478,8.398114105,12.17972416,6.1942824925,5.8881516615,7.739516337,8.324001746,9.211511834,6.312672729,7.98209816267,11.274247985,9.580847928,9.0133211855,10.09500831,4.475747249,11.581178851,Control
GSM427163,12.90048482,4.8113357555,6.848015995,5.602233833,9.924501194,9.35589447533,12.87743566,5.536217098,7.697637374,12.74633592,6.176314587,5.573662743,7.6832427075,8.367328607,8.977409535,7.50900425433,7.82991936767,11.21839075,9.966174165,9.0250253645,10.22872886,4.846005888,12.51727103,BRCA
GSM427164,12.64577331,5.5170376185,6.727722821,5.441141662,10.54993411,9.078168623,12.98372673,5.717272857,7.3388634815,13.08540943,5.789661595,5.8595748445,8.156859977,8.878894761,8.467749328,6.98490046733,8.18650002,11.07534033,10.23164154,9.420287121,10.624983,5.249266367,12.441328291,BRCA
GSM427165,13.07861622,5.4071971105,7.4861886795,5.647702538,7.39744174,8.46320594233,12.64120964,5.442621133,7.9742866725,12.27941189,5.703437493,6.2923220485,8.917446952,7.322741917,9.024558716,6.81582852467,8.451561107,11.151396135,8.977681421,8.8796586,9.961088297,4.942762263,12.1160117875,BRCA
GSM427166,12.73346456,5.119030805,6.719520862,5.30575194567,9.665460782,8.875123686,12.98945487,5.865554662,7.7095138065,11.89259415,5.9416429115,5.3157706865,7.4539681055,8.077831971,8.419813926,6.87117032933,8.171538624,11.40345044,10.00443156,9.585335464,10.12277013,4.571162912,11.963258885,Control
GSM427167,12.83574159,5.463043392,6.995146243,5.55736987167,9.303998235,9.29028807333,12.96993872,5.659076304,7.94496816,12.60350703,5.8969290325,5.5998750555,7.2074709075,8.94185541,8.419971893,6.13414385767,7.91861634733,10.99057863,9.452231522,9.2675642675,9.9831294,5.112086282,12.3255748965,BRCA
GSM427169,12.64987931,4.698795676,6.432879816,5.629668714,8.352640608,8.55731348,13.02126635,4.958159726,8.148239231,12.28213433,5.715837508,5.354306944,7.892070953,7.920146076,8.01888328,6.39658479233,7.74245236133,11.551814785,9.69476318,8.984597332,10.28660429,5.241850906,12.275687156,BRCA
