@relation data

@attribute id string
@attribute 10699 numeric
@attribute 154 numeric
@attribute 207 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 2908 numeric
@attribute 301 numeric
@attribute 3320 numeric
@attribute 4790 numeric
@attribute 4846 numeric
@attribute 4878 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5970 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0634736080,0.7734410780,1.9397812022,1.1579167798,0.7260348580,-0.1126273656,1.5759753492,1.2363096072,3.7246808213,0.4754300158,-0.1113494140,0.0188195433,0.6502234032,-0.1624264398,0.7694715564,0.8525465690,1.5891594400,0.9537983259,2.1997757852,BRCA
GSM480985,-0.1354546640,0.3510406863,1.4054429928,1.3204932428,0.6644044377,-0.1372473919,1.2545887607,1.1761803799,3.8482525347,0.4509238059,-0.0797148960,0.0248125478,0.8534231111,-0.1454714285,1.5476133191,0.8536376064,1.2845784730,0.9828057632,1.9199515841,BRCA
GSM480986,-0.0827554722,1.0159665872,1.7577156492,1.3325283364,0.6901387549,-0.0677840849,1.4323007440,1.1035130613,3.6994577250,0.3572855135,-0.0928963952,0.0407107029,0.3758222094,-0.1337267348,0.9370587028,0.9353946786,1.6418533209,0.7694473286,2.1900971755,BRCA
GSM480987,-0.1073082437,0.0490556673,1.6769249506,1.2904711387,0.7412058433,-0.0742860082,1.4973473767,1.0236850700,3.8704057537,0.2389650019,-0.0006338402,0.0940123780,0.4246866423,-0.1022734639,0.9460729968,0.8780260834,1.3375803794,0.6854064385,1.7749855086,BRCA
GSM480988,-0.1275448721,0.6127511181,1.1675294143,1.4781041429,0.5931581249,-0.1394877574,1.2025529662,1.0322436528,3.7638259730,0.2502003758,-0.0656316759,-0.0672837039,0.5025178531,-0.0889533257,0.6583551200,0.6707278885,1.4518957679,0.8568994044,2.2009519134,BRCA
GSM480989,-0.0630024070,0.5177602072,2.3074461223,1.3912816293,0.7107484369,-0.2168419232,1.0586582985,0.9041998454,3.6763444743,0.1723780840,-0.1200844551,-0.0689186359,0.3040667095,-0.1893403782,0.5104212239,1.1224099571,1.5590544180,0.7983118814,2.9188919440,BRCA
GSM480990,-0.0795262536,1.7105201748,2.3939645291,1.4284008093,0.8782710590,-0.1018510503,1.3661475036,0.9121540105,4.0356965860,0.3219937040,-0.0662442879,0.0514922795,0.4307222246,-0.1406402458,0.5701667320,1.1399565821,1.4453520321,0.6829452796,2.5856389926,Control
GSM480991,-0.0870689453,0.8300022192,1.8290236989,1.4307339596,0.7888649646,-0.1039781785,1.0809017852,1.2725081419,3.8149829707,0.3367405246,-0.0678060118,0.0599672746,0.3718392522,-0.1590461786,0.6246844594,1.0769064036,1.5451146222,0.7246558555,2.3986895680,Control
GSM480992,-0.1203271335,0.8816068130,2.3328941266,1.5164660945,0.7672556795,-0.1357910544,0.9709518800,0.9409589815,3.8272416590,0.1333302662,-0.0465047354,0.0796966947,0.3555988693,-0.1480111448,0.5310987036,1.2896809784,1.4246134289,0.7415068230,2.6897532866,Control
GSM480993,-0.0864921203,1.0313426468,1.9907199673,1.3899838875,0.7363728955,-0.0948902335,1.2281988024,0.8423999977,3.7825589180,0.2735164897,-0.0268226781,-0.0144432332,0.3556248992,-0.1081225405,0.7338769277,0.9961075650,1.5856227239,0.8005855027,2.4490207491,Control
GSM480994,-0.0899461195,0.4383848466,2.2647942436,1.4990666386,0.7768758721,-0.1136539294,1.0021506061,1.1058868843,4.4011014303,0.1787086215,-0.0708630438,0.0004612217,0.3275596730,-0.1228451207,0.5206810317,1.0543388821,1.5541917865,0.8043518845,2.7740268455,Control
GSM480995,-0.0343748070,1.9623413550,2.2447793616,1.2174797772,0.9547445849,-0.1619426049,1.4538880341,1.0575325828,3.6159120400,0.3540730737,-0.1330625920,0.0572551926,0.4566130469,-0.0955196354,0.5458690926,1.1591183341,1.5843793040,0.9457654122,2.1464026361,Control
GSM480996,-0.0543464611,2.2334361920,2.1184759934,1.2251669443,0.8073802172,-0.1722013422,1.2966224677,1.2022712975,3.6633747417,0.1904408052,-0.0325664730,-0.0873748369,0.3066054066,-0.1319222984,0.4963641018,1.0762969156,1.6124594438,0.6485259212,2.3817085028,BRCA
GSM480997,-0.0743710738,0.0474044187,2.3593104947,1.4946304100,0.8037562291,-0.1599742272,1.4671638988,0.7398015652,3.3159621557,0.1267871698,-0.0264079475,0.0330195771,0.2881597711,-0.1672660582,0.1188000013,1.1341954818,1.2744263483,0.8059017853,2.8542935214,BRCA
