@relation data

@attribute id string
@attribute 10725 numeric
@attribute 1605 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 5145 numeric
@attribute 5146 numeric
@attribute 5147 numeric
@attribute 5148 numeric
@attribute 5149 numeric
@attribute 5158 numeric
@attribute 6540 numeric
@attribute 7018 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.12731409333,11.37070935,5.817758343,10.2343328,10.99802289,9.844635599,11.35799469,5.577437325,5.213358218,8.730589968,6.32067026,5.927073476,6.63172683,7.569705873,10.01526211,4.967873236,6.3931703428,6.71763387475,8.533227316,Control
GSM427159,7.57036449267,11.95147243,5.309804873,9.714503602,10.75503384,9.525335383,12.08864757,5.545359333,5.268108014,8.183475504,6.306066817,6.049092297,7.712339773,7.354075509,11.17866503,5.03365563,6.9553527598,6.8818081325,8.715636586,BRCA
GSM427160,7.19399695267,12.10871075,5.379561399,9.488011381,11.137683,10.74066222,12.01135666,5.241660263,4.96764272,8.595072003,6.106856683,5.655216748,7.762599838,7.585452943,12.10651723,5.935819934,8.109608713,6.405921396,8.2596790005,BRCA
GSM427162,7.11520144833,12.23392978,5.59291388,9.831893516,10.00164081,9.439182162,11.97218475,5.312711681,4.944168843,8.773239058,6.859631454,5.568952692,6.462097831,7.855695631,11.9938814,5.198898037,8.725184586,6.1456479,7.7082282335,Control
GSM427163,7.250688443,11.96551025,5.283839608,9.455944203,10.864964,9.689574849,11.58766984,5.045717348,5.397641479,8.969617568,6.548595085,5.010792423,7.436068379,7.6916757,12.48900128,5.062220221,6.9100805066,7.045711086,8.3252183155,BRCA
GSM427164,7.35928076267,11.84561169,5.694818396,9.831165155,11.45443311,9.814991395,12.06588572,5.30196368,4.90990658,8.477749287,6.147821182,5.797863326,6.2694125,8.11790425,11.75296609,5.093825554,6.3166102882,7.03324440275,8.4054699995,BRCA
GSM427165,7.43595589267,12.01701203,5.771893004,9.464617794,9.557684409,7.511675823,12.23463043,4.805564985,5.019714421,8.675799285,7.371212794,5.575925867,6.413421135,8.410834102,10.47450477,5.754494213,9.356122659,6.55286557675,7.7168387545,BRCA
GSM427166,6.67244497167,11.17361954,6.04385369,9.582283668,10.66388964,9.583290187,11.37383049,5.144465785,5.313437469,9.442757511,6.202570157,6.345365879,7.8090464,8.337132512,11.53806051,5.619127766,7.580338669,6.064234489,8.729778512,Control
GSM427167,6.96379490667,12.04072818,5.688817657,9.544781489,10.78521972,10.67301333,11.74966846,5.215495384,4.636656248,9.093306057,6.153507065,5.430796457,7.907192816,7.53391589,10.84615266,5.662925563,7.4789113804,6.4879534175,8.057131251,BRCA
GSM427169,7.48523644667,11.58294888,5.508516797,10.08234238,11.44285036,9.67905828,11.77144213,5.75195321,4.972820434,8.390557125,6.21325553,5.764746385,6.980257059,7.875228881,12.31128435,4.482788153,7.9155472442,6.59589787525,8.3082798515,BRCA
GSM427170,6.10896946733,11.33767223,5.279388878,10.00748325,9.330368553,8.417642766,11.5968724,5.214524337,4.96556642,8.698323652,6.262476028,5.90665689,7.093024318,7.745844253,11.10864878,4.893133131,6.6343243228,6.093509969,8.432536035,BRCA
GSM427171,6.93719176833,11.43475867,5.545359333,9.471543702,10.4353997,9.772677934,11.78113439,5.48350242,4.660803685,8.919415413,6.346430072,5.298668624,7.029483599,7.89731777,11.6923846,5.487045126,7.4279636484,6.32819879025,8.398001158,Control
GSM427172,7.184025705,11.66148208,4.880699299,9.730436649,10.86238187,9.630713575,11.47029296,5.358089615,5.297385178,9.158168561,6.569897844,5.162100493,6.749739143,8.067946709,11.97837451,5.032994809,6.2234283246,6.3057024235,8.5689651635,Control
GSM427178,6.333306097,11.9128857,5.784773056,10.69117233,11.40394419,9.432772131,12.30526243,5.673281687,4.866427394,9.175874557,6.28346403,5.349976695,7.055014278,7.961422381,11.56061002,5.825792781,7.3891393726,5.77084102,8.8803822835,BRCA
GSM427181,8.082588347,12.34260121,6.68067994,9.809000815,10.55627639,10.64514978,12.12065594,5.586322838,5.245658467,9.249149683,6.1022441,5.862086362,7.130496238,7.502038402,12.33286882,6.622202397,7.102716789,6.31097129675,9.045054579,BRCA
GSM427182,7.14021701333,12.20475003,6.405912077,9.948696154,11.43117909,10.02677279,11.98934847,5.346257748,4.562658614,9.32491247,6.328500469,5.568116682,7.61484072,7.79246679,12.15418213,5.504788206,6.7947153724,6.125065043,8.936266678,BRCA
GSM427183,6.49497810067,12.29067992,5.86431694,10.16746241,11.63501532,10.62223972,11.82192354,5.570471469,5.650772635,9.018965929,6.404167102,5.564081832,7.797403965,7.941753554,11.58210918,5.487527549,7.080579106,5.8364187005,9.0825127945,BRCA
GSM427187,6.87188385067,12.17175704,5.549831826,9.854946719,10.51995589,10.68629503,11.43832419,5.225555714,5.424931532,9.507299682,6.370474364,6.202227307,7.81161733,8.011871746,11.39369628,5.612213331,7.7021154506,5.76965114525,8.845940063,BRCA
GSM427189,6.17612883267,12.49713337,5.556131441,10.07805442,10.92093732,9.595686927,11.71457622,5.688328124,5.492182674,8.986873881,6.140170887,5.639529738,8.288302177,7.750474403,10.51955791,5.718300827,7.6402182504,5.6454289565,9.010547562,BRCA
GSM427193,7.41247668367,12.09425678,6.565182543,10.04563037,10.58930965,10.11297736,8.747421913,5.377654117,5.557280839,10.54782505,6.903553889,5.388199225,7.503629242,9.061628468,7.667681276,4.953976689,6.6682021408,6.17753520375,9.6265515845,BRCA
