@relation data

@attribute id string
@attribute 10533 numeric
@attribute 11337 numeric
@attribute 11345 numeric
@attribute 115201 numeric
@attribute 23192 numeric
@attribute 23710 numeric
@attribute 25989 numeric
@attribute 30849 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3445 numeric
@attribute 3458 numeric
@attribute 5289 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 64422 numeric
@attribute 8408 numeric
@attribute 84938 numeric
@attribute 84971 numeric
@attribute 8678 numeric
@attribute 9140 numeric
@attribute 9474 numeric
@attribute 9706 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2947842056,3.6781568260,2.4822816103,0.2622432281,0.7829594529,1.1692518201,0.2816597599,-0.0110824349,-0.2249800251,-0.1665054104,-0.0429045095,-0.2226108248,-0.1280158754,0.0030475648,0.3637731535,0.0360623569,0.3655635458,0.4359216975,0.3693275807,1.6633779109,0.8364710005,1.4035960112,0.1700530383,0.5422054450,BRCA
GSM481003,0.1461166603,3.8782033919,2.3521929534,0.3678978970,0.9730933178,1.1399627179,0.4441385397,-0.0026054279,-0.1369568799,-0.0251908779,-0.1373027871,-0.1710536411,-0.1236682045,0.0041594008,0.1332963157,0.2133807744,0.5375350164,0.5849875985,0.2232998922,2.0675118866,0.7410384162,0.8642977537,0.0587094962,0.3420558221,BRCA
GSM481004,0.3906422545,3.4876473216,2.3572897613,0.3832034042,0.8551524564,1.3091498497,0.5654073640,-0.0561268676,-0.2329448065,-0.0903554935,-0.0811381615,-0.2396499637,-0.1066800437,0.0184804183,0.2730250218,0.1387292464,0.6697815114,0.4260912912,0.2649455974,1.6157336904,0.8748396150,0.9763092858,0.1188115713,0.4453141912,BRCA
GSM481005,0.2474394880,3.5092701383,2.5946361274,0.6085971984,0.7673731779,1.9508038063,0.3289006050,0.0140015064,-0.0999731669,-0.0703464779,-0.0872558476,-0.2208455736,-0.1683066803,0.0194684336,0.4465344528,0.3050140299,0.5092224817,0.5229033822,0.5538491950,1.2924123556,0.8728249574,1.4842690771,0.2473886922,0.6716822529,BRCA
GSM481006,0.2242276101,3.5654292902,2.3000458926,0.1048387322,0.7567787287,1.7523403616,0.4193675559,-0.0012283850,-0.1273475336,-0.0825599241,-0.1263899816,-0.0908440640,-0.2032751216,-0.0032555915,0.4219468927,0.2677976949,0.5193143149,0.6239119217,0.1954203184,1.5826723353,0.8610829211,1.2896886521,0.2053860626,0.4741639316,BRCA
GSM481007,0.2279311495,3.9935291872,2.5981389880,-0.0066325980,0.8672112995,1.4763986998,0.5458837201,0.1627267918,-0.0661921823,-0.0938017999,-0.0554567706,-0.1144838074,-0.1352403009,-0.0302347181,0.2078037398,0.3047560774,0.6447914867,0.5653860504,0.3045931580,2.3997541666,0.6769690573,1.0122098915,0.1880400059,0.3978293391,BRCA
GSM481008,0.3415544701,3.5204981696,2.2260075509,0.2034995999,1.0260313172,0.7199195137,0.8645847342,0.0592549998,-0.1489817619,-0.0607080726,-0.0912060768,-0.2021448404,-0.2036045082,-0.0465668528,0.4401012863,0.0270310399,0.9951304451,0.5531254109,0.4849738889,2.2569153755,0.6904076066,1.2191417245,0.1857156609,0.4706899622,Control
GSM481009,0.1073454033,4.0784800583,1.9470727966,0.1477614086,0.4383639221,1.2825486486,0.0660179388,-0.0143280572,-0.1239943903,-0.0897535325,-0.0273430940,-0.1830840958,-0.2011497214,-0.0341326128,0.3317766436,0.0109881255,0.3681128085,0.2598647043,0.2821321645,0.8892405275,0.7325491768,1.3973734271,0.1368564887,0.3966743640,Control
GSM481010,0.2794221292,3.3602581022,2.2859449240,0.5519231212,0.6895928069,1.2794152101,0.4067846708,0.1721039183,-0.1164575414,-0.0778342285,-0.1084122991,-0.0943694549,-0.1147065031,0.1088330450,0.3572219872,0.5812155417,0.5885821099,0.2861835369,0.5473806533,1.5578174740,0.9171942020,1.3341931645,0.4312008895,0.8655460878,Control
GSM481011,0.3158792940,3.8408345381,2.6195308565,0.1836938524,1.0458824402,2.0815594926,0.6068762682,-0.0587803199,-0.1018765384,-0.1155099279,-0.0170110600,-0.1619128032,-0.0782974666,-0.0071498524,0.2984264700,0.2009746619,0.5866245588,0.4836831965,0.2075378412,2.1851760894,0.7019041175,0.9543196885,0.0863747784,0.2628768615,Control
GSM481012,0.2606325724,3.4422659609,2.2632741183,0.4053954758,0.8137725755,1.1444621153,0.4743534548,0.0197970212,-0.1648325770,-0.1051712387,-0.1022098890,-0.1243053471,-0.1929259235,0.0060047386,0.4087869638,0.0076115517,0.7260552114,0.3599132751,0.4130259977,1.4391985909,0.7534408127,1.1510375169,0.2346039049,0.5007285362,Control
GSM481013,0.2828029413,3.9069950846,2.2406728565,0.0506011270,1.1606480943,0.7998774365,0.8827609087,0.0815510576,-0.0938998901,-0.0948023629,-0.0911069117,-0.1053600696,-0.1717615265,-0.0135957505,0.1846826039,-0.0146928144,0.7258879458,0.4852588079,0.2193755962,2.3972603380,0.5097487392,0.6871068549,0.2225798358,0.1675157713,Control
GSM481014,0.4594522754,3.4516780640,2.3721837849,0.2341312351,0.5300234664,1.4631144450,0.5067870856,0.1945357383,-0.0851743426,-0.1433895269,-0.0545422760,-0.1806999227,-0.1365949749,-0.0196491452,0.5820376340,0.1980671130,1.0413478079,0.5672027873,0.4954766308,2.1622467190,0.7483286045,1.2228674373,0.6637002899,0.5386926685,BRCA
GSM481015,0.1856791900,3.6631889476,1.9730346055,0.1440662349,1.0804519030,1.3621683403,0.4368928300,0.0050091212,-0.0631365216,-0.0696179409,-0.0209432849,-0.1703229590,-0.1233211155,-0.0113318955,0.3755287588,-0.0220329384,0.4897377826,0.6358555723,0.1107770051,2.1526954323,0.5917853508,0.8877924897,0.1171889568,0.4892189176,BRCA
GSM481016,0.3095620224,3.4344228109,2.4071947486,0.6530064681,0.7876301248,1.4522532333,0.4017711149,0.0243967957,-0.1543782011,-0.0729625205,-0.0575823561,-0.1776206067,-0.0436189190,-0.0030714699,0.5570501529,0.1428151037,0.7833788171,0.3539409298,0.4876940503,1.2687644587,0.9231349435,1.6069769751,0.2607273865,0.4699204336,BRCA
GSM481017,0.1802326495,2.6563243600,2.2665817589,0.6870654389,0.3827413962,1.3130701548,0.2652056697,0.1886726113,-0.1210383959,-0.1030695639,-0.0129537838,-0.1851105642,-0.0945593516,0.1543816074,0.7213434148,0.6224485244,0.9239001902,0.1481586038,0.7138028331,0.7883422224,0.8147722894,2.2220114469,0.6028395728,0.7298805464,BRCA
GSM481018,0.1996762315,3.9452168941,2.2106054725,0.0156595201,0.8312371840,0.8065524597,0.3145838461,-0.1053035437,-0.1619461365,-0.0433617187,0.0087938392,-0.1961838823,-0.1329033871,-0.0667743568,0.0937410737,-0.0231744475,0.4902060085,0.3829062067,0.2580115931,0.9550007619,0.7646008510,0.8528999618,-0.0301257973,0.4300210836,BRCA
GSM481019,0.2755561321,3.3127614128,2.0718075039,0.5740032105,1.0411665219,1.0438908852,0.5382785682,0.0714895459,-0.1359435185,-0.1001016295,-0.0553863871,-0.1914420597,-0.1126363849,0.0263518850,0.5183593054,0.2901540527,0.6873926202,0.4048667138,0.3849873020,1.6128963456,0.8276416801,1.4549035890,0.2176391478,0.3821449435,BRCA
