@relation data

@attribute id string
@attribute 1398 numeric
@attribute 1796 numeric
@attribute 2885 numeric
@attribute 2887 numeric
@attribute 3643 numeric
@attribute 3667 numeric
@attribute 5595 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 8660 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.7323923409,0.2027700551,1.3452941188,0.5074491445,0.7189722441,1.7296059516,0.4586358647,1.9096234484,0.1797246685,1.7108986220,BRCA
GSM480985,1.8688574894,0.3297663452,1.1583383579,0.5284988825,1.4519709642,1.1172559793,0.5649788797,1.9413004944,0.2011654340,1.6925420276,BRCA
GSM480986,1.9836026755,0.2048830986,1.5127595663,0.5232142433,0.6305229344,1.5409271829,0.5706250406,2.0243224118,0.0952468054,1.7672813784,BRCA
GSM480987,2.0277992866,0.6448303390,1.4599798470,0.8312573439,0.6401312158,1.0927224898,0.5260457562,1.9975022057,0.0700896732,2.1135375007,BRCA
GSM480988,1.5429041887,0.0591934148,1.6300611323,0.3796190061,0.7942385866,1.0320390261,0.4829891018,1.9610705971,0.0896705153,1.7855566228,BRCA
GSM480989,1.7117121220,0.0306869735,1.6843677122,0.3007459551,0.9314647937,1.2921628499,0.8519349658,1.9755967301,-0.0037837656,1.8098528195,BRCA
GSM480990,1.7694421830,0.3191940224,1.6475978081,0.5343864136,0.4862133904,1.1927469964,0.5468216389,2.5765053460,0.0120991491,1.6690170063,Control
GSM480991,1.7440137619,0.1953912625,1.5652074934,0.5554445320,0.9853625956,1.3663153568,0.6482640730,2.1101571236,0.0441448208,1.6580591199,Control
GSM480992,1.4854351587,0.2604811109,1.5792976092,0.4243023109,0.7437479255,1.4904017857,0.9082788116,2.4270785623,0.0183351703,1.8067525298,Control
GSM480993,1.8096325479,0.2342834040,1.5582134934,0.6018337700,0.7982850877,1.3915128690,0.7940912880,2.0765592329,0.0562111053,1.9773138965,Control
GSM480994,1.6760271164,0.1730966183,1.5295505913,0.3505558840,0.7535656026,1.2816379753,0.8330526240,2.2287481896,0.0193436113,1.7158317000,Control
GSM480995,2.2552708577,0.3241155796,1.6341215260,0.8107648168,0.9856821888,1.2372506374,0.4630933479,1.9173598417,0.1126998567,2.1652957548,Control
GSM480996,1.8028399077,0.1298071658,1.6202940312,0.7487686578,0.4996892589,1.2669219399,0.5709639528,2.5355423434,0.0632607096,1.7466962181,BRCA
GSM480997,1.7152885957,0.7736065108,1.6077907556,0.8400778409,0.6050700889,0.6998502577,1.1649881211,2.4039788969,0.0117709752,2.0592425495,BRCA
GSM480998,1.6816213726,0.1450873989,1.8111653313,0.5102455691,0.6331254845,1.1562248012,0.7742886320,1.8797799985,0.1207393635,1.7061616428,BRCA
GSM480999,1.9345038615,0.2964253938,1.3847289206,0.5271577114,1.1937290826,1.3734842457,0.5399878732,1.7322489747,0.2268848883,1.6380454177,BRCA
GSM481000,1.6972536607,0.1350942275,1.4343370085,0.5098199131,1.0293440229,1.2951689293,0.5414116234,1.4051200598,0.1196501524,1.5019671085,BRCA
GSM481001,2.3081469805,0.3152080189,1.4455331878,0.8851176716,1.1123274436,1.0518423320,0.4539386201,1.7989016441,0.1188062851,2.0948540440,BRCA
