@relation data

@attribute id string
@attribute 10000 numeric
@attribute 117145 numeric
@attribute 1326 numeric
@attribute 1445 numeric
@attribute 1493 numeric
@attribute 151888 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23308 numeric
@attribute 2475 numeric
@attribute 253260 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 29126 numeric
@attribute 29851 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5133 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 57761 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 64223 numeric
@attribute 6714 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7409 numeric
@attribute 7525 numeric
@attribute 79109 numeric
@attribute 80380 numeric
@attribute 8764 numeric
@attribute 9020 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 940 numeric
@attribute 9402 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,0.8929513389,0.2599901710,2.4266945176,-0.0665195915,0.0078156359,2.3584245311,0.3070585448,-0.1129843818,0.3341965944,0.3005721527,0.4023514937,1.6104626348,0.0946728341,-0.1218768964,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,-0.0762471060,0.3161357614,0.4033383753,1.3998379606,-0.2923995453,0.6485961018,0.3417825494,0.0027666772,1.2238418325,0.1263470764,0.8568766135,0.4705754342,0.2517011244,0.2125219545,0.4688842361,0.4082248776,0.4715786245,0.0470554000,0.2761137816,3.2701125443,0.5399298057,-0.0124092440,-0.1522403283,-0.1100632684,-0.0056752554,0.3087368856,0.4233761519,0.0937277087,0.3505350934,-0.0869741337,-0.0656518902,-0.2278303034,-0.0177773779,0.0158559754,-0.1001903431,-0.1893430850,-0.0504851340,-0.1083238205,-0.1248357775,0.2411862325,BRCA
GSM481003,0.3007907103,0.6741840311,-0.0015467559,2.9481822583,-0.0715917353,-0.0438321664,2.5114432043,0.3973698837,-0.0027634420,0.2224102620,0.1220104078,0.4055141435,1.7524189089,0.0146969782,-0.1185654941,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,-0.0751021558,0.1219394536,0.5633794381,1.8544124930,-0.1913975930,0.6032710826,0.1791957579,0.0220997693,1.1675652556,0.2871639269,1.1742187960,0.4250247162,0.3913110049,0.3604677677,0.3960157984,0.4766108626,0.2585720528,0.4993370962,0.0626567465,3.4451596026,0.5658434408,-0.0016825477,-0.1029037122,-0.1581543141,-0.0640276709,0.3015425486,0.2073997641,0.0732744997,0.4531886256,-0.0357208771,-0.0770565563,-0.1819517889,-0.0574515264,-0.1029128321,-0.0606260283,-0.1096670431,0.0228203201,-0.0904036750,-0.1233471200,0.1941480732,BRCA
GSM481004,0.4733082638,1.0500679363,0.2101717265,2.7074588272,-0.0017525011,0.0186479194,2.2194539971,0.4676012300,-0.0849668668,0.2934368548,0.1895917882,0.6183126943,1.7306030480,0.0035422160,-0.0679055706,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,-0.0586939262,0.3341139361,0.4561246896,1.7169649695,-0.1974418070,0.6172203298,0.1934292825,0.0015714503,1.2944579630,0.2545938927,0.9518654371,0.4821984337,0.4384472340,0.3845929869,0.3722913515,0.4913007603,0.4018767920,0.0360935164,0.0687684595,3.1503309594,0.7046424368,-0.0060122215,-0.1013266374,-0.1351322933,-0.0649329242,0.2554892373,0.4658762154,-0.0084137170,0.4973184994,-0.0263448778,-0.0345862663,-0.0889438873,-0.1026754117,-0.1231937660,-0.0573946973,-0.1200933228,-0.1080211434,-0.1074905293,-0.1491042694,0.2163254187,BRCA
GSM481005,0.7983672971,1.0804211942,0.2040957064,2.5740633573,-0.0435396065,-0.0580343074,2.3890128664,0.4302809539,-0.1125810202,0.2603539082,0.3458943082,0.4258142904,1.6458761891,0.0200021964,-0.1454700950,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,-0.0613186934,0.1698534251,0.5092585007,1.7067998852,-0.1681952008,0.8054027840,0.2936143763,0.3289049813,1.2343815744,0.2552120638,0.9505772538,0.4357714798,0.4052246987,0.2976613003,0.5292673035,0.4139095911,0.1130118881,0.0269206680,0.2919591999,3.0240586301,0.4047300673,0.0075601748,-0.1664229727,-0.0999191949,-0.0950495207,0.4529013385,0.2884040600,0.3217615576,0.3517613370,-0.0220388942,0.0022492817,-0.1447939863,-0.0165831194,-0.1059599490,-0.0384553807,-0.1127792553,-0.1176848594,-0.1229680405,-0.1358126570,0.1866518880,BRCA
GSM481006,0.6102282105,0.6378079136,0.1917761388,2.6257786286,-0.0658524960,-0.0569247934,2.7993582883,0.4174783649,-0.0558352524,0.2802438269,0.4984882198,0.4241999837,1.6704388113,0.0565265422,-0.1236475436,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,-0.1271773895,0.3630817666,0.5787126888,1.7934826566,-0.3334359614,1.0976617766,0.2433270854,0.2390861619,1.1296645254,0.1889084794,1.1646123734,0.2836388661,0.3260153353,0.2505866054,0.5007501071,0.5408547516,0.4371366945,0.1963789132,0.3084470431,3.3005572359,0.4619503272,-0.0179128214,-0.1145218472,-0.0809348578,-0.1211343683,0.4033989467,0.2978730382,0.1612345416,0.5181755117,0.0114785338,-0.0095844398,-0.1266725116,-0.0899901250,-0.0725723411,-0.0865613314,-0.1203887555,0.0222671061,-0.1057008965,-0.1329987930,0.1984657517,BRCA
GSM481007,0.3836162349,0.4435967583,0.2100051841,2.9017767838,-0.0483874479,-0.0748954601,2.4604020782,0.2757121727,-0.0050482268,0.0997455566,0.2576141527,0.3561066310,1.7786090209,-0.0056168111,-0.0488125672,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,-0.1056098652,0.3024995799,0.4080061787,1.4387447677,-0.3031714381,0.8467260383,0.1014056848,0.1471414633,0.9218534496,0.3395991211,1.3182984778,0.4223469801,0.5814378385,0.4294364603,0.4305822258,0.4194701119,0.4146404365,0.5863196452,0.0113657976,3.0947886640,1.0905699930,0.0468923578,-0.0870538556,-0.1104458293,-0.0768376531,0.4439487985,0.2544627860,-0.1000554026,0.6043293540,0.1004429882,-0.0307395773,-0.1174677125,-0.0112537179,-0.0235219490,-0.1007549883,-0.0767766709,0.0081094608,-0.1090042344,-0.1440745181,0.2322261396,BRCA
GSM481008,0.5217626055,0.9559558100,0.0513148363,3.3749025796,-0.0441070308,-0.0187061083,2.1300801171,0.4476290999,-0.0711487674,0.1532034397,0.2721167824,0.5704126423,1.6622805248,0.0160617902,-0.1090100288,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,-0.1128407006,0.2535372900,0.4095634027,1.3603685686,-0.2414152224,0.6941363809,0.1758980179,0.0879067641,1.4909315973,0.1817884789,1.0114390291,0.3689072896,0.3593624215,0.4826976493,0.3893680641,0.5476349011,0.5422488834,-0.0404729063,0.2813343574,3.2627433132,0.8044336510,-0.0086323968,-0.1443500521,-0.0714811774,-0.0584359721,0.5145754243,0.3386435662,-0.0236776756,0.4593720150,0.2346038541,-0.0317761449,-0.1770474609,-0.0888971100,-0.0611829106,-0.0427051691,-0.1233326021,-0.0244351471,-0.1172582052,-0.1213212513,0.1960819449,Control
GSM481009,0.5489170128,0.6430202209,0.2053698244,2.5855629524,-0.1080729676,0.0240152037,1.7882246540,0.1436777954,-0.2083377222,0.1104632507,0.1893804825,0.1867759509,1.3427748691,-0.1704099874,-0.1280780442,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,-0.0767853803,0.1738289398,0.0829424338,1.0164196166,-0.4284409470,0.5816204784,0.2437746771,0.1336468826,1.1786218321,-0.0321731063,0.3147968069,0.2215378080,0.1839920750,-0.0275887459,0.3379897359,0.4165385507,0.5468757408,0.0173634809,0.0240920140,3.2104844170,0.1962660708,-0.0607615665,-0.1487374656,-0.0886993240,-0.0048604058,0.3678799485,0.1468754295,-0.1011017346,0.0970704604,-0.0646528106,0.0485846690,-0.2456428629,-0.0362032268,-0.1263983154,-0.0360599128,-0.1733742767,-0.1218112791,-0.1072094006,-0.1481053627,0.2414110834,Control
GSM481010,0.6249280034,1.2125423061,0.2773755571,2.5666434356,-0.0664446317,-0.0396173741,2.1086231072,0.3798376370,-0.0102291964,0.3681621031,0.4577725240,0.7505683312,1.7509254467,0.0484008944,-0.1657190521,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,-0.0627768678,0.5541188944,0.5802971647,1.7903627032,-0.1468362687,0.6870637622,0.2892597577,0.1319778106,1.5060444668,0.3624949638,0.9558448684,0.5940305018,0.2525406327,0.4250414405,0.4929281504,0.4363746757,0.4609089670,0.0461772423,0.3278113926,3.1837559010,0.5605236076,-0.0237400801,-0.1136882913,-0.1319057523,-0.1376485593,0.4962191377,0.3461703660,0.2185995648,0.4410832919,0.0612938021,-0.0380152711,-0.0665421138,-0.0303304419,-0.0213031029,-0.0627427894,-0.0924790782,-0.0188573286,-0.0838255351,-0.0909093499,0.2052486207,Control
GSM481011,0.3773361022,0.6351075991,0.1101839186,2.9154372248,-0.0346704506,0.1625598946,2.7272794777,0.4895673924,-0.0912670359,0.1710649889,0.1985828435,0.2638565085,1.9492786230,-0.0170347898,-0.0552129229,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,-0.1187003686,0.1055537684,0.2936353860,1.1011350507,-0.1910025236,0.9310768999,0.2223992294,0.0018939260,1.1535155438,0.2241602815,1.2443000358,0.3850660645,0.3574672764,0.3608591450,0.4014640352,0.5114013589,0.5185265392,0.0494558051,0.0029051673,3.1741475263,0.7087018626,0.0394449375,-0.0834182592,-0.1061520659,-0.0547222076,0.1673858481,0.1899039943,0.0648608882,0.6493046954,0.0021628746,-0.0931687449,-0.1829459285,-0.0012088869,-0.0795513421,-0.0819519429,-0.0911662719,-0.0404147952,-0.0831878588,-0.1059971412,0.2254770854,Control
