@relation data

@attribute id string
@attribute 10005 numeric
@attribute 10599 numeric
@attribute 10654 numeric
@attribute 10682 numeric
@attribute 10858 numeric
@attribute 10998 numeric
@attribute 11001 numeric
@attribute 1109 numeric
@attribute 147323 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1583 numeric
@attribute 1584 numeric
@attribute 1585 numeric
@attribute 1586 numeric
@attribute 1588 numeric
@attribute 1593 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 213 numeric
@attribute 2172 numeric
@attribute 2222 numeric
@attribute 23600 numeric
@attribute 28234 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3283 numeric
@attribute 3284 numeric
@attribute 3290 numeric
@attribute 3293 numeric
@attribute 3295 numeric
@attribute 3422 numeric
@attribute 3930 numeric
@attribute 4047 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 50814 numeric
@attribute 51302 numeric
@attribute 570 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6342 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6713 numeric
@attribute 6718 numeric
@attribute 6770 numeric
@attribute 7108 numeric
@attribute 80270 numeric
@attribute 80765 numeric
@attribute 8309 numeric
@attribute 8647 numeric
@attribute 8714 numeric
@attribute 9023 numeric
@attribute 91734 numeric
@attribute 9420 numeric
@attribute 9453 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2005460244,-0.0740279330,1.2862357349,2.0747911589,-0.0506379264,0.4732009415,0.4536354874,-0.0603850419,-0.0620568646,-0.1544413325,-0.1257529047,-0.1147729017,-0.0517968129,-0.1769262291,-0.1309749240,-0.1228340823,0.0827052529,0.7043834494,3.3108758926,-0.1295563187,-0.0560059562,1.3435499102,0.2204577298,-0.1077937729,2.2515258126,1.5301591010,-0.1260690584,-0.0256852076,-0.0922256988,-0.1429194720,0.5121318598,1.5722035714,2.9076402188,0.5420698944,0.1511446924,0.0340644919,1.1876202822,-0.0007947414,-0.1039827502,2.3247531584,0.9186821908,1.6474101823,-0.0606605828,-0.0257997866,-0.1370306246,0.6111355032,-0.1656120817,-0.0933480209,0.1495070845,1.3844643882,0.0289621768,0.0970783673,-0.1098288949,0.4688589026,0.1672385156,0.8994805415,0.0954549246,0.9197815445,BRCA
GSM480985,0.1332052716,-0.1970933003,0.7426393629,1.7793970997,-0.0575053684,0.3026447457,0.1125169401,-0.1008843696,-0.0889320261,-0.1390370326,-0.1358111336,-0.0912522956,-0.0892233979,-0.1370573881,-0.0923405911,-0.1156065138,0.9721574185,0.7681519964,3.4070268571,-0.1505405733,-0.0677043758,1.3781634102,0.1643583178,-0.1009068791,1.8070220551,1.0155779794,-0.1144559782,-0.0291254468,-0.1370548489,-0.1560796877,0.4998827064,1.1950263827,2.2545513511,0.4855926696,0.1652332335,0.0123857875,0.8585749496,0.4123705135,-0.0788189772,1.8602760241,0.7072604196,1.7188576495,-0.1377616121,-0.0948146948,-0.1675654338,0.3076629468,-0.1166585766,0.0130792591,0.0944707751,0.9002115603,0.0401108667,-0.0900201139,-0.0806230918,0.6983390900,-0.0465247840,0.6708359433,-0.0450604692,1.0053348280,BRCA
GSM480986,0.1245128317,-0.1141370526,1.2530696691,2.3227953976,-0.0322341052,0.5061001109,0.1838126041,-0.1126963974,-0.1038189788,-0.1350079182,-0.1038942073,-0.0649920244,-0.0634685013,-0.0958758904,-0.1266649387,-0.1046364038,0.1870853779,1.1658073346,3.4539431631,-0.1054170165,-0.0715110679,1.3885935640,0.3330737351,-0.0799624962,2.2534344527,1.4277941435,-0.1050936194,-0.0985102969,-0.0124238449,-0.0796284940,0.4177752157,1.4850608607,2.6187869608,0.6125039000,0.1246771122,0.1287645825,1.5313324855,0.0910020771,-0.0872652922,2.3805405568,0.8654634724,1.3991157552,-0.1401886393,-0.0523980379,-0.0952918237,0.6186132703,-0.1731365281,-0.1628138923,0.0830776344,1.2428257638,0.0181271228,0.0261544572,-0.0849128895,0.3935099913,0.0361106383,0.8393335938,0.1338707320,0.8795348779,BRCA
GSM480987,0.0823298471,-0.1136861579,0.9188615716,1.6530135622,-0.1077442177,0.3140809181,-0.1367080629,0.0270504221,-0.1057496468,-0.0826320147,-0.0953085799,0.2199507061,-0.0553565302,-0.1723883862,-0.0253170796,-0.0626044612,0.2668292613,0.6633391980,2.6516232340,-0.1043014728,-0.0803476461,1.1462126168,0.1659381919,-0.1030044284,1.6233673890,1.1324875428,-0.1282167191,-0.0155444950,0.6024631615,-0.0075824690,0.3299822877,1.2009525524,2.6732498856,0.4941293969,0.0642292951,0.0173153496,1.3711604141,-0.1044582358,-0.1032722484,1.8705610384,0.8205128399,0.8280340398,-0.0820076259,-0.1047958857,-0.0986062336,0.5672101278,-0.0503693871,-0.0707300399,0.0171873223,1.7752535708,0.0767349817,0.0829175309,-0.0993046031,0.1441028727,0.4554331723,0.7847972338,-0.0983005570,0.8106798742,BRCA
GSM480988,0.1742091004,-0.0912204711,0.6241050833,2.0936684743,-0.0481454713,0.3366798059,0.1276493341,-0.0918342666,-0.0487023967,-0.1273434198,-0.1113271977,-0.1088257607,-0.0301224504,-0.1353240655,-0.1252377212,-0.1157026491,0.1537195443,1.0684210249,3.6851260065,-0.1323514872,-0.1122974495,1.4731086212,0.1829655876,-0.2039901390,1.9541448621,1.0875277490,-0.0730814949,-0.0813058030,-0.1610025196,-0.1005168288,0.7515428386,1.5023165097,2.5119986386,0.6545178590,0.0607459083,-0.0127760445,1.2751250274,0.0875959588,-0.0452212076,2.1681118047,0.8197789948,1.1775287372,0.2142069303,0.0018441849,-0.1368624886,0.3937330616,-0.0842867750,-0.0393245480,0.0928988873,0.6131784138,0.1573516569,0.1547978283,-0.1097020723,0.4376455878,0.0019676951,0.5011439395,0.0181000009,0.6985268363,BRCA
GSM480989,0.2635583303,-0.1388280317,1.4487589151,2.8313986889,-0.1134308068,0.8310205770,-0.0198834524,0.0076348343,-0.0812916210,-0.1256726845,-0.1929920531,-0.1328392287,0.0409154554,-0.1486729315,-0.1070825364,-0.1049361101,0.4667257686,1.2713550221,4.0434167384,-0.1302577453,-0.0885657484,1.5595478127,0.0571603439,-0.1478744510,1.7251473731,0.9703494905,-0.1276980924,-0.0991844043,-0.1520772361,-0.1277233974,0.4461944626,0.8680202006,2.4508919569,0.6512403146,0.1733017369,0.1443619576,1.4973754604,0.0275654254,-0.0328773668,2.1642434422,0.6548078281,1.0369834970,0.0762339502,-0.0128430581,-0.1420469166,0.5662710292,-0.1216344851,-0.1054411284,0.3646193627,1.6430569327,0.0214873046,0.2939728828,-0.1067064402,0.3185213862,0.4912292830,0.6137172232,0.0366498826,0.4449089217,BRCA
GSM480990,0.1059385006,-0.1126886048,1.3193713947,2.6008662855,-0.0918220792,0.4743824331,-0.1093994278,-0.1060551690,-0.0888166962,-0.1488304301,-0.2142020464,-0.0083417500,-0.0791482217,-0.0982952890,-0.0834655177,-0.1077634457,0.1435606516,1.1134370352,3.7594586314,-0.1648904704,-0.0369268731,1.3341901971,0.0652200635,-0.0558435920,1.7105851968,1.0627120436,-0.0601342270,0.0115911391,-0.1075533706,-0.0837320657,0.2938667585,1.1166210299,2.5060391425,0.6843744961,0.1761831402,0.1247960480,1.2827029558,-0.0942201533,-0.0435397670,2.2386984177,0.7440013145,0.9327234854,-0.1121014944,-0.0700199609,-0.1688940613,0.5987035240,-0.1358257774,-0.0137685774,0.1498271361,1.5803347529,0.4412591076,0.0999626331,-0.1242406111,0.2071880434,0.0479239327,0.6637699207,-0.1474319339,0.4418738134,Control
GSM480991,0.1735177236,-0.1320366769,1.3477226941,2.2760811509,0.0423719084,0.5365256367,0.1069107673,-0.0503578847,-0.1149260134,-0.1028993103,-0.1761730472,-0.0849322803,-0.0849389998,-0.1509645747,-0.0430091283,-0.0972463663,0.4899383191,1.0509243269,3.7354140581,-0.0807510096,-0.0822160526,1.3172429070,0.3359514892,-0.0878459478,1.9098144438,0.9952834231,-0.1294300689,-0.0397146810,-0.0759593549,-0.0762571709,0.4310497078,1.2137441387,2.0891484842,0.5510825327,0.1916284407,0.0664072268,1.4991590696,-0.0191232073,-0.0768788428,1.8797004818,0.8596860130,1.2589701729,-0.0719950611,-0.0073240427,-0.1359281269,0.4918334534,-0.0881593771,-0.1348345949,0.3105958622,1.8337562350,0.1663084356,0.0167411723,-0.1200158579,0.4116240480,0.2105045003,0.3499417155,0.0047732129,0.7632877740,Control
GSM480992,0.3035666776,-0.0950007559,1.3879249766,2.5494931134,-0.0074471504,0.5677276943,0.1897362529,-0.1083797440,-0.0214055533,-0.0901375347,-0.1149665894,-0.0575757432,-0.1149426852,-0.1024882624,-0.0906604110,-0.0779794156,0.2777332394,1.3783938189,3.9181248246,-0.1255360833,-0.0181165654,1.2511553850,0.1185469039,0.0235698888,1.3973706829,0.7699706780,-0.0696773364,-0.0641887224,-0.0405308739,-0.0776803730,0.3601751156,0.6913745912,2.4327930286,0.6689306649,0.3052209087,0.0799538527,1.1609332558,-0.0508994976,-0.1204136663,1.9561430671,0.5789854892,1.0345205839,-0.0929580740,-0.0260066486,-0.1086308183,0.3944804739,-0.0956189347,-0.0897996404,0.4589260880,1.8329831098,0.2602563177,0.1046201518,-0.0772120737,0.4426153306,0.0880621867,0.2408120817,-0.0679638069,0.4976986460,Control
GSM480993,0.2157649967,-0.1038916361,1.2305740119,2.5192131624,0.0209714663,0.7603304386,0.2909564059,-0.0765873460,-0.1469940373,-0.1405898641,-0.1103986067,-0.0515962133,-0.0705317267,-0.1026405304,-0.0734561855,-0.1179086042,0.2399686668,1.4640619415,3.6883386374,-0.1111028661,0.0061338651,1.4678580805,0.1876959675,-0.1298122928,2.0897884766,1.4282748104,-0.1106595818,-0.0312253192,-0.0555869135,-0.0487826172,0.3505771477,1.0590011998,2.7241775541,0.6235492783,0.2539138924,0.1249807282,1.3830293474,0.0019660174,-0.0779142717,2.2327049464,0.6135171034,1.2678796018,-0.1467302044,-0.0872030423,-0.0886615361,0.5708912864,-0.1441562103,-0.1516037073,0.2773194371,1.3186519908,0.1773244923,0.2231144259,-0.1119062092,0.4350004703,0.0413850370,0.4075578137,0.1803422486,0.6949387997,Control
