@relation data

@attribute id string
@attribute 10952 numeric
@attribute 1363 numeric
@attribute 148867 numeric
@attribute 1650 numeric
@attribute 2197 numeric
@attribute 23478 numeric
@attribute 23480 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2775 numeric
@attribute 28972 numeric
@attribute 29927 numeric
@attribute 30001 numeric
@attribute 3651 numeric
@attribute 3799 numeric
@attribute 4644 numeric
@attribute 4736 numeric
@attribute 4821 numeric
@attribute 5080 numeric
@attribute 5122 numeric
@attribute 5126 numeric
@attribute 55176 numeric
@attribute 55676 numeric
@attribute 58477 numeric
@attribute 5873 numeric
@attribute 60559 numeric
@attribute 6123 numeric
@attribute 6124 numeric
@attribute 6129 numeric
@attribute 6134 numeric
@attribute 6135 numeric
@attribute 6137 numeric
@attribute 6138 numeric
@attribute 6141 numeric
@attribute 6146 numeric
@attribute 6157 numeric
@attribute 6158 numeric
@attribute 6160 numeric
@attribute 6165 numeric
@attribute 6168 numeric
@attribute 6184 numeric
@attribute 6185 numeric
@attribute 6192 numeric
@attribute 6194 numeric
@attribute 6208 numeric
@attribute 6210 numeric
@attribute 6217 numeric
@attribute 6223 numeric
@attribute 6227 numeric
@attribute 6228 numeric
@attribute 6229 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 64924 numeric
@attribute 6616 numeric
@attribute 6728 numeric
@attribute 6729 numeric
@attribute 6730 numeric
@attribute 6731 numeric
@attribute 6734 numeric
@attribute 6745 numeric
@attribute 6746 numeric
@attribute 6747 numeric
@attribute 6748 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6861 numeric
@attribute 90701 numeric
@attribute 9349 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.9797122596,0.6136788415,0.6677162662,2.1857148072,4.1230657897,3.9272624145,2.8657697702,0.6288589894,0.7379945731,-0.0401020524,3.4201092984,1.7252998953,1.1487649241,-0.2678706109,0.7572826072,0.3360654093,0.2069515425,-0.1598738042,-0.1487800817,-0.0024681094,-0.0786395314,1.1157595495,0.2364940247,1.5236483031,0.5498564123,0.9258727094,-0.2533667858,4.3724298477,0.0610429626,1.8669795618,3.5259410537,1.0814527784,3.9855107467,-0.1614580670,2.5966152250,0.1529178852,1.5291498949,0.1735542511,0.8637925298,0.6434880776,2.1700664015,2.5707981846,0.0442988848,1.4831877461,-0.0820343808,0.0114942678,1.9795003067,1.1491615769,1.7510407097,1.3048007443,1.0694641404,0.2237299161,0.3097801829,1.1121287838,-0.0456900000,1.7244354562,0.3596171345,1.2642661267,0.4490824820,1.8679140372,2.0868018977,3.0871202018,1.0725991215,4.3555472196,-0.0552885373,1.1388112530,1.0786292496,-0.1871471742,0.2288648655,1.2304857306,BRCA
GSM481003,0.7331075046,0.6904527552,0.4954378374,2.0933755497,4.1876209580,3.7376317761,2.7846933008,0.8103868588,0.8040623380,-0.0551309586,3.4878871177,1.5262905462,0.7519919705,-0.2324067372,0.4644956930,0.1957672974,0.0232967150,-0.1217484262,-0.0274709180,0.0233264604,-0.0735901975,0.7518036929,0.4649269683,1.4822690404,0.4736177455,0.4483537393,-0.1750329832,3.9946289853,0.0087077246,1.7627953736,3.0864749750,1.3918637197,3.5369091433,-0.0263587892,2.0167874991,0.4334443307,1.8629672727,0.1217547674,0.6452556677,0.5447350043,2.2368514836,2.5670781862,0.0405937962,1.1764485384,-0.1333550493,-0.0986127689,2.1017490648,1.1082765766,1.8573023552,1.1951655018,0.9404402879,0.2307232822,0.2448003566,0.7771271366,-0.0066594572,1.5628809108,0.0689857411,1.1757870779,0.2960498944,1.6326877199,1.9336085701,2.9323338270,0.6476941315,4.2224757078,0.0127547525,1.1873721258,1.7364641416,-0.1441943853,0.4287840504,1.2584636267,BRCA
GSM481004,0.7083160076,0.8816599256,0.4808746601,2.3583922624,3.7818426290,3.7900605636,2.4496056834,0.8890818098,0.7018607473,-0.0439653979,3.2832146750,1.3815341338,1.1373035505,-0.1523373049,0.5601376383,0.3706284446,0.0765511591,-0.1432631896,-0.1239630179,-0.0534643850,-0.0352640048,0.9818763601,0.2330338707,1.4825800467,0.4004558466,0.7029649029,-0.1819867761,4.2745903333,0.0554465962,2.2677164225,3.1261417070,1.1461789153,3.9257394870,-0.0394205147,2.1908766329,0.4161433360,2.1141645412,0.1845035095,0.7366408180,0.5456860177,2.1191958266,2.7180619239,0.0798387230,1.2398634733,-0.1046047547,-0.0112705461,2.0252726274,1.2379412867,1.6555515726,0.9571288218,0.8477667933,0.1288372636,0.2057479322,0.7637031721,-0.0633250830,1.4924132899,0.1580362715,1.5612454282,0.4108491412,1.5450189584,1.6369401786,3.0316497087,0.6777483200,3.9659135938,0.1480868350,1.7396594435,1.2011611824,-0.0870458040,0.3308796011,1.2531293139,BRCA
GSM481005,1.0987962577,1.5944067012,0.7090044270,2.0528731148,3.9835587340,3.7174434445,3.1124505201,0.9670564680,0.7327531320,-0.0375340859,3.3050836984,1.5356262978,1.7196427935,-0.2224240421,1.0719854555,0.5219438517,0.0701903354,-0.1275374419,-0.0641030839,0.0291837189,-0.0747119936,1.3553256293,0.5247057777,1.7469307876,0.2339094983,1.2428082315,-0.2011641577,3.7825583620,0.0826789568,1.7919661626,3.1739215850,0.9980678586,3.6215064128,-0.0096653024,2.4844208808,0.4634392593,1.5384006897,0.1201443558,0.7927928886,0.7736729565,2.2545255720,2.7322246562,-0.0030011963,1.1002343889,-0.0719929715,-0.0418902888,1.9041969332,1.3167328737,1.5636941343,1.2607904427,1.2432288231,0.2332674991,0.2719127039,1.3056196619,-0.1054580987,1.8744554968,0.2544013044,1.4072138734,0.5886594556,1.5844274799,2.2659516875,2.9506897001,1.2423096047,4.0664246380,-0.0763023099,1.2436823474,1.5213370321,-0.1537983013,0.3249562639,1.0856046142,BRCA
GSM481006,0.8450585428,1.0939539728,0.6136175650,2.2835418145,4.0883488653,3.7094984922,2.7574262220,1.2209734655,0.8024770168,-0.0243946056,3.4287012419,1.7912126979,1.2747803506,-0.2202798403,0.9539612125,0.2881009575,0.0598952260,-0.1206818492,-0.0563886989,-0.0907283894,-0.0578006350,0.8184798881,0.4348372917,1.4355610782,0.3094779869,0.8558666488,-0.3044816430,4.0518331527,0.0863995838,1.4540603309,3.3384359677,0.9712618233,3.6793291170,0.0113917401,2.2705194355,0.3381529452,1.5533337631,0.1002596987,0.7872738847,0.6518793418,2.1851503850,2.2457967374,0.0079599162,1.2477024343,-0.1132696459,-0.1232069029,1.9450346293,1.0174779719,1.8215097437,1.1283654523,1.0022669632,0.1697899639,0.3530603602,1.0540131230,-0.0640055704,1.8135684131,0.3440384530,1.1966780558,0.3652750130,1.2987217989,1.9845611117,2.6090323429,0.6640373689,4.2753632365,-0.1040697926,0.9514377564,1.4031214709,-0.1249113311,0.3532611910,1.5508123041,BRCA
GSM481007,0.6712133711,1.1536742525,0.4470754986,2.3647985103,4.4369637170,3.7453413444,2.6477840344,1.1343356063,0.6969900434,-0.0594928700,3.3775761128,1.2728602224,0.7084885545,-0.2240495846,0.6871844968,0.3664404148,0.1746728109,-0.0456284804,-0.0692343600,0.0119734522,-0.0244720808,0.7696563825,0.1194611777,1.0331565169,0.4300475649,1.2194748143,-0.2317132268,3.2734609447,0.0399359205,1.9482115060,2.4067986807,1.6244135742,3.1730732520,-0.0724302843,1.5797634124,0.4394152020,2.0010528318,0.0813950598,0.6808120986,0.6197847465,2.1867065283,1.9659728616,0.0275083135,1.0543329066,-0.1192669198,-0.0770080051,2.1169246204,1.5336862390,1.8244038572,0.9011305655,0.9015260784,0.0254961978,0.5273030754,0.4328112671,-0.0197325049,1.6987439619,0.1204653020,0.9633615531,0.2520326354,1.2300915473,1.5225942769,2.8195644749,0.4753959262,4.5755586028,-0.0094139225,0.8984063305,1.4802961431,-0.1087383652,0.4246172866,1.1743080482,BRCA
GSM481008,0.8557009323,0.5492888596,0.6016318454,2.2562777241,4.0966757933,3.3218781515,2.6736815768,0.9561627172,0.6497903308,0.0040104141,3.2679342959,1.0031997347,1.2873548112,-0.2824136229,1.1349945113,0.5970706015,0.0852809511,-0.0405833719,0.0372048536,0.0912804520,-0.0731899824,0.9430520526,0.2471897257,0.7645240510,0.9545522530,0.7092112740,-0.2189605012,3.7219878833,0.0375225977,1.5178642869,1.9179058473,1.3892407832,3.3424605130,-0.0643916208,1.8409837486,0.6949994232,1.8297597318,0.2120530324,0.2351659217,0.6599171695,1.9713908359,3.0459415394,-0.0226796408,1.1706224757,-0.0994006153,0.0778817986,2.1370357203,1.3389531251,2.2211620858,0.8990678945,1.4089067363,0.2090556588,0.3386521431,0.8317103139,0.1833687913,2.0221709908,0.2470572557,1.6443513233,0.5556033494,1.3649095656,1.8274914138,2.5853229167,0.6665910023,3.8641361595,0.2638991089,1.6709563623,1.2782856046,-0.1079386518,0.4136684609,1.1758234911,Control
GSM481009,0.4392179624,1.3713222920,0.6266993690,2.3118641356,4.5025805630,4.1926534826,2.6052093174,0.7515524406,0.5076287837,-0.0821720857,3.6530385547,1.3597721459,0.8930144371,-0.4547546101,0.9086346140,0.3479942567,0.0136911515,-0.1649015554,-0.0542552809,0.0137606992,-0.0661873130,0.5416144266,0.4058082100,1.3867392562,0.4483078642,0.7112846039,-0.3102373273,4.5240799587,-0.0849815023,1.3382542989,3.3351484140,0.7564230297,4.0608274540,-0.1614110532,2.3816246243,-0.0242092372,1.5599198155,0.1467675414,0.7082027684,0.6273847039,1.9264692963,2.8256817435,0.0471731193,1.2982513061,-0.1563651473,0.0128401053,2.3597395632,1.2697364197,1.5271805255,1.0313928906,1.3325129310,0.0807175868,0.0163229674,0.8290348649,-0.0140995929,1.4199277385,0.0836716825,0.9687639177,0.3522213214,1.2834645171,2.0863439888,2.8264024373,0.5566157023,4.9024671911,-0.0597365369,0.6764004546,0.8199069514,-0.1988327205,0.3120050351,1.3779357594,Control
GSM481010,1.0752685219,1.0979925446,0.6463085018,1.9585818927,3.8503152530,3.6673613895,2.8361828724,1.4438292494,0.7358219301,-0.0533458203,3.2647140822,1.2663701083,1.8779063365,-0.1842061604,0.9478046421,0.6578584630,0.1136525311,-0.1289743411,-0.0691302577,-0.0534964877,-0.0831403034,1.1391116994,0.3744681080,1.5019366977,0.8715766391,1.0779048623,-0.2099300284,4.1426302593,0.1145086560,1.8006966710,3.2797364397,1.2195993810,3.7614668210,0.0521618154,2.6473223417,0.3344207800,1.8330028504,0.3818689703,0.7372948707,0.6147042646,2.1394076869,2.7439915927,0.0023289882,1.3803528878,-0.0705544607,0.0227154693,1.9394992392,1.0759964214,1.9308182200,1.1851664009,1.0052274730,0.4016871884,0.3693966408,1.1341856600,-0.0657373245,1.9004685134,0.3123325802,1.6100136572,0.6949526530,1.3640379426,2.1991564613,2.7600723573,0.9445163405,4.0058680177,-0.0987638808,1.1256585270,1.3789806104,-0.0993708773,0.4709012115,1.3084524418,Control
GSM481011,1.0213171987,0.8993098957,0.3745381956,2.1693281013,4.4350581963,3.9995252653,3.4137184489,0.7541625414,0.7795279973,-0.0865289202,3.4885690214,1.4725703709,0.8352277140,-0.2206015045,0.8674179956,0.3324417725,0.0572326049,-0.0847432599,-0.1114793086,0.0235585956,-0.0450865363,0.9105247925,0.3214796733,1.2530309003,0.2040918314,1.7466795165,-0.2035493579,3.7382971447,0.0672211709,1.6436288134,2.4437413213,1.4081619406,3.5192486048,-0.1173335588,1.5610999464,0.2293698849,1.6839834899,0.2977195411,0.6164857421,0.4647553046,2.0679785981,2.2631916067,0.1639245448,1.1968973041,-0.0705338335,-0.0989821069,2.0583476873,1.0195625383,1.7963575074,0.9340840750,1.0488815274,0.1708372678,0.3420182139,0.7223012408,-0.0356874147,2.1151848882,0.3500493114,0.9298234282,0.3311605883,1.5961268978,1.6610844545,3.2258569600,0.8926877202,4.1587676704,-0.0764425730,1.4702925383,1.8174417607,-0.1016911636,0.3880997854,1.1901120673,Control
