@relation data

@attribute id string
@attribute 1399 numeric
@attribute 1432 numeric
@attribute 2185 numeric
@attribute 2776 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 5058 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 9564 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.4300138996,0.4174692793,0.0190152100,0.4478188096,1.6104626348,0.8212452234,1.7024177213,0.4242359363,0.4033383753,0.8370002049,0.2608651281,-0.0981862237,0.3768321643,1.1201675758,0.6904673187,0.1390805759,2.1106193876,3.2701125443,0.3860900013,0.2565123712,2.2882412161,-0.0234144181,-0.0124092440,1.3564936234,0.8265591783,2.7038153726,0.4715196540,BRCA
GSM481003,1.3261353774,0.3061586227,0.2214162592,0.2624370770,1.7524189089,0.9474795161,2.4163282448,0.4940745450,0.5633794381,0.9900261754,0.2829620648,-0.0518483993,0.4223379152,1.1333078442,0.6729280780,0.1453346393,2.3991614866,3.4451596026,0.2815908568,0.2222999979,2.4272642752,-0.0553885548,-0.0016825477,1.1557139689,0.7173366560,2.6004273182,0.5374243757,BRCA
GSM481004,1.5316830208,0.4136280409,0.1947660106,0.3193705141,1.7306030480,0.8814408686,1.9569436598,0.2035975778,0.4561246896,1.0766678804,0.4684481415,-0.1085750333,0.5495924441,1.3982536542,0.6871232500,0.0639251527,2.1534173294,3.1503309594,0.4157156661,0.2880970038,2.7043259995,-0.0500999228,-0.0060122215,1.0442493542,0.7713027104,2.5539644831,0.5396083990,BRCA
GSM481005,1.3877731034,0.3984561536,0.1301742138,0.5904648845,1.6458761891,0.8521304950,1.9105042447,0.5196754609,0.5092585007,0.8211322722,0.3166812967,-0.0871069950,0.4403047296,1.3712493853,0.8086081992,0.0764267961,2.4669886416,3.0240586301,0.3888399490,0.4676337253,2.3308550971,0.0180744121,0.0075601748,1.5244798356,0.8702989420,2.5885585249,0.3919551472,BRCA
GSM481006,1.5903257717,0.3921763096,0.2094965038,0.6643883944,1.6704388113,0.8876503406,1.8248747664,0.4536705289,0.5787126888,0.9354205676,0.2588561041,-0.1044239603,0.3909603753,0.9865753614,0.7695189350,0.1169393467,2.6787843870,3.3005572359,0.3354175018,0.3639865402,2.3295555881,0.0128678733,-0.0179128214,1.3858446989,0.8328808705,2.7229726611,0.4917253337,BRCA
GSM481007,1.2839676474,0.2309822093,0.4677392068,0.3499374598,1.7786090209,1.1560421735,2.0019709589,0.3479610627,0.4080061787,1.0210435065,0.2214731303,-0.0580448157,0.2606000659,1.0516917631,0.3326362380,0.1837086821,2.6515267472,3.0947886640,0.2957258879,0.2094873252,2.3985712954,-0.0621160632,0.0468923578,0.8527704083,0.7908645495,2.4574012124,0.5178588897,BRCA
GSM481008,1.1402049069,0.3457279783,-0.0168563599,0.3171693577,1.6622805248,1.2938889639,2.1130765477,0.3505251462,0.4095634027,0.8990125299,0.2738108856,-0.1056714096,0.4047704326,1.0726860836,0.7429268004,0.1199409844,2.4015404396,3.2627433132,0.3589827556,0.3020598857,2.4446920753,0.0012555714,-0.0086323968,0.9964291379,0.7930964681,2.4189842773,0.6578799410,Control
GSM481009,1.3990336556,0.2764711754,0.1010262713,0.4197121219,1.3427748691,0.5253295350,1.1429168019,0.3211863863,0.0829424338,0.4572595951,0.3586061170,-0.1066654161,0.2795271149,0.7096309500,0.6203827706,-0.0310865428,2.2685457769,3.2104844170,0.2270372226,0.0517636729,2.4154436141,-0.0048567386,-0.0607615665,1.0664309090,0.7962288941,2.6979478374,0.0301783830,Control
GSM481010,1.4868810578,0.3582406002,0.1708685404,0.6331500416,1.7509254467,0.9039840400,2.0214559557,0.6825766645,0.5802971647,0.7915824455,0.3844459151,-0.1128206664,0.5158594621,1.1154199801,0.8636795770,0.1620686616,2.2875249785,3.1837559010,0.3965836786,0.7657218578,2.2814118394,0.0688335455,-0.0237400801,1.4629609655,0.8582563715,2.5320026251,0.3574118243,Control
GSM481011,1.1672118224,0.1895736574,0.3322452556,0.2530173084,1.9492786230,1.1300241724,1.9929131126,0.1779143085,0.2936353860,0.8280705125,0.2189997299,-0.0728182171,0.3978262835,1.5733309313,0.4733123278,0.2404869166,2.7065248585,3.1741475263,0.2711141126,0.1213096739,2.8155515152,-0.0475626586,0.0394449375,1.0243768138,0.8445791476,2.9243183808,0.5802328967,Control
GSM481012,1.3461423516,0.3378831189,0.1950482841,0.4109057278,1.5784882939,0.8123865621,1.2819637983,0.2965689986,0.4303741797,0.8961387801,0.3012960630,-0.0738986904,0.4602609591,1.1019343174,0.6613713608,0.0911824431,1.7503981742,3.2437265771,0.3464573934,0.3905063720,2.6636632381,-0.0046310019,-0.0168233594,1.0350838136,0.8589350590,2.5896558716,0.3828500148,Control
GSM481013,1.0029863119,0.4947108470,-0.0042690908,0.2674850104,1.6565090109,1.6534560970,2.1861975414,0.3763879107,0.4457453125,0.8020540474,0.2869227106,-0.0820605647,0.2502310655,1.2130804397,0.5985774544,0.2032989389,2.8919058792,3.2779758109,0.4000868027,0.0770290381,2.5264454656,-0.0280898488,0.0861050577,0.9169964850,0.6837183268,2.6777486242,0.6493067283,Control
GSM481014,1.1342128231,0.5363523807,0.1773678244,0.4187796614,1.2421748134,1.0210845322,1.8001296663,0.5008747424,0.3162081086,0.8919377841,0.3662355639,-0.0366185473,0.3728799876,0.7769479156,0.7970564698,0.1858299267,2.5514978221,2.8680601916,0.4424410221,0.3048582457,2.1941194408,0.0084851914,0.0158902815,1.0528122538,0.6023636418,2.0596510786,0.6312447807,BRCA
