@relation data

@attribute id string
@attribute 11112 numeric
@attribute 1629 numeric
@attribute 1738 numeric
@attribute 26275 numeric
@attribute 27034 numeric
@attribute 3028 numeric
@attribute 36 numeric
@attribute 3712 numeric
@attribute 38 numeric
@attribute 4329 numeric
@attribute 549 numeric
@attribute 56922 numeric
@attribute 586 numeric
@attribute 587 numeric
@attribute 593 numeric
@attribute 594 numeric
@attribute 64087 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3665705863,0.1402001421,0.7331141828,0.4555840115,0.0292345512,1.7214164734,0.2541239303,0.2309592792,0.2329695442,0.4091464988,0.0063739065,0.2199833110,1.5518382857,0.3243159830,0.4066695044,0.1257969168,-0.0635138887,BRCA
GSM481003,0.3163041631,0.0288550634,0.5751571217,0.3743035349,0.2091653389,2.0575677156,0.3007687827,0.2924871998,0.1626574735,0.2724938556,0.0155655216,0.0354707409,1.0858664274,0.3768328197,0.6076675834,-0.0375482934,0.0086966580,BRCA
GSM481004,0.4012462930,0.1252343449,0.3812206186,0.3672544756,0.0725461041,1.8947266870,0.2757260743,0.2024971794,0.1535801164,0.7369822654,0.0381590054,0.2676799596,1.3487540903,0.4281067526,0.4571200969,0.1808249367,0.0107425786,BRCA
GSM481005,0.6060001268,0.1341403313,1.0392266140,0.4990750484,0.1392718500,1.5116766426,0.4477769427,0.0917041038,0.1946560883,0.2903799976,0.0127290260,0.3205682097,1.3693378256,0.3150513004,0.3404271003,0.1183939451,0.0102929880,BRCA
GSM481006,0.5228438614,0.1055923362,1.0503523116,0.3647515735,0.1465110893,1.6699737576,0.3376315649,0.0972323973,0.2236505037,0.4210884852,0.0148957810,0.2373449002,1.3416046841,0.3509738149,0.3360031880,0.4421378730,0.0308498694,BRCA
GSM481007,0.5030199604,0.1049114662,0.6724452480,0.4638607164,0.1791460863,1.8352804182,0.1710596043,0.0841207997,0.1464285038,0.3295184034,0.0210910877,0.2187035642,0.7885326850,0.4474348524,0.6185027213,0.2453628706,0.0662411828,BRCA
GSM481008,0.3602862543,0.1232644170,0.8293015040,0.3353939578,0.1614788466,2.0354626574,0.2782559111,0.1980761736,0.2066257624,0.2934444842,0.1152569649,0.0160540962,1.1181104005,0.3694387264,1.3155461589,-0.0403323349,0.0010402326,Control
GSM481009,0.4535382393,0.0826322842,0.6332577009,0.3683544390,-0.0618206571,1.4202658070,0.1615926746,-0.0747894917,0.1189971501,0.1405084578,0.0138473111,0.0179853728,1.3625419313,0.2491711244,-0.2667995884,-0.0534022414,-0.0212201251,Control
GSM481010,0.4867626410,0.1981694703,1.3218326784,0.3227600463,0.1476738111,1.7286987040,0.4646652724,0.1666777609,0.2771623034,0.2423121529,-0.0342238929,0.2865861609,1.8489840842,0.3875980495,0.7308480125,0.1536607353,0.0178856315,Control
GSM481011,0.3591658814,0.0584643165,0.5283419308,0.3242464376,0.0493897663,2.0809479156,0.1943939519,0.3123794873,0.1217276184,0.2581290588,0.0128101672,0.1845502882,0.9175437401,0.5008410467,0.4409261770,-0.0242163250,0.0398030953,Control
GSM481012,0.4188792541,0.0728779632,0.8130586693,0.7345610125,0.0998829364,1.9385544592,0.4014305046,0.1636428766,0.2580143158,0.4064809039,0.0648156787,0.3137160288,1.6483547003,0.3913348924,0.4851124789,0.1717153271,0.0414660076,Control
GSM481013,0.2268512868,-0.0118116098,0.7142877401,0.1804047334,0.3058958314,2.5413238606,0.2480291165,0.4186182590,0.2103374285,0.0395844251,0.0382968757,0.1683992984,0.8937026727,0.5560843655,1.1655348092,-0.0226370331,0.0571872890,Control
GSM481014,0.5233661019,0.1762521820,1.5771218538,0.5579497406,0.1785139670,1.6838463809,0.5147888599,0.1480395181,0.3353480125,0.3798032487,0.0477771903,0.2583476544,1.3566419442,0.4136791009,0.7180201999,0.1193296101,0.1205857562,BRCA
GSM481015,0.3672201694,0.0622935673,0.6144389384,0.2719255336,0.1099411759,2.2862470812,0.3793879769,0.5651746574,0.1344213559,0.6016216543,-0.0009472302,0.1925272052,0.5166403602,0.4542535432,0.5837838143,-0.0972719155,-0.0006640361,BRCA
GSM481016,0.6076251339,0.0771599681,1.0609823813,0.3988333182,0.0427591550,1.7068014674,0.3467093851,0.0921506509,0.1530601502,0.5537564671,-0.0204524730,0.1678823609,1.5734698474,0.2434856636,0.2820082570,0.2048763145,0.0285556945,BRCA
GSM481017,0.5629503603,0.2254399931,1.6999390388,0.8900135740,0.1505481857,1.1921230490,0.9033602259,0.0606143647,0.3001464138,0.1540101681,0.0526243072,0.3700427916,1.9930971564,0.1426184538,0.2552533341,0.3830601771,0.0661491794,BRCA
GSM481018,0.5532846309,-0.0161227079,0.2915369374,0.1796678224,0.0301541087,1.6856560773,0.1333262087,0.2375478889,0.2576257240,0.3420636820,0.0205915637,0.0746652141,0.8079682183,0.5354284708,0.5218684365,0.1450521874,0.0373947434,BRCA
GSM481019,0.4108437812,0.0927460405,1.5783528123,0.6328688994,0.0973046363,2.0810921457,0.3500325227,0.3622702419,0.2557854947,0.2607517462,0.0097987791,0.2129558739,1.3106637802,0.4048712244,0.7850310979,0.0591680637,0.0460327397,BRCA
