@relation data

@attribute id string
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 2207 numeric
@attribute 2534 numeric
@attribute 2811 numeric
@attribute 2814 numeric
@attribute 2815 numeric
@attribute 3673 numeric
@attribute 3688 numeric
@attribute 4067 numeric
@attribute 51206 numeric
@attribute 7450 numeric
@attribute 948 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.9477137673,3.3302642488,0.0720853615,0.4023514937,-0.0043751488,-0.0406000489,-0.0861794051,0.2081827146,0.1496797397,0.3161357614,0.0039341146,-0.1216605016,-0.0639162206,BRCA
GSM481003,2.8340364515,2.8298389578,0.0724932240,0.4055141435,-0.0949003638,-0.0896677458,-0.0021249864,0.3543389166,0.1592926320,0.1219394536,-0.0737347510,-0.0564617124,-0.0715040995,BRCA
GSM481004,2.8812906135,3.3228280151,0.0867632077,0.6183126943,0.0045433962,-0.1348937088,-0.0530676909,0.4201459893,0.1403264253,0.3341139361,-0.0070545311,-0.0955179574,-0.0965311680,BRCA
GSM481005,2.7405024894,3.2620702840,0.0776338815,0.4258142904,-0.0144689013,-0.1195217273,0.0674180773,0.8104297589,0.2270940179,0.1698534251,-0.0088480962,-0.1155557907,0.0500329547,BRCA
GSM481006,2.8867894266,3.2151531601,0.0514071679,0.4241999837,-0.0477597213,-0.1565462959,0.0308713989,0.3456578131,0.1351042711,0.3630817666,0.0322410394,-0.1247078772,-0.1116888564,BRCA
GSM481007,2.2292472782,2.5777011716,-0.0547207209,0.3561066310,-0.0935247757,-0.1086405012,0.0521081630,0.1127845207,0.2527581179,0.3024995799,-0.0731941529,-0.1394139307,-0.0562751821,BRCA
GSM481008,2.5394418168,2.5605059044,0.2104557655,0.5704126423,-0.0797181074,-0.1069575390,-0.0270064181,0.9229596694,0.1197325149,0.2535372900,0.0825493092,-0.1273354423,-0.0258508692,Control
GSM481009,3.5249541001,3.9238586616,0.0269088492,0.1867759509,-0.1460126650,-0.0997905679,-0.2185989576,0.2340035045,0.0098238778,0.1738289398,-0.0238754778,-0.1074922367,-0.0695099781,Control
GSM481010,2.6051321654,3.0476547671,0.0859565825,0.7505683312,-0.0371436307,-0.1408410529,-0.0039206772,0.3112823277,0.0508783250,0.5541188944,0.0084920188,-0.1035027482,-0.0988731951,Control
GSM481011,2.8519130112,3.1823942018,-0.0256841576,0.2638565085,0.0623097229,-0.0616845063,-0.0663560761,0.3692471853,0.1527878153,0.1055537684,-0.1317520350,-0.0901307791,-0.0505232476,Control
GSM481012,3.0366777328,3.4766972816,0.0165873998,0.5053003297,-0.0671138498,-0.0482186507,-0.0283533279,0.3373469383,0.1729949372,0.2065362660,-0.0652216178,-0.1331146229,-0.0793160360,Control
GSM481013,2.5979432530,1.8894518058,0.2966534062,0.3244512499,-0.0715881838,0.0048842239,0.0306474817,0.6525507941,-0.0007205301,0.3131716978,-0.1061950176,-0.1374223747,-0.1077723178,Control
GSM481014,1.9743876848,2.3204069627,0.4652388229,0.4565880785,0.0735059787,-0.1408568929,0.0705199068,0.7763536333,0.0683831126,0.1578708318,-0.0576753239,-0.0670828281,-0.0413540986,BRCA
GSM481015,3.0315284236,3.6172363043,0.0674386331,0.3263746346,0.0023412679,-0.0331797994,0.0068685661,0.1537985099,0.1483293002,0.5117873584,-0.0229227093,-0.1799683411,-0.0986028441,BRCA
GSM481016,2.5282868064,2.8995748688,0.1077890810,0.3551377050,-0.0422449807,-0.0089917461,-0.0418817582,1.2047575087,0.2070733712,0.2431975798,-0.0805848051,-0.1191374578,-0.0881728323,BRCA
GSM481017,2.6883212659,3.4064895297,0.1561222134,0.5065160892,-0.0562329821,-0.1030700854,0.0786177029,1.8535272201,0.2638286827,0.2874109277,0.0106766554,-0.1404723888,-0.0068455390,BRCA
GSM481018,3.1487390927,3.4610715246,0.0679390341,0.5307765908,0.0020937981,-0.1504123027,-0.0302288148,-0.0617615441,0.0458605471,0.1513330281,-0.1079403227,-0.1739462256,-0.0878841419,BRCA
GSM481019,1.8713988311,2.2905017029,0.1118964481,0.3458688945,-0.0309839012,-0.1302104276,0.0637191284,1.2892702431,0.1505348011,0.4161726558,-0.0471408549,-0.1370226334,-0.0557005122,BRCA
